 ID, Campaign ID, Audience ID, Clicks, Conversions, Metrics Date
1535360723,249371086,1584409659,990.0,49.0,2024-03-11 00:00:00 UTC
1706280122,391290753,1126979805,707.0,25.0,2024-03-11 00:00:00 UTC
1542026793,1017841391,631797859,3650.0,666.0,2024-03-12 00:00:00 UTC
722865517,1430930351,1323046246,3285.0,539.0,2024-03-12 00:00:00 UTC
1385769027,104647731,1659676686,2738.0,374.0,2024-03-12 00:00:00 UTC
1132828624,249371086,1584409659,1150.0,66.0,2024-03-12 00:00:00 UTC
2044021836,391290753,1126979805,821.0,33.0,2024-03-12 00:00:00 UTC
1071701740,1017841391,631797859,3784.0,716.0,2024-03-13 00:00:00 UTC
459952330,1430930351,1323046246,3406.0,580.0,2024-03-13 00:00:00 UTC
979541542,104647731,1659676686,2838.0,402.0,2024-03-13 00:00:00 UTC
1774352301,249371086,1584409659,1191.0,70.0,2024-03-13 00:00:00 UTC
207503289,391290753,1126979805,850.0,36.0,2024-03-13 00:00:00 UTC
520091364,1017841391,631797859,3445.0,593.0,2024-03-14 00:00:00 UTC
1024755148,1430930351,1323046246,3101.0,480.0,2024-03-14 00:00:00 UTC
591002229,104647731,1659676686,2584.0,333.0,2024-03-14 00:00:00 UTC
23233982,249371086,1584409659,1082.0,58.0,2024-03-14 00:00:00 UTC
203135942,391290753,1126979805,773.0,29.0,2024-03-14 00:00:00 UTC
1208845898,1017841391,631797859,2895.0,419.0,2024-03-15 00:00:00 UTC
1658331941,1430930351,1323046246,2605.0,339.0,2024-03-15 00:00:00 UTC
783935584,104647731,1659676686,2171.0,235.0,2024-03-15 00:00:00 UTC
800760560,249371086,1584409659,908.0,41.0,2024-03-15 00:00:00 UTC
1926474462,391290753,1126979805,649.0,21.0,2024-03-15 00:00:00 UTC
696419703,1017841391,631797859,2554.0,326.0,2024-03-16 00:00:00 UTC
447847426,1430930351,1323046246,2298.0,264.0,2024-03-16 00:00:00 UTC
1418757675,104647731,1659676686,1915.0,183.0,2024-03-16 00:00:00 UTC
131655503,249371086,1584409659,800.0,32.0,2024-03-16 00:00:00 UTC
215889289,391290753,1126979805,571.0,16.0,2024-03-16 00:00:00 UTC
53781101,1017841391,631797859,2686.0,360.0,2024-03-17 00:00:00 UTC
375699741,1430930351,1323046246,2417.0,292.0,2024-03-17 00:00:00 UTC
2144708127,104647731,1659676686,2014.0,202.0,2024-03-17 00:00:00 UTC
1330304735,249371086,1584409659,840.0,35.0,2024-03-17 00:00:00 UTC
302266247,391290753,1126979805,600.0,18.0,2024-03-17 00:00:00 UTC
1544265860,1017841391,631797859,3198.0,511.0,2024-03-18 00:00:00 UTC
1893405140,1430930351,1323046246,2878.0,414.0,2024-03-18 00:00:00 UTC
133626597,104647731,1659676686,2399.0,287.0,2024-03-18 00:00:00 UTC
1158366507,249371086,1584409659,999.0,49.0,2024-03-18 00:00:00 UTC
157567500,391290753,1126979805,713.0,25.0,2024-03-18 00:00:00 UTC
912191153,1017841391,631797859,3711.0,688.0,2024-03-19 00:00:00 UTC
932703592,1430930351,1323046246,3340.0,557.0,2024-03-19 00:00:00 UTC
1265739283,104647731,1659676686,2783.0,387.0,2024-03-19 00:00:00 UTC
2017795359,249371086,1584409659,1158.0,67.0,2024-03-19 00:00:00 UTC
153562825,391290753,1126979805,827.0,34.0,2024-03-19 00:00:00 UTC
576407993,1017841391,631797859,3844.0,738.0,2024-03-20 00:00:00 UTC
785721451,1430930351,1323046246,3459.0,598.0,2024-03-20 00:00:00 UTC
1028037581,104647731,1659676686,2883.0,415.0,2024-03-20 00:00:00 UTC
1161616065,249371086,1584409659,1197.0,71.0,2024-03-20 00:00:00 UTC
1511985528,391290753,1126979805,855.0,36.0,2024-03-20 00:00:00 UTC
794767815,1017841391,631797859,3500.0,612.0,2024-03-21 00:00:00 UTC
111401020,1430930351,1323046246,3150.0,496.0,2024-03-21 00:00:00 UTC
1642104982,104647731,1659676686,2625.0,344.0,2024-03-21 00:00:00 UTC
2020763317,249371086,1584409659,1089.0,59.0,2024-03-21 00:00:00 UTC
1694951806,391290753,1126979805,777.0,30.0,2024-03-21 00:00:00 UTC
1547588320,1017841391,631797859,2944.0,433.0,2024-03-22 00:00:00 UTC
2124289492,1430930351,1323046246,2650.0,351.0,2024-03-22 00:00:00 UTC
2112800739,104647731,1659676686,2208.0,243.0,2024-03-22 00:00:00 UTC
2025931492,249371086,1584409659,914.0,41.0,2024-03-22 00:00:00 UTC
1744797880,391290753,1126979805,653.0,21.0,2024-03-22 00:00:00 UTC
799548480,1017841391,631797859,2599.0,337.0,2024-03-23 00:00:00 UTC
1843348859,1430930351,1323046246,2339.0,273.0,2024-03-23 00:00:00 UTC
1174372565,104647731,1659676686,1949.0,190.0,2024-03-23 00:00:00 UTC
501061354,249371086,1584409659,806.0,32.0,2024-03-23 00:00:00 UTC
750409287,391290753,1126979805,575.0,16.0,2024-03-23 00:00:00 UTC
1889400438,1017841391,631797859,2730.0,372.0,2024-03-24 00:00:00 UTC
1792038409,1430930351,1323046246,2457.0,301.0,2024-03-24 00:00:00 UTC
374830055,104647731,1659676686,2047.0,209.0,2024-03-24 00:00:00 UTC
27780795,249371086,1584409659,845.0,35.0,2024-03-24 00:00:00 UTC
1211972891,391290753,1126979805,604.0,18.0,2024-03-24 00:00:00 UTC
1271834905,1017841391,631797859,3243.0,526.0,2024-03-25 00:00:00 UTC
428112427,1430930351,1323046246,2919.0,426.0,2024-03-25 00:00:00 UTC
412159602,104647731,1659676686,2432.0,295.0,2024-03-25 00:00:00 UTC
26473375,249371086,1584409659,1003.0,50.0,2024-03-25 00:00:00 UTC
2107962743,391290753,1126979805,716.0,25.0,2024-03-25 00:00:00 UTC
728865101,1017841391,631797859,3757.0,706.0,2024-03-26 00:00:00 UTC
948161469,1430930351,1323046246,3381.0,571.0,2024-03-26 00:00:00 UTC
1908760993,104647731,1659676686,2818.0,397.0,2024-03-26 00:00:00 UTC
728313109,249371086,1584409659,1160.0,67.0,2024-03-26 00:00:00 UTC
1937653176,391290753,1126979805,829.0,34.0,2024-03-26 00:00:00 UTC
1091598226,1017841391,631797859,3888.0,756.0,2024-03-27 00:00:00 UTC
1298090136,1430930351,1323046246,3499.0,612.0,2024-03-27 00:00:00 UTC
543855173,104647731,1659676686,2916.0,425.0,2024-03-27 00:00:00 UTC
466605898,249371086,1584409659,1199.0,71.0,2024-03-27 00:00:00 UTC
2105099416,391290753,1126979805,856.0,36.0,2024-03-27 00:00:00 UTC
1524530542,1017841391,631797859,3541.0,626.0,2024-03-28 00:00:00 UTC
1850118277,1430930351,1323046246,3186.0,507.0,2024-03-28 00:00:00 UTC
1227639273,104647731,1659676686,2655.0,352.0,2024-03-28 00:00:00 UTC
2112582980,249371086,1584409659,1090.0,59.0,2024-03-28 00:00:00 UTC
431170222,391290753,1126979805,778.0,30.0,2024-03-28 00:00:00 UTC
2100303260,1017841391,631797859,2979.0,443.0,2024-03-29 00:00:00 UTC
1905299063,1430930351,1323046246,2681.0,359.0,2024-03-29 00:00:00 UTC
1217119713,104647731,1659676686,2234.0,249.0,2024-03-29 00:00:00 UTC
1402559278,249371086,1584409659,916.0,41.0,2024-03-29 00:00:00 UTC
1416093881,391290753,1126979805,654.0,21.0,2024-03-29 00:00:00 UTC
1926010435,1017841391,631797859,2629.0,345.0,2024-03-30 00:00:00 UTC
1803839002,1430930351,1323046246,2366.0,279.0,2024-03-30 00:00:00 UTC
180603213,104647731,1659676686,1971.0,194.0,2024-03-30 00:00:00 UTC
1966056402,249371086,1584409659,807.0,32.0,2024-03-30 00:00:00 UTC
1391064616,391290753,1126979805,576.0,16.0,2024-03-30 00:00:00 UTC
336036606,1017841391,631797859,2758.0,380.0,2024-03-31 00:00:00 UTC
1280035676,1430930351,1323046246,2482.0,308.0,2024-03-31 00:00:00 UTC
753961865,104647731,1659676686,2068.0,214.0,2024-03-31 00:00:00 UTC
2055546978,249371086,1584409659,845.0,35.0,2024-03-31 00:00:00 UTC
642558629,391290753,1126979805,604.0,18.0,2024-03-31 00:00:00 UTC
1091628040,1017841391,631797859,3272.0,535.0,2024-04-01 00:00:00 UTC
2029392804,1430930351,1323046246,2945.0,433.0,2024-04-01 00:00:00 UTC
2139305741,104647731,1659676686,2454.0,301.0,2024-04-01 00:00:00 UTC
1062285391,249371086,1584409659,1002.0,50.0,2024-04-01 00:00:00 UTC
1830053412,391290753,1126979805,715.0,25.0,2024-04-01 00:00:00 UTC
1233017163,1017841391,631797859,3788.0,717.0,2024-04-02 00:00:00 UTC
291115898,1430930351,1323046246,3409.0,581.0,2024-04-02 00:00:00 UTC
77167493,104647731,1659676686,2841.0,403.0,2024-04-02 00:00:00 UTC
188953954,249371086,1584409659,1158.0,67.0,2024-04-02 00:00:00 UTC
1738183975,391290753,1126979805,827.0,34.0,2024-04-02 00:00:00 UTC
270379606,1017841391,631797859,3917.0,767.0,2024-04-03 00:00:00 UTC
882449665,1430930351,1323046246,3526.0,621.0,2024-04-03 00:00:00 UTC
1193637177,104647731,1659676686,2938.0,431.0,2024-04-03 00:00:00 UTC
1077622804,249371086,1584409659,1196.0,71.0,2024-04-03 00:00:00 UTC
859995508,391290753,1126979805,854.0,36.0,2024-04-03 00:00:00 UTC
2104830583,1017841391,631797859,3565.0,635.0,2024-04-04 00:00:00 UTC
1720193827,1430930351,1323046246,3209.0,514.0,2024-04-04 00:00:00 UTC
216610783,104647731,1659676686,2674.0,357.0,2024-04-04 00:00:00 UTC
1447318466,249371086,1584409659,1087.0,59.0,2024-04-04 00:00:00 UTC
1397572271,391290753,1126979805,776.0,30.0,2024-04-04 00:00:00 UTC
703714223,1017841391,631797859,2997.0,449.0,2024-04-05 00:00:00 UTC
1194085334,1430930351,1323046246,2697.0,363.0,2024-04-05 00:00:00 UTC
1486271635,104647731,1659676686,2248.0,252.0,2024-04-05 00:00:00 UTC
1270885609,249371086,1584409659,912.0,41.0,2024-04-05 00:00:00 UTC
702156633,391290753,1126979805,651.0,21.0,2024-04-05 00:00:00 UTC
1796924237,1017841391,631797859,2643.0,349.0,2024-04-06 00:00:00 UTC
1293615850,1430930351,1323046246,2378.0,282.0,2024-04-06 00:00:00 UTC
549608116,104647731,1659676686,1982.0,196.0,2024-04-06 00:00:00 UTC
1555791857,249371086,1584409659,803.0,32.0,2024-04-06 00:00:00 UTC
574165799,391290753,1126979805,573.0,16.0,2024-04-06 00:00:00 UTC
1721669123,1017841391,631797859,2771.0,383.0,2024-04-07 00:00:00 UTC
1927305271,1430930351,1323046246,2493.0,310.0,2024-04-07 00:00:00 UTC
245764987,104647731,1659676686,2078.0,215.0,2024-04-07 00:00:00 UTC
210186889,249371086,1584409659,841.0,35.0,2024-04-07 00:00:00 UTC
563566872,391290753,1126979805,600.0,18.0,2024-04-07 00:00:00 UTC
356307486,1017841391,631797859,3286.0,540.0,2024-04-08 00:00:00 UTC
885411615,1430930351,1323046246,2957.0,437.0,2024-04-08 00:00:00 UTC
413948716,104647731,1659676686,2464.0,303.0,2024-04-08 00:00:00 UTC
69902170,249371086,1584409659,996.0,49.0,2024-04-08 00:00:00 UTC
1854712358,391290753,1126979805,711.0,25.0,2024-04-08 00:00:00 UTC
2116533399,1017841391,631797859,3802.0,723.0,2024-04-09 00:00:00 UTC
1460344063,1430930351,1323046246,3422.0,585.0,2024-04-09 00:00:00 UTC
1826733848,104647731,1659676686,2852.0,406.0,2024-04-09 00:00:00 UTC
180848181,249371086,1584409659,1151.0,66.0,2024-04-09 00:00:00 UTC
507336470,391290753,1126979805,822.0,33.0,2024-04-09 00:00:00 UTC
1295078782,1017841391,631797859,3930.0,772.0,2024-04-10 00:00:00 UTC
1273273278,1430930351,1323046246,3537.0,625.0,2024-04-10 00:00:00 UTC
196591254,104647731,1659676686,2948.0,434.0,2024-04-10 00:00:00 UTC
1022628542,249371086,1584409659,1188.0,70.0,2024-04-10 00:00:00 UTC
226874026,391290753,1126979805,848.0,36.0,2024-04-10 00:00:00 UTC
1058172595,1017841391,631797859,3574.0,638.0,2024-04-11 00:00:00 UTC
1060319639,1430930351,1323046246,3216.0,517.0,2024-04-11 00:00:00 UTC
2120559467,104647731,1659676686,2680.0,359.0,2024-04-11 00:00:00 UTC
1423292032,249371086,1584409659,1078.0,58.0,2024-04-11 00:00:00 UTC
1678962460,391290753,1126979805,770.0,29.0,2024-04-11 00:00:00 UTC
1208740321,1017841391,631797859,3000.0,450.0,2024-04-12 00:00:00 UTC
1316550995,1430930351,1323046246,2700.0,364.0,2024-04-12 00:00:00 UTC
1333827756,104647731,1659676686,2250.0,253.0,2024-04-12 00:00:00 UTC
1546749512,249371086,1584409659,904.0,40.0,2024-04-12 00:00:00 UTC
257589730,391290753,1126979805,645.0,20.0,2024-04-12 00:00:00 UTC
645605603,1017841391,631797859,2641.0,348.0,2024-04-13 00:00:00 UTC
278167400,1430930351,1323046246,2377.0,282.0,2024-04-13 00:00:00 UTC
251568404,104647731,1659676686,1980.0,196.0,2024-04-13 00:00:00 UTC
1234222490,249371086,1584409659,794.0,31.0,2024-04-13 00:00:00 UTC
1629189521,391290753,1126979805,567.0,16.0,2024-04-13 00:00:00 UTC
1437942335,1017841391,631797859,2767.0,382.0,2024-04-14 00:00:00 UTC
1685990849,1430930351,1323046246,2490.0,310.0,2024-04-14 00:00:00 UTC
1393054361,104647731,1659676686,2075.0,215.0,2024-04-14 00:00:00 UTC
756771231,249371086,1584409659,831.0,34.0,2024-04-14 00:00:00 UTC
1466866648,391290753,1126979805,594.0,17.0,2024-04-14 00:00:00 UTC
447930209,1017841391,631797859,3284.0,539.0,2024-04-15 00:00:00 UTC
1626934382,1430930351,1323046246,2955.0,436.0,2024-04-15 00:00:00 UTC
2136916511,104647731,1659676686,2463.0,303.0,2024-04-15 00:00:00 UTC
1654664507,249371086,1584409659,985.0,48.0,2024-04-15 00:00:00 UTC
1047627967,391290753,1126979805,704.0,24.0,2024-04-15 00:00:00 UTC
1824694183,1017841391,631797859,3801.0,722.0,2024-04-16 00:00:00 UTC
601885557,1430930351,1323046246,3421.0,585.0,2024-04-16 00:00:00 UTC
511571627,104647731,1659676686,2851.0,406.0,2024-04-16 00:00:00 UTC
1382139265,249371086,1584409659,1139.0,64.0,2024-04-16 00:00:00 UTC
1343537666,391290753,1126979805,813.0,33.0,2024-04-16 00:00:00 UTC
1357239316,1017841391,631797859,3928.0,771.0,2024-04-17 00:00:00 UTC
1465899240,1430930351,1323046246,3535.0,624.0,2024-04-17 00:00:00 UTC
483725876,104647731,1659676686,2946.0,433.0,2024-04-17 00:00:00 UTC
1695673041,249371086,1584409659,1175.0,69.0,2024-04-17 00:00:00 UTC
2056366043,391290753,1126979805,839.0,35.0,2024-04-17 00:00:00 UTC
1964186011,1017841391,631797859,3566.0,636.0,2024-04-18 00:00:00 UTC
1697425193,1430930351,1323046246,3210.0,515.0,2024-04-18 00:00:00 UTC
1090148428,104647731,1659676686,2675.0,357.0,2024-04-18 00:00:00 UTC
802783641,249371086,1584409659,1065.0,56.0,2024-04-18 00:00:00 UTC
1705474248,391290753,1126979805,761.0,28.0,2024-04-18 00:00:00 UTC
790720622,1017841391,631797859,2986.0,446.0,2024-04-19 00:00:00 UTC
559143070,1430930351,1323046246,2688.0,361.0,2024-04-19 00:00:00 UTC
640227967,104647731,1659676686,2240.0,250.0,2024-04-19 00:00:00 UTC
860068484,249371086,1584409659,891.0,39.0,2024-04-19 00:00:00 UTC
339276670,391290753,1126979805,636.0,20.0,2024-04-19 00:00:00 UTC
201733814,1017841391,631797859,2623.0,344.0,2024-04-20 00:00:00 UTC
1488216383,1430930351,1323046246,2361.0,278.0,2024-04-20 00:00:00 UTC
522604786,104647731,1659676686,1967.0,193.0,2024-04-20 00:00:00 UTC
626928348,249371086,1584409659,781.0,30.0,2024-04-20 00:00:00 UTC
171895070,391290753,1126979805,558.0,15.0,2024-04-20 00:00:00 UTC
1546198278,1017841391,631797859,2748.0,377.0,2024-04-21 00:00:00 UTC
1636298536,1430930351,1323046246,2473.0,305.0,2024-04-21 00:00:00 UTC
1304001018,104647731,1659676686,2061.0,212.0,2024-04-21 00:00:00 UTC
166526044,249371086,1584409659,817.0,33.0,2024-04-21 00:00:00 UTC
1661337145,391290753,1126979805,584.0,17.0,2024-04-21 00:00:00 UTC
903974821,1017841391,631797859,3265.0,533.0,2024-04-22 00:00:00 UTC
1137356547,1430930351,1323046246,2939.0,431.0,2024-04-22 00:00:00 UTC
1157202379,104647731,1659676686,2449.0,299.0,2024-04-22 00:00:00 UTC
208259180,249371086,1584409659,970.0,47.0,2024-04-22 00:00:00 UTC
478391038,391290753,1126979805,693.0,24.0,2024-04-22 00:00:00 UTC
128212857,1017841391,631797859,3784.0,715.0,2024-04-23 00:00:00 UTC
2063671084,1430930351,1323046246,3405.0,579.0,2024-04-23 00:00:00 UTC
607049112,104647731,1659676686,2838.0,402.0,2024-04-23 00:00:00 UTC
2068032987,249371086,1584409659,1122.0,63.0,2024-04-23 00:00:00 UTC
810770881,391290753,1126979805,801.0,32.0,2024-04-23 00:00:00 UTC
563935940,1017841391,631797859,3909.0,764.0,2024-04-24 00:00:00 UTC
517215524,1430930351,1323046246,3518.0,618.0,2024-04-24 00:00:00 UTC
1641676855,104647731,1659676686,2931.0,429.0,2024-04-24 00:00:00 UTC
1102366011,249371086,1584409659,1158.0,67.0,2024-04-24 00:00:00 UTC
1968074738,391290753,1126979805,827.0,34.0,2024-04-24 00:00:00 UTC
2017724997,1017841391,631797859,3543.0,627.0,2024-04-25 00:00:00 UTC
386940959,1430930351,1323046246,3189.0,508.0,2024-04-25 00:00:00 UTC
1772339497,104647731,1659676686,2657.0,353.0,2024-04-25 00:00:00 UTC
1726472170,249371086,1584409659,1048.0,54.0,2024-04-25 00:00:00 UTC
1814826690,391290753,1126979805,748.0,28.0,2024-04-25 00:00:00 UTC
2047396527,1017841391,631797859,2957.0,437.0,2024-04-26 00:00:00 UTC
231118682,1430930351,1323046246,2661.0,354.0,2024-04-26 00:00:00 UTC
975432654,104647731,1659676686,2218.0,246.0,2024-04-26 00:00:00 UTC
1288077526,249371086,1584409659,873.0,38.0,2024-04-26 00:00:00 UTC
1532163718,391290753,1126979805,624.0,19.0,2024-04-26 00:00:00 UTC
1553127370,1017841391,631797859,2589.0,335.0,2024-04-27 00:00:00 UTC
168128575,1430930351,1323046246,2330.0,271.0,2024-04-27 00:00:00 UTC
1555539804,104647731,1659676686,1942.0,188.0,2024-04-27 00:00:00 UTC
1573949859,249371086,1584409659,763.0,29.0,2024-04-27 00:00:00 UTC
521614114,391290753,1126979805,545.0,14.0,2024-04-27 00:00:00 UTC
1327925107,1017841391,631797859,2713.0,368.0,2024-04-28 00:00:00 UTC
1972051677,1430930351,1323046246,2441.0,298.0,2024-04-28 00:00:00 UTC
851659452,104647731,1659676686,2034.0,207.0,2024-04-28 00:00:00 UTC
1894120491,249371086,1584409659,799.0,31.0,2024-04-28 00:00:00 UTC
1125414261,391290753,1126979805,570.0,16.0,2024-04-28 00:00:00 UTC
1401761652,1017841391,631797859,3231.0,522.0,2024-04-29 00:00:00 UTC
95952605,1430930351,1323046246,2908.0,422.0,2024-04-29 00:00:00 UTC
1856964982,104647731,1659676686,2423.0,293.0,2024-04-29 00:00:00 UTC
567731687,249371086,1584409659,950.0,45.0,2024-04-29 00:00:00 UTC
2120128870,391290753,1126979805,679.0,23.0,2024-04-29 00:00:00 UTC
841323883,1017841391,631797859,3751.0,703.0,2024-04-30 00:00:00 UTC
518630217,1430930351,1323046246,3375.0,569.0,2024-04-30 00:00:00 UTC
2060295499,104647731,1659676686,2813.0,395.0,2024-04-30 00:00:00 UTC
1687019626,249371086,1584409659,1101.0,60.0,2024-04-30 00:00:00 UTC
501684896,391290753,1126979805,787.0,30.0,2024-04-30 00:00:00 UTC
1244914997,1017841391,631797859,3874.0,750.0,2024-05-01 00:00:00 UTC
36797160,1430930351,1323046246,3487.0,608.0,2024-05-01 00:00:00 UTC
360348684,104647731,1659676686,2906.0,422.0,2024-05-01 00:00:00 UTC
1454799961,249371086,1584409659,1136.0,64.0,2024-05-01 00:00:00 UTC
2118225841,391290753,1126979805,811.0,32.0,2024-05-01 00:00:00 UTC
2075405499,1017841391,631797859,3504.0,614.0,2024-05-02 00:00:00 UTC
835067112,1430930351,1323046246,3154.0,497.0,2024-05-02 00:00:00 UTC
503798625,104647731,1659676686,2628.0,345.0,2024-05-02 00:00:00 UTC
431718324,249371086,1584409659,1026.0,52.0,2024-05-02 00:00:00 UTC
94105456,391290753,1126979805,733.0,26.0,2024-05-02 00:00:00 UTC
1006172159,1017841391,631797859,2913.0,424.0,2024-05-03 00:00:00 UTC
883421958,1430930351,1323046246,2621.0,343.0,2024-05-03 00:00:00 UTC
369485914,104647731,1659676686,2184.0,238.0,2024-05-03 00:00:00 UTC
1960600886,249371086,1584409659,852.0,36.0,2024-05-03 00:00:00 UTC
1678487937,391290753,1126979805,608.0,18.0,2024-05-03 00:00:00 UTC
881366928,1017841391,631797859,2540.0,322.0,2024-05-04 00:00:00 UTC
2050180861,1430930351,1323046246,2286.0,261.0,2024-05-04 00:00:00 UTC
1544689028,104647731,1659676686,1905.0,181.0,2024-05-04 00:00:00 UTC
8904078,249371086,1584409659,742.0,27.0,2024-05-04 00:00:00 UTC
118136042,391290753,1126979805,530.0,14.0,2024-05-04 00:00:00 UTC
321308662,1017841391,631797859,2662.0,354.0,2024-05-05 00:00:00 UTC
1694455046,1430930351,1323046246,2396.0,287.0,2024-05-05 00:00:00 UTC
1714368912,104647731,1659676686,1997.0,199.0,2024-05-05 00:00:00 UTC
1105312094,249371086,1584409659,776.0,30.0,2024-05-05 00:00:00 UTC
1657037705,391290753,1126979805,554.0,15.0,2024-05-05 00:00:00 UTC
806622469,1017841391,631797859,3182.0,506.0,2024-05-06 00:00:00 UTC
997636875,1430930351,1323046246,2864.0,410.0,2024-05-06 00:00:00 UTC
314514308,104647731,1659676686,2386.0,284.0,2024-05-06 00:00:00 UTC
2100914003,249371086,1584409659,926.0,42.0,2024-05-06 00:00:00 UTC
998400379,391290753,1126979805,662.0,21.0,2024-05-06 00:00:00 UTC
365091929,1017841391,631797859,3702.0,685.0,2024-05-07 00:00:00 UTC
1284273833,1430930351,1323046246,3332.0,555.0,2024-05-07 00:00:00 UTC
377520169,104647731,1659676686,2777.0,385.0,2024-05-07 00:00:00 UTC
1738690333,249371086,1584409659,1076.0,57.0,2024-05-07 00:00:00 UTC
752873658,391290753,1126979805,769.0,29.0,2024-05-07 00:00:00 UTC
178255919,1017841391,631797859,3825.0,731.0,2024-05-08 00:00:00 UTC
1826015843,1430930351,1323046246,3442.0,592.0,2024-05-08 00:00:00 UTC
849279306,104647731,1659676686,2869.0,411.0,2024-05-08 00:00:00 UTC
742022578,249371086,1584409659,1111.0,61.0,2024-05-08 00:00:00 UTC
1298937118,391290753,1126979805,793.0,31.0,2024-05-08 00:00:00 UTC
2013105288,1017841391,631797859,3450.0,595.0,2024-05-09 00:00:00 UTC
219685432,1430930351,1323046246,3105.0,482.0,2024-05-09 00:00:00 UTC
1533370466,104647731,1659676686,2588.0,334.0,2024-05-09 00:00:00 UTC
347042325,249371086,1584409659,1000.0,50.0,2024-05-09 00:00:00 UTC
628041576,391290753,1126979805,714.0,25.0,2024-05-09 00:00:00 UTC
2140803200,1017841391,631797859,2853.0,407.0,2024-05-10 00:00:00 UTC
1759941244,1430930351,1323046246,2568.0,329.0,2024-05-10 00:00:00 UTC
243406309,104647731,1659676686,2140.0,229.0,2024-05-10 00:00:00 UTC
1490884450,249371086,1584409659,826.0,34.0,2024-05-10 00:00:00 UTC
1828813538,391290753,1126979805,590.0,17.0,2024-05-10 00:00:00 UTC
1141998229,1017841391,631797859,2476.0,306.0,2024-05-11 00:00:00 UTC
391749027,1430930351,1323046246,2229.0,248.0,2024-05-11 00:00:00 UTC
1493428683,104647731,1659676686,1857.0,172.0,2024-05-11 00:00:00 UTC
914333255,249371086,1584409659,716.0,25.0,2024-05-11 00:00:00 UTC
1550925330,391290753,1126979805,511.0,13.0,2024-05-11 00:00:00 UTC
1894145274,1017841391,631797859,2597.0,337.0,2024-05-12 00:00:00 UTC
1559405283,1430930351,1323046246,2337.0,273.0,2024-05-12 00:00:00 UTC
1691645492,104647731,1659676686,1948.0,189.0,2024-05-12 00:00:00 UTC
974310686,249371086,1584409659,750.0,28.0,2024-05-12 00:00:00 UTC
291423437,391290753,1126979805,535.0,14.0,2024-05-12 00:00:00 UTC
2050469022,1017841391,631797859,3118.0,486.0,2024-05-13 00:00:00 UTC
716222813,1430930351,1323046246,2806.0,393.0,2024-05-13 00:00:00 UTC
931260268,104647731,1659676686,2339.0,273.0,2024-05-13 00:00:00 UTC
793030629,249371086,1584409659,899.0,40.0,2024-05-13 00:00:00 UTC
1961334185,391290753,1126979805,642.0,20.0,2024-05-13 00:00:00 UTC
477091922,1017841391,631797859,3640.0,662.0,2024-05-14 00:00:00 UTC
2086407577,1430930351,1323046246,3276.0,536.0,2024-05-14 00:00:00 UTC
1550149031,104647731,1659676686,2730.0,372.0,2024-05-14 00:00:00 UTC
1131275427,249371086,1584409659,1048.0,54.0,2024-05-14 00:00:00 UTC
717592004,391290753,1126979805,748.0,28.0,2024-05-14 00:00:00 UTC
1193815465,1017841391,631797859,3761.0,707.0,2024-05-15 00:00:00 UTC
971234231,1430930351,1323046246,3385.0,573.0,2024-05-15 00:00:00 UTC
2010014334,104647731,1659676686,2821.0,398.0,2024-05-15 00:00:00 UTC
1440969462,249371086,1584409659,1081.0,58.0,2024-05-15 00:00:00 UTC
730074256,391290753,1126979805,772.0,29.0,2024-05-15 00:00:00 UTC
1265235418,1017841391,631797859,3383.0,572.0,2024-05-16 00:00:00 UTC
220118778,1430930351,1323046246,3044.0,463.0,2024-05-16 00:00:00 UTC
2054380474,104647731,1659676686,2537.0,321.0,2024-05-16 00:00:00 UTC
1103616257,249371086,1584409659,971.0,47.0,2024-05-16 00:00:00 UTC
65890051,391290753,1126979805,693.0,24.0,2024-05-16 00:00:00 UTC
279961596,1017841391,631797859,2780.0,386.0,2024-05-17 00:00:00 UTC
473764077,1430930351,1323046246,2502.0,313.0,2024-05-17 00:00:00 UTC
2131905679,104647731,1659676686,2085.0,217.0,2024-05-17 00:00:00 UTC
858673594,249371086,1584409659,797.0,31.0,2024-05-17 00:00:00 UTC
233222248,391290753,1126979805,569.0,16.0,2024-05-17 00:00:00 UTC
308761510,1017841391,631797859,2399.0,287.0,2024-05-18 00:00:00 UTC
434803033,1430930351,1323046246,2159.0,233.0,2024-05-18 00:00:00 UTC
1480727281,104647731,1659676686,1799.0,161.0,2024-05-18 00:00:00 UTC
1823350947,249371086,1584409659,686.0,23.0,2024-05-18 00:00:00 UTC
823890499,391290753,1126979805,490.0,12.0,2024-05-18 00:00:00 UTC
2075323757,1017841391,631797859,2519.0,317.0,2024-05-19 00:00:00 UTC
1078844054,1430930351,1323046246,2267.0,257.0,2024-05-19 00:00:00 UTC
204709770,104647731,1659676686,1889.0,178.0,2024-05-19 00:00:00 UTC
2061499485,249371086,1584409659,720.0,25.0,2024-05-19 00:00:00 UTC
1144227518,391290753,1126979805,514.0,13.0,2024-05-19 00:00:00 UTC
5283267,1017841391,631797859,3041.0,462.0,2024-05-20 00:00:00 UTC
2039510407,1430930351,1323046246,2737.0,374.0,2024-05-20 00:00:00 UTC
1551265775,104647731,1659676686,2281.0,260.0,2024-05-20 00:00:00 UTC
550896184,249371086,1584409659,868.0,37.0,2024-05-20 00:00:00 UTC
1881734652,391290753,1126979805,620.0,19.0,2024-05-20 00:00:00 UTC
1170836152,1017841391,631797859,3564.0,635.0,2024-05-21 00:00:00 UTC
583099765,1430930351,1323046246,3208.0,514.0,2024-05-21 00:00:00 UTC
