 Order ID, Channel, Order Date, Invoice ID
1022009057,Web,2024-01-04 00:00:00 UTC,1711169916
90203610,Marketplace,2021-04-29 00:00:00 UTC,1575288768
1355751948,Web,2023-01-31 00:00:00 UTC,1681233939
1890886498,Marketplace,2024-07-03 00:00:00 UTC,939847789
1752365414,Web,2024-05-21 00:00:00 UTC,103270955
1612177536,Marketplace,2023-10-16 00:00:00 UTC,556924074
834150819,Web,2023-01-23 00:00:00 UTC,626243666
277317132,Web,2023-11-07 00:00:00 UTC,1609570992
2138380234,Marketplace,2023-07-26 00:00:00 UTC,455333904
674812172,Marketplace,2021-09-29 00:00:00 UTC,116506258
1475034815,Web,2023-09-25 00:00:00 UTC,1763998493
1372848742,Marketplace,2024-06-16 00:00:00 UTC,1329234593
847698019,Marketplace,2022-12-18 00:00:00 UTC,1201600305
1301114132,Web,2024-12-20 00:00:00 UTC,1943636147
1500045032,Marketplace,2023-12-24 00:00:00 UTC,1391435531
152842793,Marketplace,2023-02-21 00:00:00 UTC,1880156137
1206788282,Marketplace,2023-11-11 00:00:00 UTC,1193597696
833593034,Web,2023-09-13 00:00:00 UTC,1802396333
798727470,Web,2023-11-12 00:00:00 UTC,1760260630
1471405284,Marketplace,2023-08-20 00:00:00 UTC,1973266519
2139166388,Marketplace,2020-12-25 00:00:00 UTC,1868683850
2071359337,Marketplace,2023-08-04 00:00:00 UTC,1745189397
1793360183,Web,2022-12-23 00:00:00 UTC,457836073
1585926633,Web,2023-06-08 00:00:00 UTC,894901310
735135161,Marketplace,2022-10-04 00:00:00 UTC,1666121973
1566521874,Web,2024-10-14 00:00:00 UTC,634056528
1282716284,Marketplace,2023-08-11 00:00:00 UTC,1005474987
1262344413,Marketplace,2023-09-08 00:00:00 UTC,1879757872
830870117,Web,2022-01-21 00:00:00 UTC,1483455017
1451436544,Marketplace,2023-10-24 00:00:00 UTC,1165496470
1385569908,Web,2024-11-15 00:00:00 UTC,569730573
1303805769,Marketplace,2023-04-25 00:00:00 UTC,1380341360
1296903193,Marketplace,2023-01-03 00:00:00 UTC,1577431246
1553400938,Marketplace,2023-08-10 00:00:00 UTC,935175566
179769394,Marketplace,2024-08-07 00:00:00 UTC,617153712
1298233042,Marketplace,2022-03-10 00:00:00 UTC,1957085802
1477297123,Web,2023-07-25 00:00:00 UTC,589299708
1874713073,Web,2023-04-30 00:00:00 UTC,470769352
2084431071,Web,2023-07-09 00:00:00 UTC,491265151
875497318,Marketplace,2023-06-06 00:00:00 UTC,2092761117
696999209,Marketplace,2023-10-17 00:00:00 UTC,1164104923
76283076,Marketplace,2024-08-03 00:00:00 UTC,1762614742
2000532800,Web,2021-04-12 00:00:00 UTC,1460577958
1634682058,Marketplace,2024-09-01 00:00:00 UTC,1585336167
1690442551,Marketplace,2022-05-21 00:00:00 UTC,1485379658
274544839,Web,2024-09-22 00:00:00 UTC,1591131281
577738400,Web,2021-08-02 00:00:00 UTC,901999359
312720826,Web,2024-11-01 00:00:00 UTC,1682034053
1946795680,Web,2023-05-03 00:00:00 UTC,374336385
449336733,Web,2022-04-19 00:00:00 UTC,762794495
1201634904,Web,2024-01-13 00:00:00 UTC,1602462396
1588424435,Marketplace,2024-11-15 00:00:00 UTC,1734225526
224432942,Marketplace,2023-12-13 00:00:00 UTC,1881427280
774716310,Web,2024-01-01 00:00:00 UTC,1065374798
1495757175,Web,2021-09-06 00:00:00 UTC,1372810841
2135315537,Web,2024-10-21 00:00:00 UTC,642825728
132624034,Web,2023-10-09 00:00:00 UTC,1178516017
1847851664,Web,2023-01-26 00:00:00 UTC,759968053
1577371028,Web,2023-07-26 00:00:00 UTC,71672478
1086410953,Web,2023-04-06 00:00:00 UTC,1292479541
1589281272,Marketplace,2023-04-08 00:00:00 UTC,1133310090
1302830410,Marketplace,2023-10-26 00:00:00 UTC,1888576853
1059346919,Web,2023-08-07 00:00:00 UTC,1448267606
2026044558,Web,2023-07-05 00:00:00 UTC,1615244026
1777760583,Web,2024-06-03 00:00:00 UTC,2137444525
1530113230,Marketplace,2024-04-28 00:00:00 UTC,1614511031
1133114987,Web,2023-08-29 00:00:00 UTC,1503667788
95880918,Marketplace,2023-09-24 00:00:00 UTC,347360582
1703017560,Marketplace,2023-02-27 00:00:00 UTC,243231751
212235960,Marketplace,2023-03-12 00:00:00 UTC,230084850
432970800,Web,2024-10-22 00:00:00 UTC,658834401
1099076863,Marketplace,2022-01-23 00:00:00 UTC,426608278
2024876488,Marketplace,2021-04-09 00:00:00 UTC,947798774
813717126,Web,2024-05-25 00:00:00 UTC,1309120040
591683797,Web,2023-07-11 00:00:00 UTC,2076792871
2137449466,Web,2023-05-18 00:00:00 UTC,107064734
1956554062,Web,2023-05-11 00:00:00 UTC,224155754
1355596315,Marketplace,2021-09-24 00:00:00 UTC,1726128204
1885412672,Web,2023-07-10 00:00:00 UTC,1891036795
1712126666,Marketplace,2023-02-01 00:00:00 UTC,1220542444
1256591659,Marketplace,2022-07-24 00:00:00 UTC,2128524102
1184735330,Web,2024-08-25 00:00:00 UTC,810712063
615628009,Web,2023-09-30 00:00:00 UTC,1634095922
57209927,Marketplace,2021-02-02 00:00:00 UTC,1923915569
1951895743,Web,2024-08-18 00:00:00 UTC,301659559
2128883751,Marketplace,2020-10-30 00:00:00 UTC,1403293083
1622747601,Marketplace,2023-06-03 00:00:00 UTC,1723088113
313321764,Marketplace,2024-01-11 00:00:00 UTC,1025190577
792772926,Marketplace,2023-04-03 00:00:00 UTC,11411601
1897967653,Marketplace,2021-06-18 00:00:00 UTC,1245174757
1666948314,Web,2023-08-03 00:00:00 UTC,1201708171
51354781,Web,2023-01-11 00:00:00 UTC,1104208132
100642032,Web,2024-10-24 00:00:00 UTC,670867167
1536309233,Web,2023-09-17 00:00:00 UTC,127230792
649461186,Web,2023-05-16 00:00:00 UTC,857842057
649243078,Web,2023-01-07 00:00:00 UTC,1710909592
549215137,Marketplace,2021-05-19 00:00:00 UTC,612971036
1360539729,Web,2021-11-16 00:00:00 UTC,155069752
889076638,Web,2023-10-28 00:00:00 UTC,2135782149
469785735,Marketplace,2023-07-01 00:00:00 UTC,986681903
749313834,Marketplace,2023-03-16 00:00:00 UTC,627175623
704525836,Web,2024-07-10 00:00:00 UTC,2125734424
48124527,Web,2021-11-23 00:00:00 UTC,1984789737
368240026,Marketplace,2020-05-11 00:00:00 UTC,55615058
990834986,Web,2023-03-08 00:00:00 UTC,316297305
2123668713,Web,2023-04-11 00:00:00 UTC,204797368
392000024,Marketplace,2023-09-15 00:00:00 UTC,1111249670
255701327,Web,2024-02-26 00:00:00 UTC,1204493729
795021999,Web,2023-07-17 00:00:00 UTC,324424962
1677482321,Web,2023-06-02 00:00:00 UTC,837696314
1075431898,Web,2023-01-24 00:00:00 UTC,1870718597
1800931510,Marketplace,2020-11-01 00:00:00 UTC,1049832107
35865739,Marketplace,2020-04-22 00:00:00 UTC,1023796331
1570753523,Marketplace,2023-05-08 00:00:00 UTC,2012918531
1435529115,Web,2021-03-08 00:00:00 UTC,176391062
2112947471,Web,2021-10-27 00:00:00 UTC,821149582
1818726738,Marketplace,2023-10-13 00:00:00 UTC,274840605
1608043608,Web,2023-01-10 00:00:00 UTC,1361993244
123121558,Web,2023-06-23 00:00:00 UTC,788189752
1000226117,Marketplace,2021-03-04 00:00:00 UTC,157850877
1894269592,Web,2024-08-04 00:00:00 UTC,538530418
1432288893,Marketplace,2020-03-13 00:00:00 UTC,966345623
9951051,Web,2024-04-28 00:00:00 UTC,1718483295
455230987,Marketplace,2023-10-30 00:00:00 UTC,1665472571
1681308118,Marketplace,2020-10-20 00:00:00 UTC,474392624
667915116,Web,2020-05-12 00:00:00 UTC,38258892
1649925642,Web,2024-01-25 00:00:00 UTC,819706100
1243374250,Web,2024-06-26 00:00:00 UTC,2012232269
1311856327,Web,2023-06-08 00:00:00 UTC,532765551
1568507121,Web,2024-02-08 00:00:00 UTC,1222434386
1146864935,Marketplace,2022-02-09 00:00:00 UTC,1191341531
1352731981,Web,2022-12-08 00:00:00 UTC,1148838605
1455407498,Marketplace,2024-02-24 00:00:00 UTC,43349542
251518564,Marketplace,2021-11-13 00:00:00 UTC,117337573
698959302,Marketplace,2023-05-25 00:00:00 UTC,1454452949
182298642,Web,2023-12-22 00:00:00 UTC,656396375
1301537145,Marketplace,2024-07-25 00:00:00 UTC,218435844
1405680672,Marketplace,2021-12-28 00:00:00 UTC,2085041282
157976838,Marketplace,2023-06-14 00:00:00 UTC,252465872
908112435,Marketplace,2023-09-28 00:00:00 UTC,169537268
802343963,Marketplace,2023-09-30 00:00:00 UTC,383609470
305303442,Web,2024-11-21 00:00:00 UTC,1736000532
1191938083,Web,2024-10-15 00:00:00 UTC,1376525167
1315061253,Web,2024-04-26 00:00:00 UTC,1514046057
1789993113,Marketplace,2022-07-24 00:00:00 UTC,334480623
120551229,Web,2024-12-17 00:00:00 UTC,188956852
1820565416,Marketplace,2021-11-21 00:00:00 UTC,836445125
363990034,Marketplace,2023-02-15 00:00:00 UTC,658199096
1488189911,Web,2023-04-14 00:00:00 UTC,1334134086
750253602,Web,2023-04-29 00:00:00 UTC,1338514166
853132721,Web,2023-08-29 00:00:00 UTC,1689926002
1331274261,Marketplace,2023-12-19 00:00:00 UTC,810029257
288453213,Marketplace,2023-11-08 00:00:00 UTC,60545116
920995567,Web,2024-05-19 00:00:00 UTC,974935018
1397188225,Web,2023-06-25 00:00:00 UTC,1699114940
400887268,Web,2023-12-25 00:00:00 UTC,1909913033
1324662745,Marketplace,2023-03-10 00:00:00 UTC,948248452
2017335536,Web,2024-01-03 00:00:00 UTC,136660462
1498334450,Web,2024-06-09 00:00:00 UTC,1378593068
56516869,Web,2023-01-25 00:00:00 UTC,2070685278
46937804,Web,2021-06-19 00:00:00 UTC,940922195
2044295178,Marketplace,2022-04-07 00:00:00 UTC,487095683
1810781665,Marketplace,2024-09-15 00:00:00 UTC,1979725858
945881557,Marketplace,2021-02-28 00:00:00 UTC,1553639454
1534993178,Web,2023-05-21 00:00:00 UTC,924704383
724537520,Marketplace,2023-04-15 00:00:00 UTC,244198866
61966597,Marketplace,2022-05-21 00:00:00 UTC,1423002101
988794538,Marketplace,2023-02-20 00:00:00 UTC,1126344487
262753463,Web,2024-03-31 00:00:00 UTC,510309454
673483871,Web,2023-03-17 00:00:00 UTC,1877645381
1380764066,Marketplace,2024-07-07 00:00:00 UTC,1290356196
1915099120,Web,2022-03-07 00:00:00 UTC,34418431
617903633,Web,2024-02-02 00:00:00 UTC,465029906
958028073,Marketplace,2021-01-15 00:00:00 UTC,1025490598
1239964430,Web,2024-08-04 00:00:00 UTC,107397886
701391402,Web,2022-09-26 00:00:00 UTC,711794754
145293864,Marketplace,2024-07-11 00:00:00 UTC,695512959
335438862,Marketplace,2022-08-15 00:00:00 UTC,1431362764
1852998400,Web,2023-10-04 00:00:00 UTC,92641771
537094265,Web,2023-10-23 00:00:00 UTC,757664131
2021750880,Marketplace,2020-11-03 00:00:00 UTC,844123326
666739877,Web,2022-02-20 00:00:00 UTC,1829514833
430518906,Marketplace,2023-05-16 00:00:00 UTC,934948261
1576583956,Marketplace,2020-04-07 00:00:00 UTC,155247778
910660241,Web,2024-01-30 00:00:00 UTC,1368304186
97148844,Marketplace,2022-09-07 00:00:00 UTC,577588851
138887717,Web,2023-02-27 00:00:00 UTC,895521911
839062034,Web,2022-12-12 00:00:00 UTC,1783516528
1431520560,Web,2023-10-13 00:00:00 UTC,962690848
303019739,Web,2024-09-24 00:00:00 UTC,843309037
126805048,Marketplace,2023-04-30 00:00:00 UTC,2079025434
1538207,Marketplace,2023-05-18 00:00:00 UTC,1124542984
1584925419,Web,2020-07-20 00:00:00 UTC,1132035121
1005640214,Marketplace,2023-09-30 00:00:00 UTC,1239139409
1842042283,Marketplace,2023-04-19 00:00:00 UTC,1273620413
38057652,Web,2022-11-21 00:00:00 UTC,2031400555
551220304,Marketplace,2020-01-21 00:00:00 UTC,1347580251
7058965,Marketplace,2020-10-23 00:00:00 UTC,1150232379
745230944,Web,2023-04-04 00:00:00 UTC,1746413364
1142659430,Marketplace,2023-12-12 00:00:00 UTC,1359815334
1779790316,Marketplace,2024-01-26 00:00:00 UTC,93822020
1223673114,Marketplace,2023-12-09 00:00:00 UTC,2034102077
1744782517,Marketplace,2022-12-22 00:00:00 UTC,37711338
1127972432,Web,2022-06-12 00:00:00 UTC,131570511
1704102576,Marketplace,2023-07-02 00:00:00 UTC,392688441
80855168,Marketplace,2023-05-02 00:00:00 UTC,1152347122
1025401998,Web,2023-07-06 00:00:00 UTC,1796528650
2075994464,Marketplace,2021-12-10 00:00:00 UTC,801456822
1179377679,Web,2023-08-25 00:00:00 UTC,1241080029
843569048,Marketplace,2023-08-21 00:00:00 UTC,1239027535
1152219962,Web,2024-06-20 00:00:00 UTC,767251990
1523301903,Web,2020-05-28 00:00:00 UTC,1156404398
101781493,Marketplace,2024-10-04 00:00:00 UTC,2143020330
1759578406,Marketplace,2022-04-13 00:00:00 UTC,760524407
1470948709,Web,2022-06-16 00:00:00 UTC,1997814064
610909718,Marketplace,2021-08-12 00:00:00 UTC,1252944851
228278468,Web,2023-05-22 00:00:00 UTC,740004705
570322338,Marketplace,2023-06-29 00:00:00 UTC,1567983445
800847177,Web,2024-06-26 00:00:00 UTC,512687429
631355459,Web,2023-07-24 00:00:00 UTC,395993035
812253596,Web,2024-08-24 00:00:00 UTC,1076958610
1507316446,Marketplace,2024-05-28 00:00:00 UTC,1357238176
1451629883,Web,2023-09-28 00:00:00 UTC,785381294
1801185500,Web,2022-09-01 00:00:00 UTC,1739311651
126476004,Web,2023-10-30 00:00:00 UTC,1283967368
1536098490,Web,2023-09-13 00:00:00 UTC,383446592
330352195,Marketplace,2022-02-14 00:00:00 UTC,2110571239
397320607,Web,2024-03-22 00:00:00 UTC,2102203112
1439974060,Web,2023-10-31 00:00:00 UTC,1021227011
630412641,Web,2022-05-24 00:00:00 UTC,523781617
1602230832,Web,2022-05-20 00:00:00 UTC,1276412286
1299494307,Marketplace,2023-07-30 00:00:00 UTC,1791009008
339360297,Web,2023-12-12 00:00:00 UTC,1512985060
995781278,Web,2024-09-15 00:00:00 UTC,1456823834
254250943,Marketplace,2024-10-15 00:00:00 UTC,635493744
589023028,Marketplace,2023-12-10 00:00:00 UTC,1148062779
1391685270,Marketplace,2023-05-19 00:00:00 UTC,104833166
1009473438,Marketplace,2020-05-04 00:00:00 UTC,1733610343
710654772,Marketplace,2021-02-22 00:00:00 UTC,562623159
793171583,Marketplace,2023-02-13 00:00:00 UTC,742329996
2076946190,Marketplace,2023-02-20 00:00:00 UTC,1002094811
1460828819,Web,2023-06-09 00:00:00 UTC,1782209149
422287142,Marketplace,2020-10-09 00:00:00 UTC,1150553232
365535292,Marketplace,2021-01-21 00:00:00 UTC,548929909
126811518,Web,2023-11-08 00:00:00 UTC,682750108
730061,Web,2023-04-08 00:00:00 UTC,1120069855
879522785,Web,2020-04-24 00:00:00 UTC,1745197593
1856712066,Web,2023-01-15 00:00:00 UTC,1889480294
2001089946,Web,2021-03-01 00:00:00 UTC,503522352
324295578,Marketplace,2023-07-01 00:00:00 UTC,502472647
1784939506,Marketplace,2023-09-13 00:00:00 UTC,1702684836
883925222,Web,2023-06-12 00:00:00 UTC,784238347
1611495366,Marketplace,2021-12-11 00:00:00 UTC,1564291291
1155707160,Web,2022-02-03 00:00:00 UTC,140208418
1252124013,Web,2023-06-14 00:00:00 UTC,759199677
244852896,Web,2022-05-27 00:00:00 UTC,1344717132
72195299,Web,2024-10-21 00:00:00 UTC,438385174
1898183355,Web,2022-11-24 00:00:00 UTC,1566911928
841231023,Web,2024-11-24 00:00:00 UTC,1566708574
804349007,Web,2021-03-08 00:00:00 UTC,38872289
1351723085,Web,2023-11-07 00:00:00 UTC,183084422
1947995224,Marketplace,2024-02-20 00:00:00 UTC,1055026712
1421928236,Web,2021-10-22 00:00:00 UTC,1471365553
902759471,Web,2022-03-01 00:00:00 UTC,1715519716
50632349,Web,2021-04-21 00:00:00 UTC,1755253636
1858893521,Marketplace,2021-05-05 00:00:00 UTC,619654721
1889836950,Marketplace,2023-01-25 00:00:00 UTC,1210772839
144665926,Marketplace,2023-06-29 00:00:00 UTC,928118947
1587527248,Marketplace,2023-09-21 00:00:00 UTC,803046089
653579863,Web,2023-06-22 00:00:00 UTC,927220090
280188283,Marketplace,2023-08-27 00:00:00 UTC,99205875
1444340192,Web,2024-02-05 00:00:00 UTC,206472518
1940976062,Marketplace,2023-06-23 00:00:00 UTC,323696535
1348869396,Web,2024-06-30 00:00:00 UTC,1898941602
2120866351,Marketplace,2020-06-08 00:00:00 UTC,1217661191
118544509,Marketplace,2023-04-27 00:00:00 UTC,192671899
1955397127,Web,2024-04-06 00:00:00 UTC,495800858
570495481,Web,2024-09-08 00:00:00 UTC,951902348
689075983,Marketplace,2022-07-19 00:00:00 UTC,153210308
548793110,Web,2023-10-30 00:00:00 UTC,245914844
2082971127,Web,2024-01-02 00:00:00 UTC,739675383
623333461,Web,2023-06-24 00:00:00 UTC,993489398
265353137,Web,2023-12-28 00:00:00 UTC,870059314
758783612,Marketplace,2021-09-28 00:00:00 UTC,298733305
2140068877,Marketplace,2023-08-18 00:00:00 UTC,1562746029
1300530812,Web,2023-09-08 00:00:00 UTC,865504056
507135441,Marketplace,2023-09-09 00:00:00 UTC,2075933543
1590663466,Web,2024-03-28 00:00:00 UTC,1258902041
826940338,Web,2024-12-29 00:00:00 UTC,1462735769
705244486,Marketplace,2024-02-03 00:00:00 UTC,1159427264
541776172,Marketplace,2022-10-12 00:00:00 UTC,1168614497
306892833,Marketplace,2021-06-01 00:00:00 UTC,2050118133
1614437582,Marketplace,2023-06-19 00:00:00 UTC,250118179
347678307,Web,2024-11-09 00:00:00 UTC,1001007691
2036569106,Marketplace,2024-02-04 00:00:00 UTC,921958738
428778037,Marketplace,2023-12-27 00:00:00 UTC,1453126578
342287092,Web,2023-04-03 00:00:00 UTC,671061009
276916872,Web,2023-02-21 00:00:00 UTC,1972675538
573806478,Marketplace,2023-07-25 00:00:00 UTC,1681438643
939033039,Web,2022-10-21 00:00:00 UTC,1304727257
1325120066,Web,2022-07-18 00:00:00 UTC,1563979390
951468963,Web,2023-07-06 00:00:00 UTC,1544440121
226788114,Web,2020-06-15 00:00:00 UTC,1942181209
1454223927,Web,2020-02-22 00:00:00 UTC,593051108
1594285778,Web,2022-07-22 00:00:00 UTC,1243242314
283840369,Web,2023-04-18 00:00:00 UTC,233108581
625490982,Marketplace,2023-09-18 00:00:00 UTC,1912137855
1483382885,Marketplace,2022-04-13 00:00:00 UTC,1143874663
1823014645,Marketplace,2020-03-10 00:00:00 UTC,1642787021
1566317278,Web,2024-11-11 00:00:00 UTC,1559905598
230629183,Marketplace,2023-02-16 00:00:00 UTC,336312380
109369253,Web,2023-08-20 00:00:00 UTC,1858305281
608731698,Marketplace,2021-07-31 00:00:00 UTC,1551468209
2122419788,Web,2022-03-05 00:00:00 UTC,1128508176
758290655,Marketplace,2021-07-29 00:00:00 UTC,1234997393
707771294,Web,2023-11-09 00:00:00 UTC,273054735
902285346,Marketplace,2024-07-06 00:00:00 UTC,1479975422
1896407886,Web,2022-08-06 00:00:00 UTC,185032058
2057472638,Marketplace,2020-09-19 00:00:00 UTC,1594582466
2122251997,Marketplace,2020-03-31 00:00:00 UTC,1623701612
1056607896,Marketplace,2023-11-19 00:00:00 UTC,1855036498
1909585540,Marketplace,2021-07-26 00:00:00 UTC,1936799101
1939436246,Web,2020-06-17 00:00:00 UTC,402348405
1357438917,Marketplace,2023-09-04 00:00:00 UTC,41420221
917622993,Marketplace,2023-02-07 00:00:00 UTC,2097828221
62057518,Web,2023-07-14 00:00:00 UTC,979670993
886902499,Web,2021-03-01 00:00:00 UTC,2137791652
1479779567,Marketplace,2022-01-30 00:00:00 UTC,903646237
1553500305,Web,2024-01-17 00:00:00 UTC,1205627651
238197817,Web,2020-06-09 00:00:00 UTC,1133434527
1595279022,Marketplace,2022-07-14 00:00:00 UTC,1029226172
2007973832,Marketplace,2024-10-04 00:00:00 UTC,1751114289
1966375102,Web,2024-03-26 00:00:00 UTC,819199842
1735214516,Marketplace,2023-10-12 00:00:00 UTC,1718865329
361766723,Web,2023-02-18 00:00:00 UTC,1253812448
786809709,Web,2023-05-18 00:00:00 UTC,687595947
783085939,Marketplace,2021-06-01 00:00:00 UTC,2117938665
613667237,Marketplace,2023-12-31 00:00:00 UTC,135841177
1029345071,Web,2024-02-06 00:00:00 UTC,519863741
91668157,Web,2023-10-04 00:00:00 UTC,255276554
796231873,Web,2023-01-26 00:00:00 UTC,1923613434
1172222299,Web,2023-11-28 00:00:00 UTC,1841515658
1000484482,Web,2024-04-06 00:00:00 UTC,1714524402
613727046,Marketplace,2023-04-25 00:00:00 UTC,849784315
804890045,Web,2023-12-31 00:00:00 UTC,1540791678
516099615,Web,2024-09-15 00:00:00 UTC,1685469554
868547396,Marketplace,2023-01-02 00:00:00 UTC,1152072823
1396508915,Web,2023-04-25 00:00:00 UTC,1522306275
930115455,Marketplace,2024-09-19 00:00:00 UTC,1520989926
1048902048,Marketplace,2023-08-24 00:00:00 UTC,2124743517
1010557191,Marketplace,2023-06-26 00:00:00 UTC,1129638145
1225190430,Web,2023-04-24 00:00:00 UTC,1119924647
1208262561,Marketplace,2024-10-22 00:00:00 UTC,930689801
1260918936,Marketplace,2023-02-22 00:00:00 UTC,235162278
1255892849,Web,2024-04-22 00:00:00 UTC,930950369
1295625370,Web,2023-11-06 00:00:00 UTC,1335781441
800625183,Web,2023-03-25 00:00:00 UTC,1316361799
1354149107,Marketplace,2023-03-09 00:00:00 UTC,606951622
361870877,Web,2024-01-07 00:00:00 UTC,673134132
1403110339,Web,2023-12-28 00:00:00 UTC,648582021
2132253363,Marketplace,2023-12-12 00:00:00 UTC,1965718332
1820415445,Web,2020-11-01 00:00:00 UTC,845433748
1148226570,Marketplace,2020-09-17 00:00:00 UTC,1007074521
12362105,Web,2021-06-10 00:00:00 UTC,80247081
1435265686,Marketplace,2023-11-25 00:00:00 UTC,70155974
1754928930,Web,2024-10-31 00:00:00 UTC,1772902963
2138300667,Marketplace,2023-06-04 00:00:00 UTC,1747812466
752289484,Marketplace,2023-05-30 00:00:00 UTC,74225956
248010153,Web,2024-08-20 00:00:00 UTC,1171247215
923698973,Web,2024-05-18 00:00:00 UTC,1859502580
1571263880,Web,2023-01-14 00:00:00 UTC,215729548
1598259651,Web,2024-05-18 00:00:00 UTC,1846067088
1619850260,Web,2023-11-09 00:00:00 UTC,1609628365
889696834,Web,2023-07-27 00:00:00 UTC,2068345001
149855610,Marketplace,2024-02-21 00:00:00 UTC,37335586
1875032760,Marketplace,2023-04-09 00:00:00 UTC,1734273655
432695825,Marketplace,2022-11-09 00:00:00 UTC,664182634
2011313410,Web,2022-12-13 00:00:00 UTC,636965852
1734736646,Web,2023-07-13 00:00:00 UTC,389905109
1471070683,Web,2023-11-11 00:00:00 UTC,1889860910
2031434072,Web,2023-08-22 00:00:00 UTC,2091983010
1599288708,Web,2021-05-24 00:00:00 UTC,85242782
290585340,Web,2024-10-24 00:00:00 UTC,1624125873
920048327,Marketplace,2023-04-22 00:00:00 UTC,893603796
1800724368,Web,2023-11-17 00:00:00 UTC,1326491459
513920430,Web,2023-09-14 00:00:00 UTC,1029976509
418215486,Web,2021-02-09 00:00:00 UTC,1784612235
24186588,Marketplace,2023-12-20 00:00:00 UTC,178326445
1044244759,Web,2023-12-14 00:00:00 UTC,148151220
378259008,Marketplace,2022-11-10 00:00:00 UTC,636687519
1930760891,Marketplace,2023-08-06 00:00:00 UTC,1125477445
1419445260,Marketplace,2021-07-18 00:00:00 UTC,1578042138
113624822,Marketplace,2023-04-21 00:00:00 UTC,235549958
582086491,Marketplace,2023-07-25 00:00:00 UTC,1771647034
689162840,Marketplace,2023-08-20 00:00:00 UTC,1155556588
1405873920,Web,2023-12-15 00:00:00 UTC,1431431654
1455305454,Web,2023-12-12 00:00:00 UTC,780283147
1554290861,Marketplace,2023-11-11 00:00:00 UTC,1696013037
1931418493,Web,2024-09-21 00:00:00 UTC,1667097504
687029069,Marketplace,2020-08-06 00:00:00 UTC,2062205839
1602192926,Web,2024-01-19 00:00:00 UTC,164852822
613454139,Marketplace,2023-03-04 00:00:00 UTC,1973661851
615440097,Marketplace,2023-12-16 00:00:00 UTC,1479061824
1121032116,Web,2022-06-28 00:00:00 UTC,1731907672
25977516,Marketplace,2020-08-12 00:00:00 UTC,636319526
304662312,Web,2022-03-17 00:00:00 UTC,285777527
1837125713,Marketplace,2024-05-10 00:00:00 UTC,98039781
465000866,Marketplace,2021-11-14 00:00:00 UTC,1335403011
894547276,Web,2022-01-17 00:00:00 UTC,1924791692
1239706635,Web,2022-01-19 00:00:00 UTC,236738231
1553652928,Marketplace,2023-04-30 00:00:00 UTC,957071509
314153185,Web,2024-03-04 00:00:00 UTC,906971772
1995875816,Marketplace,2023-10-04 00:00:00 UTC,748794261
920481341,Web,2020-03-19 00:00:00 UTC,149051125
520625852,Marketplace,2022-02-02 00:00:00 UTC,2061550578
580992462,Web,2022-04-10 00:00:00 UTC,642438116
1609625458,Marketplace,2024-02-11 00:00:00 UTC,1586395870
1547849572,Web,2023-03-05 00:00:00 UTC,755960208
1934504721,Web,2023-03-29 00:00:00 UTC,360587558
237061369,Marketplace,2021-06-10 00:00:00 UTC,241031841
1849352702,Marketplace,2022-01-12 00:00:00 UTC,1086096606
1087587535,Marketplace,2023-04-29 00:00:00 UTC,28607725
1030676309,Marketplace,2023-01-19 00:00:00 UTC,251993575
136771894,Marketplace,2023-04-24 00:00:00 UTC,1894474515
301498430,Marketplace,2023-04-09 00:00:00 UTC,461421547
2126199549,Marketplace,2020-01-11 00:00:00 UTC,611422993
1533255413,Web,2023-07-06 00:00:00 UTC,2003454615
750819903,Web,2022-06-08 00:00:00 UTC,934854804
1525243210,Web,2023-10-04 00:00:00 UTC,1819863308
1855739177,Web,2024-11-17 00:00:00 UTC,1210148756
224318820,Marketplace,2023-09-17 00:00:00 UTC,1423159438
397998487,Marketplace,2023-03-22 00:00:00 UTC,59766510
2030677387,Marketplace,2023-02-17 00:00:00 UTC,1666385244
319620683,Web,2023-10-04 00:00:00 UTC,2052309485
1692437232,Web,2022-06-15 00:00:00 UTC,1312023672
495567899,Marketplace,2024-07-16 00:00:00 UTC,727225103
2098453271,Web,2023-03-15 00:00:00 UTC,959915069
1143472793,Marketplace,2023-04-09 00:00:00 UTC,718347462
302930624,Marketplace,2023-07-25 00:00:00 UTC,64895594
1680442422,Marketplace,2024-09-24 00:00:00 UTC,1338925065
549510475,Web,2023-09-25 00:00:00 UTC,1492555218
952355641,Web,2024-10-02 00:00:00 UTC,493746343
470984906,Web,2023-11-20 00:00:00 UTC,60696156
1474440806,Web,2022-09-03 00:00:00 UTC,105871716
2106279356,Marketplace,2020-09-27 00:00:00 UTC,1276990819
1179802233,Marketplace,2021-10-31 00:00:00 UTC,101959487
1817944239,Marketplace,2023-04-14 00:00:00 UTC,236197194
2105784969,Marketplace,2021-09-11 00:00:00 UTC,996906385
873593101,Web,2023-03-20 00:00:00 UTC,328530440
1749390137,Marketplace,2021-04-17 00:00:00 UTC,1828150165
185242629,Web,2024-05-29 00:00:00 UTC,326235505
13069020,Web,2024-08-23 00:00:00 UTC,1980654752
759031549,Web,2023-04-15 00:00:00 UTC,1958067972
758767449,Web,2022-07-22 00:00:00 UTC,848984512
1453748788,Web,2022-05-13 00:00:00 UTC,397400656
367940408,Web,2024-07-23 00:00:00 UTC,374730091
180976521,Web,2023-04-25 00:00:00 UTC,2134926097
979872895,Marketplace,2022-01-15 00:00:00 UTC,1139523625
