 ID, Factory ID, Clothing Line ID, Invoice ID, Quantity, Defect Rate, Batch Date
1067526599,1037678530,581862776,,893,1.6108235100958813e-2,2024-04-08 00:00:00 UTC
1386710304,1735089979,1215597412,,1029,1.6054733916327692e-2,2024-04-08 00:00:00 UTC
1017586775,304530343,1215597412,,1025,1.6101998252311744e-2,2024-04-08 00:00:00 UTC
707769696,1037678530,581862776,2001680596,904,1.60634023825974e-2,2024-04-09 00:00:00 UTC
356908150,1735089979,1710825820,235085682,1000,1.604620938239565e-2,2024-04-09 00:00:00 UTC
1683407401,304530343,581862776,427262718,1180,1.6026288829269236e-2,2024-04-09 00:00:00 UTC
1633568862,1037678530,1710825820,,907,1.60050892439443e-2,2024-04-10 00:00:00 UTC
1711181187,1735089979,581862776,,922,1.601849159294668e-2,2024-04-10 00:00:00 UTC
1011895241,304530343,581862776,,1185,1.6022101627444437e-2,2024-04-10 00:00:00 UTC
630547632,1037678530,581862776,,938,1.5980430195652855e-2,2024-04-11 00:00:00 UTC
669698114,1735089979,1710825820,,1008,1.5934398255548515e-2,2024-04-11 00:00:00 UTC
1714994033,304530343,581862776,,1029,1.593336914996787e-2,2024-04-11 00:00:00 UTC
477923839,1037678530,581862776,42863366,877,1.5893830518304133e-2,2024-04-12 00:00:00 UTC
316432720,1735089979,581862776,1734674510,990,1.5938298805288808e-2,2024-04-12 00:00:00 UTC
1522499627,304530343,1710825820,915850651,1203,1.5918647059144683e-2,2024-04-12 00:00:00 UTC
501012841,1037678530,1710825820,,866,1.590884519079808e-2,2024-04-13 00:00:00 UTC
1419696181,1735089979,1710825820,,957,1.5883536184527036e-2,2024-04-13 00:00:00 UTC
1105546717,304530343,581862776,,1185,1.5903055777824252e-2,2024-04-13 00:00:00 UTC
1201196122,1037678530,581862776,,934,1.586691575549457e-2,2024-04-14 00:00:00 UTC
2031961595,1735089979,581862776,,928,1.584884220961905e-2,2024-04-14 00:00:00 UTC
1617898106,304530343,581862776,,1204,1.583592622781186e-2,2024-04-14 00:00:00 UTC
320151191,1037678530,581862776,778764677,863,1.5795294422603908e-2,2024-04-15 00:00:00 UTC
1081564883,1735089979,1710825820,1388993696,1041,1.578000795082517e-2,2024-04-15 00:00:00 UTC
1772755807,304530343,581862776,261865261,1102,1.5787732984848823e-2,2024-04-15 00:00:00 UTC
545776810,1037678530,581862776,,987,1.572958537671883e-2,2024-04-16 00:00:00 UTC
1514423690,1735089979,1710825820,,1019,1.577768424906223e-2,2024-04-16 00:00:00 UTC
18786621,304530343,1215597412,,1170,1.574701496222595e-2,2024-04-16 00:00:00 UTC
362228331,1037678530,581862776,,865,1.571440705222212e-2,2024-04-17 00:00:00 UTC
1133570084,1735089979,1215597412,,889,1.5694164856991058e-2,2024-04-17 00:00:00 UTC
946774501,304530343,1710825820,,1089,1.57227333794191e-2,2024-04-17 00:00:00 UTC
210423701,1037678530,1710825820,126385423,924,1.5705287510487664e-2,2024-04-18 00:00:00 UTC
843229072,1735089979,1710825820,56917336,1009,1.567885248097795e-2,2024-04-18 00:00:00 UTC
2067448172,304530343,1710825820,787032087,1171,1.5686263230995787e-2,2024-04-18 00:00:00 UTC
656371615,1037678530,1710825820,,1034,1.5669538839610586e-2,2024-04-19 00:00:00 UTC
793531589,1735089979,581862776,,901,1.5617854360106494e-2,2024-04-19 00:00:00 UTC
26358715,304530343,1710825820,,1033,1.5625919004914394e-2,2024-04-19 00:00:00 UTC
1921337245,1037678530,581862776,,906,1.5605097317982377e-2,2024-04-20 00:00:00 UTC
1690180843,1735089979,581862776,,1040,1.5620547596891184e-2,2024-04-20 00:00:00 UTC
647349529,304530343,581862776,,1059,1.558219065226493e-2,2024-04-20 00:00:00 UTC
759613565,1037678530,581862776,116965766,1020,1.5572420594669158e-2,2024-04-21 00:00:00 UTC
794976731,1735089979,1215597412,51748910,886,1.5572066104841907e-2,2024-04-21 00:00:00 UTC
1190172362,304530343,1710825820,720342213,1084,1.5543626220934791e-2,2024-04-21 00:00:00 UTC
84085312,1037678530,581862776,,1027,1.5497989497380595e-2,2024-04-22 00:00:00 UTC
191420194,1735089979,1215597412,,884,1.5501539870759569e-2,2024-04-22 00:00:00 UTC
1772071349,304530343,581862776,,1070,1.5527433858720721e-2,2024-04-22 00:00:00 UTC
631606541,1037678530,1215597412,,1039,1.5463387862926687e-2,2024-04-23 00:00:00 UTC
1874772901,1735089979,1710825820,,946,1.5488302424928584e-2,2024-04-23 00:00:00 UTC
499016069,304530343,1710825820,,1113,1.5465795114693497e-2,2024-04-23 00:00:00 UTC
1632311906,1037678530,1215597412,85599172,1002,1.5464819796574455e-2,2024-04-24 00:00:00 UTC
1324900390,1735089979,1215597412,1373503203,960,1.5468035133868631e-2,2024-04-24 00:00:00 UTC
2005322960,304530343,1710825820,1735900681,1061,1.5428131194347794e-2,2024-04-24 00:00:00 UTC
2110944787,1037678530,1710825820,,880,1.5402677088612529e-2,2024-04-25 00:00:00 UTC
1650629216,1735089979,1215597412,,1019,1.5422010527751533e-2,2024-04-25 00:00:00 UTC
1922607533,304530343,581862776,,1174,1.537143682881149e-2,2024-04-25 00:00:00 UTC
1912958575,1037678530,1215597412,,897,1.5353023644848906e-2,2024-04-26 00:00:00 UTC
1434070389,1735089979,1710825820,,883,1.537724811261922e-2,2024-04-26 00:00:00 UTC
629820281,304530343,1710825820,,1086,1.5386520066166386e-2,2024-04-26 00:00:00 UTC
1865251079,1037678530,1215597412,1291077596,1032,1.5324785986575115e-2,2024-04-27 00:00:00 UTC
697976922,1735089979,1710825820,1070133108,957,1.532609261035259e-2,2024-04-27 00:00:00 UTC
394218601,304530343,1710825820,985317570,1227,1.5314069231913799e-2,2024-04-27 00:00:00 UTC
2036050212,1037678530,1215597412,,944,1.529594421007642e-2,2024-04-28 00:00:00 UTC
1259902011,1735089979,581862776,,952,1.5279429379356743e-2,2024-04-28 00:00:00 UTC
837022149,304530343,581862776,,1060,1.5268182429573961e-2,2024-04-28 00:00:00 UTC
265523623,1037678530,581862776,,864,1.5243710215366853e-2,2024-04-29 00:00:00 UTC
222292646,1735089979,1710825820,,965,1.5264831009165997e-2,2024-04-29 00:00:00 UTC
1445096920,304530343,1215597412,,1043,1.5228152759978237e-2,2024-04-29 00:00:00 UTC
1360569344,1037678530,581862776,2025902251,979,1.522137629250893e-2,2024-04-30 00:00:00 UTC
1589903029,1735089979,581862776,508805503,872,1.5200372893256294e-2,2024-04-30 00:00:00 UTC
1392182900,304530343,1710825820,1527506021,1121,1.5225876109611042e-2,2024-04-30 00:00:00 UTC
882320034,1037678530,1215597412,,870,1.51455277147959e-2,2024-05-01 00:00:00 UTC
1007009332,1735089979,581862776,,943,1.514244820168112e-2,2024-05-01 00:00:00 UTC
721062781,304530343,1215597412,,1024,1.5166596913087067e-2,2024-05-01 00:00:00 UTC
1684214462,1037678530,1710825820,,890,1.5089885806870143e-2,2024-05-02 00:00:00 UTC
1122644228,1735089979,1215597412,,1010,1.511270030790165e-2,2024-05-02 00:00:00 UTC
1185782346,304530343,581862776,,1151,1.5128789282656178e-2,2024-05-02 00:00:00 UTC
567657524,1037678530,581862776,986388986,1009,1.5059427133802636e-2,2024-05-03 00:00:00 UTC
562122837,1735089979,581862776,1346300206,976,1.5068308235833956e-2,2024-05-03 00:00:00 UTC
1695492079,304530343,581862776,1252771074,1043,1.5060336657820096e-2,2024-05-03 00:00:00 UTC
416417906,1037678530,1215597412,,1014,1.5024215577371014e-2,2024-05-04 00:00:00 UTC
378867645,1735089979,1710825820,,971,1.5013988687962167e-2,2024-05-04 00:00:00 UTC
1449913539,304530343,581862776,,1113,1.5061910590553104e-2,2024-05-04 00:00:00 UTC
1771756259,1037678530,1215597412,,942,1.4982710634272041e-2,2024-05-05 00:00:00 UTC
1113466044,1735089979,1710825820,,884,1.502204200936566e-2,2024-05-05 00:00:00 UTC
6680861,304530343,1710825820,,1222,1.5023256949631199e-2,2024-05-05 00:00:00 UTC
1468735579,1037678530,1215597412,2017899185,927,1.494919148335587e-2,2024-05-06 00:00:00 UTC
1729507142,1735089979,1710825820,1323402424,1044,1.4948701796682087e-2,2024-05-06 00:00:00 UTC
135987734,304530343,1215597412,122396944,1025,1.4967753151374325e-2,2024-05-06 00:00:00 UTC
1767772162,1037678530,1215597412,,898,1.4945860798314002e-2,2024-05-07 00:00:00 UTC
577903992,1735089979,1710825820,,983,1.4898571727484471e-2,2024-05-07 00:00:00 UTC
2082583040,304530343,581862776,,1135,1.4940274294777465e-2,2024-05-07 00:00:00 UTC
368069452,1037678530,1710825820,,1002,1.4880087082014628e-2,2024-05-08 00:00:00 UTC
719390259,1735089979,1215597412,,960,1.4891470417976027e-2,2024-05-08 00:00:00 UTC
402641662,304530343,1215597412,,1079,1.4857147013345543e-2,2024-05-08 00:00:00 UTC
364053080,1037678530,581862776,909698526,897,1.4814530937348268e-2,2024-05-09 00:00:00 UTC
1914293920,1735089979,1215597412,1571327948,865,1.4827224954014112e-2,2024-05-09 00:00:00 UTC
1999569435,304530343,581862776,560064430,1034,1.4844786040222296e-2,2024-05-09 00:00:00 UTC
1238911000,1037678530,1215597412,,1037,1.4780574160808017e-2,2024-05-10 00:00:00 UTC
1015949819,1735089979,1215597412,,1020,1.4781174985730972e-2,2024-05-10 00:00:00 UTC
1532789120,304530343,1710825820,,1039,1.4773441034245393e-2,2024-05-10 00:00:00 UTC
212793959,1037678530,1215597412,,1015,1.4785360910099944e-2,2024-05-11 00:00:00 UTC
1889574934,1735089979,1710825820,,893,1.4770483701956166e-2,2024-05-11 00:00:00 UTC
626590670,304530343,1215597412,,1215,1.4742447202073506e-2,2024-05-11 00:00:00 UTC
1759749229,1037678530,581862776,1634682616,932,1.4729190795602535e-2,2024-05-12 00:00:00 UTC
1963208202,1735089979,1710825820,1782091107,989,1.472334049150552e-2,2024-05-12 00:00:00 UTC
725325924,304530343,1710825820,1769467800,1083,1.4716800048772002e-2,2024-05-12 00:00:00 UTC
1418521028,1037678530,1215597412,,954,1.4689405409688938e-2,2024-05-13 00:00:00 UTC
958375684,1735089979,581862776,,1033,1.4677697125415543e-2,2024-05-13 00:00:00 UTC
663986327,304530343,581862776,,1102,1.4697867598664625e-2,2024-05-13 00:00:00 UTC
1493139694,1037678530,581862776,,1000,1.461967723838055e-2,2024-05-14 00:00:00 UTC
281279532,1735089979,1215597412,,912,1.4664787134617826e-2,2024-05-14 00:00:00 UTC
694797303,304530343,581862776,,1143,1.4643083910253388e-2,2024-05-14 00:00:00 UTC
581167797,1037678530,581862776,2126179302,891,1.4603452976320408e-2,2024-05-15 00:00:00 UTC
907379209,1735089979,1215597412,277020078,1034,1.4586909517846148e-2,2024-05-15 00:00:00 UTC
1820127642,304530343,1215597412,1760108111,1059,1.4605047108523986e-2,2024-05-15 00:00:00 UTC
1219316308,1037678530,1710825820,,992,1.4582181846522706e-2,2024-05-16 00:00:00 UTC
1351793076,1735089979,581862776,,956,1.4566960237658848e-2,2024-05-16 00:00:00 UTC
1525480378,304530343,1215597412,,1175,1.4561803715076583e-2,2024-05-16 00:00:00 UTC
81742777,1037678530,581862776,,857,1.4546376135915935e-2,2024-05-17 00:00:00 UTC
1011846739,1735089979,1710825820,,903,1.4536088147899643e-2,2024-05-17 00:00:00 UTC
1357455284,304530343,581862776,,1163,1.4513938789374148e-2,2024-05-17 00:00:00 UTC
2127657654,1037678530,1215597412,1410863563,1023,1.4480347554549322e-2,2024-05-18 00:00:00 UTC
1752270551,1735089979,581862776,108566837,915,1.4467465930378294e-2,2024-05-18 00:00:00 UTC
125695518,304530343,581862776,1854562189,1224,1.4454488523967586e-2,2024-05-18 00:00:00 UTC
709126938,1037678530,1215597412,,961,1.4413652487917818e-2,2024-05-19 00:00:00 UTC
989106299,1735089979,581862776,,970,1.4441847491827984e-2,2024-05-19 00:00:00 UTC
53591039,304530343,1215597412,,1132,1.4458863790975078e-2,2024-05-19 00:00:00 UTC
1886965449,1037678530,1215597412,,976,1.4373699778707108e-2,2024-05-20 00:00:00 UTC
247100249,1735089979,1710825820,,871,1.4409756463161396e-2,2024-05-20 00:00:00 UTC
1031043569,304530343,1215597412,,1180,1.4403866875217174e-2,2024-05-20 00:00:00 UTC
279635495,1037678530,581862776,1083543939,984,1.4381305501767071e-2,2024-05-21 00:00:00 UTC
1051138268,1735089979,581862776,661408900,897,1.4352530077515043e-2,2024-05-21 00:00:00 UTC
2006163834,304530343,1710825820,170777903,1121,1.4356590676598096e-2,2024-05-21 00:00:00 UTC
783364653,1037678530,581862776,,900,1.4292364120435531e-2,2024-05-22 00:00:00 UTC
2137846324,1735089979,581862776,,867,1.42926877420573e-2,2024-05-22 00:00:00 UTC
2052535369,304530343,581862776,,1151,1.4342060460753136e-2,2024-05-22 00:00:00 UTC
1592592050,1037678530,581862776,,927,1.430070016896702e-2,2024-05-23 00:00:00 UTC
103965830,1735089979,581862776,,885,1.4285010351666879e-2,2024-05-23 00:00:00 UTC
1929393104,304530343,1710825820,,1035,1.4305463335835988e-2,2024-05-23 00:00:00 UTC
1313515274,1037678530,1215597412,2124719672,1002,1.421393591718195e-2,2024-05-24 00:00:00 UTC
2013492359,1735089979,1215597412,568603507,868,1.4257445378089666e-2,2024-05-24 00:00:00 UTC
243963289,304530343,1215597412,891792870,1175,1.4236475747901154e-2,2024-05-24 00:00:00 UTC
1958820705,1037678530,1215597412,,897,1.4186535156218354e-2,2024-05-25 00:00:00 UTC
1498003148,1735089979,1710825820,,1010,1.4228131622600384e-2,2024-05-25 00:00:00 UTC
1655353982,304530343,1215597412,,1175,1.4212039569521792e-2,2024-05-25 00:00:00 UTC
1806152629,1037678530,581862776,,952,1.4148824319738703e-2,2024-05-26 00:00:00 UTC
968356379,1735089979,1215597412,,853,1.4166415154771572e-2,2024-05-26 00:00:00 UTC
1696407550,304530343,1215597412,,1178,1.4144663280960508e-2,2024-05-26 00:00:00 UTC
434960365,1037678530,1215597412,592826719,851,1.4119576855141858e-2,2024-05-27 00:00:00 UTC
1092357203,1735089979,1710825820,795870617,938,1.4096648980695537e-2,2024-05-27 00:00:00 UTC
1601349427,304530343,1215597412,40553517,1226,1.4111171251020625e-2,2024-05-27 00:00:00 UTC
222617249,1037678530,1710825820,,874,1.4070926704539223e-2,2024-05-28 00:00:00 UTC
1879996336,1735089979,1215597412,,921,1.4087544723824919e-2,2024-05-28 00:00:00 UTC
938074226,304530343,1215597412,,1250,1.4070562616846529e-2,2024-05-28 00:00:00 UTC
1114114000,1037678530,581862776,,935,1.4054798036981843e-2,2024-05-29 00:00:00 UTC
1174488743,1735089979,581862776,,979,1.4060627977523422e-2,2024-05-29 00:00:00 UTC
2014192203,304530343,581862776,,1042,1.4040614365358034e-2,2024-05-29 00:00:00 UTC
856144982,1037678530,581862776,844084121,851,1.3984649585695803e-2,2024-05-30 00:00:00 UTC
1314775244,1735089979,1215597412,1980964748,903,1.4009264053584278e-2,2024-05-30 00:00:00 UTC
1455934264,304530343,581862776,2143047700,1045,1.4027961782810641e-2,2024-05-30 00:00:00 UTC
2113555387,1037678530,581862776,,849,1.3952560722553697e-2,2024-05-31 00:00:00 UTC
1458811677,1735089979,581862776,,945,1.3975615857980251e-2,2024-05-31 00:00:00 UTC
836882268,304530343,581862776,,1097,1.3939490391293505e-2,2024-05-31 00:00:00 UTC
1885308545,1037678530,1710825820,,942,1.3909779720576927e-2,2024-06-01 00:00:00 UTC
1734080643,1735089979,1215597412,,907,1.394016660745256e-2,2024-06-01 00:00:00 UTC
1087860925,304530343,581862776,,1167,1.3919402514817342e-2,2024-06-01 00:00:00 UTC
437174155,1037678530,1710825820,1860205926,853,1.386153002068583e-2,2024-06-02 00:00:00 UTC
1485524127,1735089979,1215597412,2081668541,1013,1.3871706669493812e-2,2024-06-02 00:00:00 UTC
1691131454,304530343,581862776,2014284805,1118,1.3906121157192978e-2,2024-06-02 00:00:00 UTC
640458205,1037678530,1215597412,,878,1.3846576748965486e-2,2024-06-03 00:00:00 UTC
1617780471,1735089979,1710825820,,954,1.3859300563749273e-2,2024-06-03 00:00:00 UTC
661530637,304530343,1215597412,,1262,1.383539119609422e-2,2024-06-03 00:00:00 UTC
235393875,1037678530,581862776,,875,1.3796134982790899e-2,2024-06-04 00:00:00 UTC
1411871790,1735089979,581862776,,886,1.379826181553531e-2,2024-06-04 00:00:00 UTC
1819764169,304530343,581862776,,1185,1.379862464192664e-2,2024-06-04 00:00:00 UTC
1920797796,1037678530,1215597412,76708014,1019,1.3752249144395864e-2,2024-06-05 00:00:00 UTC
590074081,1735089979,581862776,152523751,866,1.3779960492887608e-2,2024-06-05 00:00:00 UTC
523791317,304530343,581862776,2105215522,1185,1.3772934218513194e-2,2024-06-05 00:00:00 UTC
1137231435,1037678530,1215597412,,851,1.373395347508411e-2,2024-06-06 00:00:00 UTC
1784308559,1735089979,1215597412,,954,1.3738666195438913e-2,2024-06-06 00:00:00 UTC
127879953,304530343,1710825820,,1259,1.3711874262990366e-2,2024-06-06 00:00:00 UTC
1994413759,1037678530,1710825820,,973,1.3689265676821506e-2,2024-06-07 00:00:00 UTC
169995960,1735089979,581862776,,1017,1.3678380746863977e-2,2024-06-07 00:00:00 UTC
1278877601,304530343,1710825820,,1144,1.366719538476854e-2,2024-06-07 00:00:00 UTC
208105996,1037678530,1710825820,206854122,930,1.3636045966683436e-2,2024-06-08 00:00:00 UTC
105500927,1735089979,581862776,988534519,903,1.363074504885098e-2,2024-06-08 00:00:00 UTC
415612287,304530343,581862776,1342886412,1166,1.3640372560614074e-2,2024-06-08 00:00:00 UTC
1755866101,1037678530,581862776,,990,1.3579012612880855e-2,2024-06-09 00:00:00 UTC
224940281,1735089979,1710825820,,914,1.357692342690639e-2,2024-06-09 00:00:00 UTC
592287871,304530343,581862776,,1045,1.3603970027021172e-2,2024-06-09 00:00:00 UTC
1595769775,1037678530,581862776,,959,1.3572534602379206e-2,2024-06-10 00:00:00 UTC
184483472,1735089979,1215597412,,900,1.357688483588467e-2,2024-06-10 00:00:00 UTC
371658411,304530343,1215597412,,1211,1.3548271676387634e-2,2024-06-10 00:00:00 UTC
1333386626,1037678530,581862776,1553713078,896,1.354555868309868e-2,2024-06-11 00:00:00 UTC
469500925,1735089979,581862776,227727570,902,1.353927406522187e-2,2024-06-11 00:00:00 UTC
1998760633,304530343,1710825820,1252141174,1198,1.3494859461779219e-2,2024-06-11 00:00:00 UTC
1990709451,1037678530,1215597412,,973,1.3502854282553985e-2,2024-06-12 00:00:00 UTC
334453121,1735089979,581862776,,924,1.3480883755383205e-2,2024-06-12 00:00:00 UTC
659941807,304530343,1215597412,,1251,1.3454273799220874e-2,2024-06-12 00:00:00 UTC
2141916058,1037678530,581862776,,1025,1.3418042646230342e-2,2024-06-13 00:00:00 UTC
1889234920,1735089979,1710825820,,916,1.3463171591634945e-2,2024-06-13 00:00:00 UTC
563799812,304530343,1215597412,,1138,1.3432832787086988e-2,2024-06-13 00:00:00 UTC
364123919,1037678530,1215597412,1674455939,926,1.3382611391606479e-2,2024-06-14 00:00:00 UTC
143805243,1735089979,1710825820,909174861,924,1.341382518224044e-2,2024-06-14 00:00:00 UTC
1355059579,304530343,1710825820,1388974175,1107,1.3376081734652904e-2,2024-06-14 00:00:00 UTC
937522089,1037678530,581862776,,914,1.3365253254225596e-2,2024-06-15 00:00:00 UTC
1659400813,1735089979,581862776,,930,1.3367709529657757e-2,2024-06-15 00:00:00 UTC
1454094954,304530343,1215597412,,1172,1.3344565060781181e-2,2024-06-15 00:00:00 UTC
1022999906,1037678530,581862776,,941,1.3331794662947136e-2,2024-06-16 00:00:00 UTC
672332194,1735089979,1215597412,,927,1.330343956625867e-2,2024-06-16 00:00:00 UTC
1014332823,304530343,581862776,,1198,1.3331719478350545e-2,2024-06-16 00:00:00 UTC
1314489584,1037678530,1215597412,745681102,877,1.3290024016376594e-2,2024-06-17 00:00:00 UTC
1748099044,1735089979,1215597412,1134968260,960,1.3255099806052712e-2,2024-06-17 00:00:00 UTC
1366757377,304530343,581862776,353767882,1175,1.328401141176598e-2,2024-06-17 00:00:00 UTC
1312800066,1037678530,1710825820,,851,1.321355152179713e-2,2024-06-18 00:00:00 UTC
1181533046,1735089979,1215597412,,883,1.325343843186167e-2,2024-06-18 00:00:00 UTC
1858988333,304530343,1215597412,,1081,1.322304483551403e-2,2024-06-18 00:00:00 UTC
1903936032,1037678530,1710825820,,894,1.3217976497232133e-2,2024-06-19 00:00:00 UTC
277232621,1735089979,1215597412,,930,1.31955590065413e-2,2024-06-19 00:00:00 UTC
1378198270,304530343,581862776,,1280,1.3180709435276878e-2,2024-06-19 00:00:00 UTC
911841059,1037678530,1215597412,422835341,973,1.3142120362085983e-2,2024-06-20 00:00:00 UTC
1958764073,1735089979,1710825820,1715909959,874,1.3176914909741017e-2,2024-06-20 00:00:00 UTC
1276408502,304530343,1710825820,1918627713,1226,1.3175952190692787e-2,2024-06-20 00:00:00 UTC
146496388,1037678530,581862776,,957,1.311540545251499e-2,2024-06-21 00:00:00 UTC
1720409748,1735089979,1710825820,,994,1.3099021095565834e-2,2024-06-21 00:00:00 UTC
1762156934,304530343,1710825820,,1179,1.3114122692346622e-2,2024-06-21 00:00:00 UTC
719842662,1037678530,581862776,,993,1.3103880958928641e-2,2024-06-22 00:00:00 UTC
744099949,1735089979,1710825820,,907,1.309527333373957e-2,2024-06-22 00:00:00 UTC
707490786,304530343,581862776,,1246,1.3099716254572591e-2,2024-06-22 00:00:00 UTC
1853533291,1037678530,1215597412,1598191991,870,1.3030963843729131e-2,2024-06-23 00:00:00 UTC
180637080,1735089979,1710825820,1698237202,997,1.3051681045653376e-2,2024-06-23 00:00:00 UTC
1050281063,304530343,581862776,157082936,1241,1.3064362106178585e-2,2024-06-23 00:00:00 UTC
89316205,1037678530,1710825820,,863,1.3005519359830625e-2,2024-06-24 00:00:00 UTC
761472496,1735089979,1710825820,,994,1.2993295928623572e-2,2024-06-24 00:00:00 UTC
1587127430,304530343,1215597412,,1088,1.297992076295323e-2,2024-06-24 00:00:00 UTC
633593402,1037678530,1710825820,,876,1.2936205075147802e-2,2024-06-25 00:00:00 UTC
1595903419,1735089979,1215597412,,853,1.2982585992970084e-2,2024-06-25 00:00:00 UTC
2129324545,304530343,1710825820,,1231,1.2953617914816834e-2,2024-06-25 00:00:00 UTC
1046369191,1037678530,1710825820,1242689508,991,1.2913769478124318e-2,2024-06-26 00:00:00 UTC
1322741125,1735089979,1710825820,696897048,926,1.2905306485954548e-2,2024-06-26 00:00:00 UTC
123711383,304530343,1710825820,939423488,1193,1.2899156445357584e-2,2024-06-26 00:00:00 UTC
1443961431,1037678530,581862776,,914,1.2859377583100231e-2,2024-06-27 00:00:00 UTC
2016382279,1735089979,1215597412,,1007,1.2864138810346249e-2,2024-06-27 00:00:00 UTC
1024781527,304530343,1710825820,,1178,1.2873765095520072e-2,2024-06-27 00:00:00 UTC
982828772,1037678530,1710825820,,844,1.2837403053862063e-2,2024-06-28 00:00:00 UTC
1095575534,1735089979,1710825820,,869,1.2829856517446564e-2,2024-06-28 00:00:00 UTC
2104782507,304530343,1215597412,,1202,1.2834023379544833e-2,2024-06-28 00:00:00 UTC
1234372840,1037678530,1710825820,1705546317,983,1.279150783510228e-2,2024-06-29 00:00:00 UTC
1678261968,1735089979,581862776,446678566,900,1.2804833389243443e-2,2024-06-29 00:00:00 UTC
1061392573,304530343,581862776,1261764331,1183,1.2819670060558914e-2,2024-06-29 00:00:00 UTC
2126878814,1037678530,581862776,,898,1.2751450703510423e-2,2024-06-30 00:00:00 UTC
1292673219,1735089979,1215597412,,852,1.2770242993298361e-2,2024-06-30 00:00:00 UTC
974690818,304530343,1215597412,,1133,1.2773321758353762e-2,2024-06-30 00:00:00 UTC
903308377,1037678530,581862776,,867,1.2717431173192401e-2,2024-07-01 00:00:00 UTC
730643141,1735089979,581862776,,972,1.2740550683256975e-2,2024-07-01 00:00:00 UTC
1328102472,304530343,581862776,,1139,1.2726237373391448e-2,2024-07-01 00:00:00 UTC
40835420,1037678530,1710825820,1633045308,994,1.2676219702822728e-2,2024-07-02 00:00:00 UTC
1482890163,1735089979,1710825820,926674923,899,1.2663381137719617e-2,2024-07-02 00:00:00 UTC
566182891,304530343,1215597412,697834631,1138,1.2668930958230334e-2,2024-07-02 00:00:00 UTC
953115714,1037678530,1710825820,,872,1.2636372035376103e-2,2024-07-03 00:00:00 UTC
858891681,1735089979,1710825820,,884,1.2634384431760704e-2,2024-07-03 00:00:00 UTC
442875542,304530343,1710825820,,1243,1.2647721413257172e-2,2024-07-03 00:00:00 UTC
325795571,1037678530,581862776,,963,1.2618271199243957e-2,2024-07-04 00:00:00 UTC
330821601,1735089979,581862776,,976,1.2608316342464863e-2,2024-07-04 00:00:00 UTC
943846118,304530343,1215597412,,1097,1.2623211878477605e-2,2024-07-04 00:00:00 UTC
564217692,1037678530,1215597412,2086146639,837,1.2557506830731148e-2,2024-07-05 00:00:00 UTC
1649511988,1735089979,581862776,971140824,919,1.2582165578586694e-2,2024-07-05 00:00:00 UTC
1614513246,304530343,1710825820,1730616847,1276,1.2542700575233224e-2,2024-07-05 00:00:00 UTC
802229331,1037678530,1215597412,,892,1.2525232138041074e-2,2024-07-06 00:00:00 UTC
1093124149,1735089979,581862776,,850,1.250949153228282e-2,2024-07-06 00:00:00 UTC
1111192427,304530343,1710825820,,1141,1.2524131323204107e-2,2024-07-06 00:00:00 UTC
530550880,1037678530,1215597412,,887,1.2478567404725728e-2,2024-07-07 00:00:00 UTC
863635548,1735089979,1215597412,,930,1.2494790033508127e-2,2024-07-07 00:00:00 UTC
885610157,304530343,1710825820,,1209,1.2503817560535962e-2,2024-07-07 00:00:00 UTC
720035647,1037678530,1710825820,472219231,1011,1.2440013506055808e-2,2024-07-08 00:00:00 UTC
176287310,1735089979,581862776,258006027,945,1.2452273544437354e-2,2024-07-08 00:00:00 UTC
70068978,304530343,581862776,618654954,1229,1.2451970810418217e-2,2024-07-08 00:00:00 UTC
1682015607,1037678530,581862776,,1004,1.2376558725976752e-2,2024-07-09 00:00:00 UTC
1321994678,1735089979,1710825820,,870,1.239760294477487e-2,2024-07-09 00:00:00 UTC
728605996,304530343,1215597412,,1292,1.2413887547600411e-2,2024-07-09 00:00:00 UTC
30543497,1037678530,1215597412,,941,1.2357633688761534e-2,2024-07-10 00:00:00 UTC
1935704930,1735089979,581862776,,892,1.2384381520269412e-2,2024-07-10 00:00:00 UTC
542069361,304530343,1215597412,,1077,1.2374922358471048e-2,2024-07-10 00:00:00 UTC
589582532,1037678530,1710825820,60137675,873,1.2306852534518062e-2,2024-07-11 00:00:00 UTC
2102387634,1735089979,1215597412,1254084334,958,1.2309982360673814e-2,2024-07-11 00:00:00 UTC
511766552,304530343,1215597412,1014491184,1164,1.232251369127203e-2,2024-07-11 00:00:00 UTC
247650889,1037678530,1710825820,,991,1.2302336633163458e-2,2024-07-12 00:00:00 UTC
1526751015,1735089979,581862776,,865,1.2302117324637745e-2,2024-07-12 00:00:00 UTC
1641842871,304530343,1710825820,,1147,1.2302971229103406e-2,2024-07-12 00:00:00 UTC
1514801800,1037678530,1710825820,,991,1.225867353474712e-2,2024-07-13 00:00:00 UTC
1496424647,1735089979,581862776,,907,1.222005953371254e-2,2024-07-13 00:00:00 UTC
1338692126,304530343,1710825820,,1076,1.2236663678606301e-2,2024-07-13 00:00:00 UTC
1447792268,1037678530,1710825820,1757900490,940,1.2196421384742315e-2,2024-07-14 00:00:00 UTC
2047119639,1735089979,581862776,1706595769,879,1.2181224020402528e-2,2024-07-14 00:00:00 UTC
571269532,304530343,581862776,1884189212,1120,1.220212332985374e-2,2024-07-14 00:00:00 UTC
209485875,1037678530,1710825820,,896,1.21568129537959e-2,2024-07-15 00:00:00 UTC
