 ID, Property ID, Employee ID, Date, Type, Cost, Status, Notes
587250009,1668361787,177339824,2024-08-13 00:00:00 UTC,Upgrade,187446.95119519648,Complete,
450179541,1459582813,1127226267,2024-08-13 00:00:00 UTC,Upgrade,83978.0757386467,Complete,
1406954182,913637729,1412600520,2024-08-13 00:00:00 UTC,Routine,10618.417988497278,Complete,
190876023,42766663,103882752,2024-08-13 00:00:00 UTC,Routine,11716.2714022881,Complete,
439735351,965713986,1553346977,2024-08-13 00:00:00 UTC,Routine,8993.187338459444,Complete,
2056179553,1937494949,121420801,2024-08-13 00:00:00 UTC,Routine,5821.642007669487,Complete,
1968213658,1714793362,1090237964,2024-08-13 00:00:00 UTC,Upgrade,152602.51228944218,Complete,
602649291,354933190,1941826224,2024-08-13 00:00:00 UTC,Routine,14250.172899217683,Complete,
271008467,1516452081,89798660,2024-08-13 00:00:00 UTC,Routine,11656.878857598696,Complete,
1474423807,1442135924,890989298,2024-08-13 00:00:00 UTC,Routine,5550.277607351521,Complete,
1024765623,823624442,1805183817,2024-08-13 00:00:00 UTC,Upgrade,59992.469268827655,Complete,
154029346,1534278208,1592242439,2024-08-13 00:00:00 UTC,Upgrade,125076.31618555856,Complete,
1263119499,826150851,236621541,2024-08-13 00:00:00 UTC,Emergency,28956.64062048881,Complete,
1196163499,1182914442,635525985,2024-08-13 00:00:00 UTC,Routine,14522.634325237059,Complete,
1263862915,105582575,1951865848,2024-08-13 00:00:00 UTC,Emergency,15795.829771030885,Complete,
911686423,1199302143,2071478215,2024-08-13 00:00:00 UTC,Routine,8251.8585745466,Complete,
1876289376,2016018149,1617141562,2024-08-13 00:00:00 UTC,Routine,14595.951683880841,Complete,
1528246289,161280375,415991586,2024-08-14 00:00:00 UTC,Routine,12188.966404782741,Complete,
1499070230,1106969053,200622750,2024-08-14 00:00:00 UTC,Routine,6317.563105635565,Complete,
1397510677,608434868,2017955231,2024-08-14 00:00:00 UTC,Routine,11479.33047394738,Complete,
220987988,46673752,2070026282,2024-08-14 00:00:00 UTC,Emergency,24433.560307693122,Complete,
1146157923,1971107506,649650237,2024-08-14 00:00:00 UTC,Routine,7255.013098766423,Complete,
1308408246,149370333,571644863,2024-08-14 00:00:00 UTC,Routine,10882.0521789224,Complete,
2061227074,64425207,1383413044,2024-08-14 00:00:00 UTC,Routine,10288.152589372561,Complete,
1295081635,2055425873,1818921851,2024-08-14 00:00:00 UTC,Routine,12345.949472470442,Complete,
650313967,913065737,1093998655,2024-08-14 00:00:00 UTC,Routine,10407.205094297906,Complete,
1562376894,1668361787,177339824,2024-08-14 00:00:00 UTC,Routine,10092.520021910392,Complete,
1078115936,1624024901,654366233,2024-08-14 00:00:00 UTC,Routine,13762.083089784393,Complete,
1602942998,314701443,697314616,2024-08-14 00:00:00 UTC,Routine,8643.053253983648,Complete,
1782412860,913637729,1412600520,2024-08-14 00:00:00 UTC,Routine,11544.705529170114,Complete,
967008790,1379362490,2080335517,2024-08-14 00:00:00 UTC,Upgrade,129880.06361527686,Complete,
576003302,887154724,1679213592,2024-08-14 00:00:00 UTC,Routine,11015.222778887164,Complete,
1260038351,1623776947,1804524147,2024-08-14 00:00:00 UTC,Routine,14115.842075663342,Complete,
1829717288,59414536,242692558,2024-08-14 00:00:00 UTC,Upgrade,194747.3707502545,Complete,
822870865,2129512070,2025811115,2024-08-14 00:00:00 UTC,Upgrade,168826.89201017297,Complete,
2014224792,128004263,2057299292,2024-08-14 00:00:00 UTC,Upgrade,196879.14546192414,Complete,
2042104318,366405784,96558295,2024-08-14 00:00:00 UTC,Routine,10951.638764769614,Complete,
1430446656,1232613023,192011285,2024-08-14 00:00:00 UTC,Routine,9545.298690562551,Complete,
1629761150,521929384,1226395916,2024-08-14 00:00:00 UTC,Upgrade,97647.45532057485,Complete,
917183112,1714793362,1090237964,2024-08-14 00:00:00 UTC,Upgrade,156812.60567120652,Complete,
1786374577,354933190,1941826224,2024-08-14 00:00:00 UTC,Routine,6006.471253727324,Complete,
1814583297,1516452081,89798660,2024-08-14 00:00:00 UTC,Routine,10802.719507413789,Complete,
1040277978,1442135924,890989298,2024-08-14 00:00:00 UTC,Routine,6058.993019438472,Complete,
1038426287,1924416294,365115938,2024-08-14 00:00:00 UTC,Upgrade,69619.75311093869,Complete,
1550755236,826150851,236621541,2024-08-14 00:00:00 UTC,Routine,7044.780780925628,Complete,
676626292,1182914442,635525985,2024-08-14 00:00:00 UTC,Upgrade,61615.455811489,Complete,
2078146560,2032224666,161270912,2024-08-14 00:00:00 UTC,Emergency,24745.135148812224,Complete,
650087835,2107576594,791505677,2024-08-14 00:00:00 UTC,Emergency,48869.32654885452,Complete,
1260609820,410714000,1430042804,2024-08-15 00:00:00 UTC,Routine,14272.920862114379,Complete,
1330298430,1186133843,911489426,2024-08-15 00:00:00 UTC,Upgrade,195798.1412662382,Complete,
734091538,496934808,1656536255,2024-08-15 00:00:00 UTC,Routine,9802.408508016166,Complete,
842344440,1070809456,649089865,2024-08-15 00:00:00 UTC,Routine,5345.739098056356,Complete,
1756383950,1159321799,424268236,2024-08-15 00:00:00 UTC,Routine,7371.0254195841135,Complete,
426087331,608434868,2017955231,2024-08-15 00:00:00 UTC,Routine,14641.162355911447,Complete,
1251434834,1872067282,1240153872,2024-08-15 00:00:00 UTC,Routine,6550.518721491893,Complete,
853643100,46673752,2070026282,2024-08-15 00:00:00 UTC,Upgrade,67174.3983978212,Complete,
560163906,1137588923,817308870,2024-08-15 00:00:00 UTC,Routine,10486.388178357593,Complete,
598654776,112887504,149531138,2024-08-15 00:00:00 UTC,Routine,6275.0765716158385,Complete,
506477032,37834688,545993708,2024-08-15 00:00:00 UTC,Routine,14102.265693150797,Complete,
1150174381,2075184670,1784784633,2024-08-15 00:00:00 UTC,Upgrade,132040.11634140497,Complete,
1938077188,64425207,1383413044,2024-08-15 00:00:00 UTC,Routine,12859.856842612468,Complete,
1854261060,386177041,1044026253,2024-08-15 00:00:00 UTC,Upgrade,115342.02471918777,Complete,
1724250968,1776603351,1209399128,2024-08-15 00:00:00 UTC,Routine,8402.74412794691,Complete,
1683913903,1838349159,1787666744,2024-08-15 00:00:00 UTC,Routine,10683.069049145892,Complete,
2146484875,887154724,1679213592,2024-08-15 00:00:00 UTC,Emergency,40296.308656666486,Complete,
1684200074,742199276,1729232648,2024-08-15 00:00:00 UTC,Routine,9335.33299469791,Complete,
596845923,59414536,242692558,2024-08-15 00:00:00 UTC,Routine,5196.683843588853,Complete,
1012111483,42766663,103882752,2024-08-15 00:00:00 UTC,Upgrade,187000.55161852096,Complete,
201160360,366405784,96558295,2024-08-15 00:00:00 UTC,Routine,11263.837900146176,Complete,
283531825,1937494949,121420801,2024-08-15 00:00:00 UTC,Routine,7706.195592921837,Complete,
2000847393,354933190,1941826224,2024-08-15 00:00:00 UTC,Routine,9412.088025099301,Complete,
290359189,1323346024,161682229,2024-08-15 00:00:00 UTC,Routine,13297.341416598714,Complete,
1375926711,939141017,609849881,2024-08-15 00:00:00 UTC,Routine,11379.334226815756,Complete,
427098320,823624442,1805183817,2024-08-15 00:00:00 UTC,Routine,10487.80810603554,Complete,
1325799930,1534278208,1592242439,2024-08-15 00:00:00 UTC,Emergency,40777.576312653306,Complete,
2086470431,1924416294,365115938,2024-08-15 00:00:00 UTC,Routine,13076.615044302649,Complete,
1979260401,1182914442,635525985,2024-08-15 00:00:00 UTC,Routine,11918.106048815673,Complete,
596784518,1875906281,1198792597,2024-08-15 00:00:00 UTC,Routine,5189.672897323902,Complete,
1671415863,105582575,1951865848,2024-08-15 00:00:00 UTC,Upgrade,66876.87294290635,Complete,
1694721436,704360868,1864433686,2024-08-15 00:00:00 UTC,Routine,14479.504543141893,Complete,
1383792836,2016018149,1617141562,2024-08-15 00:00:00 UTC,Emergency,28842.56741298759,Complete,
1328909966,842840263,1513461341,2024-08-16 00:00:00 UTC,Upgrade,139113.5379003392,Complete,
1705087772,818565810,1312868521,2024-08-16 00:00:00 UTC,Routine,7204.022934762665,Complete,
757057009,1590213420,295825571,2024-08-16 00:00:00 UTC,Emergency,28028.15519213458,Complete,
2016348790,1070809456,649089865,2024-08-16 00:00:00 UTC,Upgrade,159877.79575380462,Complete,
1326794754,1106969053,200622750,2024-08-16 00:00:00 UTC,Routine,6891.183818762451,Complete,
585602553,1159321799,424268236,2024-08-16 00:00:00 UTC,Emergency,27709.986368217218,Complete,
1613220464,1868001379,1770856928,2024-08-16 00:00:00 UTC,Routine,6621.763716923158,Complete,
1029213508,615452332,1603047022,2024-08-16 00:00:00 UTC,Routine,7228.578494397258,Complete,
2022402134,112887504,149531138,2024-08-16 00:00:00 UTC,Routine,6377.991479415681,Complete,
368814784,1029899189,1380889005,2024-08-16 00:00:00 UTC,Upgrade,64076.466036307276,Complete,
267842359,879154230,688556124,2024-08-16 00:00:00 UTC,Emergency,44260.213870153966,Complete,
989590110,64425207,1383413044,2024-08-16 00:00:00 UTC,Upgrade,100046.96241356392,Complete,
1115020235,1776603351,1209399128,2024-08-16 00:00:00 UTC,Emergency,49780.97931978523,Complete,
897030430,913065737,1093998655,2024-08-16 00:00:00 UTC,Routine,13980.326189877767,Complete,
961134900,1646862941,1624045743,2024-08-16 00:00:00 UTC,Routine,13027.958398832394,Complete,
1309937645,2109411173,834610213,2024-08-16 00:00:00 UTC,Routine,13876.83672548502,Complete,
300884524,1443097112,1849139299,2024-08-16 00:00:00 UTC,Upgrade,103802.97416320903,Complete,
1901747985,1459582813,1127226267,2024-08-16 00:00:00 UTC,Routine,10846.536033922923,Complete,
567511587,1607305882,1553156891,2024-08-16 00:00:00 UTC,Upgrade,191632.04798672366,Complete,
1715064022,423983562,1534226044,2024-08-16 00:00:00 UTC,Upgrade,58282.58515904659,Complete,
1375786670,59414536,242692558,2024-08-16 00:00:00 UTC,Routine,13182.319013361406,Complete,
1048131188,2092643025,939534776,2024-08-16 00:00:00 UTC,Emergency,47419.87381303693,Complete,
109867337,965713986,1553346977,2024-08-16 00:00:00 UTC,Routine,11078.5009091026,Complete,
1020901272,1714793362,1090237964,2024-08-16 00:00:00 UTC,Emergency,17658.92705999653,Complete,
448203086,1323346024,161682229,2024-08-16 00:00:00 UTC,Routine,6565.463256222316,Complete,
393759459,1516452081,89798660,2024-08-16 00:00:00 UTC,Upgrade,123161.22874893155,Complete,
1999405112,1927196692,1915517390,2024-08-16 00:00:00 UTC,Routine,11909.192787018083,Complete,
27091462,765188855,225739171,2024-08-16 00:00:00 UTC,Routine,12436.151584217525,Complete,
1149268119,1523937773,941140533,2024-08-16 00:00:00 UTC,Routine,12248.212659883004,Complete,
749363267,410714000,1430042804,2024-08-17 00:00:00 UTC,Routine,5471.295912629041,Complete,
927030422,1134549243,225668339,2024-08-17 00:00:00 UTC,Upgrade,134291.55985758748,Complete,
1131481573,1159321799,424268236,2024-08-17 00:00:00 UTC,Upgrade,100141.57344157118,Complete,
1577831591,1483109205,947726634,2024-08-17 00:00:00 UTC,Upgrade,163573.17172295667,Complete,
965445763,887818226,1315236587,2024-08-17 00:00:00 UTC,Emergency,15117.914487132948,Complete,
1010369797,822875228,996251990,2024-08-17 00:00:00 UTC,Emergency,25426.84183724365,Complete,
921050390,1959898617,1823426312,2024-08-17 00:00:00 UTC,Routine,5054.299333581591,Complete,
1492827352,112887504,149531138,2024-08-17 00:00:00 UTC,Upgrade,126835.71201083445,Complete,
1336276788,37834688,545993708,2024-08-17 00:00:00 UTC,Upgrade,139190.13813990672,Complete,
1514802040,1450948801,1266790955,2024-08-17 00:00:00 UTC,Routine,5469.211717890575,Complete,
1093690194,779232560,175964728,2024-08-17 00:00:00 UTC,Routine,11062.438588273386,Complete,
481083042,2075184670,1784784633,2024-08-17 00:00:00 UTC,Routine,9191.94795039935,Complete,
528653675,149370333,571644863,2024-08-17 00:00:00 UTC,Routine,5561.536256967765,Complete,
1349373197,1810721202,1599136460,2024-08-17 00:00:00 UTC,Routine,8074.7234515281125,Complete,
543433225,913065737,1093998655,2024-08-17 00:00:00 UTC,Upgrade,54581.24820975517,Complete,
1523263293,1646862941,1624045743,2024-08-17 00:00:00 UTC,Upgrade,124846.68802575443,Complete,
767122137,314701443,697314616,2024-08-17 00:00:00 UTC,Routine,9984.721626676974,Complete,
1978887169,1459582813,1127226267,2024-08-17 00:00:00 UTC,Routine,6891.571770725121,Complete,
1445437017,887154724,1679213592,2024-08-17 00:00:00 UTC,Routine,12968.541736891086,Complete,
999911048,59414536,242692558,2024-08-17 00:00:00 UTC,Routine,6922.546392335229,Complete,
1882148954,965713986,1553346977,2024-08-17 00:00:00 UTC,Routine,8607.544811069129,Complete,
673411220,1232613023,192011285,2024-08-17 00:00:00 UTC,Routine,10001.585786808726,Complete,
572539394,521929384,1226395916,2024-08-17 00:00:00 UTC,Upgrade,122763.69178027468,Complete,
1329878560,1937494949,121420801,2024-08-17 00:00:00 UTC,Routine,11657.360019784106,Complete,
979599602,1699530303,1338356889,2024-08-17 00:00:00 UTC,Routine,6496.601943357453,Complete,
1326710990,939141017,609849881,2024-08-17 00:00:00 UTC,Routine,11696.360202879525,Complete,
71882500,1924416294,365115938,2024-08-17 00:00:00 UTC,Upgrade,182813.1527123461,Complete,
1664421156,105582575,1951865848,2024-08-17 00:00:00 UTC,Routine,14969.442121179398,Complete,
1808624454,2048972548,1273783038,2024-08-17 00:00:00 UTC,Routine,9157.424851935406,Complete,
249048401,335299672,1092953317,2024-08-17 00:00:00 UTC,Emergency,20734.279306427987,Complete,
908335207,1868001379,1770856928,2024-08-18 00:00:00 UTC,Routine,7410.982421996338,Complete,
1217782867,822875228,996251990,2024-08-18 00:00:00 UTC,Routine,9695.12407387506,Complete,
2054075624,1959898617,1823426312,2024-08-18 00:00:00 UTC,Routine,9169.148800522169,Complete,
2142746304,37834688,545993708,2024-08-18 00:00:00 UTC,Routine,8300.596537289886,Complete,
1979000273,2008765909,1557564197,2024-08-18 00:00:00 UTC,Routine,11016.814543448923,Complete,
1261412046,779232560,175964728,2024-08-18 00:00:00 UTC,Upgrade,198551.18131378386,Complete,
1019488181,64425207,1383413044,2024-08-18 00:00:00 UTC,Routine,10504.030417454076,Complete,
691767197,2055425873,1818921851,2024-08-18 00:00:00 UTC,Routine,10437.644254824256,Complete,
6106668,1646862941,1624045743,2024-08-18 00:00:00 UTC,Upgrade,164085.60579803996,Complete,
2032641978,2109411173,834610213,2024-08-18 00:00:00 UTC,Upgrade,158228.62397885305,Complete,
1499383103,1443097112,1849139299,2024-08-18 00:00:00 UTC,Routine,13433.72475405984,Complete,
1325085057,1668361787,177339824,2024-08-18 00:00:00 UTC,Routine,11799.277398808714,Complete,
1480963685,1624024901,654366233,2024-08-18 00:00:00 UTC,Routine,9401.699784671893,Complete,
385760696,1607305882,1553156891,2024-08-18 00:00:00 UTC,Upgrade,96448.30524172283,Complete,
1809418661,59414536,242692558,2024-08-18 00:00:00 UTC,Routine,12647.829929076677,Complete,
1605619514,42766663,103882752,2024-08-18 00:00:00 UTC,Routine,8885.78081315765,Complete,
884093491,820399212,1559358387,2024-08-18 00:00:00 UTC,Routine,10918.64045856688,Complete,
1245397669,521929384,1226395916,2024-08-18 00:00:00 UTC,Routine,11277.473982443065,Complete,
856394213,1714793362,1090237964,2024-08-18 00:00:00 UTC,Routine,13466.59362508574,Complete,
1796922583,354933190,1941826224,2024-08-18 00:00:00 UTC,Routine,10709.412681127502,Complete,
1274050410,430458603,944764588,2024-08-18 00:00:00 UTC,Routine,14054.34049985661,Complete,
792577789,1516452081,89798660,2024-08-18 00:00:00 UTC,Upgrade,150950.04977522115,Complete,
1884161726,1927196692,1915517390,2024-08-18 00:00:00 UTC,Routine,8462.567119351843,Complete,
1964702924,1442135924,890989298,2024-08-18 00:00:00 UTC,Routine,13606.1149617875,Complete,
2142292651,826150851,236621541,2024-08-18 00:00:00 UTC,Emergency,46652.130164914604,Complete,
1681505606,1875906281,1198792597,2024-08-18 00:00:00 UTC,Upgrade,131441.43793595786,Complete,
651617713,2032224666,161270912,2024-08-18 00:00:00 UTC,Upgrade,190682.99475504772,Complete,
931661688,2048972548,1273783038,2024-08-18 00:00:00 UTC,Upgrade,166742.74637341328,Complete,
126508123,1590213420,295825571,2024-08-19 00:00:00 UTC,Emergency,29928.708944189875,Complete,
473988680,1106969053,200622750,2024-08-19 00:00:00 UTC,Routine,12675.839700610471,Complete,
1811590499,1868001379,1770856928,2024-08-19 00:00:00 UTC,Routine,11141.33390897423,Complete,
785696339,615452332,1603047022,2024-08-19 00:00:00 UTC,Upgrade,135828.7522337204,Complete,
665846420,37834688,545993708,2024-08-19 00:00:00 UTC,Routine,7263.457662247267,Complete,
896359626,2008765909,1557564197,2024-08-19 00:00:00 UTC,Routine,7489.83097856538,Complete,
2090915892,1971107506,649650237,2024-08-19 00:00:00 UTC,Routine,7296.202879514677,Complete,
1214207572,64425207,1383413044,2024-08-19 00:00:00 UTC,Emergency,38565.90376872861,Complete,
838848826,1838349159,1787666744,2024-08-19 00:00:00 UTC,Upgrade,163175.70853716938,Complete,
1285978452,1646862941,1624045743,2024-08-19 00:00:00 UTC,Upgrade,151540.9600401573,Complete,
1450696097,2109411173,834610213,2024-08-19 00:00:00 UTC,Upgrade,180035.02430907305,Complete,
12867725,1668361787,177339824,2024-08-19 00:00:00 UTC,Routine,13482.045670209429,Complete,
1852328157,742199276,1729232648,2024-08-19 00:00:00 UTC,Emergency,24028.91749643944,Complete,
932521040,1232613023,192011285,2024-08-19 00:00:00 UTC,Routine,12313.618201685003,Complete,
1777778813,765188855,225739171,2024-08-19 00:00:00 UTC,Routine,14072.70362913635,Complete,
834593709,823624442,1805183817,2024-08-19 00:00:00 UTC,Upgrade,104327.25921653325,Complete,
1604847970,1214206002,1482980174,2024-08-19 00:00:00 UTC,Upgrade,67942.5110673798,Complete,
1578064471,826150851,236621541,2024-08-19 00:00:00 UTC,Upgrade,137366.45848950977,Complete,
370345877,2048972548,1273783038,2024-08-19 00:00:00 UTC,Routine,11981.56954151293,Complete,
742535781,161280375,415991586,2024-08-20 00:00:00 UTC,Routine,6375.793523117912,Complete,
759864914,842840263,1513461341,2024-08-20 00:00:00 UTC,Upgrade,183831.182006319,Complete,
83988844,1186133843,911489426,2024-08-20 00:00:00 UTC,Routine,11485.904140539074,Complete,
348873665,1590213420,295825571,2024-08-20 00:00:00 UTC,Routine,12217.704188044421,Complete,
137376267,1070809456,649089865,2024-08-20 00:00:00 UTC,Routine,6592.847553309963,Complete,
1580564753,1483109205,947726634,2024-08-20 00:00:00 UTC,Upgrade,167626.81414182007,Complete,
763964336,822875228,996251990,2024-08-20 00:00:00 UTC,Emergency,34703.255154918,Complete,
1051076559,46673752,2070026282,2024-08-20 00:00:00 UTC,Upgrade,126530.34748400298,Complete,
1020598535,112887504,149531138,2024-08-20 00:00:00 UTC,Routine,11404.149217669768,Complete,
1809475079,37834688,545993708,2024-08-20 00:00:00 UTC,Upgrade,174329.04163848364,Complete,
89563860,1450948801,1266790955,2024-08-20 00:00:00 UTC,Upgrade,116716.1742500415,Complete,
1318369392,149370333,571644863,2024-08-20 00:00:00 UTC,Routine,10578.174984345947,Complete,
355852658,64425207,1383413044,2024-08-20 00:00:00 UTC,Routine,8193.747189086385,Complete,
989560487,1810721202,1599136460,2024-08-20 00:00:00 UTC,Routine,11393.301724110757,Complete,
479523643,1266772891,51947598,2024-08-20 00:00:00 UTC,Upgrade,72688.68457802998,Complete,
1046335160,1776603351,1209399128,2024-08-20 00:00:00 UTC,Emergency,25347.813078169078,Complete,
1482582555,1838349159,1787666744,2024-08-20 00:00:00 UTC,Upgrade,192955.8336824963,Complete,
890064345,1668361787,177339824,2024-08-20 00:00:00 UTC,Routine,7274.064209337155,Complete,
375254376,1607305882,1553156891,2024-08-20 00:00:00 UTC,Routine,7158.655299184227,Complete,
2046210369,2040920733,2146093284,2024-08-20 00:00:00 UTC,Upgrade,184635.9517983707,Complete,
127191692,423983562,1534226044,2024-08-20 00:00:00 UTC,Routine,5560.0193531663135,Complete,
126512548,742199276,1729232648,2024-08-20 00:00:00 UTC,Routine,11159.685522734191,Complete,
1238166562,2129512070,2025811115,2024-08-20 00:00:00 UTC,Routine,10788.499406514571,Complete,
88761904,2092643025,939534776,2024-08-20 00:00:00 UTC,Routine,11228.478574241215,Complete,
384340013,965713986,1553346977,2024-08-20 00:00:00 UTC,Routine,9574.546912705766,Complete,
1602583700,1927196692,1915517390,2024-08-20 00:00:00 UTC,Routine,10813.056563954899,Complete,
1784828190,1442135924,890989298,2024-08-20 00:00:00 UTC,Upgrade,178896.6375696674,Complete,
1067705739,823624442,1805183817,2024-08-20 00:00:00 UTC,Emergency,25863.565673047884,Complete,
1629056998,1214206002,1482980174,2024-08-20 00:00:00 UTC,Routine,12156.907231616322,Complete,
101569897,1875906281,1198792597,2024-08-20 00:00:00 UTC,Routine,10342.751528338551,Complete,
1991165679,105582575,1951865848,2024-08-20 00:00:00 UTC,Routine,7546.385029523921,Complete,
931361831,2032224666,161270912,2024-08-20 00:00:00 UTC,Routine,11112.687419249824,Complete,
91612338,1199302143,2071478215,2024-08-20 00:00:00 UTC,Routine,12956.005942679192,Complete,
167395605,704360868,1864433686,2024-08-20 00:00:00 UTC,Routine,12606.274430082149,Complete,
1344004966,335299672,1092953317,2024-08-20 00:00:00 UTC,Emergency,40044.56171553258,Complete,
965540069,1106969053,200622750,2024-08-21 00:00:00 UTC,Routine,8641.658383280697,Complete,
1552664280,608434868,2017955231,2024-08-21 00:00:00 UTC,Routine,13394.14042059213,Complete,
349273270,1872067282,1240153872,2024-08-21 00:00:00 UTC,Emergency,43111.5530171909,Complete,
666037671,282017220,1471020265,2024-08-21 00:00:00 UTC,Routine,6973.756011903084,Complete,
1610144847,822875228,996251990,2024-08-21 00:00:00 UTC,Routine,13556.51273147964,Complete,
1120706202,33371365,1740133908,2024-08-21 00:00:00 UTC,Routine,14376.633167645667,Complete,
69777743,112887504,149531138,2024-08-21 00:00:00 UTC,Emergency,16259.191583204296,Complete,
1830618626,1029899189,1380889005,2024-08-21 00:00:00 UTC,Routine,9121.68543619164,Complete,
894842655,1450948801,1266790955,2024-08-21 00:00:00 UTC,Routine,9339.636279463999,Complete,
1208393662,2008765909,1557564197,2024-08-21 00:00:00 UTC,Upgrade,96911.86336293878,Complete,
1768444376,2055425873,1818921851,2024-08-21 00:00:00 UTC,Routine,14694.955872751912,Complete,
421349073,1776603351,1209399128,2024-08-21 00:00:00 UTC,Routine,5057.6921217590725,Complete,
1817455616,2109411173,834610213,2024-08-21 00:00:00 UTC,Routine,10061.351627327776,Complete,
1613638370,1624024901,654366233,2024-08-21 00:00:00 UTC,Routine,6409.796762189275,Complete,
2003103016,913637729,1412600520,2024-08-21 00:00:00 UTC,Routine,12027.433589074939,Complete,
1960986906,1607305882,1553156891,2024-08-21 00:00:00 UTC,Routine,13076.19742608864,Complete,
104930562,887154724,1679213592,2024-08-21 00:00:00 UTC,Routine,5368.902099284981,Complete,
1284397477,59414536,242692558,2024-08-21 00:00:00 UTC,Upgrade,85615.6728327021,Complete,
336920543,820399212,1559358387,2024-08-21 00:00:00 UTC,Emergency,34286.307574208906,Complete,
956814872,128004263,2057299292,2024-08-21 00:00:00 UTC,Routine,14232.464140611373,Complete,
1467305472,1699530303,1338356889,2024-08-21 00:00:00 UTC,Routine,7632.577079433002,Complete,
146652192,430458603,944764588,2024-08-21 00:00:00 UTC,Routine,12624.841568286507,Complete,
1071675659,1323346024,161682229,2024-08-21 00:00:00 UTC,Routine,13371.793527708609,Complete,
1639672402,1516452081,89798660,2024-08-21 00:00:00 UTC,Emergency,43153.663880404885,Complete,
1470398516,765188855,225739171,2024-08-21 00:00:00 UTC,Upgrade,103680.72549189575,Complete,
1438745122,823624442,1805183817,2024-08-21 00:00:00 UTC,Routine,14574.77975259775,Complete,
1261734316,1214206002,1482980174,2024-08-21 00:00:00 UTC,Upgrade,160606.73085587184,Complete,
1115425462,1182914442,635525985,2024-08-21 00:00:00 UTC,Routine,5076.66954195393,Complete,
1886724849,1875906281,1198792597,2024-08-21 00:00:00 UTC,Routine,6297.365403593447,Complete,
1142540747,335299672,1092953317,2024-08-21 00:00:00 UTC,Routine,10477.645113895082,Complete,
1474102928,1590213420,295825571,2024-08-22 00:00:00 UTC,Routine,12042.251999642145,Complete,
909411537,1159321799,424268236,2024-08-22 00:00:00 UTC,Routine,10393.171483714397,Complete,
973521733,1872067282,1240153872,2024-08-22 00:00:00 UTC,Upgrade,142288.8422520487,Complete,
1702532820,887818226,1315236587,2024-08-22 00:00:00 UTC,Upgrade,171173.37698392093,Complete,
523116380,822875228,996251990,2024-08-22 00:00:00 UTC,Upgrade,60972.03502607638,Complete,
1493117130,615452332,1603047022,2024-08-22 00:00:00 UTC,Emergency,18016.329136696415,Complete,
787476694,457838340,309610654,2024-08-22 00:00:00 UTC,Routine,13933.811917406023,Complete,
801921865,1137588923,817308870,2024-08-22 00:00:00 UTC,Routine,5203.18241689876,Complete,
1496473061,33371365,1740133908,2024-08-22 00:00:00 UTC,Routine,9229.348494398644,Complete,
1159807755,2008765909,1557564197,2024-08-22 00:00:00 UTC,Upgrade,91280.00238552842,Complete,
254818381,879154230,688556124,2024-08-22 00:00:00 UTC,Routine,13660.07550073751,Complete,
1511553091,2075184670,1784784633,2024-08-22 00:00:00 UTC,Routine,10657.02713109895,Complete,
74823400,1166306845,941970734,2024-08-22 00:00:00 UTC,Routine,14912.122633480107,Complete,
983573117,2055425873,1818921851,2024-08-22 00:00:00 UTC,Emergency,31587.557025236143,Complete,
1189773293,1838349159,1787666744,2024-08-22 00:00:00 UTC,Routine,8807.281425229994,Complete,
385690542,1668361787,177339824,2024-08-22 00:00:00 UTC,Routine,5744.46553992562,Complete,
565864689,1624024901,654366233,2024-08-22 00:00:00 UTC,Routine,9134.639717996206,Complete,
355698461,1459582813,1127226267,2024-08-22 00:00:00 UTC,Routine,10126.708683267214,Complete,
1378794192,463030369,1568866139,2024-08-22 00:00:00 UTC,Routine,10068.9200454113,Complete,
1041593141,2040920733,2146093284,2024-08-22 00:00:00 UTC,Routine,13611.569111191426,Complete,
1127493316,423983562,1534226044,2024-08-22 00:00:00 UTC,Emergency,25055.21398901856,Complete,
789704687,366405784,96558295,2024-08-22 00:00:00 UTC,Upgrade,174839.11327206262,Complete,
1667524586,965713986,1553346977,2024-08-22 00:00:00 UTC,Routine,13801.483427554427,Complete,
969344201,521929384,1226395916,2024-08-22 00:00:00 UTC,Emergency,15098.591024670444,Complete,
1370139503,1937494949,121420801,2024-08-22 00:00:00 UTC,Upgrade,174010.88406680792,Complete,
437266971,1714793362,1090237964,2024-08-22 00:00:00 UTC,Routine,6343.395775336703,Complete,
46510661,1927196692,1915517390,2024-08-22 00:00:00 UTC,Routine,7437.340169042547,Complete,
1819952678,1875906281,1198792597,2024-08-22 00:00:00 UTC,Routine,11067.991363177493,Complete,
1193760817,2032224666,161270912,2024-08-22 00:00:00 UTC,Routine,9850.20441259453,Complete,
1048450743,1199302143,2071478215,2024-08-22 00:00:00 UTC,Routine,6449.962483235616,Complete,
1297215509,2048972548,1273783038,2024-08-22 00:00:00 UTC,Upgrade,129606.5573642414,Complete,
972301163,704360868,1864433686,2024-08-22 00:00:00 UTC,Routine,14975.541598799138,Complete,
70550290,2016018149,1617141562,2024-08-22 00:00:00 UTC,Emergency,39393.75351665049,Complete,
1678350799,2107576594,791505677,2024-08-22 00:00:00 UTC,Upgrade,144363.19272805858,Complete,
144395336,1186133843,911489426,2024-08-23 00:00:00 UTC,Routine,5510.503135050115,Complete,
1192464463,818565810,1312868521,2024-08-23 00:00:00 UTC,Upgrade,182613.97137865936,Complete,
796398557,496934808,1656536255,2024-08-23 00:00:00 UTC,Upgrade,86161.33143525317,Complete,
