 Asset Risk Zone ID, Grid Asset ID, Wildfire Risk Zone ID
1088217286,37809608,37980819
1595445017,1432063983,1577224700
640224982,544873009,1794524776
1297270121,544873009,552552685
2037225280,1744063558,801234382
403196673,207386051,1948331661
561044310,207386051,14237712
1792284203,842526931,2045274480
199389217,842526931,529778382
864387069,115717939,22020352
1669024549,2000518393,2056214
35536207,2000518393,1724693904
244938972,1183657314,1187818812
1131013238,1629875109,1187818812
2089088094,118920,1676771378
358364838,118920,496614622
1967377827,991416389,907230787
1443093582,1443111249,84641229
152229871,1351326494,1867097137
5448769,1351326494,498397985
1345610869,1666486032,1023504926
945491402,1509794004,2056214
843822461,1509794004,300910015
2146442540,1623068495,1925976300
97193290,1623068495,1944383128
576466869,981511440,1077302149
493299181,1129815225,1337586988
1095460267,1129815225,1255186319
1322804666,420003293,1481168318
1399319405,420003293,1598010549
385621396,117147493,928505475
1772151270,80782676,1944383128
1249307809,80782676,884859615
1197914943,1843509969,315198447
637415464,1573131991,1476832241
1448933523,11503936,910475741
1294772777,11503936,1915279803
1337226764,20517386,980969112
558667474,1944183252,314470894
2135064004,440953142,498397985
761348310,440953142,1598010549
145644212,398658199,188919379
1658428831,398658199,37980819
1974600241,1202118147,37980819
1518979320,1202118147,910475741
722905982,2037712651,827008
469139089,1555726542,565327313
815625821,1555726542,221894587
2136580011,667177744,2056214
787602589,667177744,1990372797
1443789151,312453964,1671661748
1129937634,1201614701,637968170
1988751048,1201614701,314470894
1462413431,998656738,1130360910
548528915,1862401089,1077302149
827104995,1862401089,1337586988
388573379,1300827898,552552685
384911487,1300827898,1346176018
1783016422,1993893006,1337586988
932288335,493034130,76948495
1461267543,493034130,1915279803
703595156,1941980732,637968170
2104140317,1941980732,1115922852
1414416359,514499375,175003227
455329307,514499375,618512253
1509011415,1648864816,1077302149
1639001550,1362691983,1476832241
1304840199,1362691983,1681577102
1438361932,96447683,1873385567
1549525612,235860774,1275158752
611517150,1129367321,496614622
300828178,1427288262,2135122512
1085471693,1427288262,1023504926
1970769152,364931185,1905389029
408664669,364931185,496614622
1338773810,1655918481,479073424
503971139,665769204,1174525940
1484828134,1462526014,1476832241
316496648,905287277,928505475
397688202,905287277,1003771516
269393038,1528351004,1014794231
1887531451,1761195625,496614622
1567453209,1001742823,801234382
841825047,1003675226,1636106756
1396139478,1003675226,1372440534
692183157,1543503081,1010778029
119568609,1543503081,1970361909
1689711861,1477010746,1481168318
918130581,1941197815,511959368
1943088370,1941197815,1412546885
1195600436,951376083,565327313
937740791,951376083,37980819
1291056457,298845992,1600667715
1494001845,298845992,598600784
2108024741,39436740,935417378
693870150,39436740,980969112
1205961550,1978403708,2029756788
1199718952,546398144,1636106756
621021748,2046961734,801234382
500033833,2004132700,1647627640
1353542049,2004132700,353716578
1647091129,1739504974,1347082408
2045767003,592714617,1963028758
1496854590,153043460,1304200290
579715606,1044669660,2074433609
745353182,2097656958,1944383128
1321406070,2136360512,1772136650
2087317110,707374656,529778382
260903521,1927516097,2074433609
1534489993,1927516097,1337586988
1372881911,121653846,1970361909
1930860568,1830397050,1980467414
1517927828,1830397050,173632525
1909246477,1980834664,1862917188
1084186152,1980834664,1255186319
749645486,1439936063,314470894
149944697,1439936063,479073424
295825231,810990324,1513055602
1573909162,810990324,479073424
1591656932,2098811493,637968170
412166236,1869606441,806314342
126579914,1591929314,1003771516
878268651,211144692,801234382
761533616,2084730016,221894587
1356575402,1912606919,1915279803
1276746308,1912606919,742280425
928535026,193441372,173632525
765794828,772323294,1465743437
1986204913,772323294,1598010549
1031813749,788798936,22020352
1263310892,1753724100,980969112
983222010,1753724100,1019935206
816781808,2095566158,188919379
215592312,874865634,565327313
1315430791,874865634,935417378
1183197049,1330251400,373848299
1350127306,1330251400,1255186319
1837856799,646652344,1130360910
1544213695,646652344,1275158752
422158079,671593646,1115922852
1412683696,627770120,1925976300
169935470,595541441,845878042
1813829211,964417585,2145716959
308403483,735918340,598600784
434602775,890457758,1255186319
261727173,890457758,1347082408
70798937,2126012057,817463730
1128679789,2126012057,806314342
1274052708,789495562,1794524776
440766492,789495562,2056214
737014287,290129560,552552685
704941535,192802838,1060082346
1133206484,878856789,1970361909
927682078,878856789,935417378
1974526204,1637227435,904034557
972240393,1337971624,2135122512
975542947,1337971624,175003227
472897675,1930314885,173632525
634338517,2030912584,801234382
126570956,253435506,928505475
1544952776,253435506,827008
486041861,1965018270,263376024
1575520378,854361408,1636106756
519242477,618900500,910475741
1368569680,1483572770,496614622
373476652,1916814147,300910015
1726129776,1916814147,1187818812
332203766,675222961,1676771378
819301440,675222961,2029756788
617258121,1570083492,1010778029
1921229893,1570083492,1911559646
1337424326,1470087426,1676771378
812816811,1470087426,1412546885
622100034,433469684,1019935206
1342277039,208848069,1794524776
954446574,800712013,1703940779
1960517770,1575104299,1337586988
1235332537,1575104299,1476832241
235892933,1252250475,1115922852
959424450,1930342770,76948495
1434736971,1930342770,1879596746
1801190377,535057136,1822879430
103076086,535057136,1671661748
270206983,1088668141,904034557
1431801892,2044355092,935417378
1513950047,2044355092,1481168318
911004180,1082610211,306341021
1574944896,123256595,1481168318
2085823011,123256595,1970361909
2103208202,1205084690,801234382
2029983921,1716015104,1465743437
132426546,297489238,1676771378
1234330548,297489238,2090627901
765238166,2071500148,1944383128
2054265865,861705144,22020352
1930765515,639235162,14237712
726540397,639235162,373484124
1014891117,820006015,1681577102
672446594,770506867,1255186319
1171097946,770506867,529778382
1805138514,504967356,817463730
875382790,1532553319,1666511157
654168675,1532553319,1115922852
1830919186,57194693,1676771378
889909149,57194693,511959368
484561341,1096703619,373848299
1970687063,1096703619,405117798
953930422,1905065090,1472834168
2109235374,1905065090,759823023
494894353,1223244658,1077302149
737759862,197266326,1169376507
579197474,1515637798,1481168318
2063142109,315730795,1019935206
1418837684,1956665317,1346176018
1634249912,1721767724,405117798
888858649,1721767724,529778382
938792931,1032050254,14237712
927929550,1032050254,313130844
1777589959,1756007285,935417378
1279660087,599366597,806314342
868284265,1208200866,1794524776
89092192,776578910,1187818812
1924745817,776578910,1915279803
2014277507,274196483,2145716959
1920202238,274196483,1060082346
858046933,1303414436,1255186319
387056604,1533716826,845878042
1663896579,707558850,2143445617
145954438,707558850,1284561077
172490336,40197203,845878042
37725108,40197203,817463730
640274751,1906187330,373848299
1083040323,1753820188,1867097137
1452981979,1820932710,373484124
487893238,1109277393,2145716959
273155813,1196818498,1060082346
1543780520,2134162405,904034557
421131666,2134162405,1513055602
454350989,218705928,1077302149
410753556,218705928,1346176018
566923423,1189610973,1598010549
1515506639,1189610973,1010778029
283125532,1673527210,1019935206
1913748916,600429199,759823023
491878947,781543486,1671661748
1980041419,2049265914,313130844
868945851,2049265914,1600667715
1558082666,1722114569,618512253
537741993,2053405732,963094406
1214034042,2053405732,1124378270
1163240157,829563412,37980819
1398478321,829563412,963094406
239930007,1710185507,1363050355
1559457523,1710185507,1347082408
1734730852,1058854706,1944383128
237078695,1058854706,817463730
8837473,1860542207,817463730
1317349263,1860542207,801234382
1873172736,966351798,2135122512
1046934070,766892319,37980819
1621182316,766892319,2135122512
1895477921,1825723377,14237712
5437613,221037012,1990372797
1388264578,221037012,904034557
1132763589,1524809560,684998795
679319960,1524809560,618512253
1069874275,497234091,1117287121
1526185586,982592472,2145716959
1138298509,498474092,910475741
1925296499,498474092,315198447
285142138,909479432,635585454
1435020337,1707280962,1014794231
1216306684,1707280962,552552685
346844403,1792875473,980969112
318198581,268369852,436127220
399091209,268369852,928505475
1658187597,249265982,1060082346
1007638865,249265982,1255186319
1739543743,1783638748,1169376507
1235210727,1084225561,498397985
834548503,1084225561,1130360910
1101376816,1355837860,1372440534
586516369,2072354563,1304200290
960180601,2072354563,2029756788
1532341814,767960930,759823023
299092335,610878631,963094406
2138324671,610878631,1255186319
1238690360,1803431995,910475741
222559574,1803431995,173632525
1598367607,1190137853,1867097137
176446596,1268708263,1284561077
1208043660,1268708263,405117798
1468157988,10366369,565327313
865146784,1565397816,884859615
988419641,1565397816,1372440534
1725097711,2137467833,1867097137
1803796054,180889247,1284561077
747293001,180889247,1010778029
1633273071,690566242,22020352
1583430042,2061658579,314470894
467901838,1669903725,910475741
1003488663,1388203153,188919379
1505686338,1240105626,1794524776
254027886,1420434318,635585454
1032770288,521892064,801234382
644193114,1814090924,1994113071
275744003,1814090924,221894587
1832372865,70022086,1372440534
1312760319,871372440,1117287121
1833591909,871372440,1465743437
695445418,224929683,373484124
1024242067,172232528,1372440534
678705291,172232528,1598010549
1158744325,1256811338,1347082408
1431280587,1071770996,263376024
1928085072,821272722,1275158752
2129338233,821272722,910475741
1523450280,2101971636,1109035131
125527702,2101971636,22020352
899433888,1941475629,1862917188
263970207,1941475629,405117798
228292814,2087802720,552552685
945137328,2087802720,1077302149
117497499,6573429,618512253
1952113663,868213740,1363050355
1348362362,868213740,1304200290
1163941340,2004771850,1019935206
1573695435,1449273869,496614622
1595620541,1485244026,618512253
591416165,1485244026,84641229
1349203268,1009711850,175003227
940890044,744748488,963094406
134798336,744748488,565327313
91186642,1044426974,1873385567
2142873029,1044426974,1075152568
1707776013,1501584940,806314342
33985718,2042818887,1255186319
2068611156,493773762,14237712
1597590036,953569361,1963028758
1002227390,953569361,1060082346
121731506,383975620,1019935206
1226867467,1625622966,980969112
1293858611,460188856,1980467414
1805111601,1238115992,653245996
1454735625,1238115992,1636106756
1868536225,1117891689,635585454
1592886391,1982481705,1666511157
390997299,1982481705,22020352
1291860959,1469482857,2145716959
2010193806,1469482857,635585454
54323133,903127392,1513055602
932345485,1931862760,1472834168
2007935750,1687673924,1794524776
1121353075,1687673924,772746900
9222019,1694236741,1969802211
265545756,53189528,806314342
385776648,938465869,1283797753
750419451,1759829592,211890547
2067235779,1759829592,1117287121
1956816135,540043311,1255186319
55476104,1984622653,1130360910
305081137,39151222,653245996
105390609,646715265,1681577102
1410069729,646715265,1363050355
954731689,464712860,1115922852
755370765,464712860,1925976300
736273671,1704298769,14237712
244401298,1454294075,511959368
1775603248,2026471169,1465743437
338298302,2026471169,1304200290
1985917914,1575669955,1980467414
1167207054,1575669955,2029756788
1046193687,989779243,1980467414
1394301682,989779243,552552685
1718453229,1890518524,1124378270
796716762,1386055580,1060082346
101907903,1386055580,1326674232
1990912043,302226507,1905389029
610251265,268006986,263376024
619663496,458958521,1412546885
298000368,1530211936,1075152568
1494536787,1530211936,1476832241
829838510,724731751,1905389029
606829564,5926675,2090627901
1204505880,5926675,907230787
837475216,491625671,1372440534
272314455,392501451,1326674232
1030114102,1962230659,1077302149
783826300,1962230659,1666511157
1685490165,1791720370,1174525940
2027339433,1847039618,1337586988
1639781256,1847039618,684998795
716858321,628100576,845878042
944258125,781037792,1284561077
788798238,125458514,1994113071
121857387,125458514,1724693904
285372357,2121669922,1275158752
558988489,1310217809,373848299
1909454640,656782837,1481955402
441941804,153791668,935417378
11450031,132392146,37980819
375292622,132392146,1275158752
1156524,925485971,306341021
823963276,861996764,22020352
1446620653,1039547336,1772136650
1849747091,1692078460,1925976300
1618402568,1692078460,1010778029
1350187677,439785608,2135122512
1667172142,439785608,211890547
1854165611,1624331852,1994113071
1573614671,1649876086,1666511157
318593958,1403091924,221894587
2011284866,1023311653,173632525
467347774,1520420075,1283797753
1049016406,347826065,2056214
706174946,2102099272,907230787
738777010,418507980,1822879430
109729953,418507980,2145716959
1962876367,1388952570,1577224700
203651942,1388952570,653245996
1504328097,2043527301,1598010549
303917189,778877003,1647627640
1477647223,763530037,727810962
239751096,763530037,353716578
208146544,593257295,907230787
1994037095,593257295,1598010549
1827362593,866416317,353716578
517583050,244210233,1577224700
943494923,118735015,827008
1618024887,694449118,1023504926
500939309,1467650569,1990372797
1170851572,1467650569,1969802211
115366410,775389189,1010778029
1568314072,1873514141,14237712
1117021465,1873514141,498397985
1587543279,888685432,1304200290
1262069818,888685432,263376024
671322487,42927830,300910015
1080951291,42927830,1905389029
1294137754,970907938,565327313
751101466,970907938,2090627901
1777581385,756801058,1115922852
880492430,794666607,1337586988
1680692077,794666607,552552685
2028358635,595136112,1077302149
1714855026,151294071,1772136650
561845311,151294071,1671661748
537377250,626868838,313130844
39144073,956922468,76948495
231299199,298289816,314470894
174702446,298289816,1862917188
313048084,377607579,479073424
1008648865,1448588392,904034557
1635207201,1973016880,1879596746
468336661,1973016880,1077302149
1583482231,1238696606,1969802211
227506507,1238696606,1075152568
950270705,858194285,1598010549
336955033,858194285,479073424
214785409,416810718,1822879430
1188419374,1786552639,1412546885
1907901637,770697073,1481168318
1483121521,1040655886,1003771516
667441622,1991812522,1925976300
145928205,1991812522,1255186319
2122329551,1571080018,173632525
201776224,1606690213,2074433609
1982244094,1606690213,511959368
143351054,68239804,727810962
271677823,43906560,552552685
525693315,1380359500,1346176018
1552596733,415291563,1337586988
1618258540,654402396,436127220
601329532,65848074,1598010549
222427890,1577485957,910475741
89034117,1317129111,653245996
917068007,85849300,1990372797
1541488281,85849300,1187818812
1884426234,450628944,511959368
333207046,981448427,1019935206
1129908572,981448427,221894587
804595387,1806047199,1600667715
1696973119,1806047199,1647627640
1681795110,1155083916,221894587
731641671,1155083916,300910015
687854228,122397589,2056214
404181569,7620962,405117798
530397944,1982700737,373848299
1770265053,1155560707,1077302149
1068634295,1155560707,498397985
94450124,74606028,1915279803
335167634,287936852,1283797753
231045598,1721564183,884859615
1250735417,1721564183,1862917188
1908706366,2145997441,1905389029
468512893,787119038,1666511157
2063226188,1552312723,1124378270
1441581361,80471969,1963028758
727015985,1986781551,637968170
722502495,1986781551,2145716959
321868358,579368156,1671661748
1337636459,579368156,1994113071
1760567773,975512884,1990372797
102830781,1877267938,1822879430
1800313287,1877267938,1326674232
1442731459,1743800948,1372440534
490757759,1743800948,1077302149
2044057233,539718148,373484124
1157535011,539718148,1990372797
1288959091,2097639483,1990372797
1335454463,35633309,1283797753
597667597,601239409,935417378
219759678,180323367,1703940779
405726945,845115210,498397985
698619521,845115210,211890547
567514653,422449339,211890547
330405061,464412438,827008
1739708245,113132938,1513055602
1324373375,2133667285,618512253
1006822723,2133667285,373848299
1505711890,841028967,963094406
1011754411,841028967,935417378
524354232,543216522,1794524776
1148790870,543216522,1772136650
929828897,1122693290,1647627640
2109031455,1704561338,904034557
107767975,1704561338,2135122512
1411347255,1936071761,1598010549
1451024951,1302493296,1822879430
1747316051,1302493296,1598010549
898565008,1056828286,1347082408
626437876,365133145,315198447
1744356803,2036995302,845878042
351661405,2036995302,37980819
1888743205,716563881,1412546885
1688144118,2074414340,173632525
1980501251,54027249,653245996
947746022,54027249,928505475
1150876380,1586319327,1481955402
2074411311,554824543,759823023
1962449136,554824543,1109035131
1367227439,144038325,1283797753
434909944,1642761365,1346176018
1654822355,1642761365,1513055602
1243627693,342607289,1283797753
1526855496,468795746,806314342
543133004,468795746,2029756788
1332385159,776785449,935417378
794216075,776785449,1980467414
1833312905,562268853,37980819
431624381,562268853,1666511157
1159064921,1060532159,1060082346
1994039699,1060532159,1010778029
1360312520,503316588,1169376507
1356020809,385156207,598600784
1228923313,385156207,2090627901
1283702252,1214624741,315198447
1081271438,32424410,552552685
1699685915,32424410,1169376507
1317501596,1152494836,1117287121
530836179,1152494836,1347082408
1401003164,1526271795,373848299
164832538,1106486464,1862917188
470401346,1106486464,1944383128
1132788555,1165655393,1867097137
1445372743,1165655393,84641229
779778402,1223032487,907230787
1667121013,1502942153,1326674232
1691504901,1287528006,1363050355
939499241,1287528006,1109035131
565839038,1886814545,1169376507
24487533,1066158001,928505475
1784426124,1066158001,1867097137
513709448,1305107765,618512253
1831597657,1827142453,1867097137
2077430318,1081754074,1465743437
1736786653,1081754074,1772136650
2028635827,1801582242,1372440534
1350449905,915085936,801234382
961551748,915085936,635585454
560125502,745003685,313130844
1897890825,745003685,436127220
1320203577,454812115,1969802211
271704206,1411115308,1911559646
343924197,1411115308,1671661748
1077951320,1362538822,496614622
2026497085,1362538822,827008
1540819602,367547682,884859615
1603153073,63601199,1169376507
317212070,63601199,373484124
302831776,1323672597,1647627640
325970885,1323672597,211890547
420563255,1343719183,684998795
1309862899,906500842,14237712
1351040066,114131940,1472834168
1430685341,168379854,14237712
1917962511,1999063873,479073424
770160075,1999063873,1666511157
993259861,912847708,314470894
541720434,912847708,759823023
1099408447,648229673,565327313
9275177,1815144130,175003227
223223438,1039670907,1060082346
386384330,2005236334,1060082346
1223208436,2005236334,1905389029
145935720,1417528839,1117287121
937470972,455886296,827008
715365324,455886296,935417378
1069545210,1764244032,1969802211
648746996,1764244032,1481955402
940510411,795273321,1948331661
1244887633,795273321,1598010549
17374975,2106804447,928505475
988365229,2106804447,479073424
722574312,645555792,1275158752
1201304712,645555792,1948331661
166515586,964505498,1275158752
281313582,1922145029,2074433609
1364961400,807500737,772746900
178033714,1917409008,801234382
731941081,1479676483,313130844
1669311940,1479676483,2056214
117673377,1818769352,759823023
1382231311,1818769352,1577224700
240029102,1785595731,727810962
735641064,1785595731,1911559646
1676335220,691595730,14237712
1158886149,691595730,827008
1403581821,1571811996,37980819
500598854,1632337963,1862917188
463195226,1672157453,1077302149
164945798,1155039022,1109035131
1938299097,1131699075,1010778029
1288632631,1939338573,353716578
1035780302,595249817,1412546885
1156100149,1993800156,1905389029
326977964,577069268,552552685
1924979405,577069268,1472834168
1099644941,1710296523,1481168318
1901187399,1710296523,300910015
181220810,374161321,1476832241
260726242,374161321,263376024
845924951,540189906,1905389029
2093087156,1571746311,1476832241
864123964,1571746311,1513055602
1081499718,687391464,263376024
1221381661,687391464,2143445617
2003407192,1969685685,211890547
2135602347,1872603237,827008
201091248,499232111,22020352
1936366648,499232111,1905389029
1253792414,86074910,22020352
96160313,86074910,1681577102
1224967165,314919726,727810962
1419572288,1078952954,1666511157
1688716759,77936633,1911559646
1147090323,77936633,565327313
711406140,139264352,436127220
804498037,1533170695,1304200290
1367986176,1427514533,1867097137
1644524892,1427514533,1671661748
1873127796,2108735326,373848299
640870973,1246242296,817463730
152495036,1246242296,1879596746
1811763089,1565884998,2143445617
795023889,747676781,22020352
135977726,747676781,910475741
662831299,51754263,1481168318
1674975859,172391077,1476832241
2116157647,172391077,1994113071
1605034295,232536583,1187818812
190460342,1592906581,211890547
833250185,2120723038,1476832241
871728455,2120723038,759823023
729842920,1918617280,1023504926
1042123687,1918617280,1472834168
1179857140,1828875763,2045274480
420163568,1828875763,552552685
1041935179,2024824756,2029756788
1606000430,1269671332,436127220
1551538586,1269671332,1944383128
891783660,915574985,1346176018
1585684488,915574985,1948331661
1753553767,662377466,1724693904
540284356,1103387580,1014794231
1923505935,1380292887,552552685
1870724797,1646675612,684998795
720342083,1646675612,1337586988
1999784860,824783075,1003771516
1568211259,824783075,928505475
1475940349,1823347387,1879596746
1374197026,1823347387,1703940779
1712119047,378531253,1671661748
140435249,378531253,1284561077
1807606427,1441103711,1130360910
682138112,1441103711,1363050355
1182069188,1564804476,1631008572
1050419086,1723827394,1671661748
1087853479,1723827394,845878042
1126575070,611507323,1130360910
1674608611,1501392336,1873385567
479220302,1776515572,1772136650
393249315,1776515572,827008
32797504,30584800,1109035131
1255677525,532924455,637968170
1648538232,532924455,175003227
1677938439,140555463,1109035131
613765488,52906189,1124378270
1945782999,2130625513,496614622
1180387762,2130625513,1019935206
1458285323,1809069276,1169376507
1243719079,2038812087,1598010549
157832419,2038812087,907230787
1759474142,1284115928,84641229
832521344,1284115928,910475741
978689110,812375467,1174525940
764880816,1450255334,1346176018
1268720928,1450255334,1513055602
1082823965,1013091310,175003227
1333183453,1013091310,1481955402
712673959,347418136,1275158752
1929065741,347418136,1724693904
683098032,41400354,1337586988
1457294352,222881244,1925976300
790774194,222881244,1867097137
629608049,532678639,1980467414
1292087239,605459048,1867097137
164013783,605459048,1124378270
858825700,678273810,211890547
85546020,1231744062,1905389029
1199481713,1871776085,1124378270
657878975,538277193,1060082346
21709643,1412713011,742280425
1943872086,1783914034,1124378270
286748179,1441710422,1304200290
1629139153,1441710422,1676771378
656410150,1454717746,188919379
2109661711,2098285824,910475741
744842980,2066883013,1636106756
1554314707,1890979102,904034557
351594108,1890979102,2145716959
1614538952,867491793,910475741
268801443,196029397,1077302149
154153717,2065780769,1724693904
979007247,2065780769,14237712
398443913,2010492281,84641229
1091247407,1560954017,1472834168
1613555040,835401169,1077302149
1902693033,1496273423,637968170
1580935216,1496273423,373484124
387063540,1927827495,1284561077
647265630,1759302062,1481955402
1362085868,1458319934,1275158752
1300646389,319501998,2029756788
526313588,319501998,1631008572
1216455443,612601212,806314342
800055030,381536486,742280425
447867443,381536486,1969802211
841525036,1804286296,188919379
474623062,1804286296,1346176018
1537598723,1010329945,1598010549
1709636751,841719505,1600667715
1468123250,1897352781,980969112
1153183593,1424166702,188919379
1478392715,1742613058,1130360910
1221667084,628992828,529778382
399406812,820006308,801234382
1969713216,820006308,565327313
318936756,309800787,1476832241
662083925,309800787,353716578
2075235302,1857759384,1598010549
1084909772,1857759384,1666511157
1725656884,2020203311,2143445617
572971661,2020203311,1363050355
1826219741,815856726,1969802211
723852395,1852912346,727810962
797367431,1852912346,314470894
262596128,183324766,1867097137
649813188,2147335166,1060082346
199374869,1152900750,565327313
1988996435,1152900750,22020352
1442515417,327975289,221894587
596624044,841834407,1109035131
331076659,841834407,314470894
1350429801,277574712,1970361909
861587830,50238672,1980467414
1904347312,50238672,1513055602
406950834,1185094424,1075152568
1441210862,1185094424,1346176018
275241548,1613451423,37980819
587181470,1878745542,511959368
1927282815,1385620719,1862917188
156136697,1786870652,963094406
1453459915,1786870652,2056214
938738035,214269166,1970361909
1723788605,2129291177,1905389029
1627446352,2129291177,1676771378
1893641066,909569828,1681577102
878972942,1906873736,2145716959
1462158830,1906873736,175003227
1036810715,293063891,928505475
1622604660,1210001915,1169376507
1143841531,903605407,2056214
1862655756,2108977291,353716578
1870286878,466324813,353716578
938306623,466324813,1476832241
115018705,1751480686,1075152568
1381913715,1466074067,1873385567
63237982,1466074067,1130360910
1968835175,964873291,1647627640
2089034907,6163352,373484124
91212094,268285904,1075152568
1230577243,210881606,1169376507
1054689487,2121829303,2056214
280416149,2121829303,1600667715
1523824489,2108551745,1284561077
979317996,2108551745,1862917188
2014865290,1965078612,598600784
1024642438,1965078612,1304200290
2064638934,1343257332,1944383128
777238551,1893930855,2029756788
551715073,1893930855,1944383128
91048442,1862118172,1724693904
1899912142,1176293929,907230787
775656527,1176293929,1284561077
408983732,1293179368,1867097137
1965877122,955888006,1019935206
959448697,955888006,772746900
1059662713,1345113251,1124378270
310870288,1345113251,1915279803
1693835891,205477902,727810962
1810825990,205477902,1944383128
426911780,679312605,1879596746
1735931509,611600984,2135122512
374271501,223631899,1925976300
1274869274,223631899,1822879430
291300298,1352887552,1481168318
20972643,1352887552,1703940779
1654697436,1490984130,1631008572
78203332,1490984130,1905389029
1712491867,461529101,1117287121
909508942,461529101,1822879430
1043391052,1235945816,405117798
1017743427,1577315902,2090627901
1776395591,1577315902,173632525
1822252021,335826780,635585454
1496177710,335826780,2135122512
575301371,1585828828,635585454
1376995496,1585828828,211890547
1931222132,100279286,211890547
2112367158,100279286,1703940779
1344719783,1164430054,1347082408
84430676,1164430054,1822879430
1901898740,1681008546,1124378270
1164048340,1761070397,436127220
478280898,501611847,2056214
412186191,1340194664,1014794231
663109131,1476054123,772746900
607437973,1476054123,1681577102
1685011763,636084876,353716578
1024644949,1204848688,496614622
1577178093,1457582749,1681577102
458318644,1683706,436127220
2001506666,76709182,907230787
975896937,76709182,1109035131
1591861403,2126065459,653245996
799064565,1569330613,353716578
1588085491,1569330613,1255186319
237745064,1220195260,479073424
657068152,952720397,1283797753
180718794,1198200113,1636106756
349465928,1198200113,1284561077
343725804,442064454,315198447
948333402,442064454,188919379
1497546555,379265453,37980819
578893853,379265453,76948495
1547761538,1951430868,1412546885
1194120703,1951430868,2135122512
265882189,499173515,1905389029
100984938,499173515,1944383128
319850383,1099134693,173632525
1822983861,1099134693,827008
931943052,1020563557,1862917188
1295193678,1020563557,1372440534
88969957,343080656,1347082408
729879411,343080656,22020352
1482927767,1151378759,1862917188
39757706,1151378759,300910015
290500825,1819503793,1772136650
336772732,835584877,759823023
1991065235,617028592,436127220
1842728188,617028592,1822879430
35294850,1390447486,1275158752
1353362820,1119849422,175003227
1620217457,256225454,772746900
628008508,94107331,772746900
1706672893,94107331,373484124
448921375,2040353642,980969112
1009909446,2040353642,1117287121
1036869300,251404730,1867097137
1305861049,671006841,759823023
1234168887,671006841,1671661748
486793452,33143810,2090627901
1570832900,961062740,904034557
452037071,961062740,963094406
769454490,570361597,405117798
413601330,1007402381,2145716959
1913883799,1321727762,1304200290
1580545183,1321727762,1255186319
490783319,173818112,653245996
1039501811,173818112,980969112
2007360213,1508073000,1822879430
1883037033,1508073000,1412546885
1738853111,387926826,353716578
2140736037,540890832,263376024
453218903,586539887,1513055602
1091351606,662341837,1794524776
1071452014,1356819718,817463730
2108015199,505244868,653245996
1029051303,505244868,314470894
1230517457,1540593966,1003771516
2141207185,1540593966,1862917188
1066365931,1743264756,263376024
1094222293,151510396,188919379
1012543055,151510396,314470894
1644649139,2050982817,759823023
976726810,1926931001,1117287121
1167914698,1926931001,2090627901
773060729,990462144,188919379
587465590,257842699,1963028758
983882448,692271591,1980467414
1168639072,377595742,1412546885
158322371,377595742,759823023
1402933275,936645646,1990372797
1360328473,573656655,684998795
721268612,573656655,845878042
1969821227,66248452,1772136650
452578828,66248452,1513055602
1117125802,1969031531,1472834168
893308,1969031531,1772136650
1944316565,251626679,1948331661
1792408518,1999792140,373484124
1559112371,333103179,1476832241
567208284,1625504233,1075152568
1824035687,1625504233,653245996
1676045623,1385918539,1481955402
1909014467,1385918539,84641229
1321609411,83780507,1283797753
834565846,83780507,1970361909
68568746,1425593690,1255186319
1406239401,1425593690,1980467414
797361607,736371516,1014794231
1947424641,736371516,1990372797
1901500570,105149267,1169376507
76984799,105149267,1117287121
1801351593,1081412908,529778382
707603757,1081412908,1879596746
227198191,455092785,552552685
140803216,455092785,1476832241
217661893,370461482,22020352
280527113,921050835,2135122512
1326307653,548600731,1671661748
2113360133,548600731,22020352
1092837825,1867219892,314470894
206332436,1867219892,727810962
1453533950,916103834,935417378
1268436908,444069314,910475741
242899725,1511727784,373484124
1649140291,1511727784,1014794231
1221839868,622860721,635585454
302431029,250053563,1681577102
460394113,250053563,1117287121
1759104012,977571409,1187818812
1847660794,977571409,1337586988
712369895,2122615331,742280425
97706115,2010477459,907230787
1454348270,2010477459,1794524776
656429071,1165752269,1970361909
266210034,176245610,1363050355
1631770992,176245610,910475741
1610616721,493875024,315198447
52165905,493875024,211890547
149514505,913323576,1187818812
1479296621,478525112,37980819
83945964,478525112,827008
1801518817,1021847310,2074433609
49681710,1779913322,1925976300
1314766212,1779913322,1109035131
2120142244,434047454,1481955402
493993733,434047454,1676771378
331953580,1449423361,313130844
685752984,1516968157,221894587
375190998,701563261,1412546885
2073199275,701563261,1347082408
813891001,466330897,1666511157
251094265,1287731288,1598010549
1668554372,81118216,1003771516
1770861326,81118216,2045274480
1676244792,1010351826,373848299
870731007,1010351826,2074433609
1334745231,1008580172,1130360910
1766612498,1008580172,84641229
327876219,1871209497,1326674232
952366363,1871209497,2056214
543983890,1245431447,1019935206
924832097,274992322,313130844
250870934,274992322,2029756788
1845276104,320882072,373848299
1598352322,921199149,772746900
2068769556,921199149,373484124
601886123,1827248940,2143445617
1233205011,1827248940,1703940779
105640418,943949568,300910015
714524667,943949568,22020352
253657054,203629698,84641229
752883585,947917503,1060082346
1212488478,344834305,1481168318
1306448951,430862639,1948331661
146057929,1367749845,1169376507
1561029427,2110272043,806314342
2065697222,1231520636,76948495
1133397044,695006991,84641229
1731648390,897743335,353716578
366656746,1975413561,315198447
2042576917,1653080153,373848299
