 ID, Vessel ID, Container ID, Invoice ID, Origin ID, Destination ID, Cargo Type, Weight, Departure Date, Arrival Date, Status
1032239509,1722183516,2022528239,1794690874,1148881892,1509019523,General,20.0,2024-04-27 00:00:00 UTC,2024-05-07 00:00:00 UTC,In-Transit
27264972,1258230698,1796382062,1774473103,1148881892,1509019523,General,20.0,2024-04-27 00:00:00 UTC,2024-05-07 00:00:00 UTC,In-Transit
934713651,1662239075,2132909713,326047658,1148881892,1069451396,General,20.0,2024-04-28 00:00:00 UTC,2024-05-08 00:00:00 UTC,In-Transit
1962356977,1722183516,1430378783,1434738057,1069451396,1148881892,General,20.0,2024-04-29 00:00:00 UTC,2024-05-09 00:00:00 UTC,In-Transit
170546826,1258230698,569149869,2025315252,1069451396,1509019523,General,20.0,2024-04-29 00:00:00 UTC,2024-05-09 00:00:00 UTC,In-Transit
988291135,224686989,1210391351,1959333789,1069451396,1509019523,General,20.0,2024-04-30 00:00:00 UTC,2024-05-10 00:00:00 UTC,In-Transit
59070171,224686989,2132909713,1736618337,1148881892,1509019523,General,20.0,2024-05-01 00:00:00 UTC,2024-05-11 00:00:00 UTC,In-Transit
420306209,1662239075,432911306,1099747494,1069451396,1509019523,General,20.0,2024-05-02 00:00:00 UTC,2024-05-12 00:00:00 UTC,In-Transit
874469927,1258230698,2022528239,133906269,1509019523,1148881892,General,20.0,2024-05-02 00:00:00 UTC,2024-05-12 00:00:00 UTC,In-Transit
319260213,661126257,2022528239,929779536,1148881892,1069451396,General,20.0,2024-05-03 00:00:00 UTC,2024-05-13 00:00:00 UTC,In-Transit
1815589858,661126257,2132909713,292439188,1148881892,1509019523,General,20.0,2024-05-04 00:00:00 UTC,2024-05-14 00:00:00 UTC,In-Transit
971622494,1722183516,2132909713,817409505,1509019523,1148881892,General,20.0,2024-05-04 00:00:00 UTC,2024-05-14 00:00:00 UTC,In-Transit
12762622,1258230698,1064332384,381864259,1069451396,1148881892,General,20.0,2024-05-04 00:00:00 UTC,2024-05-14 00:00:00 UTC,In-Transit
1184954816,1258230698,1210391351,2009349824,1509019523,1148881892,General,20.0,2024-05-05 00:00:00 UTC,2024-05-15 00:00:00 UTC,In-Transit
1592937729,224686989,1796382062,1528108136,1069451396,1509019523,General,20.0,2024-05-05 00:00:00 UTC,2024-05-15 00:00:00 UTC,In-Transit
1691009904,661126257,1064332384,1746489617,1148881892,1509019523,General,20.0,2024-05-07 00:00:00 UTC,2024-05-17 00:00:00 UTC,In-Transit
1406908095,1722183516,569149869,2023000562,1509019523,1148881892,General,20.0,2024-05-07 00:00:00 UTC,2024-05-17 00:00:00 UTC,In-Transit
961965742,1258230698,1064332384,526324039,1069451396,1148881892,General,20.0,2024-05-07 00:00:00 UTC,2024-05-17 00:00:00 UTC,In-Transit
43094372,661126257,60651773,654848238,1069451396,1509019523,General,20.0,2024-05-08 00:00:00 UTC,2024-05-18 00:00:00 UTC,In-Transit
1157470341,661126257,1796382062,1785082157,1148881892,1509019523,General,20.0,2024-05-09 00:00:00 UTC,2024-05-19 00:00:00 UTC,In-Transit
68577867,1662239075,1430378783,379210803,1509019523,1148881892,General,20.0,2024-05-09 00:00:00 UTC,2024-05-19 00:00:00 UTC,In-Transit
22209055,1258230698,2022528239,932533399,1069451396,1509019523,General,20.0,2024-05-09 00:00:00 UTC,2024-05-19 00:00:00 UTC,In-Transit
1735774049,224686989,1430378783,193505872,1148881892,1069451396,General,20.0,2024-05-09 00:00:00 UTC,2024-05-19 00:00:00 UTC,In-Transit
1053490714,1662239075,1210391351,1363477144,1069451396,1148881892,General,20.0,2024-05-10 00:00:00 UTC,2024-05-20 00:00:00 UTC,In-Transit
495297222,1662239075,1210391351,1805443464,1069451396,1509019523,General,20.0,2024-05-11 00:00:00 UTC,2024-05-21 00:00:00 UTC,In-Transit
503357768,1722183516,1796382062,654827705,1509019523,1148881892,General,20.0,2024-05-11 00:00:00 UTC,2024-05-21 00:00:00 UTC,In-Transit
1901986850,1258230698,1210391351,899959022,1069451396,1509019523,General,20.0,2024-05-11 00:00:00 UTC,2024-05-21 00:00:00 UTC,In-Transit
1261883635,224686989,1430378783,1092888020,1148881892,1509019523,General,20.0,2024-05-11 00:00:00 UTC,2024-05-21 00:00:00 UTC,In-Transit
1118940269,1722183516,1430378783,1320701673,1069451396,1148881892,General,20.0,2024-05-12 00:00:00 UTC,2024-05-22 00:00:00 UTC,In-Transit
814252022,1258230698,1064332384,1688584440,1509019523,1069451396,General,20.0,2024-05-12 00:00:00 UTC,2024-05-22 00:00:00 UTC,In-Transit
1597123698,224686989,1796382062,750985289,1148881892,1069451396,General,20.0,2024-05-12 00:00:00 UTC,2024-05-22 00:00:00 UTC,In-Transit
939947344,1722183516,1064332384,1827094410,1509019523,1148881892,General,20.0,2024-05-13 00:00:00 UTC,2024-05-23 00:00:00 UTC,In-Transit
171331654,1258230698,1210391351,369540362,1509019523,1069451396,General,20.0,2024-05-13 00:00:00 UTC,2024-05-23 00:00:00 UTC,In-Transit
1079845151,661126257,2022528239,2124718517,1148881892,1069451396,General,20.0,2024-05-14 00:00:00 UTC,2024-05-24 00:00:00 UTC,In-Transit
1916629786,1258230698,1210391351,1053085586,1509019523,1069451396,General,20.0,2024-05-15 00:00:00 UTC,2024-05-25 00:00:00 UTC,In-Transit
1583157703,661126257,1796382062,1005197475,1509019523,1148881892,General,20.0,2024-05-16 00:00:00 UTC,2024-05-26 00:00:00 UTC,In-Transit
1310109191,1722183516,1430378783,1210243958,1069451396,1148881892,General,20.0,2024-05-16 00:00:00 UTC,2024-05-26 00:00:00 UTC,In-Transit
2002490091,224686989,2132909713,168973351,1148881892,1069451396,General,20.0,2024-05-18 00:00:00 UTC,2024-05-28 00:00:00 UTC,In-Transit
1419000719,1662239075,1430378783,270730721,1069451396,1148881892,General,20.0,2024-05-19 00:00:00 UTC,2024-05-29 00:00:00 UTC,In-Transit
1523389303,1722183516,432911306,1578713256,1069451396,1148881892,General,20.0,2024-05-19 00:00:00 UTC,2024-05-29 00:00:00 UTC,In-Transit
1770496077,224686989,2022528239,925061458,1148881892,1509019523,General,20.0,2024-05-22 00:00:00 UTC,2024-06-01 00:00:00 UTC,In-Transit
1826139629,224686989,432911306,877065998,1509019523,1148881892,General,20.0,2024-05-23 00:00:00 UTC,2024-06-02 00:00:00 UTC,In-Transit
88916123,1662239075,1064332384,858784702,1148881892,1509019523,General,20.0,2024-05-24 00:00:00 UTC,2024-06-03 00:00:00 UTC,In-Transit
1574209815,661126257,65597860,659596106,1148881892,1069451396,General,20.0,2024-05-26 00:00:00 UTC,2024-06-05 00:00:00 UTC,In-Transit
41423033,1722183516,1064332384,1069704254,1148881892,1069451396,General,20.0,2024-05-27 00:00:00 UTC,2024-06-06 00:00:00 UTC,In-Transit
1417142262,1662239075,65597860,1584816606,1509019523,1148881892,General,20.0,2024-05-28 00:00:00 UTC,2024-06-07 00:00:00 UTC,In-Transit
1239898883,1662239075,2132909713,896231517,1509019523,1069451396,General,20.0,2024-05-29 00:00:00 UTC,2024-06-08 00:00:00 UTC,In-Transit
2029543411,224686989,432911306,1068264500,1148881892,1509019523,General,20.0,2024-05-29 00:00:00 UTC,2024-06-08 00:00:00 UTC,In-Transit
1702193774,661126257,60651773,1110994451,1509019523,1069451396,General,20.0,2024-05-30 00:00:00 UTC,2024-06-09 00:00:00 UTC,In-Transit
2007830442,224686989,432911306,53743035,1069451396,1148881892,General,20.0,2024-05-30 00:00:00 UTC,2024-06-09 00:00:00 UTC,In-Transit
2051551307,1722183516,2132909713,179748225,1509019523,1069451396,General,20.0,2024-05-31 00:00:00 UTC,2024-06-10 00:00:00 UTC,In-Transit
973951091,224686989,65597860,1888106469,1509019523,1148881892,General,20.0,2024-05-31 00:00:00 UTC,2024-06-10 00:00:00 UTC,In-Transit
1642555185,1662239075,1430378783,1155445683,1509019523,1148881892,General,20.0,2024-06-01 00:00:00 UTC,2024-06-11 00:00:00 UTC,In-Transit
1907223435,224686989,432911306,429064787,1509019523,1069451396,General,20.0,2024-06-01 00:00:00 UTC,2024-06-11 00:00:00 UTC,In-Transit
1871673375,661126257,569149869,372147227,1509019523,1148881892,General,20.0,2024-06-02 00:00:00 UTC,2024-06-12 00:00:00 UTC,In-Transit
1169490888,1722183516,2022528239,4198278,1069451396,1148881892,General,20.0,2024-06-02 00:00:00 UTC,2024-06-12 00:00:00 UTC,In-Transit
514355343,1662239075,1430378783,146721297,1069451396,1148881892,General,20.0,2024-06-03 00:00:00 UTC,2024-06-13 00:00:00 UTC,In-Transit
411969171,1258230698,432911306,1157016011,1509019523,1148881892,General,20.0,2024-06-04 00:00:00 UTC,2024-06-14 00:00:00 UTC,In-Transit
637561142,661126257,1210391351,1585673110,1069451396,1509019523,General,20.0,2024-06-05 00:00:00 UTC,2024-06-15 00:00:00 UTC,In-Transit
497421002,1258230698,2022528239,85393317,1148881892,1509019523,General,20.0,2024-06-07 00:00:00 UTC,2024-06-17 00:00:00 UTC,In-Transit
1309253189,661126257,2022528239,1246400561,1509019523,1069451396,General,20.0,2024-06-08 00:00:00 UTC,2024-06-18 00:00:00 UTC,In-Transit
540338267,224686989,60651773,1595398878,1509019523,1148881892,General,20.0,2024-06-08 00:00:00 UTC,2024-06-18 00:00:00 UTC,In-Transit
2107402617,1662239075,1210391351,1653108267,1509019523,1069451396,General,20.0,2024-06-09 00:00:00 UTC,2024-06-19 00:00:00 UTC,In-Transit
461950427,1258230698,65597860,1650675161,1509019523,1069451396,General,20.0,2024-06-09 00:00:00 UTC,2024-06-19 00:00:00 UTC,In-Transit
180343013,224686989,1064332384,799052616,1069451396,1509019523,General,20.0,2024-06-09 00:00:00 UTC,2024-06-19 00:00:00 UTC,In-Transit
780339541,1662239075,1210391351,614139061,1069451396,1509019523,General,20.0,2024-06-10 00:00:00 UTC,2024-06-20 00:00:00 UTC,In-Transit
478785254,1258230698,432911306,1020341099,1509019523,1069451396,General,20.0,2024-06-10 00:00:00 UTC,2024-06-20 00:00:00 UTC,In-Transit
1492629093,1258230698,1796382062,375455364,1069451396,1148881892,General,20.0,2024-06-11 00:00:00 UTC,2024-06-21 00:00:00 UTC,In-Transit
151608169,224686989,1064332384,1325597491,1509019523,1069451396,General,20.0,2024-06-11 00:00:00 UTC,2024-06-21 00:00:00 UTC,In-Transit
677018593,661126257,65597860,1380999082,1069451396,1509019523,General,20.0,2024-06-12 00:00:00 UTC,2024-06-22 00:00:00 UTC,In-Transit
407771237,1662239075,1796382062,2134926569,1509019523,1148881892,General,20.0,2024-06-12 00:00:00 UTC,2024-06-22 00:00:00 UTC,In-Transit
486077976,1258230698,2022528239,1729537683,1148881892,1069451396,General,20.0,2024-06-12 00:00:00 UTC,2024-06-22 00:00:00 UTC,In-Transit
1782754711,224686989,2132909713,1453716096,1069451396,1509019523,General,20.0,2024-06-12 00:00:00 UTC,2024-06-22 00:00:00 UTC,In-Transit
282064074,1662239075,1064332384,1291654258,1148881892,1509019523,General,20.0,2024-06-13 00:00:00 UTC,2024-06-23 00:00:00 UTC,In-Transit
568185664,661126257,1796382062,9578626,1509019523,1148881892,General,20.0,2024-06-14 00:00:00 UTC,2024-06-24 00:00:00 UTC,In-Transit
814745245,1258230698,1064332384,796985678,1509019523,1069451396,General,20.0,2024-06-14 00:00:00 UTC,2024-06-24 00:00:00 UTC,In-Transit
118224089,1258230698,432911306,1859621861,1509019523,1148881892,General,20.0,2024-06-15 00:00:00 UTC,2024-06-25 00:00:00 UTC,In-Transit
1830446504,224686989,60651773,1009251947,1148881892,1509019523,General,20.0,2024-06-15 00:00:00 UTC,2024-06-25 00:00:00 UTC,In-Transit
791936248,1662239075,2132909713,1904330030,1148881892,1509019523,General,20.0,2024-06-16 00:00:00 UTC,2024-06-26 00:00:00 UTC,In-Transit
648323002,1258230698,2132909713,434087276,1148881892,1509019523,General,20.0,2024-06-16 00:00:00 UTC,2024-06-26 00:00:00 UTC,In-Transit
534516893,1662239075,432911306,1389325815,1509019523,1069451396,General,20.0,2024-06-17 00:00:00 UTC,2024-06-27 00:00:00 UTC,In-Transit
2022392781,1258230698,65597860,1371410217,1069451396,1509019523,General,20.0,2024-06-17 00:00:00 UTC,2024-06-27 00:00:00 UTC,In-Transit
1079665504,224686989,1430378783,314081736,1069451396,1148881892,General,20.0,2024-06-17 00:00:00 UTC,2024-06-27 00:00:00 UTC,In-Transit
312210104,1662239075,1210391351,2083069571,1509019523,1148881892,General,20.0,2024-06-18 00:00:00 UTC,2024-06-28 00:00:00 UTC,In-Transit
38142947,224686989,1210391351,1130602751,1148881892,1509019523,General,20.0,2024-06-19 00:00:00 UTC,2024-06-29 00:00:00 UTC,In-Transit
640943525,661126257,65597860,26272667,1509019523,1148881892,General,20.0,2024-06-20 00:00:00 UTC,2024-06-30 00:00:00 UTC,In-Transit
1582670200,1258230698,432911306,1941698123,1148881892,1069451396,General,20.0,2024-06-20 00:00:00 UTC,2024-06-30 00:00:00 UTC,In-Transit
2073490324,1258230698,1064332384,1752509429,1509019523,1148881892,General,20.0,2024-06-21 00:00:00 UTC,2024-07-01 00:00:00 UTC,In-Transit
81027483,661126257,2022528239,1536278937,1069451396,1148881892,General,20.0,2024-06-22 00:00:00 UTC,2024-07-02 00:00:00 UTC,In-Transit
8494482,1258230698,1210391351,523046703,1509019523,1069451396,General,20.0,2024-06-23 00:00:00 UTC,2024-07-03 00:00:00 UTC,In-Transit
1633577287,1662239075,60651773,1993981901,1148881892,1069451396,General,20.0,2024-06-24 00:00:00 UTC,2024-07-04 00:00:00 UTC,In-Transit
1850730393,1722183516,1210391351,946524605,1509019523,1069451396,General,20.0,2024-06-24 00:00:00 UTC,2024-07-04 00:00:00 UTC,In-Transit
1358001167,1258230698,1430378783,70158411,1069451396,1148881892,General,20.0,2024-06-25 00:00:00 UTC,2024-07-05 00:00:00 UTC,In-Transit
1113416446,661126257,1210391351,1585313149,1069451396,1148881892,General,20.0,2024-06-26 00:00:00 UTC,2024-07-06 00:00:00 UTC,In-Transit
1385946233,1662239075,569149869,82598321,1069451396,1509019523,General,20.0,2024-06-26 00:00:00 UTC,2024-07-06 00:00:00 UTC,In-Transit
1823180149,224686989,2132909713,907768876,1509019523,1148881892,General,20.0,2024-06-26 00:00:00 UTC,2024-07-06 00:00:00 UTC,In-Transit
666179159,1258230698,432911306,67914100,1148881892,1069451396,General,20.0,2024-06-27 00:00:00 UTC,2024-07-07 00:00:00 UTC,In-Transit
651901405,224686989,2022528239,2100803825,1069451396,1148881892,General,20.0,2024-06-27 00:00:00 UTC,2024-07-07 00:00:00 UTC,In-Transit
1487742157,661126257,60651773,16966323,1069451396,1148881892,General,20.0,2024-06-28 00:00:00 UTC,2024-07-08 00:00:00 UTC,In-Transit
544099199,1722183516,1210391351,381806841,1069451396,1509019523,General,20.0,2024-06-28 00:00:00 UTC,2024-07-08 00:00:00 UTC,In-Transit
30618872,1662239075,1064332384,594488056,1509019523,1069451396,General,20.0,2024-06-29 00:00:00 UTC,2024-07-09 00:00:00 UTC,In-Transit
319823717,224686989,432911306,320764050,1148881892,1509019523,General,20.0,2024-06-29 00:00:00 UTC,2024-07-09 00:00:00 UTC,In-Transit
466816086,661126257,432911306,647360665,1148881892,1069451396,General,20.0,2024-06-30 00:00:00 UTC,2024-07-10 00:00:00 UTC,In-Transit
2112195921,1722183516,1064332384,49700223,1148881892,1069451396,General,20.0,2024-06-30 00:00:00 UTC,2024-07-10 00:00:00 UTC,In-Transit
2009991811,1258230698,432911306,1202142786,1069451396,1509019523,General,20.0,2024-06-30 00:00:00 UTC,2024-07-10 00:00:00 UTC,In-Transit
1153173561,661126257,1796382062,406944308,1069451396,1509019523,General,20.0,2024-07-01 00:00:00 UTC,2024-07-11 00:00:00 UTC,In-Transit
1038114166,1662239075,1210391351,324018506,1148881892,1509019523,General,20.0,2024-07-01 00:00:00 UTC,2024-07-11 00:00:00 UTC,In-Transit
1812338125,224686989,65597860,892406987,1509019523,1069451396,General,20.0,2024-07-01 00:00:00 UTC,2024-07-11 00:00:00 UTC,In-Transit
760691153,224686989,2022528239,20713830,1148881892,1509019523,General,20.0,2024-07-03 00:00:00 UTC,2024-07-13 00:00:00 UTC,In-Transit
883860600,224686989,1210391351,466461342,1069451396,1148881892,General,20.0,2024-07-04 00:00:00 UTC,2024-07-14 00:00:00 UTC,In-Transit
191079534,1662239075,65597860,1820418933,1148881892,1509019523,General,20.0,2024-07-05 00:00:00 UTC,2024-07-15 00:00:00 UTC,In-Transit
1214543634,1722183516,1796382062,70085294,1509019523,1069451396,General,20.0,2024-07-05 00:00:00 UTC,2024-07-15 00:00:00 UTC,In-Transit
1674653277,1258230698,432911306,770469702,1148881892,1509019523,General,20.0,2024-07-05 00:00:00 UTC,2024-07-15 00:00:00 UTC,In-Transit
1541909958,224686989,1796382062,260020395,1509019523,1148881892,General,20.0,2024-07-05 00:00:00 UTC,2024-07-15 00:00:00 UTC,In-Transit
605919369,1722183516,2132909713,92975292,1148881892,1509019523,General,20.0,2024-07-06 00:00:00 UTC,2024-07-16 00:00:00 UTC,In-Transit
1228305238,661126257,2022528239,431938984,1148881892,1069451396,General,20.0,2024-07-07 00:00:00 UTC,2024-07-17 00:00:00 UTC,In-Transit
1247655025,661126257,65597860,539083323,1148881892,1509019523,General,20.0,2024-07-08 00:00:00 UTC,2024-07-18 00:00:00 UTC,In-Transit
1779660519,1722183516,1430378783,1414232636,1509019523,1148881892,General,20.0,2024-07-08 00:00:00 UTC,2024-07-18 00:00:00 UTC,In-Transit
1913752758,1722183516,1210391351,1037819721,1509019523,1069451396,General,20.0,2024-07-09 00:00:00 UTC,2024-07-19 00:00:00 UTC,In-Transit
478340962,661126257,60651773,1284210440,1509019523,1148881892,General,20.0,2024-07-10 00:00:00 UTC,2024-07-20 00:00:00 UTC,In-Transit
1570321201,1722183516,1796382062,1017864003,1148881892,1509019523,General,20.0,2024-07-10 00:00:00 UTC,2024-07-20 00:00:00 UTC,In-Transit
1354310123,1662239075,1064332384,1834721339,1509019523,1069451396,General,20.0,2024-07-11 00:00:00 UTC,2024-07-21 00:00:00 UTC,In-Transit
1352075678,1722183516,65597860,1185960708,1148881892,1509019523,General,20.0,2024-07-11 00:00:00 UTC,2024-07-21 00:00:00 UTC,In-Transit
1419391101,1662239075,1430378783,1790266994,1509019523,1148881892,General,20.0,2024-07-12 00:00:00 UTC,2024-07-22 00:00:00 UTC,In-Transit
2004604534,1722183516,65597860,1499087627,1509019523,1148881892,General,20.0,2024-07-12 00:00:00 UTC,2024-07-22 00:00:00 UTC,In-Transit
1477342352,1258230698,432911306,725027407,1509019523,1148881892,General,20.0,2024-07-12 00:00:00 UTC,2024-07-22 00:00:00 UTC,In-Transit
1352964771,661126257,60651773,1341416882,1509019523,1069451396,General,20.0,2024-07-13 00:00:00 UTC,2024-07-23 00:00:00 UTC,In-Transit
231910275,1722183516,1796382062,1630995642,1069451396,1148881892,General,20.0,2024-07-13 00:00:00 UTC,2024-07-23 00:00:00 UTC,In-Transit
1741499118,1258230698,60651773,924550187,1148881892,1069451396,General,20.0,2024-07-13 00:00:00 UTC,2024-07-23 00:00:00 UTC,In-Transit
660427453,1722183516,1064332384,1647173715,1148881892,1509019523,General,20.0,2024-07-14 00:00:00 UTC,2024-07-24 00:00:00 UTC,In-Transit
879061837,661126257,65597860,1070250039,1069451396,1509019523,General,20.0,2024-07-15 00:00:00 UTC,2024-07-25 00:00:00 UTC,In-Transit
414565501,1722183516,2132909713,500325474,1069451396,1148881892,General,20.0,2024-07-15 00:00:00 UTC,2024-07-25 00:00:00 UTC,In-Transit
277632848,1662239075,432911306,592702369,1148881892,1069451396,General,20.0,2024-07-16 00:00:00 UTC,2024-07-26 00:00:00 UTC,In-Transit
1338629205,224686989,432911306,25045985,1509019523,1069451396,General,20.0,2024-07-16 00:00:00 UTC,2024-07-26 00:00:00 UTC,In-Transit
2046687824,661126257,1796382062,1239917661,1148881892,1069451396,General,20.0,2024-07-17 00:00:00 UTC,2024-07-27 00:00:00 UTC,In-Transit
1252874289,1722183516,2132909713,1089416209,1148881892,1509019523,General,20.0,2024-07-17 00:00:00 UTC,2024-07-27 00:00:00 UTC,In-Transit
396769030,224686989,432911306,2115737293,1148881892,1509019523,General,20.0,2024-07-18 00:00:00 UTC,2024-07-28 00:00:00 UTC,In-Transit
738612519,661126257,569149869,869013662,1509019523,1148881892,General,20.0,2024-07-19 00:00:00 UTC,2024-07-29 00:00:00 UTC,In-Transit
444818244,1258230698,1796382062,2147212488,1069451396,1509019523,General,20.0,2024-07-20 00:00:00 UTC,2024-07-30 00:00:00 UTC,In-Transit
153615196,224686989,1064332384,1798578006,1509019523,1069451396,General,20.0,2024-07-20 00:00:00 UTC,2024-07-30 00:00:00 UTC,In-Transit
1843296022,661126257,60651773,697543824,1509019523,1069451396,General,20.0,2024-07-21 00:00:00 UTC,2024-07-31 00:00:00 UTC,In-Transit
1171442252,1662239075,1430378783,1281004620,1148881892,1509019523,General,20.0,2024-07-21 00:00:00 UTC,2024-07-31 00:00:00 UTC,In-Transit
1608130912,1722183516,432911306,270199649,1509019523,1069451396,General,20.0,2024-07-21 00:00:00 UTC,2024-07-31 00:00:00 UTC,In-Transit
1944338520,1662239075,60651773,1571484986,1069451396,1148881892,General,20.0,2024-07-22 00:00:00 UTC,2024-08-01 00:00:00 UTC,In-Transit
400982193,224686989,1430378783,1634809932,1509019523,1148881892,General,20.0,2024-07-22 00:00:00 UTC,2024-08-01 00:00:00 UTC,In-Transit
2110745245,661126257,569149869,1846920211,1509019523,1148881892,General,20.0,2024-07-23 00:00:00 UTC,2024-08-02 00:00:00 UTC,In-Transit
2095967745,1722183516,2022528239,2073016946,1069451396,1509019523,General,20.0,2024-07-23 00:00:00 UTC,2024-08-02 00:00:00 UTC,In-Transit
47791223,661126257,60651773,16541838,1148881892,1509019523,General,20.0,2024-07-24 00:00:00 UTC,2024-08-03 00:00:00 UTC,In-Transit
1735027554,1722183516,1064332384,1490230704,1069451396,1148881892,General,20.0,2024-07-24 00:00:00 UTC,2024-08-03 00:00:00 UTC,In-Transit
1360399993,224686989,2022528239,1442448486,1509019523,1148881892,General,20.0,2024-07-25 00:00:00 UTC,2024-08-04 00:00:00 UTC,In-Transit
1365944310,1662239075,2022528239,1667041571,1509019523,1069451396,General,20.0,2024-07-26 00:00:00 UTC,2024-08-05 00:00:00 UTC,In-Transit
1763079004,1722183516,65597860,715815482,1148881892,1069451396,General,20.0,2024-07-26 00:00:00 UTC,2024-08-05 00:00:00 UTC,In-Transit
303201496,661126257,569149869,1618592066,1509019523,1069451396,General,20.0,2024-07-27 00:00:00 UTC,2024-08-06 00:00:00 UTC,In-Transit
580326214,224686989,65597860,1967801676,1148881892,1509019523,General,20.0,2024-07-27 00:00:00 UTC,2024-08-06 00:00:00 UTC,In-Transit
1904442477,1258230698,569149869,824029550,1509019523,1069451396,General,20.0,2024-07-28 00:00:00 UTC,2024-08-07 00:00:00 UTC,In-Transit
520800278,224686989,2132909713,1265523552,1069451396,1148881892,General,20.0,2024-07-28 00:00:00 UTC,2024-08-07 00:00:00 UTC,In-Transit
1746708384,224686989,2022528239,687121664,1069451396,1148881892,General,20.0,2024-07-29 00:00:00 UTC,2024-08-08 00:00:00 UTC,In-Transit
2095330423,1258230698,60651773,976380446,1509019523,1148881892,General,20.0,2024-07-30 00:00:00 UTC,2024-08-09 00:00:00 UTC,In-Transit
2094653149,224686989,1430378783,839671404,1509019523,1148881892,General,20.0,2024-07-30 00:00:00 UTC,2024-08-09 00:00:00 UTC,In-Transit
944190680,1258230698,60651773,568918831,1069451396,1509019523,General,20.0,2024-08-01 00:00:00 UTC,2024-08-11 00:00:00 UTC,In-Transit
102099620,661126257,432911306,1229251341,1069451396,1509019523,General,20.0,2024-08-02 00:00:00 UTC,2024-08-12 00:00:00 UTC,In-Transit
2100021441,1722183516,65597860,1233908307,1148881892,1069451396,General,20.0,2024-08-02 00:00:00 UTC,2024-08-12 00:00:00 UTC,In-Transit
133169402,224686989,65597860,1591119748,1069451396,1509019523,General,20.0,2024-08-03 00:00:00 UTC,2024-08-13 00:00:00 UTC,In-Transit
1970149186,1722183516,65597860,669042953,1148881892,1069451396,General,20.0,2024-08-04 00:00:00 UTC,2024-08-14 00:00:00 UTC,In-Transit
261398562,224686989,1796382062,908359517,1069451396,1509019523,General,20.0,2024-08-05 00:00:00 UTC,2024-08-15 00:00:00 UTC,In-Transit
1652131484,661126257,2132909713,1609344644,1069451396,1148881892,General,20.0,2024-08-06 00:00:00 UTC,2024-08-16 00:00:00 UTC,In-Transit
525067617,1662239075,65597860,367871597,1509019523,1069451396,General,20.0,2024-08-06 00:00:00 UTC,2024-08-16 00:00:00 UTC,In-Transit
1743340089,1722183516,432911306,1227337479,1509019523,1069451396,General,20.0,2024-08-06 00:00:00 UTC,2024-08-16 00:00:00 UTC,In-Transit
1671978763,661126257,1210391351,1047220818,1148881892,1069451396,General,20.0,2024-08-08 00:00:00 UTC,2024-08-18 00:00:00 UTC,In-Transit
1052876527,224686989,1430378783,1490960712,1069451396,1509019523,General,20.0,2024-08-08 00:00:00 UTC,2024-08-18 00:00:00 UTC,In-Transit
179249761,661126257,1064332384,2014154296,1069451396,1509019523,General,20.0,2024-08-09 00:00:00 UTC,2024-08-19 00:00:00 UTC,In-Transit
707918775,1722183516,65597860,637556963,1148881892,1509019523,General,20.0,2024-08-09 00:00:00 UTC,2024-08-19 00:00:00 UTC,In-Transit
149436927,224686989,1064332384,788940010,1509019523,1148881892,General,20.0,2024-08-09 00:00:00 UTC,2024-08-19 00:00:00 UTC,In-Transit
318592166,661126257,1064332384,350539698,1509019523,1069451396,General,20.0,2024-08-10 00:00:00 UTC,2024-08-20 00:00:00 UTC,In-Transit
199421959,1258230698,65597860,833478433,1509019523,1069451396,General,20.0,2024-08-10 00:00:00 UTC,2024-08-20 00:00:00 UTC,In-Transit
1684881079,1662239075,1210391351,1810031632,1148881892,1069451396,General,20.0,2024-08-11 00:00:00 UTC,2024-08-21 00:00:00 UTC,In-Transit
1421851720,224686989,2132909713,1728552378,1069451396,1509019523,General,20.0,2024-08-12 00:00:00 UTC,2024-08-22 00:00:00 UTC,In-Transit
887538413,1722183516,569149869,859004409,1069451396,1148881892,General,20.0,2024-08-13 00:00:00 UTC,2024-08-23 00:00:00 UTC,In-Transit
1256921274,224686989,1210391351,1262536953,1148881892,1509019523,General,20.0,2024-08-13 00:00:00 UTC,2024-08-23 00:00:00 UTC,In-Transit
1675018838,1662239075,65597860,578595585,1148881892,1509019523,General,20.0,2024-08-15 00:00:00 UTC,2024-08-25 00:00:00 UTC,In-Transit
1421967900,1258230698,60651773,580741606,1069451396,1148881892,General,20.0,2024-08-16 00:00:00 UTC,2024-08-26 00:00:00 UTC,In-Transit
271948357,224686989,1796382062,1716301233,1148881892,1509019523,General,20.0,2024-08-19 00:00:00 UTC,2024-08-29 00:00:00 UTC,In-Transit
1775919790,661126257,1210391351,1150978238,1148881892,1509019523,General,20.0,2024-08-20 00:00:00 UTC,2024-08-30 00:00:00 UTC,In-Transit
1132961820,1662239075,569149869,1480864156,1509019523,1069451396,General,20.0,2024-08-20 00:00:00 UTC,2024-08-30 00:00:00 UTC,In-Transit
1571190204,1722183516,2022528239,1373725140,1509019523,1069451396,General,20.0,2024-08-20 00:00:00 UTC,2024-08-30 00:00:00 UTC,In-Transit
1898656862,224686989,1430378783,1080311574,1069451396,1509019523,General,20.0,2024-08-20 00:00:00 UTC,2024-08-30 00:00:00 UTC,In-Transit
1223118160,1662239075,65597860,1464927316,1509019523,1069451396,General,20.0,2024-08-21 00:00:00 UTC,2024-08-31 00:00:00 UTC,In-Transit
