 Health Assessment ID, Grid Asset ID, Assessment Date, Score, Risk Category
490950858,919304075,2023-07-04 00:00:00 UTC,0.4780064432461911,Low
1563618361,919304075,2023-10-21 00:00:00 UTC,0.4941882607388369,Low
614733635,919304075,2023-07-24 00:00:00 UTC,0.4873726311335996,Medium
1547414271,919304075,2023-12-02 00:00:00 UTC,0.1,Low
1406031056,919304075,2023-08-17 00:00:00 UTC,0.20231774385107498,Critical
2108224167,919304075,2023-09-06 00:00:00 UTC,0.6560992254814808,High
94898058,1091557551,2023-01-05 00:00:00 UTC,0.11240818297387656,High
10439054,1091557551,2023-06-23 00:00:00 UTC,0.1,Medium
1353237382,1091557551,2023-02-23 00:00:00 UTC,0.1,High
848174413,1091557551,2023-09-03 00:00:00 UTC,0.1,Medium
934518759,1091557551,2023-09-16 00:00:00 UTC,0.43464720697121173,Medium
1812480191,1091557551,2023-05-02 00:00:00 UTC,0.1,Critical
1011920505,1091557551,2023-01-14 00:00:00 UTC,0.4484338809807985,Medium
1186812688,1084618584,2023-12-24 00:00:00 UTC,0.32429683481836424,Low
56697780,1084618584,2023-07-25 00:00:00 UTC,0.5043162822285014,Critical
1442258867,1084618584,2023-06-23 00:00:00 UTC,0.1,Critical
1609480444,1084618584,2023-08-17 00:00:00 UTC,0.5866822457209993,High
673259687,1084618584,2023-12-13 00:00:00 UTC,0.1,Medium
521353393,1084618584,2023-04-03 00:00:00 UTC,0.1,Low
675617407,1084618584,2023-02-15 00:00:00 UTC,0.6714398141969955,High
979244567,1084618584,2023-11-08 00:00:00 UTC,0.1,Low
1953790594,27318986,2023-08-26 00:00:00 UTC,0.1,Critical
1564648699,27318986,2023-07-21 00:00:00 UTC,0.1570665007677876,Low
176721373,27318986,2023-03-20 00:00:00 UTC,0.1,Medium
150805569,27318986,2023-07-23 00:00:00 UTC,0.1,Low
311301024,27318986,2023-01-27 00:00:00 UTC,0.2105812508086341,High
2117329466,1128282446,2023-01-27 00:00:00 UTC,0.1,High
1864557583,1128282446,2023-08-08 00:00:00 UTC,0.2850059556623944,Critical
1377101778,1128282446,2023-10-15 00:00:00 UTC,0.1,Critical
74481902,1128282446,2023-06-28 00:00:00 UTC,0.3173878116696356,Low
192884270,1128282446,2023-01-24 00:00:00 UTC,0.3434308795763187,Low
1132397257,1128282446,2023-04-09 00:00:00 UTC,0.16214814603181293,Medium
970004331,1128282446,2023-10-12 00:00:00 UTC,0.20585221507276186,Low
949114375,1128282446,2023-08-07 00:00:00 UTC,0.1,Medium
1365614242,1433806105,2023-12-14 00:00:00 UTC,0.12482801425490142,Low
543831953,1433806105,2023-06-08 00:00:00 UTC,0.2872063202183862,Low
732194759,1433806105,2023-11-22 00:00:00 UTC,0.1,Medium
1792756158,1433806105,2023-03-20 00:00:00 UTC,0.1,Low
968491167,1433806105,2023-04-09 00:00:00 UTC,0.3743123947399388,Low
815582718,1433806105,2023-09-07 00:00:00 UTC,0.23331149271518703,Medium
1653200590,1433806105,2023-11-16 00:00:00 UTC,0.1,Medium
2076065508,1433806105,2023-11-24 00:00:00 UTC,0.14440281102033903,Critical
1375168698,1433806105,2023-08-17 00:00:00 UTC,0.1,High
1242514277,1433806105,2023-03-09 00:00:00 UTC,0.1,Low
1957782239,1426237174,2023-05-24 00:00:00 UTC,0.1750943856152152,Medium
1588655672,1426237174,2023-07-12 00:00:00 UTC,0.7134046309990857,Low
1438392848,1426237174,2023-05-11 00:00:00 UTC,0.8625563277523766,High
1924733802,1426237174,2023-04-14 00:00:00 UTC,0.40371474229458804,Critical
235194330,1426237174,2023-05-24 00:00:00 UTC,0.26803881847954114,Low
838124772,1426237174,2023-11-27 00:00:00 UTC,0.43610991312008107,Medium
1531303881,1426237174,2023-08-15 00:00:00 UTC,0.18421937309879485,Medium
497379207,1184082325,2023-07-03 00:00:00 UTC,0.38236260076969053,Low
504618249,1184082325,2023-01-19 00:00:00 UTC,0.27463534175153775,Low
1524075508,1184082325,2023-11-17 00:00:00 UTC,0.13873962663276518,High
1194686209,1184082325,2023-01-08 00:00:00 UTC,0.8987277794239317,Medium
428723545,1184082325,2023-04-27 00:00:00 UTC,0.48089522360092096,High
1844786873,1184082325,2023-12-19 00:00:00 UTC,0.7335314884081516,Low
1576941436,1184082325,2023-11-27 00:00:00 UTC,0.2758664460148838,Medium
2001323129,1184082325,2023-01-03 00:00:00 UTC,0.5731128705748081,Critical
813357511,1184082325,2023-12-17 00:00:00 UTC,0.509495712378988,Critical
1551342677,1184082325,2023-07-21 00:00:00 UTC,0.6354912865018866,Medium
533249315,1184082325,2023-11-22 00:00:00 UTC,0.3908206328464447,Medium
2003325836,1184082325,2023-08-19 00:00:00 UTC,0.5430474084383952,Low
1244412210,839820144,2023-06-25 00:00:00 UTC,0.6468382045601488,High
2064349127,839820144,2023-09-02 00:00:00 UTC,0.2617572721465098,Low
72130287,839820144,2023-09-13 00:00:00 UTC,0.6825761140468098,Medium
1197671307,839820144,2023-10-21 00:00:00 UTC,0.5988257042106302,Medium
1112601866,839820144,2023-07-07 00:00:00 UTC,0.9655809978055762,High
965079758,839820144,2023-02-12 00:00:00 UTC,0.9383999714788521,Medium
883708256,839820144,2023-07-12 00:00:00 UTC,0.3396439706807354,High
917926775,558432651,2023-01-28 00:00:00 UTC,0.19889515042882033,High
1059903166,558432651,2023-10-05 00:00:00 UTC,0.15067273008127002,Low
1893157140,558432651,2023-05-11 00:00:00 UTC,0.6180326208278217,High
1493010060,558432651,2023-02-26 00:00:00 UTC,0.516532768315942,Critical
395199845,558432651,2023-11-14 00:00:00 UTC,0.22849342153114938,Low
1384178145,558432651,2023-07-07 00:00:00 UTC,0.6262105873428301,Medium
439470987,558432651,2023-09-23 00:00:00 UTC,0.1707120151666351,Low
1466215327,558432651,2023-12-02 00:00:00 UTC,0.6188122995673396,High
1575574229,851740554,2023-06-20 00:00:00 UTC,0.1390940457337445,High
1530525988,851740554,2023-01-07 00:00:00 UTC,0.1,Medium
3473553,851740554,2023-10-19 00:00:00 UTC,0.4267706283009607,Critical
1277755380,851740554,2023-08-27 00:00:00 UTC,0.43791691577874214,High
1425446806,851740554,2023-06-18 00:00:00 UTC,0.1,High
1225631553,851740554,2023-03-08 00:00:00 UTC,0.49587229910337727,Critical
1505016639,851740554,2023-11-21 00:00:00 UTC,0.1,Low
1571844277,864362624,2023-12-05 00:00:00 UTC,0.1,Low
1668997164,864362624,2023-10-26 00:00:00 UTC,0.4767081906524445,Low
1750680869,864362624,2023-03-24 00:00:00 UTC,0.48493808833029095,High
1515818896,864362624,2023-08-20 00:00:00 UTC,0.1805312667639597,High
1098357397,864362624,2023-08-28 00:00:00 UTC,0.1,High
1293547099,864362624,2023-11-16 00:00:00 UTC,0.1,Critical
714455547,864362624,2023-10-18 00:00:00 UTC,0.1,Medium
1393248017,864362624,2023-07-07 00:00:00 UTC,0.1,Critical
303237663,864362624,2023-09-01 00:00:00 UTC,0.1,Low
2046636911,864362624,2023-11-05 00:00:00 UTC,0.1365805024834782,Low
1853790317,864362624,2023-08-13 00:00:00 UTC,0.41806275565304407,Low
540988073,1469853313,2023-11-25 00:00:00 UTC,0.25125187424950424,Medium
1873810893,1469853313,2023-08-23 00:00:00 UTC,0.6950786819630427,High
1085970775,1469853313,2023-07-04 00:00:00 UTC,0.740087415991074,Low
816873053,1469853313,2023-08-11 00:00:00 UTC,0.1,Medium
618266059,1469853313,2023-08-23 00:00:00 UTC,0.6116206694833494,High
1399269310,1469853313,2023-11-04 00:00:00 UTC,0.4223218136746194,High
1957780297,1469853313,2023-02-25 00:00:00 UTC,0.41637706803677554,High
1882627725,1469853313,2023-09-02 00:00:00 UTC,0.1872661486797345,High
88038477,1469853313,2023-06-23 00:00:00 UTC,0.24884774510803517,High
26759453,1469853313,2023-07-16 00:00:00 UTC,0.41204227144633354,Medium
1770450861,51610914,2023-05-27 00:00:00 UTC,0.1,Medium
2058116178,51610914,2023-04-13 00:00:00 UTC,0.19447868914583422,Low
1612454315,51610914,2023-04-09 00:00:00 UTC,0.11780815237697018,Medium
1526897922,51610914,2023-06-18 00:00:00 UTC,0.4245624810140416,Medium
1881042866,51610914,2023-10-21 00:00:00 UTC,0.4045818619891337,Medium
611704032,51610914,2023-04-10 00:00:00 UTC,0.1,Medium
488961924,51610914,2023-09-12 00:00:00 UTC,0.1,Low
619421213,51610914,2023-08-10 00:00:00 UTC,0.4953733910913336,Medium
1346468221,72824529,2023-08-21 00:00:00 UTC,0.1,Medium
1542476092,72824529,2023-01-26 00:00:00 UTC,0.1,High
930825390,72824529,2023-06-25 00:00:00 UTC,0.33866049782350083,Medium
1644579468,72824529,2023-03-22 00:00:00 UTC,0.1,Low
137169740,72824529,2023-04-06 00:00:00 UTC,0.29312198342650364,Low
1459159712,72824529,2023-03-10 00:00:00 UTC,0.2972469362450718,High
1832153263,72824529,2023-04-18 00:00:00 UTC,0.2645898243608369,Medium
1654910666,72824529,2023-11-08 00:00:00 UTC,0.1,Critical
351395469,1895344870,2023-03-07 00:00:00 UTC,0.21328803964945886,Critical
863371745,1895344870,2023-07-13 00:00:00 UTC,0.18375062365090666,Medium
808865303,1895344870,2023-08-21 00:00:00 UTC,0.1,Low
650502290,1895344870,2023-02-18 00:00:00 UTC,0.16131297984982085,Low
68034524,1895344870,2023-04-02 00:00:00 UTC,0.1,Low
1389428313,1895344870,2023-07-20 00:00:00 UTC,0.3275029768898592,Critical
1088821918,1895344870,2023-12-15 00:00:00 UTC,0.19475402586752433,High
1506037057,1895344870,2023-11-14 00:00:00 UTC,0.41992924941061327,Critical
2000425105,819574396,2023-06-10 00:00:00 UTC,0.1,Medium
805790740,819574396,2023-07-15 00:00:00 UTC,0.47407752065078634,Medium
1102371249,819574396,2023-05-26 00:00:00 UTC,0.1,Medium
1447885423,819574396,2023-01-15 00:00:00 UTC,0.34323757162277735,Low
683930797,819574396,2023-04-24 00:00:00 UTC,0.1,Critical
1471519592,819574396,2023-01-17 00:00:00 UTC,0.1,Critical
1097457964,819574396,2023-01-06 00:00:00 UTC,0.25363349284222536,High
1238584578,819574396,2023-07-11 00:00:00 UTC,0.1,High
816543454,819574396,2023-05-07 00:00:00 UTC,0.1,Low
2023495430,819574396,2023-02-14 00:00:00 UTC,0.1,High
1517808300,819574396,2023-08-17 00:00:00 UTC,0.1,Medium
513160418,595349243,2023-02-10 00:00:00 UTC,0.2590102583374084,High
1803258862,595349243,2023-10-15 00:00:00 UTC,0.4857485024777931,Medium
148865438,595349243,2023-08-27 00:00:00 UTC,0.43754158956143807,Medium
1575122702,595349243,2023-02-26 00:00:00 UTC,0.1,Medium
1909973320,595349243,2023-11-14 00:00:00 UTC,0.1,Critical
247543530,595349243,2023-02-27 00:00:00 UTC,0.1,Critical
944430688,595349243,2023-01-04 00:00:00 UTC,0.18194814696886075,Low
395975837,505178565,2023-10-26 00:00:00 UTC,0.1,High
1575916334,505178565,2023-12-15 00:00:00 UTC,0.1,Medium
2016452813,505178565,2023-10-21 00:00:00 UTC,0.1,Low
2024657963,505178565,2023-11-15 00:00:00 UTC,0.4820257668195327,High
2127955603,505178565,2023-10-16 00:00:00 UTC,0.1,Medium
1949532638,505178565,2023-02-25 00:00:00 UTC,0.14317240265643993,Critical
1141956567,505178565,2023-07-19 00:00:00 UTC,0.3874391301555504,Critical
2099547385,505178565,2023-03-26 00:00:00 UTC,0.1,High
1957264774,827774912,2023-02-23 00:00:00 UTC,0.39784735626158246,High
567192121,827774912,2023-04-25 00:00:00 UTC,0.1,High
358302447,827774912,2023-02-09 00:00:00 UTC,0.11527255702404515,High
213315062,827774912,2023-09-11 00:00:00 UTC,0.1,Low
1594695222,827774912,2023-03-10 00:00:00 UTC,0.1,High
1635332592,827774912,2023-03-12 00:00:00 UTC,0.1,Low
1618500364,827774912,2023-07-25 00:00:00 UTC,0.1,Low
977458336,827774912,2023-04-06 00:00:00 UTC,0.1,Low
1876953355,827774912,2023-07-11 00:00:00 UTC,0.21832036012740474,Medium
1510719698,827774912,2023-12-22 00:00:00 UTC,0.1,High
1447701930,350506755,2023-11-10 00:00:00 UTC,0.1,Medium
1041685557,350506755,2023-02-02 00:00:00 UTC,0.3556126595082874,High
1876884202,350506755,2023-03-05 00:00:00 UTC,0.8098491120708508,Medium
608886500,350506755,2023-10-17 00:00:00 UTC,0.5209586603572887,High
1177068225,350506755,2023-06-14 00:00:00 UTC,0.7698643786883123,High
1717902848,350506755,2023-10-14 00:00:00 UTC,0.7825218636235052,Critical
399938758,350506755,2023-03-18 00:00:00 UTC,0.3775433277848381,High
1974034374,933174471,2023-05-28 00:00:00 UTC,0.1,Medium
1971958329,933174471,2023-05-17 00:00:00 UTC,0.1,Critical
1822651549,933174471,2023-09-18 00:00:00 UTC,0.1,Critical
127844157,933174471,2023-05-25 00:00:00 UTC,0.1,High
345252734,933174471,2023-11-07 00:00:00 UTC,0.1812180930633689,Critical
1867489905,933174471,2023-04-20 00:00:00 UTC,0.1,Critical
914956644,933174471,2023-09-12 00:00:00 UTC,0.42087218977997454,Critical
1934758552,933174471,2023-12-15 00:00:00 UTC,0.1,Medium
732635547,933174471,2023-07-10 00:00:00 UTC,0.349544006522878,Medium
1746493795,933174471,2023-11-19 00:00:00 UTC,0.2731007242233201,Low
1142025253,933174471,2023-05-26 00:00:00 UTC,0.3028992041902585,High
358797362,933174471,2023-06-01 00:00:00 UTC,0.2542097059945978,Low
2059086483,345999407,2023-11-04 00:00:00 UTC,0.3816011614864499,Low
1152003367,345999407,2023-08-04 00:00:00 UTC,0.6049898908209257,Medium
263868461,345999407,2023-04-16 00:00:00 UTC,0.14680938085271705,Medium
591642349,345999407,2023-12-04 00:00:00 UTC,0.1099086695159624,Medium
1288744041,345999407,2023-12-01 00:00:00 UTC,0.1,Medium
1299657044,345999407,2023-06-23 00:00:00 UTC,0.1,High
1569757918,345999407,2023-09-08 00:00:00 UTC,0.368239340619145,Critical
736323522,345999407,2023-08-15 00:00:00 UTC,0.1,Medium
404357695,1712638585,2023-11-08 00:00:00 UTC,0.5847351361110369,Medium
1927611154,1712638585,2023-10-23 00:00:00 UTC,0.1474560133584017,Medium
2033437196,1712638585,2023-10-20 00:00:00 UTC,0.5646808255704536,Low
1737157616,1712638585,2023-01-05 00:00:00 UTC,0.22091729466991578,Critical
1068426316,1712638585,2023-03-03 00:00:00 UTC,0.1,Critical
1454330629,1712638585,2023-08-19 00:00:00 UTC,0.1,Low
1246559467,1712638585,2023-02-27 00:00:00 UTC,0.1,Critical
1595573561,1712638585,2023-06-23 00:00:00 UTC,0.1,Low
1346172218,1712638585,2023-05-04 00:00:00 UTC,0.1,High
265221012,1712638585,2023-07-23 00:00:00 UTC,0.5477900149776314,Critical
1855924979,509873158,2023-12-21 00:00:00 UTC,0.1,High
683431027,509873158,2023-10-19 00:00:00 UTC,0.44456543782282165,Critical
206780383,509873158,2023-02-22 00:00:00 UTC,0.1,Low
1839039529,509873158,2023-06-13 00:00:00 UTC,0.1,Medium
149195703,509873158,2023-08-25 00:00:00 UTC,0.10526390314906231,High
596128083,509873158,2023-10-08 00:00:00 UTC,0.1,Low
132952419,509873158,2023-12-05 00:00:00 UTC,0.1,Medium
951905494,509873158,2023-01-05 00:00:00 UTC,0.1,Low
1181603241,509873158,2023-07-13 00:00:00 UTC,0.3636106527503832,Critical
193448227,1625944917,2023-01-28 00:00:00 UTC,0.7064757306187807,Low
2002844436,1625944917,2023-11-26 00:00:00 UTC,0.47410016530819116,Critical
1689774050,1625944917,2023-08-12 00:00:00 UTC,0.5316459011684463,Low
1078452202,1625944917,2023-01-06 00:00:00 UTC,0.18455878717450966,Critical
234456819,1625944917,2023-04-21 00:00:00 UTC,0.7366039057418089,High
453689312,1625944917,2023-09-08 00:00:00 UTC,0.1,Critical
1442351051,1625944917,2023-08-12 00:00:00 UTC,0.6453980190178018,Medium
1620305137,1625944917,2023-02-03 00:00:00 UTC,0.7387327431697832,High
1590781784,1625944917,2023-07-15 00:00:00 UTC,0.1,Low
1739417666,1625944917,2023-05-22 00:00:00 UTC,0.40132560528524,Low
1648399725,1625944917,2023-01-10 00:00:00 UTC,0.1,Low
1722772703,907641990,2023-09-05 00:00:00 UTC,0.8167374054658114,Medium
1932380476,907641990,2023-01-24 00:00:00 UTC,0.3254246034437165,Low
1545589014,907641990,2023-09-26 00:00:00 UTC,0.31737290505202875,Medium
243268573,907641990,2023-12-26 00:00:00 UTC,0.3776954007454272,Medium
24012717,907641990,2023-02-27 00:00:00 UTC,0.1,Critical
801690458,907641990,2023-03-22 00:00:00 UTC,0.48636473421066406,Critical
1079448857,907641990,2023-11-09 00:00:00 UTC,0.4252873569166655,Critical
2003358256,907641990,2023-04-27 00:00:00 UTC,0.2120118033839627,Medium
1794368687,512250627,2023-09-04 00:00:00 UTC,0.1,High
1811474818,512250627,2023-10-03 00:00:00 UTC,0.18577045950490334,Critical
1415798443,512250627,2023-06-17 00:00:00 UTC,0.2378696782505746,High
1194450179,512250627,2023-04-26 00:00:00 UTC,0.1,High
2112022876,512250627,2023-04-03 00:00:00 UTC,0.34431252265015405,High
1514713621,512250627,2023-09-17 00:00:00 UTC,0.5650461594941195,Critical
514329167,512250627,2023-02-09 00:00:00 UTC,0.18524443000238866,Critical
701051253,512250627,2023-09-25 00:00:00 UTC,0.1,Low
43129855,802307626,2023-08-12 00:00:00 UTC,0.6610069000234046,High
608828400,802307626,2023-10-10 00:00:00 UTC,0.4513795240328375,Critical
1106352236,802307626,2023-07-01 00:00:00 UTC,0.8710814798490423,Critical
861824638,802307626,2023-02-19 00:00:00 UTC,0.5902643690449095,High
444190823,802307626,2023-08-24 00:00:00 UTC,0.5534203945440628,High
2042357522,802307626,2023-08-18 00:00:00 UTC,0.9681196062893564,High
1603499545,802307626,2023-04-03 00:00:00 UTC,0.583412203273742,Low
1666543376,802307626,2023-07-14 00:00:00 UTC,0.3760089952665261,Medium
518443631,802307626,2023-01-25 00:00:00 UTC,0.7843935876390536,Low
1332950143,802307626,2023-07-27 00:00:00 UTC,0.11807296277075828,High
2063850650,802307626,2023-03-06 00:00:00 UTC,0.9946326900371225,Low
395090136,802307626,2023-07-21 00:00:00 UTC,0.296568022947292,High
600517572,2018752535,2023-08-25 00:00:00 UTC,0.5094516921970595,Low
483838117,2018752535,2023-11-09 00:00:00 UTC,0.5133781441726815,Critical
2060705063,2018752535,2023-05-08 00:00:00 UTC,0.33636483045906196,Low
1232877236,2018752535,2023-11-02 00:00:00 UTC,0.6406331633896787,Low
832844941,2018752535,2023-12-04 00:00:00 UTC,0.41996469822426175,Critical
1304727318,2018752535,2023-03-02 00:00:00 UTC,0.8284646935106939,Low
1570956332,2018752535,2023-02-03 00:00:00 UTC,0.49050569584781833,Critical
436774388,970983888,2023-02-11 00:00:00 UTC,0.29524268220164507,Critical
1665731416,970983888,2023-09-05 00:00:00 UTC,0.1,Medium
1824701975,970983888,2023-05-18 00:00:00 UTC,0.2570370876740219,High
493421915,970983888,2023-09-23 00:00:00 UTC,0.1,Medium
729888083,970983888,2023-06-01 00:00:00 UTC,0.1,Low
798207794,970983888,2023-01-12 00:00:00 UTC,0.3271281232793868,High
1101662924,970983888,2023-09-06 00:00:00 UTC,0.424548567595597,Medium
99787229,970983888,2023-11-11 00:00:00 UTC,0.1,Critical
223755960,970983888,2023-07-12 00:00:00 UTC,0.1,Low
1762628591,970983888,2023-07-06 00:00:00 UTC,0.18853322538234585,Medium
52755283,970983888,2023-09-01 00:00:00 UTC,0.3375771594089737,High
18143159,970983888,2023-03-20 00:00:00 UTC,0.1,Low
2045984142,245284085,2023-05-08 00:00:00 UTC,0.31690213101972836,Medium
1776076372,245284085,2023-02-07 00:00:00 UTC,0.1,High
633534322,245284085,2023-02-25 00:00:00 UTC,0.518079573782727,Medium
852823867,245284085,2023-06-26 00:00:00 UTC,0.6508372328561094,Low
741869295,245284085,2023-08-12 00:00:00 UTC,0.1,Low
1726957857,245284085,2023-10-13 00:00:00 UTC,0.7433656978606216,Medium
1737981293,245284085,2023-07-23 00:00:00 UTC,0.30172810078952295,Low
1936492228,245284085,2023-05-16 00:00:00 UTC,0.1,High
2121663981,1611308251,2023-11-24 00:00:00 UTC,0.1,Critical
441967101,1611308251,2023-06-13 00:00:00 UTC,0.22636606514404523,Critical
593805553,1611308251,2023-07-23 00:00:00 UTC,0.1,High
823130355,1611308251,2023-11-11 00:00:00 UTC,0.1,Low
2080600315,1611308251,2023-10-05 00:00:00 UTC,0.1,High
1740873826,1611308251,2023-03-04 00:00:00 UTC,0.1,High
1296569105,1611308251,2023-12-13 00:00:00 UTC,0.1,Low
478863750,1611308251,2023-09-17 00:00:00 UTC,0.38964664150272776,Medium
1301382370,1611308251,2023-05-17 00:00:00 UTC,0.13848420028203,Critical
53486236,1611308251,2023-07-08 00:00:00 UTC,0.34334109900954946,High
389773481,1611308251,2023-06-05 00:00:00 UTC,0.1,High
572478235,554410439,2023-07-07 00:00:00 UTC,0.49382744276461543,Low
1324985767,554410439,2023-11-12 00:00:00 UTC,0.26735867798025925,Low
1235519095,554410439,2023-08-12 00:00:00 UTC,0.1,High
463853424,554410439,2023-02-12 00:00:00 UTC,0.4704135186507532,Critical
324520496,554410439,2023-08-02 00:00:00 UTC,0.1,Medium
970086597,554410439,2023-10-22 00:00:00 UTC,0.1,High
612935685,554410439,2023-12-06 00:00:00 UTC,0.4155453766464373,Medium
927597904,554410439,2023-08-15 00:00:00 UTC,0.1,Medium
1316469984,554410439,2023-09-21 00:00:00 UTC,0.1,High
1346709789,554410439,2023-04-28 00:00:00 UTC,0.2057170474895652,Low
397231564,554410439,2023-11-03 00:00:00 UTC,0.1,Critical
457503247,1073654851,2023-01-24 00:00:00 UTC,0.5502247153581621,Medium
1798347753,1073654851,2023-01-06 00:00:00 UTC,0.31088911041305245,Critical
1743754102,1073654851,2023-07-23 00:00:00 UTC,0.1571851373820053,High
862144779,1073654851,2023-08-07 00:00:00 UTC,0.1,High
1710615436,1073654851,2023-06-01 00:00:00 UTC,0.1,High
1384094812,1073654851,2023-05-18 00:00:00 UTC,0.1820439348724575,Low
302197691,1073654851,2023-10-18 00:00:00 UTC,0.30709631640635315,High
467290303,1073654851,2023-03-22 00:00:00 UTC,0.1,High
821403231,1073654851,2023-11-01 00:00:00 UTC,0.537601288118942,Medium
716900337,1073654851,2023-09-23 00:00:00 UTC,0.28130069971595056,Low
669168147,124427040,2023-07-17 00:00:00 UTC,0.1,Low
965006093,124427040,2023-06-01 00:00:00 UTC,0.1,Critical
1730973184,124427040,2023-04-26 00:00:00 UTC,0.45269261321398124,Critical
163247016,124427040,2023-05-10 00:00:00 UTC,0.4354095680973611,Medium
1737157397,338894256,2023-05-15 00:00:00 UTC,0.2212856013929665,Critical
748462574,338894256,2023-10-19 00:00:00 UTC,0.1,Low
357490579,338894256,2023-02-03 00:00:00 UTC,0.10282961176742023,Critical
1740054320,338894256,2023-12-02 00:00:00 UTC,0.1,Critical
1277821603,338894256,2023-12-25 00:00:00 UTC,0.43181593535542984,Medium
1361791048,338894256,2023-02-09 00:00:00 UTC,0.13513653209105958,Low
306759779,338894256,2023-05-20 00:00:00 UTC,0.1,High
198623192,338894256,2023-08-18 00:00:00 UTC,0.1,High
1806818861,338894256,2023-02-13 00:00:00 UTC,0.10943573060952283,Medium
1744289685,338894256,2023-11-15 00:00:00 UTC,0.1,High
1838055594,338894256,2023-02-17 00:00:00 UTC,0.1,Critical
1345654613,321811682,2023-11-25 00:00:00 UTC,0.3224552956742085,Low
2118871275,321811682,2023-12-26 00:00:00 UTC,0.1,Medium
1727903135,321811682,2023-04-26 00:00:00 UTC,0.10087535743062648,High
1488268193,321811682,2023-03-06 00:00:00 UTC,0.4738840695408181,Low
1096197912,321811682,2023-05-09 00:00:00 UTC,0.14605593051727384,Critical
1492914724,321811682,2023-11-22 00:00:00 UTC,0.1,Medium
681824112,321811682,2023-07-01 00:00:00 UTC,0.3899811059708639,Medium
1113831433,321811682,2023-05-27 00:00:00 UTC,0.3689191625336071,High
1266976594,334079007,2023-02-10 00:00:00 UTC,0.15885530434266457,Low
2141107851,334079007,2023-06-19 00:00:00 UTC,0.4121200323588442,Medium
1913248359,334079007,2023-02-01 00:00:00 UTC,0.1,Medium
1300281612,334079007,2023-02-27 00:00:00 UTC,0.8248349547267952,High
2104555243,334079007,2023-11-22 00:00:00 UTC,0.46986044602501675,Medium
1769151500,334079007,2023-05-26 00:00:00 UTC,0.34391544204044,Medium
25988423,334079007,2023-07-19 00:00:00 UTC,0.5166380631517581,Low
388178125,334079007,2023-05-25 00:00:00 UTC,0.12458639677073485,Critical
1738632614,334079007,2023-02-05 00:00:00 UTC,0.1,Low
1308698406,1581610583,2023-10-20 00:00:00 UTC,0.4289416619350812,Medium
1275971411,1581610583,2023-01-27 00:00:00 UTC,0.35390683185943045,High
796196318,1581610583,2023-07-03 00:00:00 UTC,0.21801155269963332,Medium
1350181201,1581610583,2023-02-20 00:00:00 UTC,0.18942746344443784,Medium
18541064,1581610583,2023-03-07 00:00:00 UTC,1.0054427310949818,Critical
1970389850,1863695125,2023-07-22 00:00:00 UTC,0.5276758755936874,Low
302326656,1863695125,2023-05-03 00:00:00 UTC,0.14942507658756438,Low
1322136610,1863695125,2023-04-03 00:00:00 UTC,0.6250505601735841,Critical
1340229401,1863695125,2023-01-04 00:00:00 UTC,0.9882356621695092,High
532404817,1863695125,2023-06-16 00:00:00 UTC,0.5317857079630318,High
649302688,1863695125,2023-04-11 00:00:00 UTC,0.6746597845176582,Critical
1019571715,1863695125,2023-10-20 00:00:00 UTC,0.5278254359872926,High
1555143722,1863695125,2023-06-07 00:00:00 UTC,0.692606802074735,High
1820130668,1863695125,2023-06-21 00:00:00 UTC,0.4620266822523173,Medium
782289983,961403576,2023-07-07 00:00:00 UTC,0.3856784250912739,High
1241107944,961403576,2023-08-13 00:00:00 UTC,0.1,Low
73234867,961403576,2023-01-16 00:00:00 UTC,0.2078495625977137,High
1013616744,961403576,2023-08-14 00:00:00 UTC,0.1,High
584593884,961403576,2023-04-01 00:00:00 UTC,0.1,High
963222750,961403576,2023-07-28 00:00:00 UTC,0.1,Critical
846857727,961403576,2023-02-18 00:00:00 UTC,0.398354173244785,Low
612307382,961403576,2023-11-09 00:00:00 UTC,0.1,Critical
1171380765,961403576,2023-08-09 00:00:00 UTC,0.4660072106742523,High
2081813592,961403576,2023-03-12 00:00:00 UTC,0.1,Low
1405992483,961403576,2023-04-22 00:00:00 UTC,0.1,High
1400451127,961403576,2023-07-19 00:00:00 UTC,0.3947735604182878,Low
1225735566,1867270764,2023-03-12 00:00:00 UTC,0.1,Low
462959297,1867270764,2023-06-02 00:00:00 UTC,0.1,Low
1670888145,1867270764,2023-11-26 00:00:00 UTC,0.1,Medium
28807236,1867270764,2023-06-03 00:00:00 UTC,0.1,High
490264149,1983540423,2023-01-10 00:00:00 UTC,0.1,Critical
1093709234,1983540423,2023-09-11 00:00:00 UTC,0.644232461602558,Low
1918858175,1983540423,2023-05-10 00:00:00 UTC,0.7474933401857542,Critical
1444880013,1983540423,2023-12-23 00:00:00 UTC,0.7670603546058129,Low
422477854,279829393,2023-01-16 00:00:00 UTC,0.1,Critical
366222828,279829393,2023-11-12 00:00:00 UTC,0.1,Medium
89879722,279829393,2023-10-23 00:00:00 UTC,0.3002468834839829,Low
1789353904,279829393,2023-01-21 00:00:00 UTC,0.2860459343149302,Medium
698917855,279829393,2023-09-15 00:00:00 UTC,0.1,Critical
1142977454,279829393,2023-09-09 00:00:00 UTC,0.1,Low
1164827210,279829393,2023-04-07 00:00:00 UTC,0.4538057693167523,Medium
1982750976,279829393,2023-02-26 00:00:00 UTC,0.1,Low
2022021393,1353187387,2023-02-07 00:00:00 UTC,0.6535921388930402,Low
