 ID, Commodity ID, Seller Desk ID, Buyer Desk ID, Invoice ID, Quantity, Price Per Unit, Trade Date, Status
1954604098,236986797,121978569,1389200370,1033625020,1015.319227753153,2349.7169800466568,2024-03-23 00:00:00 UTC,COMPLETED
1894299129,236986797,1389200370,121978569,1521790708,872.1693310582626,2264.0112504506546,2024-03-23 00:00:00 UTC,COMPLETED
205352819,236986797,1553173533,121978569,233500831,925.7013173376672,2340.879932116648,2024-03-23 00:00:00 UTC,COMPLETED
2017148946,236986797,1553173533,672829719,1687248369,830.7179826210812,2284.3905677452394,2024-03-23 00:00:00 UTC,COMPLETED
596682765,850962738,672829719,121978569,686608817,5063.81523130911,9858.238305968433,2024-03-23 00:00:00 UTC,COMPLETED
1440599418,850962738,121978569,672829719,382609786,5697.441790717605,9745.730854781326,2024-03-23 00:00:00 UTC,COMPLETED
1002237539,850962738,121978569,672829719,1979296302,5292.35683176026,10075.023829925798,2024-03-23 00:00:00 UTC,COMPLETED
2059456621,996485747,1389200370,672829719,,10517.40376632905,86.45129566952285,2024-03-24 00:00:00 UTC,PENDING
1098373443,996485747,1553173533,121978569,,12352.92386693572,91.65923278948898,2024-03-24 00:00:00 UTC,PENDING
1066512565,996485747,1553173533,672829719,,11324.325142574386,89.76252031355874,2024-03-24 00:00:00 UTC,PENDING
379310079,996485747,1389200370,121978569,,10349.162723149415,89.42846805654818,2024-03-24 00:00:00 UTC,PENDING
1277685913,996485747,121978569,672829719,,10331.761617152555,88.34268516254818,2024-03-24 00:00:00 UTC,PENDING
1783267821,395446840,672829719,121978569,,55395.063864025884,4.082714922977383,2024-03-24 00:00:00 UTC,PENDING
354901063,395446840,1389200370,672829719,,50784.724637231106,4.16311267805005,2024-03-24 00:00:00 UTC,PENDING
1885656908,395446840,672829719,1389200370,,45251.833701505035,4.286909086024532,2024-03-24 00:00:00 UTC,PENDING
1026965248,395446840,672829719,121978569,,61158.587046266555,4.029847100414023,2024-03-24 00:00:00 UTC,PENDING
217103256,236986797,121978569,1553173533,,893.8944528369302,2309.7527127919193,2024-03-24 00:00:00 UTC,PENDING
1918082837,236986797,1389200370,672829719,,925.5867327482833,2255.2352319979027,2024-03-24 00:00:00 UTC,PENDING
1311739336,236986797,1553173533,672829719,,879.0225409327238,2354.2987950403067,2024-03-24 00:00:00 UTC,PENDING
1926879047,236986797,1553173533,672829719,,867.8255124297855,2177.4621133831674,2024-03-24 00:00:00 UTC,PENDING
1771133403,236986797,1389200370,672829719,,890.3094181933076,2175.281593802127,2024-03-24 00:00:00 UTC,PENDING
1776514751,850962738,121978569,1553173533,,6076.839684630152,10360.65593744899,2024-03-24 00:00:00 UTC,PENDING
594318451,850962738,121978569,1389200370,,5474.6572130699915,9969.654619257417,2024-03-24 00:00:00 UTC,PENDING
1492162031,850962738,121978569,672829719,,4720.568941498413,10446.377536829326,2024-03-24 00:00:00 UTC,PENDING
1673721883,850962738,1553173533,672829719,,4578.83978323126,10369.286063027412,2024-03-24 00:00:00 UTC,PENDING
1013791871,850962738,672829719,1553173533,,4684.395140646601,10098.291935412804,2024-03-24 00:00:00 UTC,PENDING
1980184918,996485747,1389200370,672829719,1704699839,10039.275770218826,92.09805583311393,2024-03-25 00:00:00 UTC,COMPLETED
640140346,996485747,1553173533,672829719,1100292786,9526.657211132859,86.47082988427945,2024-03-25 00:00:00 UTC,COMPLETED
853587307,996485747,672829719,1553173533,821999416,12095.002664694097,93.40239805595579,2024-03-25 00:00:00 UTC,COMPLETED
752253874,996485747,1389200370,1553173533,1974017985,11692.601201403944,93.30047473724485,2024-03-25 00:00:00 UTC,COMPLETED
34326228,395446840,1389200370,121978569,913855619,44696.69075350965,4.350539067961372,2024-03-25 00:00:00 UTC,COMPLETED
1429468954,395446840,1389200370,121978569,1125834779,47178.48264010807,4.313580042547217,2024-03-25 00:00:00 UTC,COMPLETED
1935431183,395446840,121978569,672829719,1521300531,46188.57957934236,4.173103080595639,2024-03-25 00:00:00 UTC,COMPLETED
1516802396,395446840,672829719,1553173533,833233608,50839.89470604304,4.142059053800446,2024-03-25 00:00:00 UTC,COMPLETED
321525475,395446840,1389200370,672829719,1474397581,48550.51856640433,4.2216645693700645,2024-03-25 00:00:00 UTC,COMPLETED
294656400,236986797,1553173533,1389200370,478245078,886.2874641103206,2381.669558558815,2024-03-25 00:00:00 UTC,COMPLETED
38437940,236986797,121978569,1553173533,81181757,991.7635722081957,2170.535108495684,2024-03-25 00:00:00 UTC,COMPLETED
410487261,236986797,672829719,1389200370,1272677533,1025.7029766278351,2316.2026730460448,2024-03-25 00:00:00 UTC,COMPLETED
2098872359,850962738,121978569,1389200370,1024785579,4009.650885775632,10475.397527663767,2024-03-25 00:00:00 UTC,COMPLETED
749007645,850962738,672829719,1389200370,445140195,4317.913759513354,10289.824683538038,2024-03-25 00:00:00 UTC,COMPLETED
977673642,850962738,1553173533,1389200370,1245175692,3949.550693028909,10668.97190392517,2024-03-25 00:00:00 UTC,COMPLETED
1593159153,996485747,121978569,672829719,,8503.248528371112,89.26472827474502,2024-03-26 00:00:00 UTC,PENDING
1163391461,996485747,672829719,1389200370,,8450.775290990716,87.14924217389557,2024-03-26 00:00:00 UTC,PENDING
1566985420,996485747,672829719,1389200370,,9060.155565229903,92.08978781797599,2024-03-26 00:00:00 UTC,PENDING
1546504111,996485747,121978569,1389200370,,11193.574349490029,93.61507858381674,2024-03-26 00:00:00 UTC,PENDING
1736030736,395446840,1389200370,1553173533,,45172.46475864441,4.397354251027665,2024-03-26 00:00:00 UTC,PENDING
2129980469,395446840,1553173533,1389200370,,49978.34078853743,4.007586551868636,2024-03-26 00:00:00 UTC,PENDING
299249729,395446840,1553173533,672829719,,53747.68360808613,4.334943299963954,2024-03-26 00:00:00 UTC,PENDING
1350056467,395446840,121978569,672829719,,39588.311946120644,4.124649253059225,2024-03-26 00:00:00 UTC,PENDING
1283894423,236986797,1389200370,1553173533,,1250.3657452265418,2258.229134335551,2024-03-26 00:00:00 UTC,PENDING
1301455265,236986797,672829719,1389200370,,886.3836746821765,2349.395674597563,2024-03-26 00:00:00 UTC,PENDING
1695303205,236986797,1389200370,121978569,,1299.0047848001777,2165.1032874882835,2024-03-26 00:00:00 UTC,PENDING
1525057405,236986797,121978569,1553173533,,1087.2964331999992,2338.4596594179347,2024-03-26 00:00:00 UTC,PENDING
1769132622,850962738,121978569,1553173533,,6229.057166214821,10609.221689654634,2024-03-26 00:00:00 UTC,PENDING
1636937736,850962738,1389200370,672829719,,4188.623527629951,9722.732353590432,2024-03-26 00:00:00 UTC,PENDING
983585855,850962738,121978569,1389200370,,4789.637711623453,10184.50887976747,2024-03-26 00:00:00 UTC,PENDING
925138235,996485747,672829719,1389200370,1086161399,7776.42567187175,85.92743184828643,2024-03-27 00:00:00 UTC,COMPLETED
875346167,996485747,121978569,1553173533,1635054032,11916.66842524321,89.75955512109917,2024-03-27 00:00:00 UTC,COMPLETED
1004498221,996485747,672829719,1389200370,1993655794,10345.40795249735,89.51200986764259,2024-03-27 00:00:00 UTC,COMPLETED
1918816598,996485747,121978569,1553173533,1014024046,11975.409014619305,90.65118369377112,2024-03-27 00:00:00 UTC,COMPLETED
926851786,996485747,672829719,1389200370,972660796,11476.01802485302,87.67362988443209,2024-03-27 00:00:00 UTC,COMPLETED
337747750,395446840,1553173533,672829719,1878554060,48594.91134649286,4.067636458300513,2024-03-27 00:00:00 UTC,COMPLETED
1799672640,395446840,121978569,1553173533,1535218646,61120.06373868642,4.312969733733381,2024-03-27 00:00:00 UTC,COMPLETED
85466216,395446840,1389200370,1553173533,276147812,54499.767642909035,4.331401546828043,2024-03-27 00:00:00 UTC,COMPLETED
240616572,395446840,1389200370,1553173533,156845403,55331.61418883709,4.130491765160639,2024-03-27 00:00:00 UTC,COMPLETED
1145528000,236986797,1389200370,121978569,1196000097,1266.4439799151287,2270.9858674537704,2024-03-27 00:00:00 UTC,COMPLETED
337244554,236986797,1389200370,1553173533,116647736,1179.803814169132,2172.877605862157,2024-03-27 00:00:00 UTC,COMPLETED
723167010,236986797,672829719,121978569,1841667358,935.1654824898732,2227.9692801541983,2024-03-27 00:00:00 UTC,COMPLETED
1740454707,236986797,1389200370,672829719,459246596,1028.963660812989,2170.093745265704,2024-03-27 00:00:00 UTC,COMPLETED
1262392200,850962738,1553173533,1389200370,670746160,4039.071511975053,9709.971489158876,2024-03-27 00:00:00 UTC,COMPLETED
1828459167,850962738,672829719,121978569,562623861,4515.966873302465,10149.143548259097,2024-03-27 00:00:00 UTC,COMPLETED
1007283376,850962738,672829719,1553173533,347928856,5001.8610349024675,9728.865236941196,2024-03-27 00:00:00 UTC,COMPLETED
1637586656,850962738,672829719,121978569,849769906,4792.617320839664,10561.97882715401,2024-03-27 00:00:00 UTC,COMPLETED
450996497,850962738,1389200370,121978569,1994653360,6407.020014848677,9946.511360925806,2024-03-27 00:00:00 UTC,COMPLETED
624363361,996485747,1389200370,672829719,,9451.296815637923,88.53778714916233,2024-03-28 00:00:00 UTC,PENDING
1120172585,996485747,1389200370,1553173533,,8978.946161778513,87.55098405768081,2024-03-28 00:00:00 UTC,PENDING
771417829,996485747,1389200370,121978569,,10874.866264929382,87.43154544350645,2024-03-28 00:00:00 UTC,PENDING
1330124600,395446840,1389200370,1553173533,,65085.455671366224,4.2309389383447655,2024-03-28 00:00:00 UTC,PENDING
1847738535,395446840,1553173533,672829719,,43280.46372700444,4.229264300966039,2024-03-28 00:00:00 UTC,PENDING
1020685519,395446840,1389200370,121978569,,64865.56601524966,3.9891395001754053,2024-03-28 00:00:00 UTC,PENDING
331240285,236986797,1389200370,121978569,,1266.5025930836255,2314.7959122030647,2024-03-28 00:00:00 UTC,PENDING
1516669495,236986797,672829719,1389200370,,1113.7829019491023,2203.610863422974,2024-03-28 00:00:00 UTC,PENDING
2116302422,236986797,121978569,1553173533,,1256.8291985675605,2378.404743038749,2024-03-28 00:00:00 UTC,PENDING
1846205228,236986797,1389200370,1553173533,,1095.3633495002662,2207.6287791269956,2024-03-28 00:00:00 UTC,PENDING
1324232957,850962738,121978569,672829719,,5251.418787353646,10611.81864900075,2024-03-28 00:00:00 UTC,PENDING
566521214,850962738,672829719,121978569,,4405.5290963287625,10305.885638535354,2024-03-28 00:00:00 UTC,PENDING
974704491,850962738,672829719,1553173533,,4846.945168889338,10339.348284869317,2024-03-28 00:00:00 UTC,PENDING
2091695124,996485747,1553173533,672829719,1888766666,10435.300172470721,86.0809176032363,2024-03-29 00:00:00 UTC,COMPLETED
2070972443,996485747,121978569,1389200370,1965910707,10540.988754602273,85.97487424401436,2024-03-29 00:00:00 UTC,COMPLETED
788732645,996485747,1389200370,672829719,809634471,8649.634359188658,92.78835116075325,2024-03-29 00:00:00 UTC,COMPLETED
2145112386,996485747,121978569,1389200370,1401493510,11057.334533093981,87.29388414441819,2024-03-29 00:00:00 UTC,COMPLETED
1330831923,395446840,672829719,1553173533,518711206,48892.64056646438,4.399409889326493,2024-03-29 00:00:00 UTC,COMPLETED
732264514,395446840,121978569,1389200370,158841894,49651.1155415703,4.318155150380111,2024-03-29 00:00:00 UTC,COMPLETED
483419480,395446840,672829719,1389200370,2121991655,52864.38273233023,4.161805755375187,2024-03-29 00:00:00 UTC,COMPLETED
1250665414,395446840,1389200370,1553173533,155382396,63678.243880867034,4.235010815341167,2024-03-29 00:00:00 UTC,COMPLETED
800585161,236986797,121978569,672829719,2062159618,866.6023115343345,2250.179864324518,2024-03-29 00:00:00 UTC,COMPLETED
1590205292,236986797,1553173533,1389200370,308586835,939.1829489317496,2233.5537901041253,2024-03-29 00:00:00 UTC,COMPLETED
1789750888,236986797,672829719,1553173533,140171362,1304.593361940267,2200.822936731266,2024-03-29 00:00:00 UTC,COMPLETED
1795508685,236986797,121978569,672829719,15263140,1126.575316733535,2371.204687688366,2024-03-29 00:00:00 UTC,COMPLETED
529352027,850962738,1389200370,672829719,859833892,3983.114192845749,9975.64193460279,2024-03-29 00:00:00 UTC,COMPLETED
105647177,850962738,1553173533,121978569,346248614,6075.571880011289,10418.388023334144,2024-03-29 00:00:00 UTC,COMPLETED
1053939118,850962738,1553173533,121978569,647130213,5188.673615128482,10612.913057502703,2024-03-29 00:00:00 UTC,COMPLETED
1059240376,996485747,1553173533,672829719,,9928.207057466363,92.41484479062181,2024-03-30 00:00:00 UTC,PENDING
1379243081,996485747,121978569,1553173533,,10553.255048546804,89.29194167234768,2024-03-30 00:00:00 UTC,PENDING
1275724625,996485747,1389200370,1553173533,,9497.599673415001,85.95586526127978,2024-03-30 00:00:00 UTC,PENDING
1106257274,996485747,121978569,1389200370,,7739.543725531442,91.8417973141948,2024-03-30 00:00:00 UTC,PENDING
337557386,395446840,1389200370,672829719,,46156.74160262366,4.019750433543944,2024-03-30 00:00:00 UTC,PENDING
1703463645,395446840,1553173533,1389200370,,49053.30566614346,4.161557398041306,2024-03-30 00:00:00 UTC,PENDING
2095695608,395446840,121978569,672829719,,41911.139642460366,4.002788488201769,2024-03-30 00:00:00 UTC,PENDING
741432020,395446840,672829719,1389200370,,53561.21850896726,4.320358447352118,2024-03-30 00:00:00 UTC,PENDING
1267737141,395446840,672829719,1389200370,,38634.37504819862,4.12895235765269,2024-03-30 00:00:00 UTC,PENDING
319030297,236986797,672829719,1553173533,,963.6814484181031,2340.476957734956,2024-03-30 00:00:00 UTC,PENDING
501151919,236986797,1553173533,1389200370,,1039.5140108161781,2371.092483088362,2024-03-30 00:00:00 UTC,PENDING
1731839285,236986797,121978569,672829719,,1124.277293371221,2285.949944326877,2024-03-30 00:00:00 UTC,PENDING
317322035,850962738,672829719,1553173533,,5596.505972230747,10371.239019725776,2024-03-30 00:00:00 UTC,PENDING
1384376650,850962738,121978569,1553173533,,6451.85834070266,9927.264624206298,2024-03-30 00:00:00 UTC,PENDING
1868450919,850962738,1389200370,121978569,,6304.923182251746,10225.518396239391,2024-03-30 00:00:00 UTC,PENDING
2129087261,996485747,672829719,1553173533,1942797314,12836.701566194179,90.64601475395689,2024-03-31 00:00:00 UTC,COMPLETED
1178096948,996485747,672829719,1553173533,1911034180,9928.928444676218,91.90340958550702,2024-03-31 00:00:00 UTC,COMPLETED
301396429,996485747,672829719,121978569,708410888,8982.895516198423,88.0608310135756,2024-03-31 00:00:00 UTC,COMPLETED
1254156534,395446840,1389200370,672829719,2078834341,49547.21936788404,4.094233897103312,2024-03-31 00:00:00 UTC,COMPLETED
68434858,395446840,1389200370,1553173533,765285527,62660.808098187896,4.3392211150643325,2024-03-31 00:00:00 UTC,COMPLETED
1974191387,395446840,1553173533,1389200370,1774620160,42975.272939503164,4.192447849980531,2024-03-31 00:00:00 UTC,COMPLETED
479230486,236986797,672829719,1389200370,1734950063,850.0534455185692,2389.016515737242,2024-03-31 00:00:00 UTC,COMPLETED
1744815868,236986797,121978569,672829719,1647165205,955.689196216944,2185.3283021413586,2024-03-31 00:00:00 UTC,COMPLETED
158544125,236986797,672829719,121978569,1403838198,901.151264732049,2204.632155792011,2024-03-31 00:00:00 UTC,COMPLETED
473470240,850962738,1553173533,672829719,800712311,5504.201305655133,10616.880338396166,2024-03-31 00:00:00 UTC,COMPLETED
1584651785,850962738,672829719,1553173533,798775285,5843.390446692991,10003.710213717133,2024-03-31 00:00:00 UTC,COMPLETED
1656708824,850962738,672829719,121978569,707605501,6334.080872427285,10282.107256830179,2024-03-31 00:00:00 UTC,COMPLETED
2081177467,850962738,672829719,1389200370,226425289,4337.719564657118,9850.849348988366,2024-03-31 00:00:00 UTC,COMPLETED
334803806,996485747,1553173533,121978569,,11007.536806639566,90.19052229150071,2024-04-01 00:00:00 UTC,PENDING
748542514,996485747,1389200370,1553173533,,9747.370584339282,91.80123497002708,2024-04-01 00:00:00 UTC,PENDING
1152833035,996485747,121978569,1553173533,,12360.036671043134,90.63071832631104,2024-04-01 00:00:00 UTC,PENDING
946476545,996485747,121978569,1553173533,,12700.59303728418,85.84470420537787,2024-04-01 00:00:00 UTC,PENDING
398021875,395446840,672829719,121978569,,65003.47759800068,4.1017175389845395,2024-04-01 00:00:00 UTC,PENDING
324564451,395446840,1389200370,121978569,,57091.28654822083,3.9945236717630137,2024-04-01 00:00:00 UTC,PENDING
1867484282,395446840,121978569,1389200370,,47369.827158856744,4.066281750368969,2024-04-01 00:00:00 UTC,PENDING
2072725008,395446840,672829719,1553173533,,62756.96194483285,4.029187042717176,2024-04-01 00:00:00 UTC,PENDING
1832918504,236986797,1553173533,672829719,,1031.7865602580393,2341.973038230359,2024-04-01 00:00:00 UTC,PENDING
1482628699,236986797,672829719,1553173533,,1040.6049245329948,2212.92830587147,2024-04-01 00:00:00 UTC,PENDING
10259290,236986797,1553173533,121978569,,1008.6482757754076,2263.4965258581983,2024-04-01 00:00:00 UTC,PENDING
1206522215,236986797,1553173533,121978569,,923.1988703820243,2220.2168088760063,2024-04-01 00:00:00 UTC,PENDING
926685422,236986797,1389200370,1553173533,,964.3587278687502,2176.0552447082478,2024-04-01 00:00:00 UTC,PENDING
1419897483,850962738,672829719,1553173533,,6141.0446480773135,10217.395060103458,2024-04-01 00:00:00 UTC,PENDING
268933256,850962738,1553173533,121978569,,5808.786540019061,10345.783589597406,2024-04-01 00:00:00 UTC,PENDING
1556498845,850962738,121978569,672829719,,3847.2286467373815,10142.968982171555,2024-04-01 00:00:00 UTC,PENDING
441408753,850962738,672829719,1389200370,,4324.3125308462195,10049.46836562094,2024-04-01 00:00:00 UTC,PENDING
1941211601,850962738,672829719,121978569,,5263.5953723449975,9737.554365949922,2024-04-01 00:00:00 UTC,PENDING
698879512,996485747,1389200370,1553173533,1575770863,10291.105714554182,87.1625180365162,2024-04-02 00:00:00 UTC,COMPLETED
1596755856,996485747,121978569,672829719,613744370,7764.327748679082,85.90346009109976,2024-04-02 00:00:00 UTC,COMPLETED
1761562948,996485747,672829719,1553173533,1275045645,10654.580668026601,87.91892985301976,2024-04-02 00:00:00 UTC,COMPLETED
219122892,395446840,121978569,1389200370,1247445073,40174.38619706975,4.204396711885289,2024-04-02 00:00:00 UTC,COMPLETED
5930331,395446840,672829719,1389200370,2092822562,46809.45289520168,4.1388500641686194,2024-04-02 00:00:00 UTC,COMPLETED
1555615803,395446840,672829719,1389200370,448727323,51912.85023396298,4.154007135196818,2024-04-02 00:00:00 UTC,COMPLETED
742593780,236986797,121978569,672829719,1083477773,1034.3307785525626,2291.5159889436286,2024-04-02 00:00:00 UTC,COMPLETED
1654704462,236986797,1553173533,672829719,1415429390,1031.5242930924467,2341.8984857394403,2024-04-02 00:00:00 UTC,COMPLETED
302855558,236986797,121978569,1389200370,1736894291,1100.5232155445835,2197.5843983729087,2024-04-02 00:00:00 UTC,COMPLETED
1810673128,236986797,1389200370,121978569,1902597166,1060.7018248268284,2171.341338830911,2024-04-02 00:00:00 UTC,COMPLETED
488635338,850962738,672829719,1389200370,1445028354,4855.8856195143135,9962.74927557168,2024-04-02 00:00:00 UTC,COMPLETED
561872552,850962738,1389200370,121978569,1541504258,4477.9629252188215,10625.087067553712,2024-04-02 00:00:00 UTC,COMPLETED
44836571,850962738,1389200370,121978569,148146609,5057.057426131115,10207.619732579187,2024-04-02 00:00:00 UTC,COMPLETED
1941763528,850962738,121978569,1553173533,85858418,5325.605548574869,10017.834474590347,2024-04-02 00:00:00 UTC,COMPLETED
559018830,850962738,672829719,1553173533,54621098,5822.1519909239,10110.892113129583,2024-04-02 00:00:00 UTC,COMPLETED
609239054,996485747,1389200370,672829719,,10715.7183064125,87.97067294380587,2024-04-03 00:00:00 UTC,PENDING
676367346,996485747,672829719,121978569,,13047.555680035202,93.76162456470682,2024-04-03 00:00:00 UTC,PENDING
1049211901,996485747,1553173533,672829719,,8719.780831779872,85.93947518393897,2024-04-03 00:00:00 UTC,PENDING
2056222678,996485747,121978569,1389200370,,9185.881257811829,89.89480641831057,2024-04-03 00:00:00 UTC,PENDING
1028336567,395446840,1553173533,121978569,,60159.741590769336,4.406749108344746,2024-04-03 00:00:00 UTC,PENDING
229701962,395446840,672829719,121978569,,65503.76960259692,4.052573908306363,2024-04-03 00:00:00 UTC,PENDING
1424873146,395446840,121978569,672829719,,49195.80884941457,4.297592204019094,2024-04-03 00:00:00 UTC,PENDING
1497776250,395446840,1389200370,672829719,,44471.45929838084,4.357847597097685,2024-04-03 00:00:00 UTC,PENDING
1888883847,395446840,121978569,1553173533,,44731.19241521795,4.252449932081745,2024-04-03 00:00:00 UTC,PENDING
1962142886,236986797,121978569,672829719,,894.877091044242,2284.107237695724,2024-04-03 00:00:00 UTC,PENDING
1487417754,236986797,1389200370,672829719,,827.1472789330857,2223.589455493626,2024-04-03 00:00:00 UTC,PENDING
1978364220,236986797,1389200370,672829719,,800.3685406085991,2225.111855203962,2024-04-03 00:00:00 UTC,PENDING
1473486707,236986797,1553173533,672829719,,990.3947651844474,2184.150725558386,2024-04-03 00:00:00 UTC,PENDING
1072831154,850962738,1553173533,121978569,,5661.740016800335,9853.493285163338,2024-04-03 00:00:00 UTC,PENDING
1734975009,850962738,672829719,1389200370,,5228.974211187162,10431.249138293055,2024-04-03 00:00:00 UTC,PENDING
1368062897,850962738,1553173533,672829719,,5127.332423320058,9850.782531214998,2024-04-03 00:00:00 UTC,PENDING
573863276,850962738,1553173533,1389200370,,5078.807285865697,10198.937388306127,2024-04-03 00:00:00 UTC,PENDING
1876401324,996485747,121978569,672829719,356681696,8287.06865071237,91.51717266268469,2024-04-04 00:00:00 UTC,COMPLETED
1438775359,996485747,1553173533,121978569,2041268696,12092.88909107991,92.44905060233343,2024-04-04 00:00:00 UTC,COMPLETED
1749274049,996485747,1553173533,1389200370,240515139,9493.383955738153,94.3340299926449,2024-04-04 00:00:00 UTC,COMPLETED
661353103,996485747,1389200370,1553173533,46584423,10932.321301481035,93.68353235340535,2024-04-04 00:00:00 UTC,COMPLETED
336391864,395446840,672829719,1553173533,2007081450,56111.689063056016,4.24075021658497,2024-04-04 00:00:00 UTC,COMPLETED
1099219417,395446840,1553173533,1389200370,927643649,51155.45243939747,4.3734523271382235,2024-04-04 00:00:00 UTC,COMPLETED
1384652545,395446840,121978569,672829719,24989492,50020.39869878805,4.221101250398882,2024-04-04 00:00:00 UTC,COMPLETED
2142141705,395446840,672829719,1389200370,2020168381,49314.74357619743,4.02723648649287,2024-04-04 00:00:00 UTC,COMPLETED
1573255590,236986797,1389200370,1553173533,2118088126,1210.9598929737099,2219.3157208565644,2024-04-04 00:00:00 UTC,COMPLETED
927503542,236986797,1553173533,121978569,1589110859,1110.7232495224027,2237.287490013005,2024-04-04 00:00:00 UTC,COMPLETED
1842823311,236986797,672829719,121978569,964240046,1205.9638307262944,2259.1151216356175,2024-04-04 00:00:00 UTC,COMPLETED
858024517,850962738,672829719,1553173533,1170942071,4469.274770382988,9739.206084908235,2024-04-04 00:00:00 UTC,COMPLETED
296754426,850962738,1389200370,1553173533,1326589888,5087.374582523243,10176.219988336223,2024-04-04 00:00:00 UTC,COMPLETED
1819108247,850962738,121978569,1553173533,380579124,5646.682519082331,10705.890640127061,2024-04-04 00:00:00 UTC,COMPLETED
736198491,996485747,121978569,672829719,,10831.564035876281,90.70189027041451,2024-04-05 00:00:00 UTC,PENDING
1711185589,996485747,1553173533,672829719,,8469.091626487416,86.3738737053284,2024-04-05 00:00:00 UTC,PENDING
456348536,996485747,672829719,1553173533,,9755.51741957679,93.72089417085748,2024-04-05 00:00:00 UTC,PENDING
176899174,996485747,121978569,672829719,,7646.30512715702,92.80357303251077,2024-04-05 00:00:00 UTC,PENDING
536171729,996485747,672829719,1553173533,,9678.538329250368,87.52435540525673,2024-04-05 00:00:00 UTC,PENDING
1624154122,395446840,672829719,1389200370,,55243.80324072757,4.114295761063038,2024-04-05 00:00:00 UTC,PENDING
612268360,395446840,1389200370,672829719,,40810.05953183951,4.283273922245147,2024-04-05 00:00:00 UTC,PENDING
142880080,395446840,1389200370,1553173533,,62800.23835379989,4.29761212917472,2024-04-05 00:00:00 UTC,PENDING
780170502,395446840,1389200370,1553173533,,50771.826352895456,4.364321688717591,2024-04-05 00:00:00 UTC,PENDING
1564251606,395446840,1389200370,121978569,,50310.24033725653,4.239815881003347,2024-04-05 00:00:00 UTC,PENDING
961944558,236986797,1553173533,121978569,,1181.5122303693186,2379.0269217693794,2024-04-05 00:00:00 UTC,PENDING
1817646465,236986797,1389200370,121978569,,1032.890307470675,2184.333049583506,2024-04-05 00:00:00 UTC,PENDING
1843858201,236986797,1389200370,121978569,,1300.3878872989262,2341.649107115189,2024-04-05 00:00:00 UTC,PENDING
867800735,236986797,121978569,1553173533,,1201.4721294369333,2183.4667609437506,2024-04-05 00:00:00 UTC,PENDING
823066436,850962738,1389200370,1553173533,,5007.893506990481,10514.305620899962,2024-04-05 00:00:00 UTC,PENDING
1659440237,850962738,1389200370,672829719,,4146.571786571622,10050.809372607355,2024-04-05 00:00:00 UTC,PENDING
579351331,850962738,121978569,672829719,,3970.4869664041044,9880.23265603558,2024-04-05 00:00:00 UTC,PENDING
1612956349,996485747,121978569,1553173533,377555604,13044.082694899485,92.850596706559,2024-04-06 00:00:00 UTC,COMPLETED
818461273,996485747,1553173533,1389200370,2093526109,8955.418025411804,85.96997712590687,2024-04-06 00:00:00 UTC,COMPLETED
1946186582,996485747,1389200370,1553173533,1608951398,11937.097927853538,86.69029530602961,2024-04-06 00:00:00 UTC,COMPLETED
1542031257,996485747,121978569,1389200370,816210838,10234.649341255876,91.15375822752351,2024-04-06 00:00:00 UTC,COMPLETED
1546404633,996485747,121978569,672829719,1632381771,7887.685978802432,90.75986553895316,2024-04-06 00:00:00 UTC,COMPLETED
648045464,395446840,121978569,1553173533,1690560630,45999.120170370894,4.031886004431993,2024-04-06 00:00:00 UTC,COMPLETED
1076973451,395446840,121978569,1389200370,719940851,40580.32725435556,4.391041916646408,2024-04-06 00:00:00 UTC,COMPLETED
540215722,395446840,121978569,672829719,1716472487,44282.16823746491,4.077779334298205,2024-04-06 00:00:00 UTC,COMPLETED
1740879705,395446840,1389200370,1553173533,1350176131,62423.746145043995,4.121541366507964,2024-04-06 00:00:00 UTC,COMPLETED
1576749497,395446840,121978569,1553173533,555158617,50368.04559203561,4.084260243422898,2024-04-06 00:00:00 UTC,COMPLETED
1962490679,236986797,121978569,1553173533,112469584,1205.8967748265397,2377.0118984493893,2024-04-06 00:00:00 UTC,COMPLETED
1654608858,236986797,121978569,1553173533,147837249,885.8786945277436,2224.7642894131804,2024-04-06 00:00:00 UTC,COMPLETED
217875351,236986797,1553173533,1389200370,486626678,775.3975194556489,2228.928518450335,2024-04-06 00:00:00 UTC,COMPLETED
146383610,236986797,1553173533,672829719,2111628448,1041.9635086830542,2270.140189344692,2024-04-06 00:00:00 UTC,COMPLETED
376148493,236986797,1389200370,1553173533,1289198462,1146.656186933806,2295.698851218471,2024-04-06 00:00:00 UTC,COMPLETED
2137430594,850962738,672829719,121978569,1575074835,6415.073905933425,10528.398751870905,2024-04-06 00:00:00 UTC,COMPLETED
323417550,850962738,121978569,1389200370,622565119,4839.281749586488,10059.268808669189,2024-04-06 00:00:00 UTC,COMPLETED
749844190,850962738,672829719,1553173533,1492498100,4668.476171365838,10373.66413050822,2024-04-06 00:00:00 UTC,COMPLETED
1516938035,850962738,121978569,1389200370,1178412548,5015.453710141945,10544.096872247723,2024-04-06 00:00:00 UTC,COMPLETED
1304712954,996485747,1553173533,672829719,,9602.064543474607,91.7687822562192,2024-04-07 00:00:00 UTC,PENDING
431600168,996485747,121978569,1389200370,,10868.48797593632,91.0105788043172,2024-04-07 00:00:00 UTC,PENDING
1590196365,996485747,672829719,121978569,,9322.265317468013,93.02966639548782,2024-04-07 00:00:00 UTC,PENDING
