 Bom Component ID, Supply ID, Quantity
1884343442,1355704127,8.719535413807842
972875637,124453581,3.1760702323740904
1558566219,1613597488,7.404430331981368
296041341,1355704127,4.483089176513134
884600421,124453581,8.950235886403922
1615018243,1613597488,8.255622339686951
1116465768,1355704127,3.2094777049460177
544543436,1613597488,7.457199959007863
496392876,992524831,1.5141077473307036
2105198644,1613597488,6.946687099486576
127217030,992524831,5.894474170190139
1261117162,1613597488,1.4563348529553526
260751145,992524831,2.5825368279880845
1629859480,281875912,4.854713696458869
757425845,1613597488,7.739992007438126
566606372,281875912,3.2497243873084867
694679003,1613597488,5.180484266234462
1446249556,281875912,6.196381469997645
1290701209,1613597488,4.179014256666695
1773768877,865281830,7.229421239466067
1648360815,1981452858,9.995143264479998
1745128899,865281830,2.0612376705009323
1036703082,1981452858,4.393423074088693
1693358762,865281830,6.672685793316675
1928614623,1981452858,6.335449764789041
1029631641,277169733,4.150575596778084
418202737,1613597488,3.741940019159687
1050376713,277169733,9.505727527226904
1337955487,1613597488,4.343894441861757
1930997310,277169733,6.957302663435847
228284380,1613597488,4.792329369510435
629948067,281875912,8.846760040170427
1368970861,1613597488,9.340397150676603
163824394,281875912,5.904158132916902
1905022489,1613597488,8.20829928412544
32627062,281875912,5.555420069769107
1320411311,1613597488,9.321286200919577
409261422,1613597488,3.813531630712122
347087611,667636353,9.091683296187641
1660126048,1613597488,8.125617447655097
873226434,667636353,8.405302232469545
1890952794,1613597488,4.488740668348507
1162161227,667636353,5.141273533616887
14541773,1613597488,8.134033064082178
868686334,825112616,6.011972672660294
789480210,1613597488,7.077807039933553
1860673707,825112616,9.667628478429894
1407873226,1613597488,9.844797991817082
730569118,825112616,4.631760037126858
531049602,443564170,8.293657723350886
524675325,948819940,2.14584360047148
1625816555,443564170,7.492260325353317
214371663,948819940,7.781727871243927
1011771805,443564170,5.071959234879817
934959697,948819940,8.435083561325975
1971461466,1613597488,7.370292456173443
749921753,667636353,9.781455958198336
748465874,124453581,9.396912400231821
697940038,1613597488,9.1198114626993
2035259774,667636353,4.124849785384924
768308092,124453581,2.3874460934754946
1855343173,1613597488,2.458057490305207
1642871054,667636353,6.401868427504883
912595322,124453581,1.9291696149158395
904608931,825112616,6.084655350716154
1434848031,1613597488,3.998373510479093
524118884,825112616,8.026020270783462
1813633704,1613597488,2.8144104316182323
104861212,825112616,2.88199333447528
2045394710,1613597488,2.212994885422872
1789808106,438175963,7.507192735845567
1757151397,2125926096,2.3205910907439464
1961342996,438175963,3.496444454295808
1158201210,2125926096,6.701499185716909
229131623,438175963,4.424170271985417
540268146,2125926096,2.0583307276044334
1992838760,1613597488,9.824135638200806
1621343466,667636353,1.2078439974940776
1011157759,1613597488,2.330426207017486
1086874614,667636353,1.6798372656587799
1191289251,1613597488,8.632656923816702
36652914,667636353,3.2176512908692465
1723132859,865281830,3.8246743784171464
951335822,1620499631,3.2770105546544492
2123892392,865281830,7.58059484602814
1372587288,1620499631,5.471975171240945
244655781,865281830,3.5992707618431234
1666847661,1620499631,5.333848644156759
1003498591,281875912,8.810391223695097
811007917,347522220,8.668288720035097
1716126893,281875912,3.853782765053615
1912538377,347522220,7.04674387602769
1097699237,281875912,4.070884684697344
1966721772,347522220,9.472464975311269
1220737862,124453581,7.74323685410064
703192585,1613597488,5.487651129475664
1059284728,124453581,1.3181442327906638
1622666908,1613597488,7.892826083374678
1997812121,124453581,4.6760613163040325
825580818,1613597488,9.311867381481234
800198261,124453581,1.309567740115435
1943907438,1613597488,2.1521589350627055
785894873,124453581,3.4942126507125177
446637753,1613597488,6.74419659692471
561353873,124453581,2.9941790936214754
653561768,1613597488,8.392551234856954
2024607156,1613597488,6.458855231217168
429483376,2014933884,9.59965518440015
542649471,1613597488,8.286454379926576
1948569221,2014933884,6.544681565932623
1700735721,1613597488,9.775593257072481
552054359,2014933884,1.2071913592515437
1419692036,277169733,7.420517775403889
1999688938,1613597488,9.708450949407668
153102879,277169733,1.0703735251383297
328633839,1613597488,4.220777861258045
1132347762,277169733,5.251778713650062
1252347256,1613597488,8.192998880711954
1542303859,1613597488,6.98844055638097
1985134617,825112616,2.4135376673010667
1103779627,1613597488,7.389182580881317
1441701824,825112616,1.0937059473089257
1583774391,1613597488,3.757741231633752
1297689855,825112616,4.284607041995606
136432355,1817874290,4.485650927204455
1305323914,443564170,6.638673905762351
1517158481,1817874290,9.982264787110037
1400618186,443564170,4.915028543307912
768144438,1817874290,1.0266003840738582
443583874,443564170,1.7580351106899643
549857038,1613597488,6.800305900074422
2037238498,667636353,4.409687241926125
1038590172,1613597488,3.3164140209700714
1036415949,667636353,2.630664150030939
1326723807,1613597488,9.417338942706198
195190443,667636353,7.069816675669052
446611872,1613597488,4.875441119202041
1580310032,124453581,9.975514146565105
2056582138,1613597488,6.265847747791778
1689439108,124453581,8.428565422274378
867224287,1613597488,3.5240173864247235
1822131773,124453581,6.357241967219369
1366766605,864641878,4.865584946684602
305354350,1985826845,4.3199917680637245
550813491,864641878,9.154368733602386
1282798845,1985826845,5.357417632121438
719688896,864641878,1.7779151230876153
649299496,1985826845,7.048243481023796
1561425953,1613597488,1.7509274233779126
459013212,393665400,3.1419884616286065
1791748063,1613597488,1.48757114131663
1841736094,393665400,1.1385385527485297
344800138,1613597488,1.5064517253997816
125318202,393665400,3.518713772845521
1745168698,1923555322,3.763368939557705
1451046499,443564170,4.410211555749906
1696679989,1923555322,6.37786230680593
1225114831,443564170,1.0180928226732426
1311959963,1923555322,8.815905287761879
1548278297,443564170,7.42377803791603
1261945419,865281830,9.10737626313523
38323462,1613597488,7.18507426270621
123298725,124453581,1.5031319656670328
1760689506,865281830,2.715613169246862
1200603299,1613597488,2.744147426236837
325696647,124453581,3.295938577291713
846478204,865281830,4.327568060104469
1070108643,1613597488,4.902888105803835
1152065358,124453581,5.311425094731514
1017376992,6556791,4.1004758630357605
1426323253,1613597488,8.797289344078214
1502433277,393665400,8.496648340640442
736064333,6556791,7.666295931925988
654271068,1613597488,8.936236308596836
722954208,393665400,6.611519425736469
1021397211,6556791,8.467482379025311
1733401660,1613597488,7.606186024803405
250242314,393665400,6.670768594901045
1481606326,124453581,2.863097889723024
1490033687,1613597488,1.0461628400017853
2145090986,1355704127,9.839258515956177
1317669340,124453581,8.135389106903752
1759568787,1613597488,8.440330835046598
1840165193,1355704127,3.697406698457367
919390759,124453581,6.411180071848353
765569707,1613597488,6.516628437842742
210730915,1355704127,2.8926609579208318
460579282,1613597488,7.540323449924804
2028917069,667636353,4.601613037464917
728592291,1613597488,7.1240075233727405
183572211,667636353,4.883659476553057
1478315127,1613597488,9.543093934526993
707414856,667636353,6.68004852961312
1775993937,1613597488,3.387674819081167
590570405,393665400,1.4271147134462248
412284602,1613597488,4.881392993376816
65944375,393665400,2.574894239104298
985969555,1613597488,5.868550365132524
1178411293,393665400,3.739640894573198
1249920709,1613597488,7.638437471903501
208944004,1394778160,9.744628633626325
290528475,1613597488,1.4237924833387472
627688553,1394778160,5.907705516393919
1414207984,1613597488,2.2476551320473215
979305569,1394778160,1.758207873265141
656555385,281875912,5.2824468925054315
1271930877,277169733,5.321227597780313
2122420137,1613597488,4.021343247837066
1975352323,281875912,4.506193211361588
1472112687,277169733,2.31294148479914
734933890,1613597488,1.1334372333654954
1859351951,281875912,9.670754317348983
747603548,277169733,1.938382680935492
1209362459,1613597488,8.175470338567752
1174249099,347522220,7.281768845732822
253744677,1620499631,5.435210985303768
1275553641,347522220,7.836842531033418
2002231429,1620499631,9.7129144754746
358884410,347522220,2.9536060382478633
950997598,1620499631,1.7134088062974038
1471754422,1613597488,3.701715331971436
708152458,1817874290,8.525786375483174
2036388976,1613597488,2.739937782198938
1398897115,1817874290,6.774029492857847
930870368,1613597488,4.3511487621360585
940941933,1817874290,2.5983955946920956
1261247744,1096334876,6.723430093699915
273251765,1613597488,2.9337852333006564
118539987,1096334876,1.5388923487442572
1784472219,1613597488,1.2060750065359858
1626840926,1096334876,7.94683777941246
559520683,1613597488,8.770257218763385
743230826,1613597488,5.741247359909636
1416783243,393665400,4.1417143206195535
1094502849,1613597488,1.7152586627207094
765423093,393665400,8.492560659240047
2084642262,1613597488,8.311412585186996
426364957,393665400,8.427457814224727
1061576263,438175963,2.8726572203614307
335311697,2125926096,1.1265240207832459
338275077,438175963,7.051952100643248
2081469857,2125926096,9.057768710184835
1779145845,438175963,1.7565215045775986
1785757744,2125926096,8.8587094514623
1723509160,865281830,2.6890604906792723
874473069,1923555322,6.402265072761077
252890608,865281830,6.233089286627801
1548448003,1923555322,9.55467758043385
945394340,865281830,7.9326710782618575
1252964789,1923555322,5.544222797163813
1565457951,1613597488,6.95565805338593
1489934389,2014933884,2.5372876193906393
322932125,1613597488,7.274294174535033
1278698316,2014933884,5.949458302366933
1683315241,1613597488,9.524854717888255
1384332837,2014933884,9.392720900726768
661156852,1613597488,3.1364903250875305
509929632,1394778160,2.481093324580236
1982092314,1613597488,8.312274016071845
1487763875,1394778160,7.048949543882934
393646994,1613597488,3.21696126485808
786732857,1394778160,8.521392975382465
1017682535,1613597488,1.1875634281258738
114637855,992524831,2.117493018623305
1929305893,1613597488,7.649088987972359
866644571,992524831,4.024410542300948
903223640,1613597488,7.614940440761562
639417771,992524831,6.004637110719732
