 Order ID, Product ID, Quantity, Promotion
1194526008,953470587,5,
744743838,1782761655,7,
1222671056,1143348200,3,
1022009057,1764476118,8,
90203610,1520399800,5,
1355751948,1563253337,5,
1890886498,962431705,2,
1752365414,87682054,5,
1612177536,143896352,5,
834150819,214742778,7,
277317132,1407053904,9,
2138380234,943495806,5,
674812172,827790727,3,
1475034815,380035154,6,
1372848742,719807222,10,
847698019,1877232098,3,
1301114132,2111222872,1,
1500045032,1502579825,3,
152842793,1535372130,3,
1206788282,1772410983,2,
833593034,2041455540,3,
798727470,1022743270,3,
1471405284,901624480,4,
2139166388,408597187,8,
2071359337,634208301,3,
1793360183,1912064632,6,
1585926633,940749676,9,
735135161,1344416659,4,
1566521874,1507808434,9,
1282716284,692419031,4,
1262344413,1894626563,8,
830870117,1575706803,9,
1451436544,1031078401,7,
1385569908,287604037,8,
1303805769,664936708,10,
1296903193,1345669918,6,
1553400938,922640075,3,
179769394,569827012,3,
1298233042,556015080,5,
1477297123,408597187,7,
1874713073,614826590,4,
2084431071,1345669918,6,
875497318,1328909245,3,
696999209,922640075,1,
76283076,1345669918,2,
2000532800,246852938,1,
1634682058,797685999,10,
1690442551,1897107811,9,
274544839,1520399800,10,
577738400,569827012,10,
312720826,1764476118,10,
1946795680,316105936,5,
449336733,692419031,6,
1201634904,1021893466,5,
1588424435,2002934333,1,
224432942,514461818,9,
774716310,1535372130,1,
1495757175,1772410983,8,
2135315537,1407053904,3,
132624034,70128562,3,
1847851664,361792872,8,
1577371028,664936708,9,
1086410953,1398957094,2,
1589281272,556015080,7,
1302830410,1328909245,4,
1059346919,1341108878,7,
2026044558,408597187,10,
1777760583,387753490,5,
1530113230,901624480,3,
1133114987,1589216577,3,
95880918,36194335,6,
1703017560,1719322950,3,
212235960,1702212573,5,
432970800,1857521685,8,
1099076863,692419031,1,
2024876488,1345669918,4,
813717126,1993953324,2,
591683797,964070615,9,
2137449466,772336318,10,
1956554062,714142149,6,
1355596315,246852938,8,
1885412672,1595905503,2,
1712126666,1250088053,7,
1256591659,826742008,3,
1184735330,1005267733,10,
615628009,664936708,6,
57209927,1555491256,10,
1951895743,36194335,5,
2128883751,688949336,4,
1622747601,549027897,7,
313321764,58349478,1,
792772926,962431705,2,
1897967653,1472003519,9,
1666948314,409055185,4,
51354781,1022743270,8,
100642032,517458155,7,
1536309233,1993953324,1,
649461186,1909940985,7,
649243078,2114476460,8,
549215137,1060800588,6,
1360539729,1785043431,10,
889076638,569827012,6,
469785735,949526043,2,
749313834,772336318,4,
704525836,2041455540,8,
48124527,1806313054,1,
368240026,1702212573,4,
990834986,1894626563,8,
2123668713,562359809,2,
392000024,517458155,5,
255701327,562359809,9,
795021999,232382756,9,
1677482321,1772410983,8,
1075431898,664936708,4,
1800931510,514461818,10,
35865739,445296660,1,
1570753523,2002934333,10,
1435529115,177281658,3,
2112947471,1782761655,9,
1818726738,507905740,2,
1608043608,287604037,8,
123121558,901624480,1,
1000226117,361792872,8,
1894269592,9340309,1,
1432288893,408597187,2,
9951051,316105936,10,
455230987,625464627,8,
1681308118,1345669918,5,
667915116,408597187,2,
1649925642,294246822,8,
1243374250,1772410983,1,
1311856327,380035154,4,
1568507121,2066254789,10,
1146864935,36194335,2,
1352731981,615452616,6,
1455407498,517458155,10,
251518564,517458155,3,
698959302,1388693051,6,
182298642,779465155,3,
1301537145,2111222872,3,
1405680672,1345669918,2,
157976838,279974525,6,
908112435,1841958067,9,
802343963,922640075,8,
305303442,556015080,7,
1191938083,36194335,9,
1315061253,214742778,4,
1789993113,964070615,10,
120551229,694127367,1,
1820565416,469672826,3,
363990034,9340309,10,
1488189911,1345669918,4,
750253602,507905740,3,
853132721,361792872,4,
1331274261,509111345,2,
288453213,364030572,7,
920995567,615452616,2,
1397188225,2066254789,2,
400887268,469672826,6,
1324662745,514461818,3,
2017335536,232382756,6,
1498334450,1401608557,3,
56516869,1021893466,8,
46937804,664936708,3,
2044295178,514461818,10,
1810781665,569827012,6,
945881557,1381179533,4,
1534993178,246852938,9,
724537520,965823772,6,
61966597,232382756,7,
988794538,1330068067,9,
262753463,498956891,9,
673483871,1031078401,6,
1380764066,554956838,7,
1915099120,1899314059,1,
617903633,387753490,9,
958028073,1022743270,6,
1239964430,2114476460,6,
701391402,1886367459,10,
145293864,1344416659,4,
335438862,312154052,3,
1852998400,1163371281,10,
537094265,634208301,6,
2021750880,1330068067,7,
666739877,1381179533,3,
430518906,943495806,3,
1576583956,480433046,9,
910660241,2111222872,1,
97148844,498956891,7,
138887717,876979408,10,
839062034,1912064632,2,
1431520560,827790727,1,
303019739,70128562,10,
126805048,1886367459,4,
1538207,714142149,8,
1584925419,569827012,8,
1005640214,1502579825,8,
1842042283,1143348200,2,
38057652,562359809,3,
551220304,177281658,4,
7058965,1060800588,10,
745230944,70128562,7,
1142659430,639894955,9,
1779790316,1407053904,10,
1223673114,778862611,9,
1744782517,312154052,1,
1127972432,1472003519,7,
1704102576,901624480,4,
80855168,2002934333,9,
1025401998,556015080,4,
2075994464,1782761655,6,
1179377679,1806313054,4,
843569048,364030572,9,
1152219962,1347719889,1,
1523301903,279974525,5,
101781493,1894626563,5,
1759578406,1341108878,6,
1470948709,58349478,10,
610909718,664936708,6,
228278468,1141751565,5,
570322338,408597187,3,
800847177,517458155,10,
631355459,876979408,7,
812253596,980766119,1,
1507316446,230882781,1,
1451629883,549027897,2,
1801185500,554956838,5,
126476004,1772410983,5,
1536098490,36194335,5,
330352195,1143348200,4,
397320607,480433046,6,
1439974060,246852938,9,
630412641,770679086,1,
1602230832,779465155,7,
1299494307,1563253337,1,
339360297,953470587,6,
995781278,507905740,9,
254250943,2114476460,6,
589023028,87682054,7,
1391685270,1912064632,6,
1009473438,932183959,10,
710654772,312154052,9,
793171583,469672826,7,
2076946190,1894626563,8,
1460828819,316105936,7,
422287142,965823772,3,
365535292,51962364,5,
126811518,922640075,2,
730061,1719322950,3,
879522785,480433046,3,
1856712066,214742778,6,
2001089946,87682054,6,
324295578,207242950,6,
1784939506,1702212573,4,
883925222,549027897,8,
1611495366,1894626563,10,
1155707160,1021893466,10,
1252124013,826742008,4,
244852896,1894626563,6,
72195299,312154052,4,
1898183355,1993953324,5,
841231023,361792872,4,
804349007,1381179533,1,
1351723085,1398957094,10,
1947995224,143896352,3,
1421928236,143896352,5,
902759471,2041455540,5,
50632349,1388693051,10,
1858893521,380035154,8,
1889836950,312154052,1,
144665926,1897107811,8,
1587527248,719807222,10,
653579863,1520399800,4,
280188283,953470587,3,
1444340192,380035154,10,
1940976062,2041455540,3,
1348869396,1250088053,8,
2120866351,1401608557,1,
118544509,1520399800,9,
1955397127,316105936,10,
570495481,1563253337,3,
689075983,664936708,8,
548793110,549027897,8,
2082971127,1702212573,2,
623333461,279974525,2,
265353137,361792872,10,
758783612,876979408,3,
2140068877,556015080,10,
1300530812,770679086,4,
507135441,1362545079,9,
1590663466,571324225,6,
826940338,469672826,8,
705244486,770679086,6,
541776172,509111345,2,
306892833,1595905503,5,
1614437582,1563253337,6,
347678307,1163371281,10,
2036569106,953470587,5,
428778037,1677208163,8,
342287092,1909940985,10,
276916872,1281138545,2,
573806478,1160159979,8,
939033039,962431705,10,
1325120066,316105936,10,
951468963,509111345,9,
226788114,719807222,4,
1454223927,1458184559,6,
1594285778,246852938,4,
283840369,2066254789,4,
625490982,294246822,3,
1483382885,279974525,1,
1823014645,1993953324,8,
1566317278,1894626563,2,
230629183,207242950,5,
109369253,636192160,10,
608731698,246852938,5,
2122419788,962431705,2,
758290655,1341108878,6,
707771294,549027897,1,
902285346,1345669918,2,
1896407886,9340309,9,
2057472638,1344416659,10,
2122251997,36194335,9,
1056607896,1894879113,7,
1909585540,1362545079,4,
1939436246,1060800588,9,
1357438917,1163371281,9,
917622993,1143348200,8,
62057518,1563953169,10,
886902499,364030572,7,
1479779567,1080225696,3,
1553500305,797685999,10,
238197817,664936708,10,
1595279022,692419031,6,
2007973832,922640075,3,
1966375102,692419031,7,
1735214516,922640075,6,
361766723,1330068067,7,
786809709,1886367459,7,
783085939,1281138545,2,
613667237,571324225,5,
1029345071,214742778,7,
91668157,562359809,5,
796231873,1702212573,10,
1172222299,480433046,5,
1000484482,287604037,3,
613727046,714142149,10,
804890045,2111222872,1,
516099615,361792872,4,
868547396,1595905503,6,
1396508915,356414600,2,
930115455,1163371281,5,
1048902048,571324225,8,
1010557191,1250088053,9,
1225190430,2114476460,1,
1208262561,963770084,2,
1260918936,408597187,4,
1255892849,1772410983,4,
1295625370,356414600,1,
800625183,2137841554,6,
1354149107,1381179533,8,
361870877,1909940985,6,
1403110339,1772410983,9,
2132253363,963770084,2,
1820415445,1381179533,8,
1148226570,207242950,10,
12362105,1909940985,9,
1435265686,692419031,7,
1754928930,636192160,9,
2138300667,2098403168,9,
752289484,692419031,4,
248010153,980766119,8,
923698973,556015080,1,
1571263880,1857521685,4,
1598259651,1886367459,3,
1619850260,2017648365,3,
889696834,1620558601,8,
149855610,1909940985,7,
1875032760,1899314059,6,
432695825,514461818,4,
2011313410,664936708,10,
1734736646,469672826,10,
1471070683,312154052,7,
2031434072,778862611,4,
1599288708,634208301,8,
290585340,1022743270,9,
920048327,1841958067,4,
1800724368,498956891,1,
513920430,364030572,10,
418215486,2041455540,8,
24186588,1897107811,3,
1044244759,1899314059,3,
378259008,549027897,7,
1930760891,1772410983,2,
1419445260,1502579825,8,
113624822,498956891,10,
582086491,498956891,9,
689162840,1702212573,6,
1405873920,177281658,8,
1455305454,932183959,6,
1554290861,1899314059,3,
1931418493,2041455540,6,
687029069,963770084,2,
1602192926,1502579825,10,
613454139,230882781,6,
615440097,965823772,4,
1121032116,1341108878,10,
25977516,1381179533,8,
304662312,556015080,4,
1837125713,1021893466,9,
465000866,279974525,10,
894547276,1407053904,10,
1239706635,963770084,3,
1553652928,387753490,2,
314153185,445296660,7,
1995875816,797685999,7,
920481341,943495806,6,
520625852,949526043,10,
580992462,9340309,5,
1609625458,2114476460,10,
1547849572,714142149,3,
1934504721,1677208163,2,
237061369,1620558601,5,
1849352702,1841958067,2,
1087587535,1555491256,9,
1030676309,507905740,1,
136771894,714142149,9,
301498430,2098403168,4,
2126199549,779465155,1,
1533255413,1021893466,8,
750819903,710149981,4,
1525243210,2100402592,6,
1855739177,1909940985,7,
224318820,1228696372,1,
397998487,1022743270,2,
2030677387,1228615147,10,
319620683,549027897,5,
1692437232,445296660,3,
495567899,1401608557,6,
2098453271,772336318,6,
1143472793,1806313054,1,
302930624,502007491,9,
1680442422,554956838,8,
549510475,1702212573,1,
952355641,1472003519,10,
470984906,1281138545,10,
1474440806,1534036446,3,
2106279356,770679086,9,
1179802233,1345669918,8,
1817944239,827790727,7,
2105784969,2114476460,2,
873593101,1160159979,8,
1749390137,664936708,9,
185242629,312154052,5,
13069020,58349478,4,
759031549,556015080,1,
758767449,1620558601,1,
1453748788,1534036446,8,
367940408,2100402592,1,
180976521,1345669918,2,
979872895,1575706803,7,
1594753205,1806313054,7,
1912503105,1620558601,2,
1989782766,714142149,10,
1408143597,1328909245,9,
244254210,507905740,7,
454693093,361792872,3,
1760340093,1785043431,6,
927260109,232382756,8,
1851376623,615452616,7,
1275281377,316105936,6,
1463282881,517458155,1,
1981391124,1886367459,1,
1236418118,1988175641,6,
2015599971,1472003519,10,
1388513406,1575706803,1,
192288325,509111345,6,
825482795,2111222872,5,
2012215310,1250088053,2,
1096977127,772336318,9,
586888995,2002934333,1,
1701708861,356414600,3,
839600678,207242950,9,
358070883,1502579825,4,
2038669925,774045160,5,
2077234250,1228696372,3,
885464662,2111222872,4,
344741709,710149981,7,
569706772,1228615147,1,
1343302371,87682054,6,
903451450,1702212573,3,
1474647252,2111222872,9,
2140224892,514461818,9,
1714380022,962431705,5,
249345400,827790727,4,
1027622292,507905740,3,
702095051,1857521685,6,
1785994851,87682054,5,
145538646,294246822,3,
1913141726,1344416659,6,
1065764722,1555491256,2,
1844797074,554956838,9,
1246079776,1894626563,4,
1922188463,1857521685,9,
1991804282,569827012,3,
695129741,2137841554,7,
1769978026,1341108878,10,
1044411542,1563253337,8,
1930368859,1031078401,5,
226590467,1534036446,2,
1208236192,143896352,1,
1355911152,1472003519,2,
728537131,1398957094,2,
1648127622,1894626563,7,
164639789,1534036446,6,
882137731,1341108878,10,
1848979991,1507808434,10,
280285914,980766119,7,
1652301393,230882781,3,
568080288,294246822,1,
275355400,1877232098,8,
1932656689,962431705,4,
88711714,1507808434,1,
414695901,876979408,6,
332204352,1245315471,3,
485024973,1458184559,9,
1338925393,1021893466,10,
24532071,1620558601,2,
1571449479,1250088053,8,
211834952,1702212573,5,
2094701805,639894955,6,
63829698,963770084,4,
1047412558,2121024151,4,
1406553156,1677208163,8,
1866994088,940749676,1,
655460592,2017648365,4,
759921321,207242950,6,
345376283,778862611,6,
525072008,1388693051,7,
884554530,1362545079,5,
847452857,316105936,8,
1703339610,1401608557,1,
1968764598,688949336,1,
1528481938,1589216577,10,
341248802,1381179533,3,
1615176090,1143348200,2,
518118288,287604037,3,
1353372743,556015080,5,
351745,498956891,1,
1342018242,364030572,9,
1798541697,514461818,10,
270639126,1894879113,8,
98927098,1993953324,10,
1471696315,207242950,1,
669528207,387753490,9,
951192591,634208301,7,
1830930032,562359809,2,
1924096198,1719322950,7,
1884394192,1563953169,3,
1536196482,1005267733,2,
240167480,1330068067,3,
1444005335,387753490,1,
2033226496,1534036446,9,
348320189,714142149,3,
1818040870,1163371281,4,
922005094,1563253337,2,
340193478,965823772,3,
1601033263,507905740,1,
211809561,953470587,2,
1784276826,949526043,6,
1469881607,502007491,1,
1809891351,498956891,9,
769294335,692419031,8,
525435346,1344416659,2,
1285421279,940749676,2,
2052725939,639894955,9,
1938347129,1589216577,3,
1832412838,1677208163,8,
389427458,772336318,3,
1768006589,1719322950,8,
1353513801,963770084,5,
1833663859,953470587,1,
318458277,1472003519,2,
1331759245,58349478,5,
1887175460,949526043,8,
1772865109,770679086,5,
1632558865,1344416659,4,
1230770601,1575706803,4,
1599156575,1894879113,8,
1397520474,1857521685,6,
1654985502,1595905503,6,
827064712,664936708,1,
568225535,1143348200,1,
802847431,1841958067,9,
2094113773,2017648365,7,
434755046,980766119,1,
278387876,409055185,8,
977336736,498956891,7,
773295689,549027897,6,
357557406,965823772,1,
1166450627,1877232098,2,
2032603256,569827012,1,
429178417,1785043431,2,
2116582802,514461818,10,
699882418,51962364,1,
1081132517,356414600,3,
1184596610,826742008,7,
1404370466,1894626563,6,
1976176434,692419031,5,
1148153200,964070615,6,
1640994679,964070615,6,
1942975788,1772410983,5,
682023199,940749676,3,
341167645,1877232098,4,
1934848626,1022743270,6,
468658682,1575706803,10,
1701319234,177281658,6,
1594063082,940749676,8,
1519375719,70128562,3,
1366214893,1407053904,10,
774745057,387753490,1,
515872829,826742008,5,
262950732,2041455540,8,
1374409933,1362545079,5,
436590571,1022743270,6,
123754263,143896352,5,
1145668909,312154052,6,
1074390016,2114476460,7,
439061621,549027897,8,
2111429510,1143348200,4,
1386911876,1589216577,6,
127594387,1899314059,9,
1326184375,1909940985,10,
484508320,143896352,3,
2071457203,1507808434,9,
1663395476,1894879113,7,
1569376205,1228615147,8,
2041806717,316105936,3,
1989996683,1228615147,2,
817981933,1575706803,4,
1773767732,1388693051,2,
1576000348,797685999,9,
1076122480,232382756,4,
1729447333,2111222872,4,
1561935260,710149981,6,
870531565,827790727,7,
819523658,932183959,10,
1301095878,554956838,3,
1381621106,214742778,5,
540414279,1228615147,3,
418242391,1894879113,2,
1479395350,876979408,8,
1098604670,364030572,3,
608444807,688949336,6,
2084228317,1785043431,4,
1680244138,1080225696,8,
965113375,1912064632,9,
278710368,509111345,9,
1472116608,2017648365,1,
1128314955,361792872,10,
2101004364,940749676,9,
1076873437,1328909245,1,
369405718,1022743270,4,
729059137,1228696372,8,
391050694,312154052,2,
36222139,1772410983,8,
846292478,636192160,1,
688573549,1021893466,4,
615051882,639894955,6,
1886213410,1005267733,8,
1894046314,87682054,6,
1090932346,1894879113,10,
1408747419,1502579825,6,
448446192,1472003519,10,
2122313024,1362545079,4,
1569627835,51962364,1,
835073028,1407053904,2,
108346695,70128562,7,
1195179300,143896352,1,
1553646701,1472003519,4,
1766056541,943495806,2,
1031734773,517458155,10,
1469822920,965823772,8,
1806347869,940749676,1,
1286740897,1401608557,1,
196622586,980766119,9,
1463476461,2100402592,6,
1414939656,1228696372,5,
346720316,549027897,9,
670174453,554956838,8,
1962926998,1897107811,5,
43819142,1381179533,5,
186190832,1228696372,6,
802128576,58349478,6,
390510989,480433046,7,
1574099727,480433046,2,
2081739737,1401608557,5,
1195783303,1993953324,8,
2028321627,356414600,1,
36266734,710149981,2,
325379899,1535372130,3,
1855767149,1785043431,8,
1235076107,2137841554,8,
2010670106,1021893466,3,
2106267715,1398957094,8,
1471508287,1080225696,6,
720726957,70128562,9,
599361402,2121024151,1,
2035744702,1330068067,1,
1513459959,1912064632,7,
1106074272,714142149,5,
1132034962,1060800588,5,
1521416077,980766119,8,
834409133,1677208163,6,
1162881273,614826590,9,
190097980,1228696372,6,
566976942,1401608557,10,
957879846,714142149,6,
886695811,779465155,3,
1814258261,1988175641,5,
2076081480,1555491256,8,
311525616,639894955,5,
1020253733,1595905503,6,
1436356774,901624480,5,
1354002940,980766119,8,
1294512732,1841958067,1,
547898373,1620558601,3,
656896941,664936708,7,
617957205,1398957094,9,
1919369272,826742008,10,
460473547,230882781,6,
2128364627,1472003519,3,
2008043542,1535372130,5,
1459563302,1841958067,6,
197222239,1060800588,3,
911373667,1806313054,6,
1879725579,51962364,3,
1595638221,143896352,5,
1064236826,1080225696,2,
1667761809,2100402592,7,
1076057195,980766119,3,
1314186885,2114476460,1,
1023520805,1398957094,4,
1252483371,1764476118,1,
883457360,571324225,5,
1865122326,569827012,8,
1680818504,639894955,9,
2096398051,1472003519,3,
1691286894,517458155,5,
8047812,2017648365,6,
175003788,1163371281,1,
1672326634,214742778,1,
1205856941,554956838,2,
1264963491,316105936,4,
168267668,1899314059,6,
337095181,1899314059,6,
1200034521,980766119,4,
239668123,964070615,5,
415001848,1245315471,7,
1738647258,943495806,9,
284533069,387753490,10,
982570852,312154052,2,
976274010,1535372130,10,
1765068080,514461818,7,
689526859,1897107811,4,
371928757,797685999,2,
402146126,279974525,10,
1277717618,571324225,5,
765157275,965823772,1,
317996825,143896352,1,
987924361,1228615147,9,
223547959,1894879113,7,
1213622870,1141751565,4,
1955920239,770679086,10,
231542262,549027897,5,
1361316815,509111345,10,
2032977041,143896352,9,
1735761313,694127367,6,
737792886,1143348200,1,
435586452,232382756,9,
548489098,1772410983,8,
327309808,1886367459,9,
1673163455,556015080,8,
1778347786,949526043,10,
1836186151,1031078401,6,
686599916,1782761655,9,
89824211,356414600,7,
1051427091,2041455540,8,
363053174,517458155,7,
1811085088,469672826,1,
1560841535,1031078401,4,
1244366427,797685999,4,
392244044,294246822,3,
457797986,2041455540,5,
585942814,230882781,3,
584781366,1005267733,9,
1360228550,480433046,9,
1158146440,962431705,10,
2007441274,965823772,7,
445700886,445296660,9,
914646954,625464627,5,
1904870798,356414600,2,
805597361,409055185,8,
1131383426,356414600,2,
1322054791,1328909245,6,
1671771652,1502579825,1,
342417399,1347719889,4,
77773286,408597187,3,
848036480,1381179533,8,
227822059,779465155,6,
578310027,1021893466,10,
1205634166,714142149,6,
319049259,509111345,3,
415320576,639894955,1,
465238356,562359809,9,
1909026978,514461818,6,
1350078629,694127367,1,
1997970959,827790727,4,
1018073649,778862611,10,
733593844,549027897,2,
138094282,1909940985,3,
1660095001,1909940985,10,
471077835,964070615,8,
37557004,2066254789,9,
959114905,625464627,6,
1748677476,1143348200,2,
1903615491,514461818,10,
882099628,692419031,10,
2103128635,1398957094,3,
2049562664,2114476460,9,
24896561,143896352,9,
218902050,1031078401,1,
1476294201,1534036446,5,
171840477,1344416659,5,
158858275,1472003519,4,
885185703,1555491256,2,
1637951691,143896352,2,
459302255,1502579825,7,
1828943189,571324225,4,
1898741933,1806313054,7,
1238056656,514461818,8,
1711052789,901624480,8,
881280313,2098403168,4,
1427402448,1563953169,3,
1397684021,469672826,1,
959196146,774045160,10,
505335860,143896352,8,
981810614,1677208163,7,
2096926405,1772410983,5,
476188809,502007491,3,
916482888,615452616,1,
813585811,1022743270,4,
1654114944,1362545079,6,
2078482005,1899314059,4,
28466459,1534036446,6,
2013715441,1472003519,9,
1938075040,409055185,3,
90214522,1988175641,8,
1523446377,772336318,10,
440326092,980766119,4,
1351902939,714142149,8,
967295697,922640075,7,
1036811328,2066254789,2,
2023358523,664936708,2,
896679533,1407053904,5,
2081851913,876979408,2,
1195272903,614826590,9,
937156413,1328909245,8,
1034516393,1719322950,1,
1200897163,901624480,8,
1897123125,1021893466,4,
1161933156,1575706803,3,
1966227399,1401608557,8,
381739971,1912064632,5,
1327318924,1677208163,2,
13219482,1031078401,4,
846870548,949526043,1,
1893641280,1141751565,7,
826992928,2114476460,9,
1321703745,1764476118,10,
1114199025,1250088053,7,
1671522542,664936708,9,
607191568,480433046,1,
117641823,517458155,7,
1380515323,634208301,8,
81849924,1344416659,4,
1077947886,177281658,2,
736483929,1912064632,3,
441915212,246852938,1,
171406654,636192160,4,
1556529378,1899314059,10,
2088417630,901624480,3,
1464967718,1894879113,8,
497891027,507905740,1,
1845223229,9340309,7,
42869478,949526043,5,
1729404760,1589216577,4,
316409079,2137841554,7,
1966160202,634208301,9,
736858342,1344416659,9,
1293439919,1021893466,6,
2115316124,714142149,3,
1760701400,1575706803,3,
1008312783,2114476460,5,
829995340,1005267733,1,
1840566952,1341108878,9,
1236283914,1141751565,6,
1650033735,2114476460,6,
658968836,408597187,10,
340919759,87682054,5,
1183400271,694127367,8,
614733962,408597187,6,
1323341131,1401608557,2,
1753480221,1555491256,5,
1511449641,688949336,4,
2032536706,778862611,3,
1808525043,694127367,6,
562127922,964070615,6,
901513222,774045160,1,
1252091846,1407053904,1,
806889500,408597187,2,
1870320727,2017648365,7,
2031527456,2100402592,5,
1108173020,1877232098,6,
1261024596,569827012,2,
1709430467,1563953169,10,
1561796567,246852938,7,
663041666,1344416659,3,
1277855449,1575706803,5,
1077344531,625464627,9,
1129905550,1005267733,4,
936205988,1909940985,10,
156036602,1330068067,10,
1861821612,1031078401,5,
917767427,980766119,1,
511075557,779465155,4,
2122805593,1407053904,1,
808440271,364030572,9,
1915822435,1620558601,9,
884724643,1021893466,9,
1686717926,2111222872,1,
636495877,562359809,7,
426205582,312154052,1,
1358514268,1897107811,1,
1224900832,1886367459,1,
909074453,9340309,2,
1377289768,963770084,6,
1514272446,770679086,7,
367772954,964070615,10,
1928032986,502007491,1,
171011695,1772410983,10,
642415863,1163371281,1,
227889981,1772410983,4,
1998305228,1993953324,6,
984038334,953470587,6,
784327123,1031078401,2,
1839059832,380035154,6,
1499451589,943495806,3,
983547557,294246822,4,
1048186532,1897107811,2,
1750804945,1388693051,6,
499570462,932183959,4,
2129062696,1719322950,7,
1152909181,901624480,9,
564727532,364030572,8,
14156744,625464627,9,
296517934,556015080,9,
204089813,1719322950,8,
1799172291,1472003519,8,
928528024,143896352,2,
274910801,1988175641,5,
12772062,1021893466,2,
1250214546,778862611,4,
507876529,1520399800,9,
1090811678,770679086,10,
2026822547,963770084,1,
84338579,1857521685,8,
149124166,1328909245,8,
1806725245,514461818,6,
1644561902,2041455540,2,
468918016,1886367459,10,
1208281522,827790727,2,
1016393714,1912064632,7,
502676595,2017648365,6,
1390341264,1344416659,9,
2141857187,380035154,2,
13155727,1563953169,9,
2075564523,517458155,10,
1178206601,207242950,1,
2014551865,1281138545,2,
1047216638,51962364,1,
885282112,2121024151,4,
389237296,2114476460,6,
1675538926,1328909245,5,
915511014,2121024151,4,
310757612,1060800588,2,
686712468,408597187,9,
558358239,1388693051,2,
1712471682,1388693051,4,
312664376,1677208163,2,
1857742892,1458184559,7,
1646868846,1534036446,9,
821740774,1407053904,6,
913870339,636192160,2,
363859062,1021893466,4,
1501297134,1563953169,8,
555371188,356414600,3,
778927560,287604037,10,
805464147,2137841554,9,
117771365,230882781,2,
730314603,514461818,10,
641372304,1163371281,5,
1850289726,1589216577,7,
1850407683,70128562,10,
201192591,1502579825,7,
934107987,1228615147,1,
1151533997,356414600,8,
851957735,1344416659,2,
259961047,230882781,1,
1663000278,1362545079,6,
683366173,943495806,10,
1750268498,1897107811,8,
387057043,778862611,7,
558166928,1857521685,8,
1324498567,1398957094,10,
525176845,316105936,5,
583050160,1344416659,9,
154322398,1806313054,6,
2070995701,774045160,7,
649843812,1472003519,5,
675565677,827790727,9,
1591199206,549027897,8,
626194212,2041455540,7,
860954131,480433046,7,
385580392,1388693051,5,
1546600096,502007491,7,
429954472,408597187,8,
1602550799,514461818,8,
380990077,692419031,6,
1033803238,2017648365,8,
343450236,562359809,4,
807652704,1401608557,8,
307664163,1563953169,4,
1389937246,554956838,2,
46264292,797685999,9,
302053692,364030572,7,
1015007803,316105936,9,
259370292,1143348200,7,
1731639226,380035154,1,
2144172225,1575706803,8,
1776676008,625464627,1,
735893500,1785043431,1,
380152412,1988175641,1,
685660448,1021893466,6,
1460333617,1281138545,4,
2003208564,943495806,2,
1489753894,1563953169,3,
306283511,932183959,6,
338137785,692419031,10,
490580715,932183959,6,
547214214,246852938,1,
658088416,1458184559,8,
2108771720,70128562,10,
1811569037,502007491,6,
299329617,778862611,7,
2054103802,876979408,7,
1395879769,962431705,6,
1761647810,1886367459,10,
667479620,1772410983,8,
1909211839,1398957094,10,
1850469241,1381179533,10,
274621668,1772410983,6,
1265349546,480433046,6,
1489160017,1857521685,2,
139318422,1341108878,2,
1038053845,1021893466,9,
447192213,1021893466,7,
1808974535,1894626563,4,
624830396,772336318,2,
566263526,469672826,7,
1726517103,688949336,3,
537804660,1520399800,1,
475116405,949526043,8,
683355811,1993953324,9,
1077936699,639894955,4,
607620929,774045160,5,
1974960926,1555491256,6,
515446589,1005267733,6,
1302028075,1877232098,8,
872925763,1764476118,8,
1629981505,797685999,2,
1300660825,1381179533,8,
1342687349,2098403168,7,
235020463,514461818,9,
865426351,932183959,3,
807718979,1520399800,7,
982902268,498956891,3,
337883238,932183959,9,
27587920,692419031,3,
2071428768,2137841554,8,
1981297633,826742008,9,
106486772,1912064632,5,
1564371575,1163371281,2,
1748651650,2066254789,9,
1132825159,1899314059,6,
1872152070,312154052,5,
1745080803,246852938,5,
1854255498,772336318,10,
62481277,1362545079,6,
1730233209,2111222872,4,
979157456,2121024151,10,
789133087,58349478,4,
638479198,943495806,8,
1046106508,639894955,7,
802707036,498956891,7,
352151205,1245315471,10,
793894239,1563953169,8,
403192927,710149981,10,
1249029799,408597187,4,
1109001148,1772410983,1,
1378140739,827790727,1,
106303098,1407053904,9,
45436730,517458155,6,
461362884,1060800588,2,
1494041048,1894879113,3,
1387712504,294246822,9,
1930902486,1005267733,1,
1191206583,1909940985,1,
1000353500,1143348200,1,
1392744173,943495806,7,
1680857368,1328909245,1,
320879681,1245315471,3,
424742391,965823772,10,
622494934,826742008,7,
1586479354,1330068067,5,
1501923845,509111345,2,
1806992412,1563253337,4,
2145677619,710149981,1,
1170659340,1245315471,4,
1705943927,1388693051,5,
1868063147,1388693051,1,
202932111,571324225,7,
1809471897,1575706803,10,
325947000,1458184559,7,
846362778,1398957094,1,
1471674102,2121024151,1,
1809660043,770679086,8,
895864412,1894626563,3,
1848122616,634208301,1,
692722522,1362545079,1,
197976439,1005267733,5,
1863075095,953470587,1,
1239023075,1281138545,5,
1502856566,514461818,9,
948358933,2002934333,4,
546182634,1341108878,3,
238999811,1080225696,4,
228118615,1782761655,1,
454246962,694127367,4,
999730262,1381179533,4,
120623122,639894955,8,
1355681152,1620558601,3,
1991448107,1535372130,3,
