 ID, Asset Type, Asset ID, Employee ID, Purchase Order ID, Type, Status, Cost, Started At, Completed At
706947313,RollingStock,1370146588,1224300936,661429842,Repair,In Progress,32649.120921124417,2025-01-03 13:14:41.743862 UTC,
425201769,RollingStock,1370146588,1826904509,116412071,Routine,Completed,42371.95021013387,2024-12-30 06:06:35.744044 UTC,2025-01-19 11:53:13.74405 UTC
1476402019,RollingStock,1370146588,1157138452,1409154452,Routine,In Progress,29166.31323995594,2025-01-06 22:18:44.74424 UTC,
848499684,RollingStock,1370146588,81801061,1507607695,Routine,In Progress,11146.517417914632,2025-01-13 22:49:40.744442 UTC,
1330233684,RollingStock,1370146588,951775129,1507607695,Routine,Completed,4695.841484072555,2025-01-17 12:22:51.744751 UTC,2025-01-20 20:30:04.744759 UTC
726556738,RollingStock,760039906,1050508733,760939936,Routine,Scheduled,28174.561858668945,2025-01-01 21:41:44.744932 UTC,
536875713,RollingStock,760039906,1224300936,1901117773,Repair,Completed,27523.734958331606,2025-01-23 00:52:21.745103 UTC,2025-01-18 23:28:33.74511 UTC
2131871792,RollingStock,760039906,1837155942,1700162388,Routine,In Progress,39537.39793305553,2024-12-27 04:52:26.745269 UTC,
827960623,RollingStock,603172214,122346013,77912486,Routine,Completed,2271.0495229187068,2025-01-21 01:38:28.745429 UTC,2025-01-23 08:22:20.745435 UTC
323574558,RollingStock,603172214,2138075717,60350704,Routine,In Progress,16074.549977947512,2025-01-06 20:30:56.745591 UTC,
1094320450,RollingStock,1713217906,1837155942,1507607695,Routine,Completed,26948.568268484716,2025-01-14 02:30:51.745745 UTC,2025-01-18 04:01:38.745751 UTC
1577196537,RollingStock,1713217906,840859815,1257606053,Repair,Scheduled,21579.208657386604,2025-01-13 18:17:55.745915 UTC,
1746022637,RollingStock,536296043,1816148921,1088420209,Repair,In Progress,6560.30802019868,2025-01-04 13:50:36.746069 UTC,
12189393,RollingStock,536296043,895334175,77912486,Repair,Completed,45237.69352109707,2024-12-29 13:55:19.746271 UTC,2025-01-22 19:34:55.746278 UTC
1187353778,Track,1840844647,1507141089,1096492087,Routine,In Progress,24363.183653076136,2024-12-26 01:10:26.746441 UTC,
1733864860,Track,1169594979,943289491,1752277816,Repair,In Progress,35918.581239858584,2025-01-17 13:51:26.746615 UTC,
409466701,Track,1110445270,643793315,661429842,Routine,Scheduled,27345.677852154455,2025-01-18 13:34:14.746774 UTC,
1899748148,Track,1627724595,943289491,1858617180,Repair,Completed,10335.934884903152,2024-12-27 20:28:58.746936 UTC,2025-01-23 20:38:12.746943 UTC
899363497,Track,728842059,1029413620,888054589,Repair,Completed,22234.336768002708,2025-01-06 20:58:37.747102 UTC,2025-01-18 12:28:48.747109 UTC
326743248,Track,728842059,289350603,1148527325,Overhaul,Scheduled,19474.92288220813,2025-01-06 06:41:56.747279 UTC,
495918097,Track,728842059,643793315,116412071,Routine,Completed,23133.26591080549,2025-01-13 13:43:01.747437 UTC,2025-01-23 03:09:28.747444 UTC
214181765,Track,1819584490,374742912,2028514110,Routine,Completed,27212.360120138168,2025-01-21 23:23:09.747593 UTC,2025-01-21 15:55:54.747599 UTC
529906796,Track,1819584490,1029413620,307031092,Routine,Completed,23511.877725258786,2024-12-27 01:03:15.747753 UTC,2025-01-23 03:59:19.74776 UTC
1116180260,Track,1607420952,1837155942,1700162388,Routine,In Progress,49578.82124527015,2025-01-11 11:39:18.747922 UTC,
78972551,Track,172888280,126591564,1108156332,Repair,Scheduled,15207.914179387215,2025-01-15 08:49:15.748093 UTC,
1506200309,Track,1584739377,1439420165,271852868,Repair,Completed,36993.39157514598,2025-01-19 11:46:28.748256 UTC,2025-01-23 16:45:21.748262 UTC
511938427,Track,1584739377,2138075717,559126413,Repair,Completed,44264.947764495635,2025-01-16 21:50:16.748423 UTC,2025-01-24 16:47:38.74843 UTC
1310980645,Track,1584739377,289350603,1085526526,Overhaul,Completed,4404.593920780348,2025-01-06 12:34:17.748595 UTC,2025-01-20 10:14:54.748601 UTC
1020634259,RollingStock,562117109,1816148921,638123753,Repair,Scheduled,34027.380832611816,2025-01-16 15:12:06.758713 UTC,
1696173883,RollingStock,562117109,126591564,760939936,Repair,Completed,47309.99092842875,2025-01-23 01:02:16.758933 UTC,2025-01-20 03:29:03.75894 UTC
1104783351,RollingStock,562117109,122346013,1700162388,Repair,In Progress,30438.736809371432,2025-01-11 16:35:05.759122 UTC,
1715742827,RollingStock,562117109,643793315,137659156,Routine,Completed,11712.732832611415,2025-01-07 03:58:56.759284 UTC,2025-01-19 19:19:56.759291 UTC
1072650455,RollingStock,175740973,742365891,2028514110,Routine,Completed,33522.50021687417,2025-01-24 09:51:07.759441 UTC,2025-01-24 13:17:47.759448 UTC
90248266,RollingStock,175740973,1224300936,1148527325,Routine,In Progress,6704.547967737378,2025-01-03 14:48:55.759599 UTC,
882912645,RollingStock,1002821466,122346013,1901117773,Repair,In Progress,6637.43444104809,2024-12-31 23:33:52.759776 UTC,
1496529398,RollingStock,1002821466,943289491,1088420209,Routine,Completed,48941.718397123965,2025-01-09 19:24:39.759941 UTC,2025-01-21 01:01:54.759947 UTC
1986422281,RollingStock,1002821466,2138075717,721723765,Routine,Completed,16794.66736101702,2025-01-11 15:09:35.76012 UTC,2025-01-20 21:57:24.760127 UTC
1819242575,RollingStock,1002821466,1608037409,2099955003,Repair,Completed,11367.67474266521,2024-12-30 04:44:27.760291 UTC,2025-01-20 17:46:23.760298 UTC
774701228,RollingStock,1002821466,943289491,1331705627,Overhaul,In Progress,26862.578578784025,2024-12-26 14:19:45.760473 UTC,
1087049687,RollingStock,35128498,374742912,867953636,Routine,In Progress,48801.45554024345,2024-12-27 23:39:53.760644 UTC,
1343046824,RollingStock,35128498,1826904509,812686863,Repair,In Progress,37981.10922677128,2025-01-15 19:22:11.76082 UTC,
1495883432,RollingStock,35128498,1997519883,794488155,Routine,Completed,27721.19912276909,2024-12-29 08:57:23.760984 UTC,2025-01-21 08:42:26.760991 UTC
19509402,RollingStock,35128498,122346013,2099955003,Routine,Completed,35658.27601188876,2024-12-30 01:49:13.761157 UTC,2025-01-21 22:41:30.761164 UTC
622747143,RollingStock,35128498,1816148921,859235362,Repair,Completed,14848.308539916403,2024-12-29 19:18:16.761366 UTC,2025-01-24 22:40:42.761373 UTC
1855501655,RollingStock,1962529649,1997519883,2011403217,Routine,In Progress,36099.7287121166,2025-01-06 00:34:25.761557 UTC,
1529121620,RollingStock,1962529649,2138075717,116412071,Overhaul,In Progress,3251.522080970375,2024-12-31 19:25:27.76172 UTC,
375354104,RollingStock,545816177,126591564,1993610314,Repair,Completed,48071.5090088563,2025-01-12 17:35:50.761877 UTC,2025-01-22 22:49:29.761884 UTC
1209105822,RollingStock,545816177,122346013,137659156,Routine,In Progress,14044.47103739975,2025-01-12 12:11:21.762079 UTC,
158780777,RollingStock,449370438,1224300936,156232486,Routine,Completed,43662.97224828234,2025-01-15 09:10:56.76224 UTC,2025-01-22 07:10:38.762249 UTC
1565540380,RollingStock,449370438,289350603,1488160914,Routine,Completed,42152.18335692743,2025-01-08 19:28:06.762434 UTC,2025-01-21 14:48:17.762441 UTC
938947137,RollingStock,449370438,519770588,77912486,Routine,In Progress,10487.54847304321,2025-01-04 04:44:53.762626 UTC,
698468402,RollingStock,1383692235,643793315,364941466,Routine,Scheduled,21108.10738103174,2025-01-13 00:39:57.762782 UTC,
355852102,RollingStock,1383692235,1507141089,559126413,Routine,In Progress,15417.374080515032,2024-12-27 06:29:32.762971 UTC,
974901990,RollingStock,1383692235,1507141089,661429842,Repair,In Progress,29457.94166139885,2025-01-24 02:52:20.763147 UTC,
1109793047,RollingStock,1545182047,519770588,1331705627,Overhaul,Completed,35083.59877941936,2025-01-07 23:53:32.763316 UTC,2025-01-19 01:57:23.763322 UTC
1799752569,RollingStock,1545182047,943289491,1108156332,Repair,In Progress,16286.945184590677,2024-12-31 04:08:43.763496 UTC,
148659174,RollingStock,1545182047,519770588,794488155,Overhaul,In Progress,20107.396170234715,2024-12-31 16:53:44.763643 UTC,
810864372,RollingStock,1545182047,126591564,721723765,Routine,In Progress,17424.868616878903,2024-12-27 20:16:17.763807 UTC,
1833358078,RollingStock,88641022,951775129,867953636,Routine,Completed,44892.49556193196,2025-01-03 18:37:47.763986 UTC,2025-01-23 05:25:07.763993 UTC
1267044912,RollingStock,88641022,2138075717,807020154,Routine,Completed,1858.3665936896327,2024-12-27 16:30:29.764164 UTC,2025-01-19 20:21:08.764175 UTC
641094362,RollingStock,88641022,742365891,559126413,Routine,Completed,16651.34901206544,2025-01-15 07:15:17.764335 UTC,2025-01-19 04:23:20.764342 UTC
2059482223,RollingStock,1031931138,1398229709,1561032529,Overhaul,Completed,26354.7683482647,2025-01-09 16:43:26.764523 UTC,2025-01-21 12:02:34.764529 UTC
1152835400,RollingStock,1031931138,643793315,812686863,Repair,Completed,22242.73874432162,2025-01-17 04:00:37.764724 UTC,2025-01-24 21:13:58.764733 UTC
1657308263,RollingStock,1031931138,1224300936,1901117773,Repair,Completed,6850.715046042899,2025-01-08 02:49:37.764889 UTC,2025-01-22 13:58:38.764897 UTC
169039291,RollingStock,1031931138,81801061,271852868,Routine,Scheduled,28707.137673486217,2024-12-29 23:04:36.765065 UTC,
1117812003,RollingStock,1536707065,895334175,2080821165,Routine,In Progress,49921.67399490398,2024-12-29 17:17:58.765225 UTC,
626531605,RollingStock,1536707065,1157138452,1331705627,Routine,Scheduled,40035.22119742358,2025-01-23 09:02:05.765393 UTC,
1755138380,RollingStock,1536707065,742365891,137659156,Routine,In Progress,32841.05601641262,2025-01-15 00:01:42.76557 UTC,
1246540217,RollingStock,1536707065,519770588,1700162388,Routine,Completed,6488.51988127215,2025-01-14 03:02:54.765725 UTC,2025-01-23 08:01:28.765732 UTC
1408735120,RollingStock,1800426896,951775129,167778567,Routine,In Progress,29971.095765964732,2024-12-29 23:38:50.765898 UTC,
304185448,RollingStock,1800426896,1608037409,1499316515,Routine,Completed,14600.45257351394,2025-01-15 08:55:34.766081 UTC,2025-01-23 03:57:27.766087 UTC
1143840611,RollingStock,1643787255,943289491,1108156332,Repair,In Progress,7281.781917610724,2025-01-03 04:21:23.766245 UTC,
1041012159,RollingStock,1643787255,742365891,1752277816,Repair,In Progress,35230.91848990521,2025-01-23 05:44:02.766415 UTC,
1333862235,RollingStock,1643787255,951775129,116412071,Overhaul,Completed,23417.920017575918,2025-01-20 07:52:53.766596 UTC,2025-01-23 13:14:23.766606 UTC
465972929,RollingStock,1643787255,895334175,676857344,Routine,Scheduled,37039.456160018264,2024-12-31 00:57:36.766775 UTC,
885958568,RollingStock,1643787255,1507141089,1700162388,Routine,In Progress,33175.48960385847,2025-01-06 23:03:24.767348 UTC,
1778247165,RollingStock,288817788,1224300936,2028514110,Routine,Completed,33696.10419231673,2025-01-23 17:31:25.767514 UTC,2025-01-22 19:05:09.76752 UTC
475975980,RollingStock,288817788,1826904509,871046199,Routine,Completed,20750.022284433286,2024-12-27 16:57:05.767671 UTC,2025-01-20 05:28:17.767678 UTC
452559373,RollingStock,288817788,1997519883,77912486,Repair,Scheduled,41754.894742936434,2025-01-21 12:14:32.767836 UTC,
571098875,RollingStock,288817788,1507141089,846536133,Routine,Completed,39457.201394563,2024-12-27 02:22:18.767978 UTC,2025-01-21 00:51:53.767985 UTC
658970090,RollingStock,288817788,1816148921,60350704,Repair,Completed,32571.62367495227,2025-01-09 08:23:55.768132 UTC,2025-01-18 23:38:02.768138 UTC
1211004044,Track,1885839904,742365891,721723765,Repair,Completed,39749.415075163306,2025-01-08 07:48:44.768295 UTC,2025-01-22 06:06:43.768302 UTC
1291542105,Track,1885839904,943289491,1233382250,Repair,Scheduled,22810.912211207014,2025-01-23 11:59:13.768453 UTC,
1752763169,Track,1885839904,1837155942,167778567,Routine,In Progress,12911.581997155386,2025-01-11 05:17:17.76859 UTC,
1141440828,Track,1380155750,374742912,846536133,Routine,Completed,3732.3453209180016,2024-12-28 03:34:49.768746 UTC,2025-01-22 04:10:14.768753 UTC
69327246,Track,1195671704,895334175,2028514110,Overhaul,Scheduled,20747.898012963273,2024-12-27 18:39:20.768914 UTC,
1969901604,Track,1195671704,2138075717,2011403217,Routine,In Progress,2626.996910530439,2024-12-29 18:38:54.769068 UTC,
1021065438,Track,1411109697,1507141089,812686863,Routine,In Progress,14435.406100170876,2024-12-31 13:13:19.76921 UTC,
1242206088,Track,2071969213,2138075717,888054589,Routine,In Progress,42292.52498561871,2024-12-31 02:17:06.769359 UTC,
968248705,Track,1098092552,81801061,1901117773,Routine,Completed,27715.022504100245,2025-01-21 09:07:35.769516 UTC,2025-01-23 00:21:30.769523 UTC
1919905147,Track,1098092552,126591564,271852868,Repair,Completed,39206.14053377177,2025-01-01 23:26:39.769677 UTC,2025-01-17 23:33:18.769683 UTC
2034212635,RollingStock,686526108,289350603,1507607695,Repair,In Progress,47557.58007490194,2025-01-16 14:00:57.778009 UTC,
562288060,RollingStock,686526108,81801061,807020154,Routine,Completed,2265.849818569208,2025-01-06 18:30:58.778191 UTC,2025-01-18 17:33:15.778198 UTC
202627414,RollingStock,686526108,1224300936,1331705627,Repair,In Progress,48398.41227238008,2025-01-13 12:01:08.778346 UTC,
761664006,RollingStock,686526108,1398229709,307031092,Routine,Completed,44913.19942807792,2025-01-19 10:16:54.778518 UTC,2025-01-22 23:03:34.778525 UTC
1514417433,RollingStock,686526108,1398229709,167778567,Routine,In Progress,41056.491357198385,2025-01-11 07:42:57.778689 UTC,
1833382120,RollingStock,632269153,289350603,2080821165,Routine,Completed,5153.046231429832,2025-01-13 19:05:12.778868 UTC,2025-01-23 13:47:04.778875 UTC
1496635753,RollingStock,632269153,289350603,1507607695,Overhaul,In Progress,40597.7797521759,2025-01-14 22:10:27.779024 UTC,
2146880848,RollingStock,632269153,1050508733,392045862,Overhaul,In Progress,12165.634298972102,2025-01-05 17:02:43.779181 UTC,
1599535921,RollingStock,2143204375,840859815,1409154452,Routine,In Progress,41335.712951384725,2025-01-11 23:15:09.779347 UTC,
745582484,RollingStock,2143204375,1224300936,781279378,Routine,Completed,26478.974056097213,2025-01-23 17:47:08.77953 UTC,2025-01-20 21:36:02.779539 UTC
161782790,RollingStock,2143204375,1029413620,1085526526,Repair,In Progress,46135.28432101682,2024-12-29 17:53:39.779696 UTC,
665308618,RollingStock,2143204375,742365891,1507607695,Routine,Completed,21461.574928339967,2025-01-09 01:05:56.779864 UTC,2025-01-24 13:55:21.779871 UTC
1855501390,RollingStock,1931724911,1157138452,307031092,Routine,Completed,14221.371598957954,2024-12-29 16:40:12.780047 UTC,2025-01-18 01:16:48.780054 UTC
2101607919,RollingStock,1931724911,840859815,1233382250,Repair,In Progress,28101.868448496385,2025-01-05 09:13:29.78023 UTC,
639608886,RollingStock,1931724911,517880878,807020154,Repair,Completed,1854.6450605684868,2025-01-16 21:30:19.780388 UTC,2025-01-19 09:40:38.780394 UTC
1182218683,RollingStock,1931724911,643793315,77912486,Routine,Completed,27376.358230729656,2025-01-10 11:43:26.780546 UTC,2025-01-22 11:40:35.780553 UTC
1105046024,RollingStock,2053946366,951775129,2083782179,Routine,Completed,13690.661696674746,2024-12-30 22:36:59.780714 UTC,2025-01-18 23:06:25.780721 UTC
1299772735,RollingStock,2053946366,1398229709,1088420209,Routine,Scheduled,28980.6034624694,2025-01-23 23:23:46.780909 UTC,
2130848018,RollingStock,2053946366,1826904509,1257606053,Overhaul,Completed,32018.87071475102,2024-12-31 11:14:03.781078 UTC,2025-01-22 16:07:12.781085 UTC
523152048,RollingStock,913370274,1398229709,721723765,Repair,Completed,9285.700128952494,2025-01-03 08:58:44.781248 UTC,2025-01-19 03:16:24.781255 UTC
1881811412,RollingStock,913370274,1816148921,1148527325,Routine,Completed,22775.097032514193,2025-01-15 10:44:10.781421 UTC,2025-01-23 20:33:57.781427 UTC
1014454136,RollingStock,1424299605,289350603,794488155,Routine,Completed,27207.090301066986,2024-12-27 05:50:13.781602 UTC,2025-01-21 05:16:33.781609 UTC
1287748472,RollingStock,1424299605,1837155942,1085526526,Routine,Completed,19899.04179665506,2025-01-13 03:05:36.781772 UTC,2025-01-20 12:02:20.781778 UTC
1071111986,RollingStock,1424299605,1816148921,307031092,Repair,In Progress,8344.52443279898,2025-01-05 08:01:06.781936 UTC,
233680495,RollingStock,1424299605,951775129,781279378,Routine,Completed,21825.01769694478,2024-12-28 22:39:33.782099 UTC,2025-01-18 03:53:07.782105 UTC
1472299234,RollingStock,1983516945,643793315,1488160914,Routine,In Progress,42879.68062670853,2025-01-02 07:47:27.78226 UTC,
37869084,RollingStock,1983516945,1050508733,760939936,Routine,Completed,28675.105418839124,2024-12-30 05:12:38.782443 UTC,2025-01-23 09:57:21.782449 UTC
426407269,RollingStock,1983516945,1050508733,1700162388,Repair,Completed,43353.83079264942,2024-12-30 08:52:53.782621 UTC,2025-01-19 23:09:51.78263 UTC
56462795,RollingStock,2052451622,374742912,2028514110,Repair,Scheduled,5537.791120599417,2025-01-21 05:29:57.7828 UTC,
1611981433,RollingStock,2052451622,1180861141,781279378,Routine,In Progress,42447.27777253911,2025-01-01 04:55:18.782985 UTC,
1551292387,RollingStock,2052451622,81801061,167778567,Routine,Completed,1561.9125989418508,2025-01-21 03:23:46.783163 UTC,2025-01-24 05:03:06.783173 UTC
203780065,RollingStock,920341588,2138075717,116412071,Routine,Completed,5070.1608988705475,2025-01-08 23:17:24.783363 UTC,2025-01-22 02:17:05.783373 UTC
171942321,RollingStock,920341588,1507141089,1352254896,Routine,In Progress,25973.260557264744,2025-01-11 10:37:43.783549 UTC,
250426983,RollingStock,920341588,1507141089,2083782179,Repair,In Progress,38133.482946727105,2025-01-04 02:27:54.783745 UTC,
212790195,RollingStock,1899496798,289350603,871046199,Overhaul,In Progress,17682.01350012952,2025-01-22 17:03:10.783925 UTC,
1244931421,RollingStock,1899496798,1608037409,888054589,Routine,Completed,28558.42616663391,2025-01-09 20:38:56.784114 UTC,2025-01-19 08:07:28.78412 UTC
671185788,RollingStock,1899496798,2138075717,1499316515,Routine,In Progress,16446.96950467779,2025-01-24 03:22:13.784309 UTC,
362917722,RollingStock,1899496798,519770588,800212437,Routine,In Progress,12470.538835952359,2025-01-08 16:31:42.784476 UTC,
1187253699,RollingStock,1899496798,126591564,1085526526,Routine,Completed,21362.669320937224,2024-12-28 05:05:46.784661 UTC,2025-01-21 19:10:13.784668 UTC
2006840677,RollingStock,1778296463,643793315,721723765,Repair,In Progress,37257.5633297541,2025-01-03 09:20:26.78485 UTC,
1832302326,RollingStock,1778296463,1224300936,1338395860,Repair,In Progress,22504.4118635939,2025-01-18 17:06:41.785051 UTC,
339803505,RollingStock,1778296463,2138075717,1233382250,Routine,Completed,28394.0280948256,2024-12-31 16:34:36.785239 UTC,2025-01-21 21:07:38.785246 UTC
565406189,RollingStock,1778296463,943289491,1901117773,Routine,Completed,21370.11708421897,2025-01-19 23:18:37.785443 UTC,2025-01-20 19:14:23.785453 UTC
1194731917,RollingStock,246829157,1507141089,1096492087,Routine,Completed,39942.67067984039,2025-01-24 18:27:09.785678 UTC,2025-01-18 10:44:24.785688 UTC
1629414736,RollingStock,246829157,742365891,2099955003,Routine,Completed,42920.02504446633,2025-01-21 20:26:53.786003 UTC,2025-01-24 08:59:03.786014 UTC
179064755,RollingStock,1852700218,840859815,2080821165,Routine,Completed,9942.80821853998,2024-12-29 00:46:40.786237 UTC,2025-01-21 19:16:15.786245 UTC
767196933,RollingStock,1852700218,943289491,1108156332,Repair,Completed,48031.288897475795,2025-01-18 02:20:06.786437 UTC,2025-01-19 07:28:21.786444 UTC
1677990774,RollingStock,1852700218,126591564,264043427,Overhaul,In Progress,30573.244356988987,2025-01-05 08:54:07.786601 UTC,
1378356589,RollingStock,1852700218,1826904509,760939936,Routine,Completed,17663.00495026021,2025-01-13 10:54:37.786801 UTC,2025-01-22 12:40:39.786808 UTC
986616246,RollingStock,1926438766,951775129,812686863,Routine,Completed,48477.82080927908,2025-01-21 20:54:51.787033 UTC,2025-01-23 04:26:39.78704 UTC
1254130959,RollingStock,1926438766,643793315,137659156,Routine,Completed,46344.99203607683,2025-01-22 14:13:35.787201 UTC,2025-01-22 08:56:39.787208 UTC
90959631,RollingStock,1926438766,517880878,1561032529,Routine,Completed,35498.07257212174,2025-01-23 23:59:03.78736 UTC,2025-01-22 06:13:01.787368 UTC
737103494,RollingStock,1926438766,1997519883,1331705627,Routine,In Progress,34525.60188124481,2024-12-26 14:25:19.787534 UTC,
261728393,RollingStock,1926438766,1837155942,867953636,Routine,In Progress,48801.87038494475,2025-01-08 18:50:52.787694 UTC,
1638645412,Track,1896370420,1826904509,1993610314,Routine,Scheduled,16322.302204611111,2024-12-28 03:02:11.787849 UTC,
683018705,Track,1896370420,2138075717,2099955003,Repair,In Progress,29177.83813653308,2025-01-08 22:11:30.788026 UTC,
849744804,Track,1896370420,643793315,2083782179,Repair,Completed,23612.846339625314,2024-12-27 08:07:43.788184 UTC,2025-01-19 14:17:24.788191 UTC
1460692873,Track,1145568599,81801061,1233382250,Routine,Completed,23912.80561518262,2025-01-16 00:56:30.788351 UTC,2025-01-18 12:20:40.788358 UTC
1756404410,Track,1145568599,517880878,1561032529,Overhaul,Scheduled,30522.726576526977,2025-01-12 01:28:44.788511 UTC,
704492703,Track,1145568599,1224300936,721723765,Routine,Completed,19019.564710044247,2025-01-09 00:49:41.788677 UTC,2025-01-24 15:06:25.788684 UTC
1016723900,Track,1568206367,1507141089,156232486,Routine,In Progress,36372.55900487662,2025-01-13 09:33:33.788843 UTC,
340709653,Track,1568206367,374742912,1233382250,Routine,Completed,6531.992170598928,2025-01-09 08:11:33.789015 UTC,2025-01-21 06:25:48.789022 UTC
1659040684,Track,1568206367,1050508733,1108156332,Routine,Completed,45741.18717356876,2025-01-03 22:33:53.789164 UTC,2025-01-19 06:09:10.78917 UTC
1026242923,Track,516102533,1837155942,800212437,Repair,Completed,21795.04206690164,2024-12-28 06:34:08.789314 UTC,2025-01-19 19:50:59.78932 UTC
845840839,Track,2018849012,1837155942,271852868,Routine,Completed,40631.12598307841,2025-01-03 07:35:18.789482 UTC,2025-01-23 11:08:30.789489 UTC
1873050155,Track,2018849012,122346013,661429842,Repair,Completed,22733.28315741536,2024-12-26 02:07:33.789643 UTC,2025-01-21 06:34:25.789649 UTC
1218552307,Track,2018849012,517880878,77912486,Repair,In Progress,46096.602059861434,2025-01-17 13:26:45.789801 UTC,
598062248,Track,1152174649,1398229709,329004808,Routine,Completed,14365.391814955918,2025-01-21 06:16:22.789959 UTC,2025-01-20 01:04:04.789966 UTC
