 ID, Location ID, Employee ID, Tech Solution ID, Client Industry ID, Invoice ID, Contract Value, Start Date, Status
1103419946,474844078,1323906607,1746883953,2088575382,,296858.7677723566,2024-03-22 00:00:00 UTC,ACTIVE
1603265018,474844078,1525353545,1299659792,1282681828,,576007.3782489626,2024-03-22 00:00:00 UTC,ACTIVE
731061030,1695387093,1323906607,1538861305,295113464,,194191.37223297916,2024-03-23 00:00:00 UTC,ACTIVE
1374417654,1695387093,1525353545,1220156713,1282681828,,495338.92028645123,2024-03-23 00:00:00 UTC,ACTIVE
481933482,474844078,1568642684,1299659792,2088575382,,648523.0628632032,2024-03-23 00:00:00 UTC,ACTIVE
2038908499,1180757146,1568642684,1289459799,295113464,,495238.5218295185,2024-03-23 00:00:00 UTC,ACTIVE
1067341619,1180757146,1525353545,1299659792,295113464,,565628.9884233553,2024-03-24 00:00:00 UTC,ACTIVE
228058314,1695387093,1568642684,1289459799,1282681828,,604453.7133285903,2024-03-24 00:00:00 UTC,ACTIVE
1838935068,1695387093,1323906607,1299659792,146937995,,582660.4912842029,2024-03-24 00:00:00 UTC,ACTIVE
1484228419,474844078,740253008,1220156713,146937995,1447328606,443126.9099927818,2024-03-25 00:00:00 UTC,COMPLETED
1687669669,474844078,1525353545,1746883953,295113464,840319510,233706.18240465457,2024-03-25 00:00:00 UTC,COMPLETED
814507016,450533921,740253008,1538861305,1282681828,,175656.5762859706,2024-03-26 00:00:00 UTC,ACTIVE
2029048137,1180757146,1525353545,1538861305,295113464,,169486.6697715077,2024-03-26 00:00:00 UTC,ACTIVE
503652107,450533921,1525353545,1299659792,146937995,,545923.3292282545,2024-03-26 00:00:00 UTC,ACTIVE
1327086763,1180757146,740253008,1289459799,1282681828,,554573.0141760395,2024-03-26 00:00:00 UTC,ACTIVE
482540052,474844078,1323906607,1538861305,1282681828,,241441.34285105593,2024-03-27 00:00:00 UTC,ACTIVE
191413424,474844078,1525353545,1538861305,295113464,,173898.0661523849,2024-03-27 00:00:00 UTC,ACTIVE
402380677,1180757146,1525353545,1299659792,1282681828,,679174.631146097,2024-03-28 00:00:00 UTC,ACTIVE
840769546,450533921,1323906607,1220156713,1282681828,,455459.11733171245,2024-03-28 00:00:00 UTC,ACTIVE
420282721,1180757146,740253008,1289459799,146937995,,535575.9432602032,2024-03-29 00:00:00 UTC,ACTIVE
1850411730,1695387093,1323906607,1220156713,1282681828,,454946.6327195136,2024-03-29 00:00:00 UTC,ACTIVE
1148614784,1180757146,1525353545,1289459799,146937995,,706707.1304128524,2024-03-30 00:00:00 UTC,ACTIVE
466565029,1180757146,1323906607,1289459799,1282681828,,623285.7375753045,2024-03-30 00:00:00 UTC,ACTIVE
1125364253,450533921,740253008,1746883953,2088575382,,318441.6966366905,2024-03-30 00:00:00 UTC,ACTIVE
1413266990,450533921,1568642684,1220156713,295113464,,460537.3091558208,2024-03-31 00:00:00 UTC,ACTIVE
404845522,450533921,1323906607,1746883953,1282681828,,223127.59876169576,2024-03-31 00:00:00 UTC,ACTIVE
1555187106,450533921,740253008,1746883953,295113464,135776232,225912.55432736053,2024-04-01 00:00:00 UTC,COMPLETED
370497142,1180757146,1568642684,1220156713,1282681828,2017091587,488364.2796294982,2024-04-01 00:00:00 UTC,COMPLETED
2050144180,1180757146,1525353545,1746883953,2088575382,1828410763,286422.1292636647,2024-04-01 00:00:00 UTC,COMPLETED
568609312,474844078,1525353545,1289459799,1282681828,1206269408,585319.8241340475,2024-04-01 00:00:00 UTC,COMPLETED
1822554236,1180757146,1568642684,1538861305,295113464,,211957.4155247921,2024-04-02 00:00:00 UTC,ACTIVE
2146322996,1180757146,740253008,1220156713,1282681828,,352904.8486913547,2024-04-02 00:00:00 UTC,ACTIVE
1410501579,474844078,1568642684,1299659792,2088575382,,516787.5635961815,2024-04-02 00:00:00 UTC,ACTIVE
1674903046,1695387093,1323906607,1538861305,295113464,,173859.04328065366,2024-04-02 00:00:00 UTC,ACTIVE
1539145516,450533921,1568642684,1299659792,1282681828,,711760.9698123244,2024-04-03 00:00:00 UTC,ACTIVE
1436549892,474844078,1568642684,1289459799,295113464,,529030.6526075422,2024-04-03 00:00:00 UTC,ACTIVE
1381731762,450533921,1323906607,1289459799,146937995,,520691.41884194943,2024-04-03 00:00:00 UTC,ACTIVE
1476796404,450533921,1525353545,1220156713,146937995,,521991.0243060513,2024-04-03 00:00:00 UTC,ACTIVE
631324354,1695387093,740253008,1299659792,146937995,,556658.226057458,2024-04-04 00:00:00 UTC,ACTIVE
1889904960,474844078,1323906607,1538861305,146937995,,198820.86216066376,2024-04-04 00:00:00 UTC,ACTIVE
1014533269,450533921,1323906607,1220156713,1282681828,,407359.77331170265,2024-04-04 00:00:00 UTC,ACTIVE
810295062,474844078,740253008,1289459799,295113464,,567273.5701254606,2024-04-04 00:00:00 UTC,ACTIVE
1698294067,1695387093,1568642684,1538861305,2088575382,,190660.10622785392,2024-04-05 00:00:00 UTC,ACTIVE
763716580,450533921,1525353545,1299659792,146937995,,718452.4527576207,2024-04-05 00:00:00 UTC,ACTIVE
1110547135,1180757146,1525353545,1538861305,146937995,,185798.74723511614,2024-04-05 00:00:00 UTC,ACTIVE
375725053,1180757146,740253008,1289459799,1282681828,,589450.5254528034,2024-04-06 00:00:00 UTC,ACTIVE
1234323780,474844078,1525353545,1289459799,146937995,,531899.51368729,2024-04-06 00:00:00 UTC,ACTIVE
240188082,1180757146,1568642684,1289459799,295113464,,564753.4104046958,2024-04-06 00:00:00 UTC,ACTIVE
438445744,474844078,740253008,1538861305,2088575382,,210004.1188647122,2024-04-06 00:00:00 UTC,ACTIVE
1102742605,474844078,1525353545,1289459799,146937995,,516755.2175225247,2024-04-07 00:00:00 UTC,ACTIVE
2042863348,474844078,1525353545,1538861305,295113464,,172121.6499195196,2024-04-07 00:00:00 UTC,ACTIVE
1088505251,450533921,740253008,1538861305,295113464,471012812,251174.58401817412,2024-04-08 00:00:00 UTC,COMPLETED
1125464665,450533921,1568642684,1746883953,295113464,1644313497,324200.38941530033,2024-04-08 00:00:00 UTC,COMPLETED
1835757641,1180757146,1568642684,1220156713,1282681828,842864008,473458.45970350143,2024-04-08 00:00:00 UTC,COMPLETED
1649258318,450533921,1323906607,1289459799,2088575382,,573455.3647494593,2024-04-09 00:00:00 UTC,ACTIVE
1765952664,1180757146,1525353545,1299659792,1282681828,,639715.7837202047,2024-04-09 00:00:00 UTC,ACTIVE
1339831051,1695387093,1568642684,1220156713,146937995,,528003.475507839,2024-04-09 00:00:00 UTC,ACTIVE
1561779069,1180757146,740253008,1299659792,2088575382,,574433.062974825,2024-04-10 00:00:00 UTC,ACTIVE
21886882,450533921,1568642684,1220156713,295113464,,405644.384797448,2024-04-10 00:00:00 UTC,ACTIVE
1725097164,474844078,1568642684,1289459799,146937995,,587255.7044645766,2024-04-10 00:00:00 UTC,ACTIVE
1054427971,450533921,1568642684,1538861305,2088575382,,241588.74215274438,2024-04-11 00:00:00 UTC,ACTIVE
322534886,1180757146,740253008,1538861305,2088575382,,190257.5775169234,2024-04-11 00:00:00 UTC,ACTIVE
330676220,1695387093,1323906607,1289459799,146937995,,512825.33871134324,2024-04-11 00:00:00 UTC,ACTIVE
1897068282,1180757146,1323906607,1220156713,295113464,,463420.48277254065,2024-04-11 00:00:00 UTC,ACTIVE
1841191403,1180757146,740253008,1220156713,2088575382,,408236.3807972847,2024-04-12 00:00:00 UTC,ACTIVE
377515469,474844078,740253008,1746883953,146937995,,239076.45644374922,2024-04-12 00:00:00 UTC,ACTIVE
1175558412,1180757146,1568642684,1220156713,1282681828,,483838.69528111024,2024-04-12 00:00:00 UTC,ACTIVE
1223247206,1695387093,1323906607,1746883953,1282681828,,241176.32074964134,2024-04-12 00:00:00 UTC,ACTIVE
2132724462,474844078,1525353545,1538861305,2088575382,,230411.0143385575,2024-04-13 00:00:00 UTC,ACTIVE
661678812,474844078,1525353545,1289459799,146937995,,629117.0330692074,2024-04-13 00:00:00 UTC,ACTIVE
876910272,1180757146,1525353545,1220156713,2088575382,,412634.7049394553,2024-04-13 00:00:00 UTC,ACTIVE
2086117390,1695387093,1525353545,1299659792,146937995,,614184.4849202276,2024-04-14 00:00:00 UTC,ACTIVE
1224404543,1695387093,1323906607,1538861305,295113464,,206022.58961874343,2024-04-14 00:00:00 UTC,ACTIVE
1315994357,474844078,740253008,1746883953,2088575382,,280445.37805230776,2024-04-14 00:00:00 UTC,ACTIVE
1387038164,1180757146,740253008,1538861305,295113464,,174488.46361912272,2024-04-14 00:00:00 UTC,ACTIVE
1422873452,474844078,740253008,1289459799,1282681828,730333963,737646.3197857381,2024-04-15 00:00:00 UTC,COMPLETED
1594614671,450533921,1568642684,1746883953,2088575382,882343696,261388.78797757707,2024-04-15 00:00:00 UTC,COMPLETED
771635120,1180757146,1568642684,1289459799,295113464,,605301.4281444578,2024-04-16 00:00:00 UTC,ACTIVE
567188152,474844078,1568642684,1299659792,1282681828,,628377.5242778462,2024-04-16 00:00:00 UTC,ACTIVE
790035802,450533921,1323906607,1746883953,2088575382,,282966.5265412911,2024-04-16 00:00:00 UTC,ACTIVE
1541582161,1695387093,1568642684,1220156713,295113464,,366053.53164111427,2024-04-17 00:00:00 UTC,ACTIVE
1109320891,474844078,1525353545,1538861305,2088575382,,202061.61807990496,2024-04-17 00:00:00 UTC,ACTIVE
1478263569,1695387093,740253008,1538861305,146937995,,218804.60659347146,2024-04-17 00:00:00 UTC,ACTIVE
1335625115,474844078,1323906607,1299659792,295113464,,543578.1486679338,2024-04-17 00:00:00 UTC,ACTIVE
62181734,1180757146,1568642684,1220156713,295113464,,396321.111390235,2024-04-18 00:00:00 UTC,ACTIVE
1389818212,474844078,1525353545,1299659792,146937995,,734611.3238797248,2024-04-18 00:00:00 UTC,ACTIVE
1736208905,1180757146,1568642684,1538861305,295113464,,178209.00689765706,2024-04-19 00:00:00 UTC,ACTIVE
1306672792,450533921,1323906607,1220156713,146937995,,387307.5207093234,2024-04-19 00:00:00 UTC,ACTIVE
1303324243,450533921,1568642684,1220156713,1282681828,,434455.21345703217,2024-04-19 00:00:00 UTC,ACTIVE
444362937,1695387093,740253008,1289459799,2088575382,,535049.1823834379,2024-04-20 00:00:00 UTC,ACTIVE
129357065,450533921,1323906607,1220156713,2088575382,,359502.8838885808,2024-04-20 00:00:00 UTC,ACTIVE
198771781,1695387093,1525353545,1289459799,2088575382,,537500.8345599709,2024-04-20 00:00:00 UTC,ACTIVE
1944273590,1695387093,1323906607,1220156713,295113464,,519304.3684790771,2024-04-20 00:00:00 UTC,ACTIVE
1577200533,450533921,740253008,1220156713,146937995,,516637.25280674367,2024-04-21 00:00:00 UTC,ACTIVE
264949695,450533921,740253008,1289459799,2088575382,,685827.4086382695,2024-04-21 00:00:00 UTC,ACTIVE
698413637,450533921,740253008,1220156713,295113464,,441758.7841869903,2024-04-21 00:00:00 UTC,ACTIVE
806408056,1180757146,740253008,1289459799,295113464,2145350686,714453.160416562,2024-04-22 00:00:00 UTC,COMPLETED
978497268,474844078,1323906607,1299659792,2088575382,1037124410,589532.3852407249,2024-04-22 00:00:00 UTC,COMPLETED
513980908,1695387093,740253008,1538861305,1282681828,,219352.1121873324,2024-04-23 00:00:00 UTC,ACTIVE
1541006419,474844078,740253008,1289459799,1282681828,,609295.9071708116,2024-04-23 00:00:00 UTC,ACTIVE
1877051796,1180757146,1323906607,1538861305,146937995,,173414.3324652312,2024-04-23 00:00:00 UTC,ACTIVE
1443186555,1180757146,1525353545,1299659792,1282681828,,593160.7967337851,2024-04-24 00:00:00 UTC,ACTIVE
1602320187,450533921,1525353545,1220156713,1282681828,,538803.5334730345,2024-04-24 00:00:00 UTC,ACTIVE
669266744,1695387093,1568642684,1299659792,146937995,,609571.5954456985,2024-04-24 00:00:00 UTC,ACTIVE
1565124371,450533921,1525353545,1746883953,2088575382,,318381.06171990174,2024-04-24 00:00:00 UTC,ACTIVE
93360999,1695387093,1525353545,1299659792,2088575382,,504170.5529591501,2024-04-25 00:00:00 UTC,ACTIVE
1363405809,1180757146,1525353545,1538861305,2088575382,,186571.42820798742,2024-04-25 00:00:00 UTC,ACTIVE
2137739099,474844078,1525353545,1538861305,295113464,,199272.40339732968,2024-04-26 00:00:00 UTC,ACTIVE
1308722965,1180757146,1568642684,1538861305,295113464,,191259.68768548928,2024-04-26 00:00:00 UTC,ACTIVE
346798707,1180757146,740253008,1538861305,1282681828,,214977.65848998787,2024-04-27 00:00:00 UTC,ACTIVE
253555822,474844078,1323906607,1289459799,295113464,,529328.6063837011,2024-04-27 00:00:00 UTC,ACTIVE
1785710370,1180757146,1323906607,1220156713,295113464,,480527.97618002724,2024-04-27 00:00:00 UTC,ACTIVE
530577335,474844078,1568642684,1746883953,2088575382,,267567.644786325,2024-04-27 00:00:00 UTC,ACTIVE
383533652,1180757146,1525353545,1746883953,295113464,,225541.96312620342,2024-04-28 00:00:00 UTC,ACTIVE
525933031,1695387093,1525353545,1538861305,2088575382,,188256.8484429123,2024-04-28 00:00:00 UTC,ACTIVE
333281679,1695387093,1525353545,1289459799,2088575382,,609194.4648404507,2024-04-28 00:00:00 UTC,ACTIVE
343307946,450533921,1525353545,1220156713,295113464,,415251.2729060585,2024-04-28 00:00:00 UTC,ACTIVE
1186046737,1695387093,1525353545,1220156713,1282681828,1100381547,462881.47370466904,2024-04-29 00:00:00 UTC,COMPLETED
1037316216,1695387093,1525353545,1538861305,146937995,722224003,234849.42383705202,2024-04-29 00:00:00 UTC,COMPLETED
455751138,1180757146,740253008,1220156713,295113464,,511723.65089558763,2024-04-30 00:00:00 UTC,ACTIVE
172884341,1180757146,1525353545,1746883953,1282681828,,253593.9769026281,2024-04-30 00:00:00 UTC,ACTIVE
159484304,450533921,740253008,1299659792,2088575382,,642873.917001209,2024-04-30 00:00:00 UTC,ACTIVE
1447691703,474844078,1525353545,1299659792,1282681828,,668897.9244129714,2024-05-01 00:00:00 UTC,ACTIVE
512524687,1695387093,740253008,1220156713,2088575382,,423158.4963930496,2024-05-01 00:00:00 UTC,ACTIVE
345546640,450533921,1525353545,1220156713,295113464,,522876.8020875192,2024-05-01 00:00:00 UTC,ACTIVE
608639257,1695387093,1323906607,1746883953,295113464,,306440.58877613733,2024-05-01 00:00:00 UTC,ACTIVE
739201524,1180757146,1568642684,1746883953,295113464,,220031.5108852656,2024-05-02 00:00:00 UTC,ACTIVE
450217809,1180757146,740253008,1289459799,2088575382,,641178.8315989005,2024-05-02 00:00:00 UTC,ACTIVE
385265628,1180757146,1568642684,1220156713,2088575382,,480114.00607629557,2024-05-02 00:00:00 UTC,ACTIVE
1554744514,450533921,1323906607,1220156713,2088575382,,511156.9219224665,2024-05-02 00:00:00 UTC,ACTIVE
1738245337,1180757146,1323906607,1220156713,2088575382,,391636.06410991354,2024-05-03 00:00:00 UTC,ACTIVE
1134177284,1695387093,740253008,1538861305,2088575382,,182822.18505753306,2024-05-03 00:00:00 UTC,ACTIVE
226607848,474844078,1525353545,1289459799,295113464,,610183.5919672,2024-05-03 00:00:00 UTC,ACTIVE
202956980,1180757146,1568642684,1538861305,1282681828,,250592.13792914207,2024-05-04 00:00:00 UTC,ACTIVE
1402671642,1180757146,1525353545,1538861305,2088575382,,181328.05447082745,2024-05-04 00:00:00 UTC,ACTIVE
109157354,1180757146,1568642684,1220156713,1282681828,,432311.2169358822,2024-05-04 00:00:00 UTC,ACTIVE
872573554,474844078,1323906607,1220156713,295113464,,524907.3827024294,2024-05-04 00:00:00 UTC,ACTIVE
1826349144,474844078,740253008,1289459799,1282681828,,708030.966587664,2024-05-05 00:00:00 UTC,ACTIVE
382631369,474844078,1568642684,1538861305,295113464,,198056.62386463984,2024-05-05 00:00:00 UTC,ACTIVE
860423692,474844078,1323906607,1220156713,2088575382,,391932.82273046306,2024-05-05 00:00:00 UTC,ACTIVE
1860313920,450533921,1323906607,1746883953,295113464,1667765408,319243.53530455404,2024-05-06 00:00:00 UTC,COMPLETED
1230921789,1695387093,740253008,1538861305,146937995,1954952993,253432.12562488648,2024-05-06 00:00:00 UTC,COMPLETED
1312930771,474844078,740253008,1289459799,146937995,,598507.3909212564,2024-05-07 00:00:00 UTC,ACTIVE
1394876180,1695387093,1568642684,1289459799,295113464,,558068.3079673909,2024-05-07 00:00:00 UTC,ACTIVE
916108360,1695387093,740253008,1299659792,2088575382,,532623.4640234741,2024-05-07 00:00:00 UTC,ACTIVE
993127587,1695387093,1568642684,1746883953,2088575382,,295004.28643758787,2024-05-08 00:00:00 UTC,ACTIVE
10571455,1695387093,1568642684,1220156713,295113464,,546302.118689104,2024-05-08 00:00:00 UTC,ACTIVE
1309804987,1695387093,740253008,1289459799,295113464,,765513.59481487,2024-05-08 00:00:00 UTC,ACTIVE
433843933,1695387093,1323906607,1538861305,2088575382,,196612.24460825423,2024-05-08 00:00:00 UTC,ACTIVE
1725505449,474844078,1323906607,1746883953,1282681828,,237292.95671484794,2024-05-09 00:00:00 UTC,ACTIVE
1299046125,450533921,1323906607,1538861305,295113464,,219280.56467134907,2024-05-09 00:00:00 UTC,ACTIVE
873854571,450533921,740253008,1289459799,146937995,,662742.3184409154,2024-05-09 00:00:00 UTC,ACTIVE
1626689431,474844078,1568642684,1538861305,295113464,,251591.0076835233,2024-05-09 00:00:00 UTC,ACTIVE
389018396,1180757146,1568642684,1746883953,1282681828,,301524.179191606,2024-05-10 00:00:00 UTC,ACTIVE
2025284525,1180757146,740253008,1299659792,146937995,,681080.3868831764,2024-05-10 00:00:00 UTC,ACTIVE
2007500695,1180757146,1568642684,1746883953,146937995,,295634.02867973084,2024-05-11 00:00:00 UTC,ACTIVE
1710344181,474844078,1323906607,1746883953,146937995,,274634.5337031807,2024-05-11 00:00:00 UTC,ACTIVE
1875575459,450533921,1525353545,1220156713,1282681828,,542048.6238416481,2024-05-11 00:00:00 UTC,ACTIVE
101373926,1180757146,1323906607,1299659792,146937995,,571061.3133359163,2024-05-11 00:00:00 UTC,ACTIVE
1622560238,1695387093,1568642684,1289459799,1282681828,,753475.9083254958,2024-05-12 00:00:00 UTC,ACTIVE
715063457,474844078,740253008,1289459799,146937995,,539699.3160516352,2024-05-12 00:00:00 UTC,ACTIVE
157050245,1180757146,1323906607,1289459799,2088575382,,631906.3185405257,2024-05-12 00:00:00 UTC,ACTIVE
1178192863,474844078,1525353545,1299659792,295113464,,634144.8729194447,2024-05-12 00:00:00 UTC,ACTIVE
1869891759,474844078,1525353545,1299659792,146937995,1689476786,584102.2522840592,2024-05-13 00:00:00 UTC,COMPLETED
2032541084,450533921,1568642684,1746883953,146937995,1762628982,317571.3617459666,2024-05-13 00:00:00 UTC,COMPLETED
1707288535,1180757146,740253008,1220156713,1282681828,,516832.82896257,2024-05-14 00:00:00 UTC,ACTIVE
892316386,450533921,1323906607,1538861305,2088575382,,232645.32271254546,2024-05-14 00:00:00 UTC,ACTIVE
320835750,1695387093,1323906607,1289459799,295113464,,533381.5613603911,2024-05-14 00:00:00 UTC,ACTIVE
213947569,450533921,1525353545,1746883953,146937995,,262058.27444824544,2024-05-14 00:00:00 UTC,ACTIVE
316397326,1695387093,1323906607,1220156713,2088575382,,440767.9685853005,2024-05-15 00:00:00 UTC,ACTIVE
60293788,1180757146,1323906607,1746883953,1282681828,,293431.9638660904,2024-05-15 00:00:00 UTC,ACTIVE
1142787058,450533921,1323906607,1746883953,295113464,,228927.34593921306,2024-05-15 00:00:00 UTC,ACTIVE
973670079,450533921,1525353545,1538861305,295113464,,208798.4252874012,2024-05-16 00:00:00 UTC,ACTIVE
403042959,1695387093,740253008,1289459799,2088575382,,652429.1816640047,2024-05-16 00:00:00 UTC,ACTIVE
505454329,1180757146,1323906607,1299659792,2088575382,,633038.6107087743,2024-05-16 00:00:00 UTC,ACTIVE
1923676158,1180757146,1568642684,1746883953,2088575382,,306049.48525108746,2024-05-16 00:00:00 UTC,ACTIVE
1506880083,450533921,1568642684,1299659792,2088575382,,776089.8683266032,2024-05-17 00:00:00 UTC,ACTIVE
1954254906,474844078,1525353545,1538861305,146937995,,209912.7223213709,2024-05-17 00:00:00 UTC,ACTIVE
774070906,474844078,1525353545,1289459799,2088575382,,573478.2354273899,2024-05-17 00:00:00 UTC,ACTIVE
2059628651,474844078,1525353545,1289459799,295113464,,727395.0483164553,2024-05-17 00:00:00 UTC,ACTIVE
1095586390,1180757146,1323906607,1299659792,1282681828,,561567.1610914825,2024-05-18 00:00:00 UTC,ACTIVE
972790862,1180757146,1525353545,1220156713,2088575382,,437225.5154517914,2024-05-18 00:00:00 UTC,ACTIVE
412208550,1180757146,740253008,1220156713,295113464,,532636.3616418982,2024-05-18 00:00:00 UTC,ACTIVE
1574567867,450533921,1525353545,1299659792,295113464,,777850.2036172275,2024-05-18 00:00:00 UTC,ACTIVE
1800115923,1180757146,1525353545,1220156713,2088575382,,405508.7778224748,2024-05-19 00:00:00 UTC,ACTIVE
884278388,474844078,740253008,1289459799,2088575382,,682243.1191031219,2024-05-19 00:00:00 UTC,ACTIVE
431826400,1695387093,1525353545,1299659792,1282681828,,624129.8712932371,2024-05-19 00:00:00 UTC,ACTIVE
1745428320,450533921,1568642684,1299659792,295113464,,771848.6749928918,2024-05-19 00:00:00 UTC,ACTIVE
1420794919,450533921,1568642684,1538861305,146937995,1864864416,238990.99427568406,2024-05-20 00:00:00 UTC,COMPLETED
1151091408,1695387093,1525353545,1299659792,1282681828,79373880,595771.6360307805,2024-05-20 00:00:00 UTC,COMPLETED
1589490909,474844078,1525353545,1746883953,1282681828,480252317,263613.2172251176,2024-05-20 00:00:00 UTC,COMPLETED
1613564933,1180757146,1525353545,1538861305,146937995,54259660,181447.64416405463,2024-05-20 00:00:00 UTC,COMPLETED
1857840306,450533921,740253008,1299659792,1282681828,,738510.4808215152,2024-05-21 00:00:00 UTC,ACTIVE
2064623562,450533921,1568642684,1746883953,146937995,,291041.7306359043,2024-05-21 00:00:00 UTC,ACTIVE
435758944,474844078,1323906607,1299659792,1282681828,,641609.8988655277,2024-05-22 00:00:00 UTC,ACTIVE
1976709532,450533921,740253008,1289459799,2088575382,,734560.9653403256,2024-05-22 00:00:00 UTC,ACTIVE
150711534,450533921,740253008,1538861305,2088575382,,204101.21981656627,2024-05-23 00:00:00 UTC,ACTIVE
1978794462,450533921,1323906607,1299659792,2088575382,,688910.3077170985,2024-05-23 00:00:00 UTC,ACTIVE
759345120,1695387093,1323906607,1746883953,1282681828,,226138.8817727218,2024-05-23 00:00:00 UTC,ACTIVE
1895008586,1695387093,1525353545,1299659792,2088575382,,614201.8951294338,2024-05-23 00:00:00 UTC,ACTIVE
1936601836,1695387093,1525353545,1289459799,2088575382,,642979.1575769744,2024-05-24 00:00:00 UTC,ACTIVE
1053443957,450533921,740253008,1289459799,295113464,,678893.4466743951,2024-05-24 00:00:00 UTC,ACTIVE
292702663,1695387093,740253008,1220156713,1282681828,,428890.69434441184,2024-05-24 00:00:00 UTC,ACTIVE
783162471,450533921,1568642684,1299659792,295113464,,749558.9147128209,2024-05-25 00:00:00 UTC,ACTIVE
1098595369,474844078,740253008,1220156713,1282681828,,494100.0067378025,2024-05-25 00:00:00 UTC,ACTIVE
70034653,1180757146,1525353545,1289459799,146937995,,707652.2756628615,2024-05-25 00:00:00 UTC,ACTIVE
32630250,450533921,1323906607,1220156713,2088575382,,463482.5421910274,2024-05-26 00:00:00 UTC,ACTIVE
1019755271,1180757146,740253008,1289459799,146937995,,781402.8253082137,2024-05-26 00:00:00 UTC,ACTIVE
2028853903,1695387093,1323906607,1289459799,2088575382,,705386.7508604751,2024-05-26 00:00:00 UTC,ACTIVE
1725836108,474844078,1525353545,1220156713,146937995,67871429,425501.59415455296,2024-05-27 00:00:00 UTC,COMPLETED
275642163,474844078,1525353545,1299659792,1282681828,619022155,724297.9823964986,2024-05-27 00:00:00 UTC,COMPLETED
1218481545,1180757146,1568642684,1220156713,295113464,1108825695,382297.9614066091,2024-05-27 00:00:00 UTC,COMPLETED
175773315,1180757146,1323906607,1289459799,146937995,,723149.3029732669,2024-05-28 00:00:00 UTC,ACTIVE
1576592267,1180757146,1525353545,1538861305,1282681828,,192525.2895887638,2024-05-28 00:00:00 UTC,ACTIVE
205654434,1180757146,1525353545,1220156713,2088575382,,388579.256421339,2024-05-28 00:00:00 UTC,ACTIVE
872988909,474844078,1525353545,1220156713,2088575382,,540150.5595612897,2024-05-29 00:00:00 UTC,ACTIVE
718544611,450533921,1323906607,1299659792,2088575382,,650931.5591408588,2024-05-29 00:00:00 UTC,ACTIVE
1534861597,1180757146,1568642684,1220156713,2088575382,,503418.0856540657,2024-05-29 00:00:00 UTC,ACTIVE
607440834,1695387093,740253008,1746883953,1282681828,,266543.5419493932,2024-05-30 00:00:00 UTC,ACTIVE
1259629612,474844078,740253008,1289459799,295113464,,553736.7451449459,2024-05-30 00:00:00 UTC,ACTIVE
1308778742,450533921,1323906607,1538861305,295113464,,208455.81406179132,2024-05-30 00:00:00 UTC,ACTIVE
777941831,1180757146,1568642684,1299659792,1282681828,,699455.8292330847,2024-05-31 00:00:00 UTC,ACTIVE
1419062149,1695387093,1568642684,1746883953,1282681828,,283774.6845187071,2024-05-31 00:00:00 UTC,ACTIVE
1305517693,1180757146,1323906607,1746883953,2088575382,,266806.6966640314,2024-06-01 00:00:00 UTC,ACTIVE
663101010,1695387093,1568642684,1289459799,1282681828,,793587.0396347182,2024-06-01 00:00:00 UTC,ACTIVE
362263732,474844078,1525353545,1299659792,1282681828,,690504.236602822,2024-06-01 00:00:00 UTC,ACTIVE
1352911449,450533921,1323906607,1220156713,2088575382,,460451.9717920729,2024-06-01 00:00:00 UTC,ACTIVE
1192454484,1180757146,740253008,1538861305,1282681828,,203835.67931522353,2024-06-02 00:00:00 UTC,ACTIVE
558766999,474844078,1568642684,1538861305,2088575382,,190224.3237510409,2024-06-02 00:00:00 UTC,ACTIVE
360309214,450533921,1568642684,1289459799,146937995,117771575,689608.4214133769,2024-06-03 00:00:00 UTC,COMPLETED
319865492,1180757146,1525353545,1746883953,295113464,108986179,241038.86852633918,2024-06-03 00:00:00 UTC,COMPLETED
1207898848,474844078,740253008,1220156713,2088575382,1049978019,486878.106213201,2024-06-03 00:00:00 UTC,COMPLETED
633454759,1180757146,1323906607,1289459799,2088575382,407554475,764846.9881022412,2024-06-03 00:00:00 UTC,COMPLETED
436734512,474844078,1323906607,1746883953,1282681828,,295771.01430854935,2024-06-04 00:00:00 UTC,ACTIVE
1205017761,450533921,1323906607,1299659792,2088575382,,590064.4060833433,2024-06-04 00:00:00 UTC,ACTIVE
1804291816,1180757146,1525353545,1289459799,2088575382,,666661.7763475977,2024-06-04 00:00:00 UTC,ACTIVE
1095250286,1695387093,1568642684,1538861305,1282681828,,242541.60108986578,2024-06-04 00:00:00 UTC,ACTIVE
1424554738,450533921,1525353545,1538861305,146937995,,200837.59106906393,2024-06-05 00:00:00 UTC,ACTIVE
1294827073,1180757146,1323906607,1299659792,2088575382,,542211.1040668043,2024-06-05 00:00:00 UTC,ACTIVE
551785041,1695387093,1323906607,1299659792,2088575382,,756017.7793219031,2024-06-05 00:00:00 UTC,ACTIVE
1723264937,474844078,1323906607,1289459799,295113464,,606549.5032519706,2024-06-06 00:00:00 UTC,ACTIVE
928691354,1180757146,740253008,1746883953,2088575382,,230018.63936975368,2024-06-06 00:00:00 UTC,ACTIVE
726770818,450533921,740253008,1289459799,295113464,,563884.1064388395,2024-06-06 00:00:00 UTC,ACTIVE
116561568,474844078,1323906607,1299659792,2088575382,,716359.6383892973,2024-06-06 00:00:00 UTC,ACTIVE
1689587132,1180757146,1568642684,1289459799,1282681828,,723543.7068482664,2024-06-07 00:00:00 UTC,ACTIVE
