 ID, Property ID, Tenant ID, Start Date, End Date, Monthly Rent, Type, Status
1170530263,1959898617,1627298981,2024-02-23 00:00:00 UTC,2025-10-15 00:00:00 UTC,82480.76632000838,Full Service,Active
828229616,1379362490,265867396,2024-02-23 00:00:00 UTC,2027-09-05 00:00:00 UTC,44624.05171076835,NNN,Active
1784173845,887154724,1744094833,2024-02-23 00:00:00 UTC,2028-01-03 00:00:00 UTC,18591.53678655025,Full Service,Active
1905719588,1353451729,1069874150,2024-02-23 00:00:00 UTC,2028-10-29 00:00:00 UTC,77287.90204378367,Full Service,Active
1841405783,1442135924,783875761,2024-02-23 00:00:00 UTC,2025-05-18 00:00:00 UTC,18043.71512819877,Modified Gross,Active
1607282371,826150851,531488752,2024-02-23 00:00:00 UTC,2026-11-09 00:00:00 UTC,52677.39398531693,Modified Gross,Active
1716708656,1523937773,31474342,2024-02-23 00:00:00 UTC,2028-06-01 00:00:00 UTC,69929.70766458554,NNN,Active
247309101,2109411173,817392062,2024-02-24 00:00:00 UTC,2025-08-17 00:00:00 UTC,77386.74491317464,NNN,Active
2144372147,2040920733,2143373758,2024-02-24 00:00:00 UTC,2026-03-15 00:00:00 UTC,61500.67423681591,Full Service,Active
1915930772,965713986,1399082933,2024-02-24 00:00:00 UTC,2027-10-06 00:00:00 UTC,49975.13272584483,NNN,Active
1665343073,1516452081,484928029,2024-02-24 00:00:00 UTC,2028-08-01 00:00:00 UTC,45111.832872644525,Full Service,Active
964465607,1442135924,783875761,2024-02-24 00:00:00 UTC,2026-07-13 00:00:00 UTC,74748.28303445203,Full Service,Active
275988836,1875906281,752443738,2024-02-24 00:00:00 UTC,2026-08-12 00:00:00 UTC,35706.039531897535,Modified Gross,Active
1656499372,1590213420,363543947,2024-02-25 00:00:00 UTC,2026-11-11 00:00:00 UTC,51382.4544601503,NNN,Active
691776741,1266772891,1504634602,2024-02-25 00:00:00 UTC,2025-09-17 00:00:00 UTC,86906.64746691298,Full Service,Active
647613982,463030369,1748855704,2024-02-25 00:00:00 UTC,2025-12-16 00:00:00 UTC,14621.0824135131,NNN,Active
1603529925,366405784,965833451,2024-02-25 00:00:00 UTC,2028-02-04 00:00:00 UTC,11915.716842827844,NNN,Active
320163515,1353451729,472100480,2024-02-25 00:00:00 UTC,2026-08-13 00:00:00 UTC,50307.68724154047,Modified Gross,Active
247047451,765188855,517836736,2024-02-25 00:00:00 UTC,2027-01-10 00:00:00 UTC,89871.12551280801,Full Service,Active
1991368451,335299672,1074723838,2024-02-25 00:00:00 UTC,2028-11-30 00:00:00 UTC,93311.49434001443,Full Service,Active
25452470,615452332,755722358,2024-02-26 00:00:00 UTC,2026-02-15 00:00:00 UTC,74326.6197655082,Full Service,Active
413914719,1450948801,796703030,2024-02-26 00:00:00 UTC,2026-05-16 00:00:00 UTC,34666.71370447125,Full Service,Active
1859180698,1971107506,1450490420,2024-02-26 00:00:00 UTC,2026-06-15 00:00:00 UTC,71841.32445706059,Modified Gross,Active
875625677,1810721202,1083967054,2024-02-26 00:00:00 UTC,2028-02-05 00:00:00 UTC,27512.682670562586,Modified Gross,Active
460587684,463030369,1936819909,2024-02-26 00:00:00 UTC,2028-02-05 00:00:00 UTC,34919.44122012651,Modified Gross,Active
818195165,2040920733,2102231296,2024-02-26 00:00:00 UTC,2028-07-04 00:00:00 UTC,58774.57288762793,Full Service,Active
1382120533,1927196692,1515909371,2024-02-26 00:00:00 UTC,2028-10-02 00:00:00 UTC,69435.48675775762,Full Service,Active
1496276998,410714000,1392260043,2024-02-27 00:00:00 UTC,2028-08-04 00:00:00 UTC,96314.62695040471,Modified Gross,Active
1141646161,161280375,1118137329,2024-02-27 00:00:00 UTC,2029-01-31 00:00:00 UTC,75017.44646439502,NNN,Active
1836284550,1137588923,1648876386,2024-02-27 00:00:00 UTC,2027-10-09 00:00:00 UTC,49230.401483219786,Full Service,Active
433280011,1450948801,796703030,2024-02-27 00:00:00 UTC,2027-04-12 00:00:00 UTC,70715.20556049107,NNN,Active
821515609,1443097112,392915071,2024-02-27 00:00:00 UTC,2026-01-17 00:00:00 UTC,56000.37162932993,NNN,Active
1319965980,77656458,405614770,2024-02-27 00:00:00 UTC,2026-10-14 00:00:00 UTC,34860.209851893436,Full Service,Active
1944128331,366405784,429314413,2024-02-27 00:00:00 UTC,2025-11-18 00:00:00 UTC,28434.62244179222,NNN,Active
1193501246,1232613023,682710960,2024-02-27 00:00:00 UTC,2025-10-19 00:00:00 UTC,58361.27003168643,NNN,Active
2093645963,1214206002,93429937,2024-02-27 00:00:00 UTC,2027-11-08 00:00:00 UTC,88601.45867630056,NNN,Active
528427794,1924416294,929475155,2024-02-27 00:00:00 UTC,2026-08-15 00:00:00 UTC,78713.33133325641,NNN,Active
146366141,818565810,860901672,2024-02-28 00:00:00 UTC,2026-09-15 00:00:00 UTC,43111.96339427326,NNN,Active
1224110815,496934808,801674237,2024-02-28 00:00:00 UTC,2027-11-09 00:00:00 UTC,20290.7016595381,Modified Gross,Active
1310268431,1106969053,909524281,2024-02-28 00:00:00 UTC,2025-10-20 00:00:00 UTC,44217.13491323737,NNN,Active
287010914,887818226,750033401,2024-02-28 00:00:00 UTC,2027-08-11 00:00:00 UTC,22280.433085798246,NNN,Active
1059470132,1959898617,678917706,2024-02-28 00:00:00 UTC,2026-02-17 00:00:00 UTC,28263.503337391336,Full Service,Active
1825514015,2008765909,399849538,2024-02-28 00:00:00 UTC,2025-02-22 00:00:00 UTC,52895.454893584196,Modified Gross,Active
125598697,1624024901,322206980,2024-02-28 00:00:00 UTC,2026-04-18 00:00:00 UTC,10882.78578608871,Full Service,Active
194346379,1459582813,1489323742,2024-02-28 00:00:00 UTC,2027-09-10 00:00:00 UTC,43027.395724730595,Full Service,Active
1673627780,423983562,698384594,2024-02-28 00:00:00 UTC,2025-07-22 00:00:00 UTC,67388.34347305128,NNN,Active
575696801,742199276,529537479,2024-02-28 00:00:00 UTC,2026-07-17 00:00:00 UTC,43449.59650699728,Full Service,Active
686993293,59414536,1122221096,2024-02-28 00:00:00 UTC,2025-03-24 00:00:00 UTC,55498.21980421945,NNN,Active
935871364,521929384,1585424894,2024-02-28 00:00:00 UTC,2027-03-14 00:00:00 UTC,27873.78969843323,NNN,Active
127006200,1927196692,386632326,2024-02-28 00:00:00 UTC,2025-08-21 00:00:00 UTC,78692.53837395842,Full Service,Active
1432596655,1442135924,1346659461,2024-02-28 00:00:00 UTC,2028-03-08 00:00:00 UTC,59683.92115083633,Full Service,Active
965273087,1875906281,228613352,2024-02-28 00:00:00 UTC,2028-04-07 00:00:00 UTC,38235.95666773759,Full Service,Active
1568645323,1199302143,740239806,2024-02-28 00:00:00 UTC,2025-08-21 00:00:00 UTC,65461.87624541891,NNN,Active
1981303179,1106969053,909524281,2024-02-29 00:00:00 UTC,2028-05-08 00:00:00 UTC,11639.140461860188,NNN,Active
286428121,1450948801,796703030,2024-02-29 00:00:00 UTC,2028-04-08 00:00:00 UTC,46218.42547354868,NNN,Active
677758500,779232560,1813979074,2024-02-29 00:00:00 UTC,2028-05-08 00:00:00 UTC,60714.49303564309,NNN,Active
574333143,1166306845,1242207867,2024-02-29 00:00:00 UTC,2028-10-05 00:00:00 UTC,19322.25702065255,Modified Gross,Active
323401268,386177041,1084487265,2024-02-29 00:00:00 UTC,2026-12-15 00:00:00 UTC,18194.2860760288,Full Service,Active
1244537158,77656458,166126630,2024-02-29 00:00:00 UTC,2026-03-20 00:00:00 UTC,91440.99009138052,NNN,Active
1624650546,887154724,1801284362,2024-02-29 00:00:00 UTC,2027-05-14 00:00:00 UTC,16950.676586989423,Full Service,Active
524274043,1534278208,362402388,2024-02-29 00:00:00 UTC,2025-03-25 00:00:00 UTC,44471.23276645473,Full Service,Active
406428340,826150851,531488752,2024-02-29 00:00:00 UTC,2028-12-04 00:00:00 UTC,66757.39766415948,Full Service,Active
279467429,2032224666,234857659,2024-02-29 00:00:00 UTC,2028-04-08 00:00:00 UTC,82850.61392061002,Full Service,Active
1359169018,1134549243,724541808,2024-03-01 00:00:00 UTC,2027-12-11 00:00:00 UTC,22912.650215756912,Full Service,Active
1216946790,615452332,1782796091,2024-03-01 00:00:00 UTC,2026-05-20 00:00:00 UTC,43122.43376647752,NNN,Active
1054240304,457838340,2130839517,2024-03-01 00:00:00 UTC,2029-01-04 00:00:00 UTC,84689.94745974647,NNN,Active
2010835213,879154230,504291309,2024-03-01 00:00:00 UTC,2026-09-17 00:00:00 UTC,68506.33902317905,NNN,Active
1805161244,1971107506,2015220191,2024-03-01 00:00:00 UTC,2027-03-16 00:00:00 UTC,91209.97132249245,Modified Gross,Active
847045266,1646862941,752818036,2024-03-01 00:00:00 UTC,2025-08-23 00:00:00 UTC,58472.149268168396,Modified Gross,Active
2089814140,310744900,994505653,2024-03-01 00:00:00 UTC,2027-04-15 00:00:00 UTC,44313.675177882855,NNN,Active
475617356,1379362490,2113443131,2024-03-01 00:00:00 UTC,2027-06-14 00:00:00 UTC,66743.8588854272,NNN,Active
1396175026,1214206002,1552557288,2024-03-01 00:00:00 UTC,2028-01-10 00:00:00 UTC,23052.883389369978,NNN,Active
1606318618,463030369,1748855704,2024-03-02 00:00:00 UTC,2025-03-27 00:00:00 UTC,95625.84699866477,NNN,Active
1189750513,59414536,648926367,2024-03-02 00:00:00 UTC,2028-01-11 00:00:00 UTC,95786.01012155374,NNN,Active
1861404392,42766663,1107313389,2024-03-02 00:00:00 UTC,2026-09-18 00:00:00 UTC,54007.481847614516,NNN,Active
715106510,2129512070,853889546,2024-03-02 00:00:00 UTC,2028-09-07 00:00:00 UTC,69651.92896111848,Modified Gross,Active
120868792,939141017,9584975,2024-03-02 00:00:00 UTC,2027-06-15 00:00:00 UTC,62057.46485661816,NNN,Active
1717319198,1523937773,1521980513,2024-03-02 00:00:00 UTC,2027-05-16 00:00:00 UTC,86999.05636840925,NNN,Active
1825262226,410714000,2089013615,2024-03-03 00:00:00 UTC,2026-06-21 00:00:00 UTC,93128.072392133,NNN,Active
1869116378,608434868,1122887746,2024-03-03 00:00:00 UTC,2028-04-11 00:00:00 UTC,56382.49252751871,NNN,Active
778212936,46673752,561264904,2024-03-03 00:00:00 UTC,2027-05-17 00:00:00 UTC,99838.47176829122,Modified Gross,Active
149761871,879154230,1550129113,2024-03-03 00:00:00 UTC,2026-11-18 00:00:00 UTC,12273.457532328835,Full Service,Active
163938994,386177041,1466578968,2024-03-03 00:00:00 UTC,2026-04-22 00:00:00 UTC,55975.23051942057,Modified Gross,Active
1388533032,1668361787,336419269,2024-03-03 00:00:00 UTC,2027-03-18 00:00:00 UTC,54747.76171743516,Modified Gross,Active
1618884029,1623776947,1320381998,2024-03-03 00:00:00 UTC,2025-09-24 00:00:00 UTC,57420.586736874444,Modified Gross,Active
1298653806,742199276,529537479,2024-03-03 00:00:00 UTC,2029-02-05 00:00:00 UTC,32531.41411439285,NNN,Active
192021320,820399212,1873592841,2024-03-03 00:00:00 UTC,2026-07-21 00:00:00 UTC,33977.06989843562,NNN,Active
714459776,1323346024,1586379194,2024-03-03 00:00:00 UTC,2026-04-22 00:00:00 UTC,60837.72941878203,Full Service,Active
1403111247,765188855,517836736,2024-03-03 00:00:00 UTC,2027-03-18 00:00:00 UTC,57072.1873407722,Full Service,Active
793967768,1875906281,228613352,2024-03-03 00:00:00 UTC,2025-10-24 00:00:00 UTC,50762.083317133605,NNN,Active
1241323542,1199302143,403959949,2024-03-03 00:00:00 UTC,2025-07-26 00:00:00 UTC,34196.230415298625,NNN,Active
1089629636,2048972548,1980964440,2024-03-03 00:00:00 UTC,2028-03-12 00:00:00 UTC,77416.06778962079,Modified Gross,Active
1356561857,496934808,801674237,2024-03-04 00:00:00 UTC,2027-02-17 00:00:00 UTC,17670.50116038655,Full Service,Active
1377254873,887818226,750033401,2024-03-04 00:00:00 UTC,2027-10-15 00:00:00 UTC,45691.8029199789,Modified Gross,Active
148843236,149370333,702968605,2024-03-04 00:00:00 UTC,2027-10-15 00:00:00 UTC,34318.63358169364,NNN,Active
1117784840,1166306845,560876204,2024-03-04 00:00:00 UTC,2025-04-28 00:00:00 UTC,68648.39364965646,Full Service,Active
1318549318,913065737,778507968,2024-03-04 00:00:00 UTC,2025-05-28 00:00:00 UTC,40081.46939181185,Modified Gross,Active
1329344200,1443097112,1729318836,2024-03-04 00:00:00 UTC,2027-03-19 00:00:00 UTC,92864.92938511173,NNN,Active
1330288181,42766663,926826083,2024-03-04 00:00:00 UTC,2027-09-15 00:00:00 UTC,52404.793818971186,NNN,Active
666799922,1714793362,867418687,2024-03-04 00:00:00 UTC,2026-03-24 00:00:00 UTC,83731.46608094808,NNN,Active
998981532,1927196692,205417060,2024-03-04 00:00:00 UTC,2026-02-22 00:00:00 UTC,31747.094419254256,Full Service,Active
2036781462,2032224666,1546475751,2024-03-04 00:00:00 UTC,2025-06-27 00:00:00 UTC,33585.729125429425,Full Service,Active
1612351224,282017220,417860803,2024-03-05 00:00:00 UTC,2026-05-24 00:00:00 UTC,30781.004528254172,Modified Gross,Active
452559297,615452332,755722358,2024-03-05 00:00:00 UTC,2028-04-13 00:00:00 UTC,18270.160153265424,NNN,Active
573625323,1137588923,2136261783,2024-03-05 00:00:00 UTC,2028-12-09 00:00:00 UTC,68151.26821294297,NNN,Active
768396307,1959898617,678917706,2024-03-05 00:00:00 UTC,2028-07-12 00:00:00 UTC,51527.03288934373,Full Service,Active
1351008175,879154230,504291309,2024-03-05 00:00:00 UTC,2028-05-13 00:00:00 UTC,28551.998644871088,NNN,Active
400352527,2075184670,2118070193,2024-03-05 00:00:00 UTC,2027-11-15 00:00:00 UTC,47503.25321846753,NNN,Active
1370098869,149370333,111730416,2024-03-05 00:00:00 UTC,2026-01-24 00:00:00 UTC,46472.5930342436,NNN,Active
1124570105,1776603351,231306257,2024-03-05 00:00:00 UTC,2027-08-17 00:00:00 UTC,71386.14668220878,NNN,Active
1178771302,1838349159,570559362,2024-03-05 00:00:00 UTC,2028-06-12 00:00:00 UTC,61830.510184559505,Full Service,Active
1990634113,1668361787,336419269,2024-03-05 00:00:00 UTC,2027-05-19 00:00:00 UTC,32058.20724803728,Full Service,Active
567294246,1624024901,755989738,2024-03-05 00:00:00 UTC,2027-05-19 00:00:00 UTC,28446.39934229712,NNN,Active
227347473,1607305882,1141385735,2024-03-05 00:00:00 UTC,2025-04-29 00:00:00 UTC,70624.67771858537,Full Service,Active
1989896613,366405784,954780304,2024-03-05 00:00:00 UTC,2025-04-29 00:00:00 UTC,44144.940133072385,Full Service,Active
1207632491,1937494949,1034187054,2024-03-05 00:00:00 UTC,2026-01-24 00:00:00 UTC,66016.78115966357,Full Service,Active
1321438440,430458603,1135998132,2024-03-05 00:00:00 UTC,2027-12-15 00:00:00 UTC,62962.112940500796,Modified Gross,Active
2048900678,939141017,1549405840,2024-03-05 00:00:00 UTC,2028-07-12 00:00:00 UTC,81247.14677445104,NNN,Active
1764916077,1927196692,205417060,2024-03-05 00:00:00 UTC,2025-11-25 00:00:00 UTC,26840.88590907651,Full Service,Active
1288818342,1924416294,1675155318,2024-03-05 00:00:00 UTC,2026-06-23 00:00:00 UTC,87628.90668583663,Full Service,Active
857968458,1523937773,31474342,2024-03-05 00:00:00 UTC,2026-10-21 00:00:00 UTC,26366.57684389958,NNN,Active
1593474969,161280375,1993885379,2024-03-06 00:00:00 UTC,2025-11-26 00:00:00 UTC,91014.44485412468,Full Service,Active
1677740941,1872067282,1414806196,2024-03-06 00:00:00 UTC,2025-06-29 00:00:00 UTC,22186.440555288707,Modified Gross,Active
1291319085,1450948801,1425204713,2024-03-06 00:00:00 UTC,2027-11-16 00:00:00 UTC,73680.3080785404,NNN,Active
768929270,64425207,2117322660,2024-03-06 00:00:00 UTC,2026-08-23 00:00:00 UTC,77105.63830072717,Full Service,Active
1182975355,1810721202,1083967054,2024-03-06 00:00:00 UTC,2027-11-16 00:00:00 UTC,33069.993540004296,Full Service,Active
19386625,1624024901,347648582,2024-03-06 00:00:00 UTC,2028-09-11 00:00:00 UTC,24512.129876366587,Modified Gross,Active
429109121,59414536,1061020807,2024-03-06 00:00:00 UTC,2027-12-16 00:00:00 UTC,16962.158607264748,Modified Gross,Active
886829754,1937494949,888299435,2024-03-06 00:00:00 UTC,2028-07-13 00:00:00 UTC,75320.6501620286,Modified Gross,Active
814464884,1323346024,1302243955,2024-03-06 00:00:00 UTC,2026-02-24 00:00:00 UTC,95001.87056351606,Full Service,Active
292528296,1516452081,484928029,2024-03-06 00:00:00 UTC,2029-02-08 00:00:00 UTC,41102.118336692954,Full Service,Active
1644458728,823624442,839955427,2024-03-06 00:00:00 UTC,2025-03-31 00:00:00 UTC,32353.425048611512,Full Service,Active
1562490105,1924416294,1385258540,2024-03-06 00:00:00 UTC,2028-03-15 00:00:00 UTC,98839.95524240482,NNN,Active
1215057413,826150851,1175503209,2024-03-06 00:00:00 UTC,2025-03-31 00:00:00 UTC,77916.64068516197,Full Service,Active
1130275790,1483109205,2009535831,2024-03-07 00:00:00 UTC,2025-05-31 00:00:00 UTC,28529.799243162895,Full Service,Active
1294439550,1868001379,972850179,2024-03-07 00:00:00 UTC,2025-09-28 00:00:00 UTC,21936.971259513954,NNN,Active
329127638,112887504,331939625,2024-03-07 00:00:00 UTC,2026-11-22 00:00:00 UTC,69668.24038919683,Full Service,Active
1456963438,879154230,1550129113,2024-03-07 00:00:00 UTC,2028-09-12 00:00:00 UTC,63771.326041652916,Modified Gross,Active
2062467184,1838349159,570559362,2024-03-07 00:00:00 UTC,2025-05-31 00:00:00 UTC,66228.12813909542,NNN,Active
2071292413,1646862941,601341274,2024-03-07 00:00:00 UTC,2027-04-21 00:00:00 UTC,48169.45551943864,Modified Gross,Active
1608335822,77656458,166126630,2024-03-07 00:00:00 UTC,2026-10-23 00:00:00 UTC,43836.01315981128,Modified Gross,Active
1860525120,820399212,490658901,2024-03-07 00:00:00 UTC,2026-09-23 00:00:00 UTC,84504.95703559824,Modified Gross,Active
1939876507,1232613023,1060514682,2024-03-07 00:00:00 UTC,2026-04-26 00:00:00 UTC,69735.40307692152,NNN,Active
1128093109,1937494949,1034187054,2024-03-07 00:00:00 UTC,2027-05-21 00:00:00 UTC,92461.34597033993,Full Service,Active
242546888,1353451729,2119939082,2024-03-07 00:00:00 UTC,2026-04-26 00:00:00 UTC,47615.85206643993,Full Service,Active
182796586,354933190,743204989,2024-03-07 00:00:00 UTC,2026-06-25 00:00:00 UTC,12694.09706243745,Full Service,Active
1826748081,1927196692,205417060,2024-03-07 00:00:00 UTC,2028-07-14 00:00:00 UTC,29972.639613330182,NNN,Active
780069481,161280375,1118137329,2024-03-08 00:00:00 UTC,2026-03-28 00:00:00 UTC,79054.06351109734,Modified Gross,Active
2032093101,1137588923,2136261783,2024-03-08 00:00:00 UTC,2026-09-24 00:00:00 UTC,86518.69075330989,NNN,Active
12102837,879154230,1262659532,2024-03-08 00:00:00 UTC,2027-09-19 00:00:00 UTC,71719.48005320643,Full Service,Active
2051837583,386177041,1466578968,2024-03-08 00:00:00 UTC,2026-02-26 00:00:00 UTC,71104.90308266226,Full Service,Active
934411660,1443097112,1729318836,2024-03-08 00:00:00 UTC,2027-10-19 00:00:00 UTC,67085.93822001269,Full Service,Active
2113904650,2092643025,428943682,2024-03-08 00:00:00 UTC,2027-09-19 00:00:00 UTC,22433.12639129136,NNN,Active
1465310365,521929384,302859573,2024-03-08 00:00:00 UTC,2027-08-20 00:00:00 UTC,16026.493755976084,NNN,Active
62881792,354933190,1978289652,2024-03-08 00:00:00 UTC,2025-07-01 00:00:00 UTC,38258.924761937255,NNN,Active
385608819,430458603,1730569318,2024-03-08 00:00:00 UTC,2028-02-16 00:00:00 UTC,35982.42068834378,Full Service,Active
922298624,939141017,2059031656,2024-03-08 00:00:00 UTC,2026-09-24 00:00:00 UTC,85703.847601871,Full Service,Active
81917204,2048972548,1354496855,2024-03-08 00:00:00 UTC,2027-10-19 00:00:00 UTC,45967.39044313291,Full Service,Active
383032205,1959898617,1707104869,2024-03-09 00:00:00 UTC,2026-09-25 00:00:00 UTC,68805.73811690939,NNN,Active
1202372126,2008765909,1148276847,2024-03-09 00:00:00 UTC,2025-11-29 00:00:00 UTC,50456.206866914894,Modified Gross,Active
775610489,2075184670,1692845497,2024-03-09 00:00:00 UTC,2028-05-17 00:00:00 UTC,26178.760427052148,Modified Gross,Active
282189807,1459582813,1459073580,2024-03-09 00:00:00 UTC,2026-05-28 00:00:00 UTC,34177.17961666043,NNN,Active
853807250,42766663,1688792094,2024-03-09 00:00:00 UTC,2028-04-17 00:00:00 UTC,16096.959204842613,Full Service,Active
1115727481,1714793362,304201902,2024-03-09 00:00:00 UTC,2029-01-12 00:00:00 UTC,91963.27321208791,Full Service,Active
1196995671,1516452081,212923002,2024-03-09 00:00:00 UTC,2025-07-02 00:00:00 UTC,44276.588806071435,NNN,Active
35682395,826150851,1175503209,2024-03-09 00:00:00 UTC,2026-01-28 00:00:00 UTC,77477.9755750595,Modified Gross,Active
273517676,1159321799,545893901,2024-03-10 00:00:00 UTC,2028-07-17 00:00:00 UTC,62288.986787517126,Full Service,Active
1533543842,1872067282,388972073,2024-03-10 00:00:00 UTC,2027-10-21 00:00:00 UTC,54337.146775062865,Modified Gross,Active
2139952969,822875228,467666724,2024-03-10 00:00:00 UTC,2025-06-03 00:00:00 UTC,20374.925980175693,Full Service,Active
1986128070,779232560,1795927337,2024-03-10 00:00:00 UTC,2026-12-25 00:00:00 UTC,38745.37975222972,Full Service,Active
569535406,2075184670,1217563187,2024-03-10 00:00:00 UTC,2026-11-25 00:00:00 UTC,27604.33050062529,Full Service,Active
609138334,386177041,1402755750,2024-03-10 00:00:00 UTC,2028-08-16 00:00:00 UTC,26607.96356125352,Full Service,Active
762522847,1443097112,1431592193,2024-03-10 00:00:00 UTC,2027-04-24 00:00:00 UTC,35010.565281513234,NNN,Active
1695785712,1699530303,882308480,2024-03-10 00:00:00 UTC,2025-03-05 00:00:00 UTC,50631.074762690005,NNN,Active
237473696,1323346024,1494476281,2024-03-10 00:00:00 UTC,2026-03-30 00:00:00 UTC,79742.40448084247,Full Service,Active
2027192711,704360868,1413475065,2024-03-10 00:00:00 UTC,2025-10-01 00:00:00 UTC,12345.840967511293,Full Service,Active
1445781188,161280375,1993885379,2024-03-11 00:00:00 UTC,2025-04-05 00:00:00 UTC,89941.0865080945,NNN,Active
2078030354,496934808,1291338227,2024-03-11 00:00:00 UTC,2027-12-21 00:00:00 UTC,39088.6318099278,NNN,Active
820780597,1137588923,1169809786,2024-03-11 00:00:00 UTC,2028-06-18 00:00:00 UTC,52796.85513573888,Modified Gross,Active
9412518,112887504,62566427,2024-03-11 00:00:00 UTC,2027-01-25 00:00:00 UTC,74388.70184062689,Full Service,Active
764052676,913637729,711511740,2024-03-11 00:00:00 UTC,2028-04-19 00:00:00 UTC,21652.203571313774,Full Service,Active
159341428,463030369,1108827732,2024-03-11 00:00:00 UTC,2027-10-22 00:00:00 UTC,99968.98725093929,Full Service,Active
2123673675,2092643025,428943682,2024-03-11 00:00:00 UTC,2027-04-25 00:00:00 UTC,79027.60691023374,NNN,Active
1143141877,1714793362,2014998820,2024-03-11 00:00:00 UTC,2028-01-20 00:00:00 UTC,34763.59762222174,Full Service,Active
285811570,608434868,1659247043,2024-03-12 00:00:00 UTC,2026-11-27 00:00:00 UTC,81633.5231797862,Full Service,Active
1472858920,46673752,827403213,2024-03-12 00:00:00 UTC,2026-11-27 00:00:00 UTC,18929.710489253615,NNN,Active
931961698,913065737,1760443600,2024-03-12 00:00:00 UTC,2025-11-02 00:00:00 UTC,21410.286542138405,Full Service,Active
1834168902,1646862941,2040222570,2024-03-12 00:00:00 UTC,2029-01-15 00:00:00 UTC,88229.86635004643,Full Service,Active
1509936488,913637729,1650960885,2024-03-12 00:00:00 UTC,2026-01-01 00:00:00 UTC,69585.20140044727,NNN,Active
113553952,1607305882,757220044,2024-03-12 00:00:00 UTC,2026-10-28 00:00:00 UTC,22885.802129606658,Full Service,Active
1586338223,887154724,1003998695,2024-03-12 00:00:00 UTC,2025-08-04 00:00:00 UTC,59504.12594066226,NNN,Active
2135957896,1714793362,535346475,2024-03-12 00:00:00 UTC,2026-05-01 00:00:00 UTC,78605.78227318107,NNN,Active
1958908171,939141017,1887879602,2024-03-12 00:00:00 UTC,2026-05-01 00:00:00 UTC,53115.68949867348,Modified Gross,Active
801452529,1516452081,596335596,2024-03-12 00:00:00 UTC,2026-03-02 00:00:00 UTC,66036.24603388658,NNN,Active
412569952,1182914442,1161893348,2024-03-12 00:00:00 UTC,2029-02-14 00:00:00 UTC,15773.595365712641,NNN,Active
338520334,2048972548,265493040,2024-03-12 00:00:00 UTC,2025-06-05 00:00:00 UTC,84549.03995673917,Modified Gross,Active
1920129330,1523937773,110526691,2024-03-12 00:00:00 UTC,2028-09-17 00:00:00 UTC,19306.104900022452,NNN,Active
1643745510,842840263,558516925,2024-03-13 00:00:00 UTC,2026-02-01 00:00:00 UTC,54197.16330834059,NNN,Active
653906433,608434868,1499747375,2024-03-13 00:00:00 UTC,2028-05-21 00:00:00 UTC,58040.14275828205,Modified Gross,Active
209837760,1137588923,2136261783,2024-03-13 00:00:00 UTC,2028-03-22 00:00:00 UTC,45192.68316460777,NNN,Active
281892937,1959898617,678917706,2024-03-13 00:00:00 UTC,2027-05-27 00:00:00 UTC,80896.3556624222,Modified Gross,Active
487653495,1029899189,1686405210,2024-03-13 00:00:00 UTC,2025-03-08 00:00:00 UTC,63607.55323241771,NNN,Active
797711548,149370333,702968605,2024-03-13 00:00:00 UTC,2026-10-29 00:00:00 UTC,18358.106280064847,Full Service,Active
239075047,314701443,1544992289,2024-03-13 00:00:00 UTC,2027-12-23 00:00:00 UTC,96410.41983862249,Full Service,Active
691756086,310744900,1157753124,2024-03-13 00:00:00 UTC,2025-09-04 00:00:00 UTC,78154.67616022952,Modified Gross,Active
1425685585,1459582813,1789006158,2024-03-13 00:00:00 UTC,2026-03-03 00:00:00 UTC,14066.998753680977,NNN,Active
1838257478,1379362490,473178425,2024-03-13 00:00:00 UTC,2025-08-05 00:00:00 UTC,77360.15323753735,Modified Gross,Active
477031376,128004263,1191672179,2024-03-13 00:00:00 UTC,2026-11-28 00:00:00 UTC,59801.9097343597,Full Service,Active
1373450999,1937494949,646732900,2024-03-13 00:00:00 UTC,2028-11-17 00:00:00 UTC,47503.268664232855,Full Service,Active
2089336689,1353451729,1714433432,2024-03-13 00:00:00 UTC,2025-07-06 00:00:00 UTC,50583.57470514225,Full Service,Active
1684329566,430458603,1730569318,2024-03-13 00:00:00 UTC,2026-09-29 00:00:00 UTC,40202.72050923232,NNN,Active
1864261876,765188855,671567403,2024-03-13 00:00:00 UTC,2026-05-02 00:00:00 UTC,54940.23193182517,Full Service,Active
1561316722,1442135924,1114544985,2024-03-13 00:00:00 UTC,2027-08-25 00:00:00 UTC,37886.35109997342,Modified Gross,Active
1348314090,823624442,28124805,2024-03-13 00:00:00 UTC,2027-09-24 00:00:00 UTC,41534.92163253699,NNN,Active
1012031592,1214206002,1017349343,2024-03-13 00:00:00 UTC,2027-05-27 00:00:00 UTC,55777.04418297262,Full Service,Active
1030780267,1924416294,1675155318,2024-03-13 00:00:00 UTC,2025-07-06 00:00:00 UTC,10627.766946966065,Full Service,Active
739339291,1483109205,1863355539,2024-03-14 00:00:00 UTC,2027-12-24 00:00:00 UTC,13955.878178879248,NNN,Active
473437901,46673752,1267768026,2024-03-14 00:00:00 UTC,2028-01-23 00:00:00 UTC,25137.023282155766,Full Service,Active
868089771,1971107506,1650110853,2024-03-14 00:00:00 UTC,2025-09-05 00:00:00 UTC,71281.6700241202,Modified Gross,Active
